RowIndex,Tag,Name,Text,ChildrenJSON
12,Object,BaiLang,,"[{""Tag"":""Location"",""Attributes"":{""Name"":""RidePosition"",""BoneName"":""Bip03_Spine"",""Position"":""0,22,25"",""Rotation"":""27,0,0""}}]"
13,Object,BaiDiao,,"[{""Tag"":""Location"",""Attributes"":{""Name"":""RidePosition"",""BoneName"":""Bonea01"",""Position"":""0,-90,50"",""Rotation"":""35,180,0""}}]"
14,Object,BaiLu,,"[{""Tag"":""Location"",""Attributes"":{""Name"":""RidePosition"",""BoneName"":""Bip03_Spine1"",""Position"":""0,35,5"",""Rotation"":""12,0,0""}}]"
15,Object,JinYiHe,,"[{""Tag"":""Location"",""Attributes"":{""Name"":""RidePosition"",""BoneName"":""Bonea11"",""Position"":""0,-220,60"",""Rotation"":""0,180,0""}}]"
16,Object,HongBaiFeng,,"[{""Tag"":""Location"",""Attributes"":{""Name"":""RidePosition"",""BoneName"":""Bonea01"",""Position"":""0,-110,50"",""Rotation"":""15,180,0""}}]"
17,Object,QiCheng190823TaoHuaDaoDiJi,,"[{""Tag"":""Location"",""Attributes"":{""Name"":""RidePosition"",""BoneName"":""Bone01"",""Position"":""0,-10,-125"",""Rotation"":""-70,180,0""}}]"
18,Object,QiCheng190829TaoHuaDaoZhongJi,,"[{""Tag"":""Location"",""Attributes"":{""Name"":""RidePosition"",""BoneName"":""Bone01"",""Position"":""0,-10,-125"",""Rotation"":""-70,180,0""}}]"
19,Object,QiCheng190828TaoHuaDaoGaoJi,,"[{""Tag"":""Location"",""Attributes"":{""Name"":""RidePosition"",""BoneName"":""Bone01"",""Position"":""0,-10,-125"",""Rotation"":""-70,180,0""}},{""Tag"":""Fx"",""Attributes"":{""BoneName"":""bone06"",""FxName"":""laplanh36"",""Position"":""0,0,0"",""Rotation"":""0,0,0"",""Additive"":""true"",""Scale"":""30""}},{""Tag"":""Fx"",""Attributes"":{""BoneName"":""bone34"",""FxName"":""laplanh36"",""Position"":""0,0,0"",""Rotation"":""0,0,0"",""Additive"":""true"",""Scale"":""30""}},{""Tag"":""Fx"",""Attributes"":{""BoneName"":""bone38"",""FxName"":""laplanh36"",""Position"":""0,0,0"",""Rotation"":""0,0,0"",""Additive"":""true"",""Scale"":""30""}}]"
20,Object,ride_2023KeJiQuan,,"[{""Tag"":""Location"",""Attributes"":{""Name"":""RidePosition"",""BoneName"":""bone_15"",""Position"":""-20,0,0"",""Rotation"":""0,0,90""}},{""Tag"":""Fx"",""Attributes"":{""BoneName"":""Bip01_L_Toe0"",""FxName"":""Corgi"",""Position"":""0,0,0"",""Rotation"":""90,0,0"",""Additive"":""true"",""Scale"":""8""}},{""Tag"":""Fx"",""Attributes"":{""BoneName"":""Bip01_R_Toe0"",""FxName"":""Corgi"",""Position"":""0,0,0"",""Rotation"":""90,0,0"",""Additive"":""true"",""Scale"":""8""}},{""Tag"":""Fx"",""Attributes"":{""BoneName"":""Bip01_L_Finger0"",""FxName"":""Corgi"",""Position"":""0,0,0"",""Rotation"":""-90,0,0"",""Additive"":""true"",""Scale"":""8""}},{""Tag"":""Fx"",""Attributes"":{""BoneName"":""Bip01_R_Finger0"",""FxName"":""Corgi"",""Position"":""0,0,0"",""Rotation"":""-90,0,0"",""Additive"":""true"",""Scale"":""8""}},{""Tag"":""Fx"",""Attributes"":{""BoneName"":""ride_2023KeJiQuan"",""FxName"":""Corgi1"",""Position"":""0,40,0"",""Rotation"":""-90,0,0"",""Additive"":""true"",""Scale"":""20""}},{""Tag"":""Fx"",""Attributes"":{""BoneName"":""Bone02"",""FxName"":""Corgi2"",""Position"":""0,-5,-9"",""Rotation"":""0,0,0"",""Additive"":""true"",""Scale"":""10""}}]"
21,Object,ride_2024ALaSiJia,,"[{""Tag"":""Location"",""Attributes"":{""Name"":""RidePosition"",""BoneName"":""Bone27"",""Position"":""0,0,5"",""Rotation"":""-90,0,180""}}]"
22,Object,ride_2022mgyzhanma,,"[{""Tag"":""Location"",""Attributes"":{""Name"":""RidePosition"",""BoneName"":""QiChengGuaDianGu"",""Position"":""0,0,10"",""Rotation"":""-90,0,180""}},{""Tag"":""Fx"",""Attributes"":{""BoneName"":""Bip01_R_Toe01"",""FxName"":""mgyzhanma"",""Position"":""8,-4,20"",""Rotation"":""190,0,0"",""Additive"":""false"",""Scale"":""30""}},{""Tag"":""Fx"",""Attributes"":{""BoneName"":""Bip01_L_Toe01"",""FxName"":""mgyzhanma"",""Position"":""-8,-4,20"",""Rotation"":""190,0,0"",""Additive"":""false"",""Scale"":""30""}},{""Tag"":""Fx"",""Attributes"":{""BoneName"":""Bip01_R_Finger01"",""FxName"":""mgyzhanma"",""Position"":""-3,3,22"",""Rotation"":""170,0,0"",""Additive"":""false"",""Scale"":""30""}},{""Tag"":""Fx"",""Attributes"":{""BoneName"":""Bip01_L_Finger01"",""FxName"":""mgyzhanma"",""Position"":""-3,3,22"",""Rotation"":""170,0,0"",""Additive"":""false"",""Scale"":""30""}},{""Tag"":""Fx"",""Attributes"":{""BoneName"":""Bip01_Neck1"",""FxName"":""mgyzhanma1"",""Position"":""0,5,-10"",""Rotation"":""-90,0,0"",""Additive"":""false"",""Scale"":""30""}},{""Tag"":""Fx"",""Attributes"":{""BoneName"":""Bip01"",""FxName"":""mgyzhanma2"",""Position"":""-26,-44,90"",""Rotation"":""-180,-18,0"",""Additive"":""false"",""Scale"":""20""}},{""Tag"":""Fx"",""Attributes"":{""BoneName"":""Bone02"",""FxName"":""mgyzhanma3"",""Position"":""0,0,0"",""Rotation"":""-90,0,0"",""Additive"":""false"",""Scale"":""40""}},{""Tag"":""Fx"",""Attributes"":{""BoneName"":""Bip01_Head"",""FxName"":""mgyzhanma4"",""Position"":""15,4,30"",""Rotation"":""-10,150,90"",""Additive"":""false"",""Scale"":""10""}},{""Tag"":""Fx"",""Attributes"":{""BoneName"":""Bip01_Head"",""FxName"":""mgyzhanma4"",""Position"":""-15,4,30"",""Rotation"":""-10,-150,-90"",""Additive"":""false"",""Scale"":""10""}}]"
23,Object,ride_2022mgyzhanma01,,"[{""Tag"":""Location"",""Attributes"":{""Name"":""RidePosition"",""BoneName"":""QiChengGuaDianGu"",""Position"":""0,0,10"",""Rotation"":""-90,0,180""}},{""Tag"":""Fx"",""Attributes"":{""BoneName"":""Bip01_R_Toe01"",""FxName"":""mgyzhanmaA"",""Position"":""8,-4,30"",""Rotation"":""190,0,0"",""Additive"":""false"",""Scale"":""35""}},{""Tag"":""Fx"",""Attributes"":{""BoneName"":""Bip01_L_Toe01"",""FxName"":""mgyzhanmaA"",""Position"":""-8,-4,30"",""Rotation"":""190,0,0"",""Additive"":""false"",""Scale"":""35""}},{""Tag"":""Fx"",""Attributes"":{""BoneName"":""Bip01_R_Finger01"",""FxName"":""mgyzhanmaA"",""Position"":""-3,3,30"",""Rotation"":""170,0,0"",""Additive"":""false"",""Scale"":""35""}},{""Tag"":""Fx"",""Attributes"":{""BoneName"":""Bip01_L_Finger01"",""FxName"":""mgyzhanmaA"",""Position"":""-3,3,30"",""Rotation"":""170,0,0"",""Additive"":""false"",""Scale"":""35""}},{""Tag"":""Fx"",""Attributes"":{""BoneName"":""Bip01_Neck1"",""FxName"":""mgyzhanmaA1"",""Position"":""0,5,-10"",""Rotation"":""-90,0,0"",""Additive"":""false"",""Scale"":""30""}},{""Tag"":""Fx"",""Attributes"":{""BoneName"":""Bip01"",""FxName"":""mgyzhanmaA2"",""Position"":""-26,-44,90"",""Rotation"":""-180,-18,0"",""Additive"":""false"",""Scale"":""20""}},{""Tag"":""Fx"",""Attributes"":{""BoneName"":""Bone02"",""FxName"":""mgyzhanmaA3"",""Position"":""0,0,0"",""Rotation"":""-90,0,0"",""Additive"":""false"",""Scale"":""40""}},{""Tag"":""Fx"",""Attributes"":{""BoneName"":""Bip01_Head"",""FxName"":""mgyzhanmaA4"",""Position"":""15,4,30"",""Rotation"":""-10,150,90"",""Additive"":""false"",""Scale"":""10""}},{""Tag"":""Fx"",""Attributes"":{""BoneName"":""Bip01_Head"",""FxName"":""mgyzhanmaA4"",""Position"":""-15,4,30"",""Rotation"":""-10,-150,-90"",""Additive"":""false"",""Scale"":""10""}}]"
24,Object,BaiLuoTuo,,"[{""Tag"":""Location"",""Attributes"":{""Name"":""RidePosition"",""BoneName"":""Bip03_Spine"",""Position"":""0,-131,130"",""Rotation"":""-30,0,0""}},{""Tag"":""Fx"",""Attributes"":{""BoneName"":""Bip03_L_Foot"",""FxName"":""LacDa"",""Position"":""0,-10,30"",""Rotation"":""0,180,0"",""Additive"":""true"",""Scale"":""15""}},{""Tag"":""Fx"",""Attributes"":{""BoneName"":""Bip03_R_Foot"",""FxName"":""LacDa"",""Position"":""0,-10,30"",""Rotation"":""0,180,0"",""Additive"":""true"",""Scale"":""15""}},{""Tag"":""Fx"",""Attributes"":{""BoneName"":""Bip03_L_Finger0"",""FxName"":""LacDa"",""Position"":""-4,0,28"",""Rotation"":""0,180,0"",""Additive"":""true"",""Scale"":""15""}},{""Tag"":""Fx"",""Attributes"":{""BoneName"":""Bip03_R_Finger0"",""FxName"":""LacDa"",""Position"":""-4,0,28"",""Rotation"":""0,180,0"",""Additive"":""true"",""Scale"":""15""}},{""Tag"":""Fx"",""Attributes"":{""BoneName"":""Bip03_Head"",""FxName"":""LacDa1"",""Position"":""0,20,-60"",""Rotation"":""0,0,0"",""Additive"":""true"",""Scale"":""80""}}]"
25,Object,BaiMaoNiu,,"[{""Tag"":""Location"",""Attributes"":{""Name"":""RidePosition"",""BoneName"":""Bip03_Spine"",""Position"":""0,25,20"",""Rotation"":""5,0,0""}}]"
26,Object,ShiZi,,"[{""Tag"":""Location"",""Attributes"":{""Name"":""RidePosition"",""BoneName"":""Bips01_Spine1"",""Position"":""0,37,-10"",""Rotation"":""22,0,0""}}]"
27,Object,BaiShi,,"[{""Tag"":""Location"",""Attributes"":{""Name"":""RidePosition"",""BoneName"":""Bips01_Spine1"",""Position"":""0,39,-10"",""Rotation"":""22,0,0""}}]"
28,Object,ZouDiao,,"[{""Tag"":""Location"",""Attributes"":{""Name"":""RidePosition"",""BoneName"":""Bonea01"",""Position"":""0,-64,101"",""Rotation"":""52,182,0""}}]"
29,Object,ZouBaiDiao,,"[{""Tag"":""Location"",""Attributes"":{""Name"":""RidePosition"",""BoneName"":""Bonea01"",""Position"":""0,-64,101"",""Rotation"":""52,182,0""}}]"
30,Object,Xiang,,"[{""Tag"":""Location"",""Attributes"":{""Name"":""RidePosition"",""BoneName"":""Bip03_Spine"",""Position"":""0,40,80"",""Rotation"":""0,0,0""}}]"
31,Object,BaiXiang,,"[{""Tag"":""Location"",""Attributes"":{""Name"":""RidePosition"",""BoneName"":""Bip03_Spine"",""Position"":""0,40,80"",""Rotation"":""0,0,0""}}]"
32,Object,JiaoTongGongJu_Ying,,"[{""Tag"":""Location"",""Attributes"":{""Name"":""RidePosition"",""BoneName"":""Bip01_Spine"",""Position"":""0,-170,-10"",""Rotation"":""0,-90,-10""}}]"
33,Object,QiChengLuWu,,"[{""Tag"":""Location"",""Attributes"":{""Name"":""RidePosition"",""BoneName"":""Bip01_Spine"",""Position"":""0,35,40"",""Rotation"":""20,0,0""}}]"
34,Object,QiChengMuNiuLiuMa,,"[{""Tag"":""Location"",""Attributes"":{""Name"":""RidePosition"",""BoneName"":""Bip01_Spine"",""Position"":""0,65,30"",""Rotation"":""0,0,0""}}]"
35,Object,QiChengTuoNiao,,"[{""Tag"":""Location"",""Attributes"":{""Name"":""RidePosition"",""BoneName"":""Bip01"",""Position"":""-15,0,-40"",""Rotation"":""0,-80,90""}}]"
36,Object,QiChengXiNiu,,"[{""Tag"":""Location"",""Attributes"":{""Name"":""RidePosition"",""BoneName"":""Bip01_Spine1"",""Position"":""0,65,50"",""Rotation"":""0,0,0""}},{""Tag"":""Location"",""Attributes"":{""Name"":""RidePosition2"",""BoneName"":""Bip01_Spine1"",""Position"":""0,65,-3"",""Rotation"":""0,0,0""}}]"
37,Object,QiChengXiong,,"[{""Tag"":""Location"",""Attributes"":{""Name"":""RidePosition"",""BoneName"":""Bip01_Spine"",""Position"":""0,70,35"",""Rotation"":""15,0,0""}}]"
38,Object,QiChengXuanGui,,"[{""Tag"":""Location"",""Attributes"":{""Name"":""RidePosition"",""BoneName"":""Bip01_Spine1"",""Position"":""0,55,0"",""Rotation"":""0,0,0""}}]"
39,Object,QiChengZhiZhu,,"[{""Tag"":""Location"",""Attributes"":{""Name"":""RidePosition"",""BoneName"":""Bone02"",""Position"":""0,-45,20"",""Rotation"":""-20,0,-180""}}]"
40,Object,QiChengHeMa,,"[{""Tag"":""Location"",""Attributes"":{""Name"":""RidePosition"",""BoneName"":""Bip01_Spine"",""Position"":""0,70,75"",""Rotation"":""0,0,0""}}]"
41,Object,QiChengMaChe,,"[{""Tag"":""Location"",""Attributes"":{""Name"":""RidePosition"",""BoneName"":""Bone07"",""Position"":""0,-110,-20"",""Rotation"":""-30,0,-180""}}]"
42,Object,QiChengTianMa,,"[{""Tag"":""Location"",""Attributes"":{""Name"":""RidePosition"",""BoneName"":""Bip01_Spine"",""Position"":""0,50,40"",""Rotation"":""0,0,0""}},{""Tag"":""Fx"",""Attributes"":{""BoneName"":""Bone19"",""FxName"":""Fire_Duoi_50%"",""Position"":""0,-35,8"",""Rotation"":""-90,0,0"",""Additive"":""true"",""Scale"":""20""}},{""Tag"":""Fx"",""Attributes"":{""BoneName"":""Bone19_mirror01"",""FxName"":""Fire_Duoi_50%"",""Position"":""0,-35,8"",""Rotation"":""-90,0,0"",""Additive"":""true"",""Scale"":""20""}},{""Tag"":""Fx"",""Attributes"":{""BoneName"":""Bip01_L_Hand"",""FxName"":""Fire_Duoi_50%"",""Position"":""0,-1,8"",""Rotation"":""180,0,0"",""Additive"":""true"",""Scale"":""20""}},{""Tag"":""Fx"",""Attributes"":{""BoneName"":""Bip01_R_Hand"",""FxName"":""Fire_Duoi_50%"",""Position"":""0,-1,8"",""Rotation"":""180,0,0"",""Additive"":""true"",""Scale"":""20""}},{""Tag"":""Fx"",""Attributes"":{""BoneName"":""Bone21mirrored"",""FxName"":""Trail"",""Position"":""-12,-9,61"",""Rotation"":""0,90,0"",""Additive"":""true"",""Scale"":""100""}},{""Tag"":""Fx"",""Attributes"":{""BoneName"":""Bone21"",""FxName"":""Trail"",""Position"":""-12,-9,61"",""Rotation"":""0,90,0"",""Additive"":""true"",""Scale"":""100""}}]"
43,Object,QiChengTuZi,,"[{""Tag"":""Location"",""Attributes"":{""Name"":""RidePosition"",""BoneName"":""Bip01_Spine"",""Position"":""10,75,10"",""Rotation"":""0,0,0""}}]"
44,Object,ride_2021qingluan,,"[{""Tag"":""Location"",""Attributes"":{""Name"":""RidePosition"",""BoneName"":""Bip01_Spine"",""Position"":""0,-60,-60"",""Rotation"":""30,0,0""}},{""Tag"":""Fx"",""Attributes"":{""BoneName"":""Bone92"",""FxName"":""Trail12"",""Position"":""0,0,0"",""Rotation"":""0,0,0"",""Additive"":""true"",""Scale"":""0.2""}},{""Tag"":""Fx"",""Attributes"":{""BoneName"":""Bone88"",""FxName"":""Trail12"",""Position"":""0,0,0"",""Rotation"":""0,0,0"",""Additive"":""true"",""Scale"":""0.2""}},{""Tag"":""Fx"",""Attributes"":{""BoneName"":""Bone76"",""FxName"":""Trail12"",""Position"":""0,0,0"",""Rotation"":""0,0,0"",""Additive"":""true"",""Scale"":""0.2""}},{""Tag"":""Fx"",""Attributes"":{""BoneName"":""Bone72"",""FxName"":""Trail12"",""Position"":""0,0,0"",""Rotation"":""0,0,0"",""Additive"":""true"",""Scale"":""0.2""}},{""Tag"":""Fx"",""Attributes"":{""BoneName"":""Bone49"",""FxName"":""2023qingluan"",""Position"":""0,0,0"",""Rotation"":""60,20,0"",""Additive"":""true"",""Scale"":""20""}},{""Tag"":""Fx"",""Attributes"":{""BoneName"":""Bone44"",""FxName"":""2023qingluan"",""Position"":""0,0,0"",""Rotation"":""60,20,0"",""Additive"":""true"",""Scale"":""20""}},{""Tag"":""Fx"",""Attributes"":{""BoneName"":""Bone67"",""FxName"":""2023qingluan"",""Position"":""0,0,0"",""Rotation"":""60,20,0"",""Additive"":""true"",""Scale"":""20""}},{""Tag"":""Fx"",""Attributes"":{""BoneName"":""Bone64"",""FxName"":""2023qingluan"",""Position"":""0,0,0"",""Rotation"":""60,20,0"",""Additive"":""true"",""Scale"":""20""}},{""Tag"":""Fx"",""Attributes"":{""BoneName"":""Bip01_Spine"",""FxName"":""2023lu_1"",""Position"":""0,0,-70"",""Rotation"":""-60,0,0"",""Additive"":""true"",""Scale"":""35""}},{""Tag"":""Fx"",""Attributes"":{""BoneName"":""Bone07"",""FxName"":""190329He03_1"",""Position"":""0,0,-8"",""Rotation"":""0,0,0"",""Additive"":""true"",""Scale"":""12""}}]"
45,Object,QiCheng180116ChiBang,,"[{""Tag"":""Location"",""Attributes"":{""Name"":""RidePosition"",""BoneName"":""Root"",""Position"":""0,32,30"",""Rotation"":""10,0,180""}}]"
46,Object,QiChengWuShi,,"[{""Tag"":""Location"",""Attributes"":{""Name"":""RidePosition"",""BoneName"":""Bip01_Spine"",""Position"":""0,40,25"",""Rotation"":""0,0,0""}}]"
47,Object,QiChengXunLu,,"[{""Tag"":""Location"",""Attributes"":{""Name"":""RidePosition"",""BoneName"":""Bip03_Spine1"",""Position"":""0,35,25"",""Rotation"":""0,0,0""}}]"
48,Object,TianShiChiBang,,"[{""Tag"":""Location"",""Attributes"":{""Name"":""RidePosition"",""BoneName"":""Dummy01"",""Position"":""0,28,20"",""Rotation"":""0,0,180""}},{""Tag"":""Fx"",""Attributes"":{""BoneName"":""Bone03"",""FxName"":""laplanh15"",""Position"":""-30,0,20"",""Rotation"":""0,0,0"",""Additive"":""true"",""Scale"":""180""}},{""Tag"":""Fx"",""Attributes"":{""BoneName"":""Bone03_mirror01"",""FxName"":""laplanh15"",""Position"":""30,0,20"",""Rotation"":""0,0,0"",""Additive"":""true"",""Scale"":""180""}}]"
49,Object,QiChengJuRen,,"[{""Tag"":""Location"",""Attributes"":{""Name"":""RidePosition"",""BoneName"":""Bone01"",""Position"":""0,30,100"",""Rotation"":""0,180,0""}},{""Tag"":""Fx"",""Attributes"":{""BoneName"":""Bip01_L_Toe1"",""FxName"":""LucSi"",""Position"":""0,0,-10"",""Rotation"":""90,0,0"",""Additive"":""true"",""Scale"":""45""}},{""Tag"":""Fx"",""Attributes"":{""BoneName"":""Bip01_R_Toe1"",""FxName"":""LucSi"",""Position"":""0,0,-10"",""Rotation"":""90,0,0"",""Additive"":""true"",""Scale"":""45""}},{""Tag"":""Fx"",""Attributes"":{""BoneName"":""Bip01_Footsteps"",""FxName"":""laplanh31"",""Position"":""-257,0,-23"",""Rotation"":""0,0,0"",""Additive"":""true"",""Scale"":""90""}}]"
50,Object,ShuangRenQiChengDaLuLong,,"[{""Tag"":""Location"",""Attributes"":{""Name"":""RidePosition"",""BoneName"":""Bip01_Pelvis"",""Position"":""0,66,50"",""Rotation"":""20,0,0""}},{""Tag"":""Fx"",""Attributes"":{""BoneName"":""qBone04_mirror01"",""FxName"":""canh_lua"",""Position"":""0,0,0"",""Rotation"":""0,0,0"",""Additive"":""true"",""Scale"":""160""}},{""Tag"":""Fx"",""Attributes"":{""BoneName"":""qBone04"",""FxName"":""canh_lua"",""Position"":""0,0,0"",""Rotation"":""0,0,0"",""Additive"":""true"",""Scale"":""160""}},{""Tag"":""Fx"",""Attributes"":{""BoneName"":""qBone11"",""FxName"":""lua_duoi"",""Position"":""0,0,0"",""Rotation"":""0,0,0"",""Additive"":""true"",""Scale"":""40""}}]"
51,Object,QiChengMiLuXueQiao,,"[{""Tag"":""Location"",""Attributes"":{""Name"":""RidePosition"",""BoneName"":""Bone02"",""Position"":""40,-100,-100"",""Rotation"":""-10,0,180""}},{""Tag"":""Location"",""Attributes"":{""Name"":""RidePosition2"",""BoneName"":""Bone02"",""Position"":""-40,-100,-100"",""Rotation"":""-10,0,180""}}]"
52,Object,PanShenQiCheng,,"[{""Tag"":""Location"",""Attributes"":{""Name"":""RidePosition"",""BoneName"":""bone16"",""Position"":""0,-10,0"",""Rotation"":""-80,90,0""}},{""Tag"":""Fx"",""Attributes"":{""BoneName"":""Bip03_L_Toe0"",""FxName"":""Fire_Tim"",""Position"":""0,0,-10"",""Rotation"":""90,0,0"",""Additive"":""true"",""Scale"":""30""}},{""Tag"":""Fx"",""Attributes"":{""BoneName"":""Bip03_R_Toe0"",""FxName"":""Fire_Tim"",""Position"":""0,0,-10"",""Rotation"":""90,0,0"",""Additive"":""true"",""Scale"":""30""}},{""Tag"":""Fx"",""Attributes"":{""BoneName"":""Bip01_R_Toe0"",""FxName"":""Fire_Tim"",""Position"":""0,0,-10"",""Rotation"":""90,0,0"",""Additive"":""true"",""Scale"":""30""}},{""Tag"":""Fx"",""Attributes"":{""BoneName"":""Bip01_L_Toe0"",""FxName"":""Fire_Tim"",""Position"":""0,0,-10"",""Rotation"":""90,0,0"",""Additive"":""true"",""Scale"":""30""}},{""Tag"":""Fx"",""Attributes"":{""BoneName"":""Bip01_R_Hand"",""FxName"":""tay_set"",""Position"":""0,0,5"",""Rotation"":""0,0,0"",""Additive"":""true"",""Scale"":""15""}},{""Tag"":""Fx"",""Attributes"":{""BoneName"":""Bip01_Head"",""FxName"":""long_mat1"",""Position"":""8,-15,14"",""Rotation"":""0,70,0"",""Additive"":""true"",""Scale"":""3""}},{""Tag"":""Fx"",""Attributes"":{""BoneName"":""Bip01_Head"",""FxName"":""long_mat1"",""Position"":""-8,-15,14"",""Rotation"":""0,-70,0"",""Additive"":""true"",""Scale"":""3""}},{""Tag"":""Fx"",""Attributes"":{""BoneName"":""Bone05"",""FxName"":""laplanh2"",""Position"":""0,0,0"",""Rotation"":""0,0,0"",""Additive"":""true"",""Scale"":""20""}},{""Tag"":""Fx"",""Attributes"":{""BoneName"":""Bip03_Tail2"",""FxName"":""laplanh2"",""Position"":""0,0,0"",""Rotation"":""0,0,0"",""Additive"":""true"",""Scale"":""25""}},{""Tag"":""Fx"",""Attributes"":{""BoneName"":""Bip03_Tail4"",""FxName"":""laplanh2"",""Position"":""0,0,0"",""Rotation"":""0,0,0"",""Additive"":""true"",""Scale"":""25""}}]"
53,Object,EMoChiBang,,"[{""Tag"":""Location"",""Attributes"":{""Name"":""RidePosition"",""BoneName"":""Dummy01"",""Position"":""0,28,20"",""Rotation"":""0,0,180""}},{""Tag"":""Fx"",""Attributes"":{""BoneName"":""Bone03"",""FxName"":""laplanh15"",""Position"":""-30,0,20"",""Rotation"":""0,0,0"",""Additive"":""true"",""Scale"":""180""}},{""Tag"":""Fx"",""Attributes"":{""BoneName"":""Bone03_mirror01"",""FxName"":""laplanh15"",""Position"":""30,0,20"",""Rotation"":""0,0,0"",""Additive"":""true"",""Scale"":""180""}}]"
54,Object,QiChengHeiBao,,"[{""Tag"":""Location"",""Attributes"":{""Name"":""RidePosition"",""BoneName"":""Bone01"",""Position"":""0,10,0"",""Rotation"":""-90,0,-180""}},{""Tag"":""Fx"",""Attributes"":{""BoneName"":""Bip03_Spine1"",""FxName"":""khoi_toathan1"",""Position"":""0,-15,-5"",""Rotation"":""-90,0,0"",""Additive"":""true"",""Scale"":""90""}},{""Tag"":""Fx"",""Attributes"":{""BoneName"":""Bip03_Head"",""FxName"":""Mat_Do1"",""Position"":""15,-45,15"",""Rotation"":""-50,30,0"",""Additive"":""true"",""Scale"":""8""}},{""Tag"":""Fx"",""Attributes"":{""BoneName"":""Bip03_Head"",""FxName"":""Mat_Do1"",""Position"":""-15,-45,15"",""Rotation"":""-50,-30,0"",""Additive"":""true"",""Scale"":""8""}}]"
55,Object,QiChengBaiBao,,"[{""Tag"":""Location"",""Attributes"":{""Name"":""RidePosition"",""BoneName"":""Bone01"",""Position"":""0,10,0"",""Rotation"":""-90,0,-180""}},{""Tag"":""Fx"",""Attributes"":{""BoneName"":""Bip03_Spine1"",""FxName"":""khoi_toathan2"",""Position"":""0,-15,-10"",""Rotation"":""-90,0,0"",""Additive"":""true"",""Scale"":""90""}},{""Tag"":""Fx"",""Attributes"":{""BoneName"":""Bip03_Head"",""FxName"":""Mat_trang"",""Position"":""15,-45,15"",""Rotation"":""-50,30,0"",""Additive"":""true"",""Scale"":""8""}},{""Tag"":""Fx"",""Attributes"":{""BoneName"":""Bip03_Head"",""FxName"":""Mat_trang"",""Position"":""-15,-45,15"",""Rotation"":""-50,-30,0"",""Additive"":""true"",""Scale"":""8""}}]"
56,Object,QiChengChunJieBaiXiong,,"[{""Tag"":""Location"",""Attributes"":{""Name"":""RidePosition"",""BoneName"":""Bip01_Spine"",""Position"":""0,70,30"",""Rotation"":""15,0,0""}}]"
57,Object,QiChengBiShuiJinJingShou,,"[{""Tag"":""Location"",""Attributes"":{""Name"":""RidePosition"",""BoneName"":""Bip01_Spine1"",""Position"":""0,55,-10"",""Rotation"":""0,0,0""}}]"
