ID,Name,Icon,ItemLevel,RequireLevel,BoundMoney,BasePrice,SellPrice,Throwable,Sellable,Bound,Stack,MaxUsageTimes,DurationHour,ExtraHint,ScriptID,TypeDesc,Description,IDFamily10M
20801317,Thanh Long Bảo Châu - Độc Công (Cấp 17),RuneStone_5,1,1,true,4,1,true,true,false,15000,-1,-1,,-1,Đạo cụ đặc thù,"Viên bảo châu màu xanh lục, làm từ phỉ thúy, sử dụng bí pháp Kim Lăng và Nhật Nguyệt Tinh Hoa luyện thành, tỏa ra hào quang rực rỡ, nhìn rõ hình ảnh thanh long bên trong, huyền ảo vô cùng. Có thể sử dụng để khảm nạm vào Lệnh bài.<br><color=#00FF00>Có thể đến Phụng Minh Trấn tìm Khổng Tước Như để tìm hiểu chi tiết về tính năng Lệnh bài.",2
20801318,Thanh Long Bảo Châu - Độc Công (Cấp 18),RuneStone_5,1,1,true,4,1,true,true,false,15000,-1,-1,,-1,Đạo cụ đặc thù,"Viên bảo châu màu xanh lục, làm từ phỉ thúy, sử dụng bí pháp Kim Lăng và Nhật Nguyệt Tinh Hoa luyện thành, tỏa ra hào quang rực rỡ, nhìn rõ hình ảnh thanh long bên trong, huyền ảo vô cùng. Có thể sử dụng để khảm nạm vào Lệnh bài.<br><color=#00FF00>Có thể đến Phụng Minh Trấn tìm Khổng Tước Như để tìm hiểu chi tiết về tính năng Lệnh bài.",2
20801319,Thanh Long Bảo Châu - Độc Công (Cấp 19),RuneStone_5,1,1,true,4,1,true,true,false,15000,-1,-1,,-1,Đạo cụ đặc thù,"Viên bảo châu màu xanh lục, làm từ phỉ thúy, sử dụng bí pháp Kim Lăng và Nhật Nguyệt Tinh Hoa luyện thành, tỏa ra hào quang rực rỡ, nhìn rõ hình ảnh thanh long bên trong, huyền ảo vô cùng. Có thể sử dụng để khảm nạm vào Lệnh bài.<br><color=#00FF00>Có thể đến Phụng Minh Trấn tìm Khổng Tước Như để tìm hiểu chi tiết về tính năng Lệnh bài.",2
20801320,Thanh Long Bảo Châu - Độc Công (Cấp 20),RuneStone_5,1,1,true,4,1,true,true,false,15000,-1,-1,,-1,Đạo cụ đặc thù,"Viên bảo châu màu xanh lục, làm từ phỉ thúy, sử dụng bí pháp Kim Lăng và Nhật Nguyệt Tinh Hoa luyện thành, tỏa ra hào quang rực rỡ, nhìn rõ hình ảnh thanh long bên trong, huyền ảo vô cùng. Có thể sử dụng để khảm nạm vào Lệnh bài.<br><color=#00FF00>Có thể đến Phụng Minh Trấn tìm Khổng Tước Như để tìm hiểu chi tiết về tính năng Lệnh bài.",2
20801321,Thanh Long Bảo Châu - Độc Công (Cấp 21),RuneStone_5,1,1,true,4,1,true,true,false,15000,-1,-1,,-1,Đạo cụ đặc thù,"Viên bảo châu màu xanh lục, làm từ phỉ thúy, sử dụng bí pháp Kim Lăng và Nhật Nguyệt Tinh Hoa luyện thành, tỏa ra hào quang rực rỡ, nhìn rõ hình ảnh thanh long bên trong, huyền ảo vô cùng. Có thể sử dụng để khảm nạm vào Lệnh bài.<br><color=#00FF00>Có thể đến Phụng Minh Trấn tìm Khổng Tước Như để tìm hiểu chi tiết về tính năng Lệnh bài.",2
20801322,Thanh Long Bảo Châu - Độc Công (Cấp 22),RuneStone_5,1,1,true,4,1,true,true,false,15000,-1,-1,,-1,Đạo cụ đặc thù,"Viên bảo châu màu xanh lục, làm từ phỉ thúy, sử dụng bí pháp Kim Lăng và Nhật Nguyệt Tinh Hoa luyện thành, tỏa ra hào quang rực rỡ, nhìn rõ hình ảnh thanh long bên trong, huyền ảo vô cùng. Có thể sử dụng để khảm nạm vào Lệnh bài.<br><color=#00FF00>Có thể đến Phụng Minh Trấn tìm Khổng Tước Như để tìm hiểu chi tiết về tính năng Lệnh bài.",2
20801323,Thanh Long Bảo Châu - Độc Công (Cấp 23),RuneStone_5,1,1,true,4,1,true,true,false,15000,-1,-1,,-1,Đạo cụ đặc thù,"Viên bảo châu màu xanh lục, làm từ phỉ thúy, sử dụng bí pháp Kim Lăng và Nhật Nguyệt Tinh Hoa luyện thành, tỏa ra hào quang rực rỡ, nhìn rõ hình ảnh thanh long bên trong, huyền ảo vô cùng. Có thể sử dụng để khảm nạm vào Lệnh bài.<br><color=#00FF00>Có thể đến Phụng Minh Trấn tìm Khổng Tước Như để tìm hiểu chi tiết về tính năng Lệnh bài.",2
20801324,Thanh Long Bảo Châu - Độc Công (Cấp 24),RuneStone_5,1,1,true,4,1,true,true,false,15000,-1,-1,,-1,Đạo cụ đặc thù,"Viên bảo châu màu xanh lục, làm từ phỉ thúy, sử dụng bí pháp Kim Lăng và Nhật Nguyệt Tinh Hoa luyện thành, tỏa ra hào quang rực rỡ, nhìn rõ hình ảnh thanh long bên trong, huyền ảo vô cùng. Có thể sử dụng để khảm nạm vào Lệnh bài.<br><color=#00FF00>Có thể đến Phụng Minh Trấn tìm Khổng Tước Như để tìm hiểu chi tiết về tính năng Lệnh bài.",2
20801325,Thanh Long Bảo Châu - Độc Công (Cấp 25),RuneStone_5,1,1,true,4,1,true,true,false,15000,-1,-1,,-1,Đạo cụ đặc thù,"Viên bảo châu màu xanh lục, làm từ phỉ thúy, sử dụng bí pháp Kim Lăng và Nhật Nguyệt Tinh Hoa luyện thành, tỏa ra hào quang rực rỡ, nhìn rõ hình ảnh thanh long bên trong, huyền ảo vô cùng. Có thể sử dụng để khảm nạm vào Lệnh bài.<br><color=#00FF00>Có thể đến Phụng Minh Trấn tìm Khổng Tước Như để tìm hiểu chi tiết về tính năng Lệnh bài.",2
20801326,Thanh Long Bảo Châu - Độc Công (Cấp 26),RuneStone_5,1,1,true,4,1,true,true,false,15000,-1,-1,,-1,Đạo cụ đặc thù,"Viên bảo châu màu xanh lục, làm từ phỉ thúy, sử dụng bí pháp Kim Lăng và Nhật Nguyệt Tinh Hoa luyện thành, tỏa ra hào quang rực rỡ, nhìn rõ hình ảnh thanh long bên trong, huyền ảo vô cùng. Có thể sử dụng để khảm nạm vào Lệnh bài.<br><color=#00FF00>Có thể đến Phụng Minh Trấn tìm Khổng Tước Như để tìm hiểu chi tiết về tính năng Lệnh bài.",2
20801327,Thanh Long Bảo Châu - Độc Công (Cấp 27),RuneStone_5,1,1,true,4,1,true,true,false,15000,-1,-1,,-1,Đạo cụ đặc thù,"Viên bảo châu màu xanh lục, làm từ phỉ thúy, sử dụng bí pháp Kim Lăng và Nhật Nguyệt Tinh Hoa luyện thành, tỏa ra hào quang rực rỡ, nhìn rõ hình ảnh thanh long bên trong, huyền ảo vô cùng. Có thể sử dụng để khảm nạm vào Lệnh bài.<br><color=#00FF00>Có thể đến Phụng Minh Trấn tìm Khổng Tước Như để tìm hiểu chi tiết về tính năng Lệnh bài.",2
20801328,Thanh Long Bảo Châu - Độc Công (Cấp 28),RuneStone_5,1,1,true,4,1,true,true,false,15000,-1,-1,,-1,Đạo cụ đặc thù,"Viên bảo châu màu xanh lục, làm từ phỉ thúy, sử dụng bí pháp Kim Lăng và Nhật Nguyệt Tinh Hoa luyện thành, tỏa ra hào quang rực rỡ, nhìn rõ hình ảnh thanh long bên trong, huyền ảo vô cùng. Có thể sử dụng để khảm nạm vào Lệnh bài.<br><color=#00FF00>Có thể đến Phụng Minh Trấn tìm Khổng Tước Như để tìm hiểu chi tiết về tính năng Lệnh bài.",2
20801329,Thanh Long Bảo Châu - Độc Công (Cấp 29),RuneStone_5,1,1,true,4,1,true,true,false,15000,-1,-1,,-1,Đạo cụ đặc thù,"Viên bảo châu màu xanh lục, làm từ phỉ thúy, sử dụng bí pháp Kim Lăng và Nhật Nguyệt Tinh Hoa luyện thành, tỏa ra hào quang rực rỡ, nhìn rõ hình ảnh thanh long bên trong, huyền ảo vô cùng. Có thể sử dụng để khảm nạm vào Lệnh bài.<br><color=#00FF00>Có thể đến Phụng Minh Trấn tìm Khổng Tước Như để tìm hiểu chi tiết về tính năng Lệnh bài.",2
20801330,Thanh Long Bảo Châu - Độc Công (Cấp 30),RuneStone_5,1,1,true,4,1,true,true,false,15000,-1,-1,,-1,Đạo cụ đặc thù,"Viên bảo châu màu xanh lục, làm từ phỉ thúy, sử dụng bí pháp Kim Lăng và Nhật Nguyệt Tinh Hoa luyện thành, tỏa ra hào quang rực rỡ, nhìn rõ hình ảnh thanh long bên trong, huyền ảo vô cùng. Có thể sử dụng để khảm nạm vào Lệnh bài.<br><color=#00FF00>Có thể đến Phụng Minh Trấn tìm Khổng Tước Như để tìm hiểu chi tiết về tính năng Lệnh bài.",2
20801331,Thanh Long Bảo Châu - Độc Công (Cấp 31),RuneStone_5,1,1,true,4,1,true,true,false,15000,-1,-1,,-1,Đạo cụ đặc thù,"Viên bảo châu màu xanh lục, làm từ phỉ thúy, sử dụng bí pháp Kim Lăng và Nhật Nguyệt Tinh Hoa luyện thành, tỏa ra hào quang rực rỡ, nhìn rõ hình ảnh thanh long bên trong, huyền ảo vô cùng. Có thể sử dụng để khảm nạm vào Lệnh bài.<br><color=#00FF00>Có thể đến Phụng Minh Trấn tìm Khổng Tước Như để tìm hiểu chi tiết về tính năng Lệnh bài.",2
20801332,Thanh Long Bảo Châu - Độc Công (Cấp 32),RuneStone_5,1,1,true,4,1,true,true,false,15000,-1,-1,,-1,Đạo cụ đặc thù,"Viên bảo châu màu xanh lục, làm từ phỉ thúy, sử dụng bí pháp Kim Lăng và Nhật Nguyệt Tinh Hoa luyện thành, tỏa ra hào quang rực rỡ, nhìn rõ hình ảnh thanh long bên trong, huyền ảo vô cùng. Có thể sử dụng để khảm nạm vào Lệnh bài.<br><color=#00FF00>Có thể đến Phụng Minh Trấn tìm Khổng Tước Như để tìm hiểu chi tiết về tính năng Lệnh bài.",2
20801333,Thanh Long Bảo Châu - Độc Công (Cấp 33),RuneStone_5,1,1,true,4,1,true,true,false,15000,-1,-1,,-1,Đạo cụ đặc thù,"Viên bảo châu màu xanh lục, làm từ phỉ thúy, sử dụng bí pháp Kim Lăng và Nhật Nguyệt Tinh Hoa luyện thành, tỏa ra hào quang rực rỡ, nhìn rõ hình ảnh thanh long bên trong, huyền ảo vô cùng. Có thể sử dụng để khảm nạm vào Lệnh bài.<br><color=#00FF00>Có thể đến Phụng Minh Trấn tìm Khổng Tước Như để tìm hiểu chi tiết về tính năng Lệnh bài.",2
20801334,Thanh Long Bảo Châu - Độc Công (Cấp 34),RuneStone_5,1,1,true,4,1,true,true,false,15000,-1,-1,,-1,Đạo cụ đặc thù,"Viên bảo châu màu xanh lục, làm từ phỉ thúy, sử dụng bí pháp Kim Lăng và Nhật Nguyệt Tinh Hoa luyện thành, tỏa ra hào quang rực rỡ, nhìn rõ hình ảnh thanh long bên trong, huyền ảo vô cùng. Có thể sử dụng để khảm nạm vào Lệnh bài.<br><color=#00FF00>Có thể đến Phụng Minh Trấn tìm Khổng Tước Như để tìm hiểu chi tiết về tính năng Lệnh bài.",2
20801335,Thanh Long Bảo Châu - Độc Công (Cấp 35),RuneStone_5,1,1,true,4,1,true,true,false,15000,-1,-1,,-1,Đạo cụ đặc thù,"Viên bảo châu màu xanh lục, làm từ phỉ thúy, sử dụng bí pháp Kim Lăng và Nhật Nguyệt Tinh Hoa luyện thành, tỏa ra hào quang rực rỡ, nhìn rõ hình ảnh thanh long bên trong, huyền ảo vô cùng. Có thể sử dụng để khảm nạm vào Lệnh bài.<br><color=#00FF00>Có thể đến Phụng Minh Trấn tìm Khổng Tước Như để tìm hiểu chi tiết về tính năng Lệnh bài.",2
20801336,Thanh Long Bảo Châu - Độc Công (Cấp 36),RuneStone_5,1,1,true,4,1,true,true,false,15000,-1,-1,,-1,Đạo cụ đặc thù,"Viên bảo châu màu xanh lục, làm từ phỉ thúy, sử dụng bí pháp Kim Lăng và Nhật Nguyệt Tinh Hoa luyện thành, tỏa ra hào quang rực rỡ, nhìn rõ hình ảnh thanh long bên trong, huyền ảo vô cùng. Có thể sử dụng để khảm nạm vào Lệnh bài.<br><color=#00FF00>Có thể đến Phụng Minh Trấn tìm Khổng Tước Như để tìm hiểu chi tiết về tính năng Lệnh bài.",2
20801337,Thanh Long Bảo Châu - Độc Công (Cấp 37),RuneStone_5,1,1,true,4,1,true,true,false,15000,-1,-1,,-1,Đạo cụ đặc thù,"Viên bảo châu màu xanh lục, làm từ phỉ thúy, sử dụng bí pháp Kim Lăng và Nhật Nguyệt Tinh Hoa luyện thành, tỏa ra hào quang rực rỡ, nhìn rõ hình ảnh thanh long bên trong, huyền ảo vô cùng. Có thể sử dụng để khảm nạm vào Lệnh bài.<br><color=#00FF00>Có thể đến Phụng Minh Trấn tìm Khổng Tước Như để tìm hiểu chi tiết về tính năng Lệnh bài.",2
20801338,Thanh Long Bảo Châu - Độc Công (Cấp 38),RuneStone_5,1,1,true,4,1,true,true,false,15000,-1,-1,,-1,Đạo cụ đặc thù,"Viên bảo châu màu xanh lục, làm từ phỉ thúy, sử dụng bí pháp Kim Lăng và Nhật Nguyệt Tinh Hoa luyện thành, tỏa ra hào quang rực rỡ, nhìn rõ hình ảnh thanh long bên trong, huyền ảo vô cùng. Có thể sử dụng để khảm nạm vào Lệnh bài.<br><color=#00FF00>Có thể đến Phụng Minh Trấn tìm Khổng Tước Như để tìm hiểu chi tiết về tính năng Lệnh bài.",2
20801339,Thanh Long Bảo Châu - Độc Công (Cấp 39),RuneStone_5,1,1,true,4,1,true,true,false,15000,-1,-1,,-1,Đạo cụ đặc thù,"Viên bảo châu màu xanh lục, làm từ phỉ thúy, sử dụng bí pháp Kim Lăng và Nhật Nguyệt Tinh Hoa luyện thành, tỏa ra hào quang rực rỡ, nhìn rõ hình ảnh thanh long bên trong, huyền ảo vô cùng. Có thể sử dụng để khảm nạm vào Lệnh bài.<br><color=#00FF00>Có thể đến Phụng Minh Trấn tìm Khổng Tước Như để tìm hiểu chi tiết về tính năng Lệnh bài.",2
20801340,Thanh Long Bảo Châu - Độc Công (Cấp 40),RuneStone_5,1,1,true,4,1,true,true,false,15000,-1,-1,,-1,Đạo cụ đặc thù,"Viên bảo châu màu xanh lục, làm từ phỉ thúy, sử dụng bí pháp Kim Lăng và Nhật Nguyệt Tinh Hoa luyện thành, tỏa ra hào quang rực rỡ, nhìn rõ hình ảnh thanh long bên trong, huyền ảo vô cùng. Có thể sử dụng để khảm nạm vào Lệnh bài.<br><color=#00FF00>Có thể đến Phụng Minh Trấn tìm Khổng Tước Như để tìm hiểu chi tiết về tính năng Lệnh bài.",2
20801341,Thanh Long Bảo Châu - Độc Công (Cấp 41),RuneStone_5,1,1,true,4,1,true,true,false,15000,-1,-1,,-1,Đạo cụ đặc thù,"Viên bảo châu màu xanh lục, làm từ phỉ thúy, sử dụng bí pháp Kim Lăng và Nhật Nguyệt Tinh Hoa luyện thành, tỏa ra hào quang rực rỡ, nhìn rõ hình ảnh thanh long bên trong, huyền ảo vô cùng. Có thể sử dụng để khảm nạm vào Lệnh bài.<br><color=#00FF00>Có thể đến Phụng Minh Trấn tìm Khổng Tước Như để tìm hiểu chi tiết về tính năng Lệnh bài.",2
20801342,Thanh Long Bảo Châu - Độc Công (Cấp 42),RuneStone_5,1,1,true,4,1,true,true,false,15000,-1,-1,,-1,Đạo cụ đặc thù,"Viên bảo châu màu xanh lục, làm từ phỉ thúy, sử dụng bí pháp Kim Lăng và Nhật Nguyệt Tinh Hoa luyện thành, tỏa ra hào quang rực rỡ, nhìn rõ hình ảnh thanh long bên trong, huyền ảo vô cùng. Có thể sử dụng để khảm nạm vào Lệnh bài.<br><color=#00FF00>Có thể đến Phụng Minh Trấn tìm Khổng Tước Như để tìm hiểu chi tiết về tính năng Lệnh bài.",2
20801343,Thanh Long Bảo Châu - Độc Công (Cấp 43),RuneStone_5,1,1,true,4,1,true,true,false,15000,-1,-1,,-1,Đạo cụ đặc thù,"Viên bảo châu màu xanh lục, làm từ phỉ thúy, sử dụng bí pháp Kim Lăng và Nhật Nguyệt Tinh Hoa luyện thành, tỏa ra hào quang rực rỡ, nhìn rõ hình ảnh thanh long bên trong, huyền ảo vô cùng. Có thể sử dụng để khảm nạm vào Lệnh bài.<br><color=#00FF00>Có thể đến Phụng Minh Trấn tìm Khổng Tước Như để tìm hiểu chi tiết về tính năng Lệnh bài.",2
20801344,Thanh Long Bảo Châu - Độc Công (Cấp 44),RuneStone_5,1,1,true,4,1,true,true,false,15000,-1,-1,,-1,Đạo cụ đặc thù,"Viên bảo châu màu xanh lục, làm từ phỉ thúy, sử dụng bí pháp Kim Lăng và Nhật Nguyệt Tinh Hoa luyện thành, tỏa ra hào quang rực rỡ, nhìn rõ hình ảnh thanh long bên trong, huyền ảo vô cùng. Có thể sử dụng để khảm nạm vào Lệnh bài.<br><color=#00FF00>Có thể đến Phụng Minh Trấn tìm Khổng Tước Như để tìm hiểu chi tiết về tính năng Lệnh bài.",2
20801345,Thanh Long Bảo Châu - Độc Công (Cấp 45),RuneStone_5,1,1,true,4,1,true,true,false,15000,-1,-1,,-1,Đạo cụ đặc thù,"Viên bảo châu màu xanh lục, làm từ phỉ thúy, sử dụng bí pháp Kim Lăng và Nhật Nguyệt Tinh Hoa luyện thành, tỏa ra hào quang rực rỡ, nhìn rõ hình ảnh thanh long bên trong, huyền ảo vô cùng. Có thể sử dụng để khảm nạm vào Lệnh bài.<br><color=#00FF00>Có thể đến Phụng Minh Trấn tìm Khổng Tước Như để tìm hiểu chi tiết về tính năng Lệnh bài.",2
20801346,Thanh Long Bảo Châu - Độc Công (Cấp 46),RuneStone_5,1,1,true,4,1,true,true,false,15000,-1,-1,,-1,Đạo cụ đặc thù,"Viên bảo châu màu xanh lục, làm từ phỉ thúy, sử dụng bí pháp Kim Lăng và Nhật Nguyệt Tinh Hoa luyện thành, tỏa ra hào quang rực rỡ, nhìn rõ hình ảnh thanh long bên trong, huyền ảo vô cùng. Có thể sử dụng để khảm nạm vào Lệnh bài.<br><color=#00FF00>Có thể đến Phụng Minh Trấn tìm Khổng Tước Như để tìm hiểu chi tiết về tính năng Lệnh bài.",2
20801347,Thanh Long Bảo Châu - Độc Công (Cấp 47),RuneStone_5,1,1,true,4,1,true,true,false,15000,-1,-1,,-1,Đạo cụ đặc thù,"Viên bảo châu màu xanh lục, làm từ phỉ thúy, sử dụng bí pháp Kim Lăng và Nhật Nguyệt Tinh Hoa luyện thành, tỏa ra hào quang rực rỡ, nhìn rõ hình ảnh thanh long bên trong, huyền ảo vô cùng. Có thể sử dụng để khảm nạm vào Lệnh bài.<br><color=#00FF00>Có thể đến Phụng Minh Trấn tìm Khổng Tước Như để tìm hiểu chi tiết về tính năng Lệnh bài.",2
20801348,Thanh Long Bảo Châu - Độc Công (Cấp 48),RuneStone_5,1,1,true,4,1,true,true,false,15000,-1,-1,,-1,Đạo cụ đặc thù,"Viên bảo châu màu xanh lục, làm từ phỉ thúy, sử dụng bí pháp Kim Lăng và Nhật Nguyệt Tinh Hoa luyện thành, tỏa ra hào quang rực rỡ, nhìn rõ hình ảnh thanh long bên trong, huyền ảo vô cùng. Có thể sử dụng để khảm nạm vào Lệnh bài.<br><color=#00FF00>Có thể đến Phụng Minh Trấn tìm Khổng Tước Như để tìm hiểu chi tiết về tính năng Lệnh bài.",2
20801349,Thanh Long Bảo Châu - Độc Công (Cấp 49),RuneStone_5,1,1,true,4,1,true,true,false,15000,-1,-1,,-1,Đạo cụ đặc thù,"Viên bảo châu màu xanh lục, làm từ phỉ thúy, sử dụng bí pháp Kim Lăng và Nhật Nguyệt Tinh Hoa luyện thành, tỏa ra hào quang rực rỡ, nhìn rõ hình ảnh thanh long bên trong, huyền ảo vô cùng. Có thể sử dụng để khảm nạm vào Lệnh bài.<br><color=#00FF00>Có thể đến Phụng Minh Trấn tìm Khổng Tước Như để tìm hiểu chi tiết về tính năng Lệnh bài.",2
20801350,Thanh Long Bảo Châu - Độc Công (Cấp 50),RuneStone_5,1,1,true,4,1,true,true,false,15000,-1,-1,,-1,Đạo cụ đặc thù,"Viên bảo châu màu xanh lục, làm từ phỉ thúy, sử dụng bí pháp Kim Lăng và Nhật Nguyệt Tinh Hoa luyện thành, tỏa ra hào quang rực rỡ, nhìn rõ hình ảnh thanh long bên trong, huyền ảo vô cùng. Có thể sử dụng để khảm nạm vào Lệnh bài.<br><color=#00FF00>Có thể đến Phụng Minh Trấn tìm Khổng Tước Như để tìm hiểu chi tiết về tính năng Lệnh bài.",2
20802001,Huyền Vũ Bảo Châu - Kháng Băng (Cấp 1),RuneStone1_4,1,1,true,4,1,true,true,false,15000,-1,-1,,-1,Đạo cụ đặc thù,"Viên bảo châu màu xanh lam, làm từ Nam Vực Dạ Minh Châu, sử dụng bí pháp Triều Kinh Thành và Huyền Hải Nội Kình luyện thành, tỏa ra hào quang rực rỡ, nhìn rõ hình ảnh huyền vũ bên trong, huyền ảo vô cùng. Có thể sử dụng để khảm nạm vào Lệnh bài.<br><color=#00FF00>Có thể đến Phụng Minh Trấn tìm Khổng Tước Như để tìm hiểu chi tiết về tính năng Lệnh bài.",2
20802002,Huyền Vũ Bảo Châu - Kháng Băng (Cấp 2),RuneStone1_4,1,1,true,4,1,true,true,false,15000,-1,-1,,-1,Đạo cụ đặc thù,"Viên bảo châu màu xanh lam, làm từ Nam Vực Dạ Minh Châu, sử dụng bí pháp Triều Kinh Thành và Huyền Hải Nội Kình luyện thành, tỏa ra hào quang rực rỡ, nhìn rõ hình ảnh huyền vũ bên trong, huyền ảo vô cùng. Có thể sử dụng để khảm nạm vào Lệnh bài.<br><color=#00FF00>Có thể đến Phụng Minh Trấn tìm Khổng Tước Như để tìm hiểu chi tiết về tính năng Lệnh bài.",2
