RowIndex,Tag,ID,Name,Icon,ItemLevel,RequireLevel,BoundMoney,BasePrice,SellPrice,Throwable,Sellable,Bound,Stack,MaxUsageTimes,DurationHour,ExtraHint,ScriptID,TypeDesc,Description,Text,ChildrenJSON
25,Item,20101025,Tượng Bối,Herbal1_14,10,10,true,2625,100,true,true,false,15000,-1,-1,,-1,Cao cấp dược tài,"Vị đắng, tính hàn, chủ trị ho do cảm lạnh, đau phổi, v.v. Có thể thông qua kỹ năng <color=#00FF00>Gia công nguyên liệu thô</color>, kết hợp nguyên liệu rơi ra từ quái vật để chế tạo thành <color=#FFFF00>[Dược Liệu Thô]</color>.",,
26,Item,20101026,Nhân Sâm,Herbal2_10,10,10,true,2625,100,true,true,false,15000,-1,-1,,-1,Cao cấp dược tài,"Thảo dược trân quý. Vị ngọt, hơi đắng, tính ôn, bổ nguyên khí, an thần. Có thể thông qua kỹ năng <color=#00FF00>Gia công nguyên liệu thô</color>, kết hợp nguyên liệu rơi ra từ quái vật để chế tạo thành <color=#FFFF00>[Dược Liệu Thô]</color>.",,
27,Item,20101027,Linh Chi,Herbal2_11,11,11,true,2875,110,true,true,false,15000,-1,-1,,-1,Cao cấp dược tài,"Vị ngọt, tính bình, không độc, có tác dụng bổ khí huyết, giúp tâm trí tỉnh táo,sáng suốt. Có thể thông qua kỹ năng <color=#00FF00>Gia công nguyên liệu thô</color>, kết hợp nguyên liệu rơi ra từ quái vật để chế tạo thành <color=#FFFF00>[Dược Liệu Thô]</color>.",,
28,Item,20101028,Tuân Thảo,Herbal1_16,11,11,true,2875,110,true,true,false,15000,-1,-1,,-1,Cao cấp dược tài,"Lá giống cây lan, quả màu đỏ, làm sáng mắt, dưỡng máu bổ huyết, chủ trị đau đầu chóng mặt, gân cốt mệt mỏi. Có thể thông qua kỹ năng <color=#00FF00>Gia công nguyên liệu thô</color>, kết hợp nguyên liệu rơi ra từ quái vật để chế tạo thành <color=#FFFF00>[Dược Liệu Thô]</color>.",,
29,Item,20101029,Liên Tử,Herbal2_6,12,12,true,3125,120,true,true,false,15000,-1,-1,,-1,Cao cấp dược tài,"Vị ngọt, chát, tính bình, có tác dụng ích khí, ngăn chảy mồ hôi, giúp tinh thần phấn chấn. Có thể thông qua kỹ năng <color=#00FF00>Gia công nguyên liệu thô</color>, kết hợp nguyên liệu rơi ra từ quái vật để chế tạo thành <color=#FFFF00>[Dược Liệu Thô]</color>.",,
30,Item,20101030,Khô Mộc Xuân,Herbal1_16,12,12,true,3125,120,true,true,false,15000,-1,-1,,-1,Cao cấp dược tài,"Thảo dược vô sắc vô vị, cho vào nước nấu sơ sẽ tan ra. Có tác dụng giải độc, cải tử hoàn sinh. Có thể thông qua kỹ năng <color=#00FF00>Gia công nguyên liệu thô</color>, kết hợp nguyên liệu rơi ra từ quái vật để chế tạo thành <color=#FFFF00>[Dược Liệu Thô]</color>.",,
31,Item,20102001,Thảo Ngư,Fish_1,1,1,true,38,9,true,true,false,15000,-1,-1,,-1,Sơ cấp ngư,"Chủ yếu ăn cỏ nên còn có tên là cá trắm cỏ, có hai màu là xanh và trắng, loại màu trắng ăn ngon. Có thể thông qua kỹ năng <color=#00FF00>Gia công nguyên liệu thô</color>, kết hợp nguyên liệu rơi ra từ quái vật để chế tạo thành <color=#FFFF00>[Dược Liệu Thô]</color>.",,
32,Item,20102002,Tức Ngư,Fish_3,2,2,true,42,10,true,true,false,15000,-1,-1,,-1,Sơ cấp ngư,"Còn gọi là cá Hỷ Đầu, rất khỏe, ăn tạp, thích sống thành đàn, thường nghỉ ngơi ở chỗ cỏ tạp. Có thể thông qua kỹ năng <color=#00FF00>Gia công nguyên liệu thô</color>, kết hợp nguyên liệu rơi ra từ quái vật để chế tạo thành <color=#FFFF00>[Dược Liệu Thô]</color>.",,
33,Item,20102003,Liên Ngư,Fish_9,3,3,true,102,25,true,true,false,15000,-1,-1,,-1,Sơ cấp ngư,"Còn gọi là Bạch Liên, thân dẹt, lưng có màu xanh xám, hai bên và bụng có màu trắng, đầu lớn, mắt nằm ở rất thấp. Có thể thông qua kỹ năng <color=#00FF00>Gia công nguyên liệu thô</color>, kết hợp nguyên liệu rơi ra từ quái vật để chế tạo thành <color=#FFFF00>[Dược Liệu Thô]</color>.",,
34,Item,20102004,Bình Ngư,Fish_8,4,4,true,184,46,true,true,false,15000,-1,-1,,-1,Trung cấp ngư,"Cá biển thân dẹt, ít xương, thịt mềm. Có thể thông qua kỹ năng <color=#00FF00>Gia công nguyên liệu thô</color>, kết hợp nguyên liệu rơi ra từ quái vật để chế tạo thành <color=#FFFF00>[Dược Liệu Thô]</color>.",,
35,Item,20102005,Thiện Ngư,Fish_5,5,5,true,282,70,true,true,false,15000,-1,-1,,-1,Trung cấp ngư,"Khi nhiệt độ giảm xuống, nó không ăn cũng không cử động, rơi vào trạng thái ngủ đông, hấp thu vi lượng để sống. Có thể thông qua kỹ năng <color=#00FF00>Gia công nguyên liệu thô</color>, kết hợp nguyên liệu rơi ra từ quái vật để chế tạo thành <color=#FFFF00>[Dược Liệu Thô]</color>.",,
36,Item,20102006,Hắc Ngư,Fish_10,6,6,true,402,100,true,true,false,15000,-1,-1,,-1,Trung cấp ngư,"Còn gọi là Hắc Ngư Bổng Tử, thuộc loại cá ăn thịt, là loài có hại đối với ngành nuôi cá. Loại cá này sinh nhiều mau lớn, tính tình hung dữ, nếu biết cách có thể câu được nó dễ dàng. Có thể thông qua kỹ năng <color=#00FF00>Gia công nguyên liệu thô</color>, kết hợp nguyên liệu rơi ra từ quái vật để chế tạo thành <color=#FFFF00>[Dược Liệu Thô]</color>.",,
37,Item,20102007,Đấu Ngư,Fish_6,7,7,true,554,138,true,true,false,15000,-1,-1,,-1,Cao cấp ngư,"Thân hình thoi, màu xanh nhạt, có vằn đen, vây dài. Có thể thông qua kỹ năng <color=#00FF00>Gia công nguyên liệu thô</color>, kết hợp nguyên liệu rơi ra từ quái vật để chế tạo thành <color=#FFFF00>[Dược Liệu Thô]</color>.",,
38,Item,20102008,Xương Ngư,Fish_2,8,8,true,702,175,true,true,false,15000,-1,-1,,-1,Cao cấp ngư,"Còn gọi là Bạch Xương, sống ở gần biển. Có thể thông qua kỹ năng <color=#00FF00>Gia công nguyên liệu thô</color>, kết hợp nguyên liệu rơi ra từ quái vật để chế tạo thành <color=#FFFF00>[Dược Liệu Thô]</color>.",,
39,Item,20102009,Ngân Ngư,Fish_11,9,9,true,864,216,true,true,false,15000,-1,-1,,-1,Cao cấp ngư,"Cá nước ngọt, thân dài hơi tròn, mềm và trong suốt. Có thể thông qua kỹ năng <color=#00FF00>Gia công nguyên liệu thô</color>, kết hợp nguyên liệu rơi ra từ quái vật để chế tạo thành <color=#FFFF00>[Dược Liệu Thô]</color>.",,
40,Item,20102010,Khuê Ngư,Fish_7,10,10,true,1054,263,true,true,false,15000,-1,-1,,-1,Cao cấp ngư,"Đa số ăn thịt, có thể săn mồi theo đàn hoặc mai phục trong thủy tảo, đợi cá và các động vật khác lại gần. Có thể thông qua kỹ năng <color=#00FF00>Gia công nguyên liệu thô</color>, kết hợp nguyên liệu rơi ra từ quái vật để chế tạo thành <color=#FFFF00>[Dược Liệu Thô]</color>.",,
41,Item,20102011,Cốt Thiệt Ngư,Fish_4,11,11,true,1060,265,true,true,false,15000,-1,-1,,-1,Cao cấp ngư,"Thân dẹt, sống ở chỗ nước ngọt. Có thể thông qua kỹ năng <color=#00FF00>Gia công nguyên liệu thô</color>, kết hợp nguyên liệu rơi ra từ quái vật để chế tạo thành <color=#FFFF00>[Dược Liệu Thô]</color>.",,
42,Item,20102012,Lục Tuyến Ngư,Fish_12,12,12,true,1176,294,true,true,false,15000,-1,-1,,-1,Cao cấp ngư,"Thân dài và dẹt, đầu to, mắt nhỏ. Có thể thông qua kỹ năng <color=#00FF00>Gia công nguyên liệu thô</color>, kết hợp nguyên liệu rơi ra từ quái vật để chế tạo thành <color=#FFFF00>[Dược Liệu Thô]</color>.",,
43,Item,20102013,Thanh Ngư,Fish2_1,1,1,true,38,9,true,true,false,15000,-1,-1,,-1,Sơ cấp ngư,"Còn gọi là Ô Thanh, sống ở tầng nước phía dưới, sinh trưởng nhanh, thịt ngon. Có thể thông qua kỹ năng <color=#00FF00>Gia công nguyên liệu thô</color>, kết hợp nguyên liệu rơi ra từ quái vật để chế tạo thành <color=#FFFF00>[Dược Liệu Thô]</color>.",,
44,Item,20102014,Tiễn Ngư,Fish2_3,2,2,true,42,10,true,true,false,15000,-1,-1,,-1,Sơ cấp ngư,"Còn gọi là Thanh Tiễn Ngư. Vì phần trên miệng của nó nhô ra như cây kiếm nên có tên như vậy. Có thể thông qua kỹ năng <color=#00FF00>Gia công nguyên liệu thô</color>, kết hợp nguyên liệu rơi ra từ quái vật để chế tạo thành <color=#FFFF00>[Dược Liệu Thô]</color>.",,
45,Item,20102015,Lư Ngư,Fish2_9,3,3,true,102,25,true,true,false,15000,-1,-1,,-1,Sơ cấp ngư,"Cá Lô thịt màu trắng, chắc thịt, không chỉ giá trị dinh dưỡng cao mà còn rất ngon. Có thể thông qua kỹ năng <color=#00FF00>Gia công nguyên liệu thô</color>, kết hợp nguyên liệu rơi ra từ quái vật để chế tạo thành <color=#FFFF00>[Dược Liệu Thô]</color>.",,
46,Item,20102016,Biển Đầu Ngư,Fish2_8,4,4,true,184,46,true,true,false,15000,-1,-1,,-1,Trung cấp ngư,"Đầu, đuôi, bụng dẹt, lưng có vằn, màu bạc, sống ở tầng nước phía trên gần biển. Có thể thông qua kỹ năng <color=#00FF00>Gia công nguyên liệu thô</color>, kết hợp nguyên liệu rơi ra từ quái vật để chế tạo thành <color=#FFFF00>[Dược Liệu Thô]</color>.",,
47,Item,20102017,Đầu Lực Ngư,Fish2_5,5,5,true,282,70,true,true,false,15000,-1,-1,,-1,Trung cấp ngư,"Thon nhỏ, mềm, thịt ngon, toàn thân có màu nhạt, bụng có hoa văn màu đậm. Có thể thông qua kỹ năng <color=#00FF00>Gia công nguyên liệu thô</color>, kết hợp nguyên liệu rơi ra từ quái vật để chế tạo thành <color=#FFFF00>[Dược Liệu Thô]</color>.",,
48,Item,20102018,Thu Đao Ngư,Fish2_10,6,6,true,402,100,true,true,false,15000,-1,-1,,-1,Trung cấp ngư,"Thân dẹt, vảy nhỏ, toàn thân màu bạc, thịt ngon, giá trị dinh dưỡng cao. Có thể thông qua kỹ năng <color=#00FF00>Gia công nguyên liệu thô</color>, kết hợp nguyên liệu rơi ra từ quái vật để chế tạo thành <color=#FFFF00>[Dược Liệu Thô]</color>.",,
49,Item,20102019,Soa Ngư,Fish2_6,7,7,true,554,138,true,true,false,15000,-1,-1,,-1,Cao cấp ngư,"Đầu ngắn và rộng, vảy rất lớn, lưng có màu xanh xám, bụng màu xám nhạt, vảy hai bên có vạch màu đen. Có thể thông qua kỹ năng <color=#00FF00>Gia công nguyên liệu thô</color>, kết hợp nguyên liệu rơi ra từ quái vật để chế tạo thành <color=#FFFF00>[Dược Liệu Thô]</color>.",,
50,Item,20102020,Quang Bối Ngư,Fish2_2,8,8,true,702,175,true,true,false,15000,-1,-1,,-1,Cao cấp ngư,"Vây bụng giống cái màn cửa, kéo dài từ ngực đến đuôi. Bong bóng cá có tác dụng như phổi, vì vậy thường nổi lên mặt nước để thở, miệng có thể mở to. Có thể thông qua kỹ năng <color=#00FF00>Gia công nguyên liệu thô</color>, kết hợp nguyên liệu rơi ra từ quái vật để chế tạo thành <color=#FFFF00>[Dược Liệu Thô]</color>.",,
51,Item,20102021,Câu Ngư,Fish2_11,9,9,true,864,216,true,true,false,15000,-1,-1,,-1,Cao cấp ngư,"Sống ở chỗ nước biển và nước ngọt hòa lẫn vào nhau, quần cư, cá trưởng thành có chỗ u trên đầu. Có thể thông qua kỹ năng <color=#00FF00>Gia công nguyên liệu thô</color>, kết hợp nguyên liệu rơi ra từ quái vật để chế tạo thành <color=#FFFF00>[Dược Liệu Thô]</color>.",,
52,Item,20102022,Bãi Kỳ Ngư,Fish2_7,10,10,true,1054,263,true,true,false,15000,-1,-1,,-1,Cao cấp ngư,"Thân dài, hơi dẹt, màu xanh nâu, có đốm màu xám trắng. Có thể thông qua kỹ năng <color=#00FF00>Gia công nguyên liệu thô</color>, kết hợp nguyên liệu rơi ra từ quái vật để chế tạo thành <color=#FFFF00>[Dược Liệu Thô]</color>.",,
53,Item,20102023,Trân Châu Ngư,Fish2_4,11,11,true,1060,265,true,true,false,15000,-1,-1,,-1,Cao cấp ngư,"Toàn thân phủ đầy các chấm bạc, khi bơi những chấm bạc óng ánh rất đẹp, vì vậy có tên là Trân Châu Ngư. Có thể thông qua kỹ năng <color=#00FF00>Gia công nguyên liệu thô</color>, kết hợp nguyên liệu rơi ra từ quái vật để chế tạo thành <color=#FFFF00>[Dược Liệu Thô]</color>.",,
54,Item,20102024,Văn Xương Ngư,Fish2_12,12,12,true,1176,294,true,true,false,15000,-1,-1,,-1,Cao cấp ngư,"Thân không lớn, toàn thân nửa trong suốt, đầy và đuôi nhọn, là ngư phẩm cao cấp, thịt mềm ngon. Có thể thông qua kỹ năng <color=#00FF00>Gia công nguyên liệu thô</color>, kết hợp nguyên liệu rơi ra từ quái vật để chế tạo thành <color=#FFFF00>[Dược Liệu Thô]</color>.",,
55,Item,20103001,Đồng Khoáng Thạch,Ore_1,1,1,true,375,10,true,true,false,15000,-1,-1,,-1,Sơ cấp khoáng thạch,"Đồng Khoáng Thạch, rất đẹp, nung chảy lấy đồng, khai thác từ núi đồng, chua, hàn, hơi độc. Có thể thông qua kỹ năng <color=#00FF00>Gia công nguyên liệu thô</color>, kết hợp nguyên liệu rơi ra từ quái vật để chế tạo thành <color=#FFFF00>[Mảnh Tinh Thiết]</color>, <color=#FFFF00>[Mảnh Bí Ngân]</color>.",,
56,Item,20103002,Thiết Khoáng Thạch,Ore_2,2,2,true,625,20,true,true,false,15000,-1,-1,,-1,Sơ cấp khoáng thạch,"Thiết Khoáng Thạch, sản lượng cực lớn, chủng loại đa dạng. Có thể thông qua kỹ năng <color=#00FF00>Gia công nguyên liệu thô</color>, kết hợp nguyên liệu rơi ra từ quái vật để chế tạo thành <color=#FFFF00>[Mảnh Tinh Thiết]</color>, <color=#FFFF00>[Mảnh Bí Ngân]</color>.",,
57,Item,20103003,Ngân Khoáng Thạch,Ore_3,3,3,true,875,30,true,true,false,15000,-1,-1,,-1,Sơ cấp khoáng thạch,"Ngân Khoáng Thạch, độ dẻo và khả năng dát mỏng tốt, dễ đánh bóng và tạo hình. Có thể thông qua kỹ năng <color=#00FF00>Gia công nguyên liệu thô</color>, kết hợp nguyên liệu rơi ra từ quái vật để chế tạo thành <color=#FFFF00>[Mảnh Tinh Thiết]</color>, <color=#FFFF00>[Mảnh Bí Ngân]</color>.",,
58,Item,20103004,Hàn Thiết Khoáng Thạch,Ore_4,4,4,true,1125,40,true,true,false,15000,-1,-1,,-1,Trung cấp khoáng thạch,"Hàn Thiết Khoáng Thạch, lấy từ trong thâm sơn Hàn Than, cứng chắc.	Có thể thông qua kỹ năng <color=#00FF00>Gia công nguyên liệu thô</color>, kết hợp nguyên liệu rơi ra từ quái vật để chế tạo thành <color=#FFFF00>[Mảnh Tinh Thiết]</color>, <color=#FFFF00>[Mảnh Bí Ngân]</color>.",,
59,Item,20103005,Kim Khoáng Thạch,Ore_5,5,5,true,1375,50,true,true,false,15000,-1,-1,,-1,Trung cấp khoáng thạch,"Kim Khoáng Thạch, ánh vàng lấp lánh, khả năng dát mỏng cực cao.	Có thể thông qua kỹ năng <color=#00FF00>Gia công nguyên liệu thô</color>, kết hợp nguyên liệu rơi ra từ quái vật để chế tạo thành <color=#FFFF00>[Mảnh Tinh Thiết]</color>, <color=#FFFF00>[Mảnh Bí Ngân]</color>.",,
60,Item,20103006,Huyền Thiết Khoáng Thạch,Ore_9,6,6,true,1625,60,true,true,false,15000,-1,-1,,-1,Trung cấp khoáng thạch,"Huyền Thiết Khoáng Thạch, một loại kim loại hiếm có, cứng nhất trong số các kim loại, không bị rỉ sét. Có thể thông qua kỹ năng <color=#00FF00>Gia công nguyên liệu thô</color>, kết hợp nguyên liệu rơi ra từ quái vật để chế tạo thành <color=#FFFF00>[Mảnh Tinh Thiết]</color>, <color=#FFFF00>[Mảnh Bí Ngân]</color>.",,
61,Item,20103007,Thủy Tinh Khoáng Thạch,Ore_11,7,7,true,1875,70,true,true,false,15000,-1,-1,,-1,Cao cấp khoáng thạch,"Thủy tinh khoáng thạch, một loại khoáng vật có linh tính, ẩn tàng sức mạnh thần kỳ.	Có thể thông qua kỹ năng <color=#00FF00>Gia công nguyên liệu thô</color>, kết hợp nguyên liệu rơi ra từ quái vật để chế tạo thành <color=#FFFF00>[Mảnh Tinh Thiết]</color>, <color=#FFFF00>[Mảnh Bí Ngân]</color>.",,
62,Item,20103008,Phỉ Thúy Khoáng Thạch,Ore_8,8,8,true,2125,80,true,true,false,15000,-1,-1,,-1,Cao cấp khoáng thạch,"Phỷ thúy khoáng thạch, trong suốt, long lanh đẹp đẽ, cứng nhưng không giòn, được xưng tụng là Ngọc Trung Chi Vương. Có thể thông qua kỹ năng <color=#00FF00>Gia công nguyên liệu thô</color>, kết hợp nguyên liệu rơi ra từ quái vật để chế tạo thành <color=#FFFF00>[Mảnh Tinh Thiết]</color>, <color=#FFFF00>[Mảnh Bí Ngân]</color>.",,
