RowIndex,Tag,ID,Name,Icon,ItemLevel,RequireLevel,BoundMoney,BasePrice,SellPrice,Throwable,Sellable,Bound,Stack,MaxUsageTimes,DurationHour,ExtraHint,ScriptID,TypeDesc,Description,Text,ChildrenJSON
1511,Item,20803517,Bạch Hổ Bảo Châu - Né Tránh (Cấp 17),RuneStone_15,1,1,true,4,1,true,true,false,15000,-1,-1,,-1,Đạo cụ đặc thù,"Viên bảo châu màu xanh vàng, làm từ hổ phách, sử dụng bí pháp La Phù Thành và Thảo Mộc Tinh Hoa luyện thành, tỏa ra hào quang rực rỡ, nhìn rõ hình ảnh bạch hổ bên trong, huyền ảo vô cùng. Có thể sử dụng để khảm nạm vào Lệnh bài.<br><color=#00FF00>Có thể đến Phụng Minh Trấn tìm Khổng Tước Như để tìm hiểu chi tiết về tính năng Lệnh bài.",,
1512,Item,20803518,Bạch Hổ Bảo Châu - Né Tránh (Cấp 18),RuneStone_15,1,1,true,4,1,true,true,false,15000,-1,-1,,-1,Đạo cụ đặc thù,"Viên bảo châu màu xanh vàng, làm từ hổ phách, sử dụng bí pháp La Phù Thành và Thảo Mộc Tinh Hoa luyện thành, tỏa ra hào quang rực rỡ, nhìn rõ hình ảnh bạch hổ bên trong, huyền ảo vô cùng. Có thể sử dụng để khảm nạm vào Lệnh bài.<br><color=#00FF00>Có thể đến Phụng Minh Trấn tìm Khổng Tước Như để tìm hiểu chi tiết về tính năng Lệnh bài.",,
1513,Item,20803519,Bạch Hổ Bảo Châu - Né Tránh (Cấp 19),RuneStone_15,1,1,true,4,1,true,true,false,15000,-1,-1,,-1,Đạo cụ đặc thù,"Viên bảo châu màu xanh vàng, làm từ hổ phách, sử dụng bí pháp La Phù Thành và Thảo Mộc Tinh Hoa luyện thành, tỏa ra hào quang rực rỡ, nhìn rõ hình ảnh bạch hổ bên trong, huyền ảo vô cùng. Có thể sử dụng để khảm nạm vào Lệnh bài.<br><color=#00FF00>Có thể đến Phụng Minh Trấn tìm Khổng Tước Như để tìm hiểu chi tiết về tính năng Lệnh bài.",,
1514,Item,20803520,Bạch Hổ Bảo Châu - Né Tránh (Cấp 20),RuneStone_15,1,1,true,4,1,true,true,false,15000,-1,-1,,-1,Đạo cụ đặc thù,"Viên bảo châu màu xanh vàng, làm từ hổ phách, sử dụng bí pháp La Phù Thành và Thảo Mộc Tinh Hoa luyện thành, tỏa ra hào quang rực rỡ, nhìn rõ hình ảnh bạch hổ bên trong, huyền ảo vô cùng. Có thể sử dụng để khảm nạm vào Lệnh bài.<br><color=#00FF00>Có thể đến Phụng Minh Trấn tìm Khổng Tước Như để tìm hiểu chi tiết về tính năng Lệnh bài.",,
1515,Item,20803521,Bạch Hổ Bảo Châu - Né Tránh (Cấp 21),RuneStone_15,1,1,true,4,1,true,true,false,15000,-1,-1,,-1,Đạo cụ đặc thù,"Viên bảo châu màu xanh vàng, làm từ hổ phách, sử dụng bí pháp La Phù Thành và Thảo Mộc Tinh Hoa luyện thành, tỏa ra hào quang rực rỡ, nhìn rõ hình ảnh bạch hổ bên trong, huyền ảo vô cùng. Có thể sử dụng để khảm nạm vào Lệnh bài.<br><color=#00FF00>Có thể đến Phụng Minh Trấn tìm Khổng Tước Như để tìm hiểu chi tiết về tính năng Lệnh bài.",,
1516,Item,20803522,Bạch Hổ Bảo Châu - Né Tránh (Cấp 22),RuneStone_15,1,1,true,4,1,true,true,false,15000,-1,-1,,-1,Đạo cụ đặc thù,"Viên bảo châu màu xanh vàng, làm từ hổ phách, sử dụng bí pháp La Phù Thành và Thảo Mộc Tinh Hoa luyện thành, tỏa ra hào quang rực rỡ, nhìn rõ hình ảnh bạch hổ bên trong, huyền ảo vô cùng. Có thể sử dụng để khảm nạm vào Lệnh bài.<br><color=#00FF00>Có thể đến Phụng Minh Trấn tìm Khổng Tước Như để tìm hiểu chi tiết về tính năng Lệnh bài.",,
1517,Item,20803523,Bạch Hổ Bảo Châu - Né Tránh (Cấp 23),RuneStone_15,1,1,true,4,1,true,true,false,15000,-1,-1,,-1,Đạo cụ đặc thù,"Viên bảo châu màu xanh vàng, làm từ hổ phách, sử dụng bí pháp La Phù Thành và Thảo Mộc Tinh Hoa luyện thành, tỏa ra hào quang rực rỡ, nhìn rõ hình ảnh bạch hổ bên trong, huyền ảo vô cùng. Có thể sử dụng để khảm nạm vào Lệnh bài.<br><color=#00FF00>Có thể đến Phụng Minh Trấn tìm Khổng Tước Như để tìm hiểu chi tiết về tính năng Lệnh bài.",,
1518,Item,20803524,Bạch Hổ Bảo Châu - Né Tránh (Cấp 24),RuneStone_15,1,1,true,4,1,true,true,false,15000,-1,-1,,-1,Đạo cụ đặc thù,"Viên bảo châu màu xanh vàng, làm từ hổ phách, sử dụng bí pháp La Phù Thành và Thảo Mộc Tinh Hoa luyện thành, tỏa ra hào quang rực rỡ, nhìn rõ hình ảnh bạch hổ bên trong, huyền ảo vô cùng. Có thể sử dụng để khảm nạm vào Lệnh bài.<br><color=#00FF00>Có thể đến Phụng Minh Trấn tìm Khổng Tước Như để tìm hiểu chi tiết về tính năng Lệnh bài.",,
1519,Item,20803525,Bạch Hổ Bảo Châu - Né Tránh (Cấp 25),RuneStone_15,1,1,true,4,1,true,true,false,15000,-1,-1,,-1,Đạo cụ đặc thù,"Viên bảo châu màu xanh vàng, làm từ hổ phách, sử dụng bí pháp La Phù Thành và Thảo Mộc Tinh Hoa luyện thành, tỏa ra hào quang rực rỡ, nhìn rõ hình ảnh bạch hổ bên trong, huyền ảo vô cùng. Có thể sử dụng để khảm nạm vào Lệnh bài.<br><color=#00FF00>Có thể đến Phụng Minh Trấn tìm Khổng Tước Như để tìm hiểu chi tiết về tính năng Lệnh bài.",,
1520,Item,20803526,Bạch Hổ Bảo Châu - Né Tránh (Cấp 26),RuneStone_15,1,1,true,4,1,true,true,false,15000,-1,-1,,-1,Đạo cụ đặc thù,"Viên bảo châu màu xanh vàng, làm từ hổ phách, sử dụng bí pháp La Phù Thành và Thảo Mộc Tinh Hoa luyện thành, tỏa ra hào quang rực rỡ, nhìn rõ hình ảnh bạch hổ bên trong, huyền ảo vô cùng. Có thể sử dụng để khảm nạm vào Lệnh bài.<br><color=#00FF00>Có thể đến Phụng Minh Trấn tìm Khổng Tước Như để tìm hiểu chi tiết về tính năng Lệnh bài.",,
1521,Item,20803527,Bạch Hổ Bảo Châu - Né Tránh (Cấp 27),RuneStone_15,1,1,true,4,1,true,true,false,15000,-1,-1,,-1,Đạo cụ đặc thù,"Viên bảo châu màu xanh vàng, làm từ hổ phách, sử dụng bí pháp La Phù Thành và Thảo Mộc Tinh Hoa luyện thành, tỏa ra hào quang rực rỡ, nhìn rõ hình ảnh bạch hổ bên trong, huyền ảo vô cùng. Có thể sử dụng để khảm nạm vào Lệnh bài.<br><color=#00FF00>Có thể đến Phụng Minh Trấn tìm Khổng Tước Như để tìm hiểu chi tiết về tính năng Lệnh bài.",,
1522,Item,20803528,Bạch Hổ Bảo Châu - Né Tránh (Cấp 28),RuneStone_15,1,1,true,4,1,true,true,false,15000,-1,-1,,-1,Đạo cụ đặc thù,"Viên bảo châu màu xanh vàng, làm từ hổ phách, sử dụng bí pháp La Phù Thành và Thảo Mộc Tinh Hoa luyện thành, tỏa ra hào quang rực rỡ, nhìn rõ hình ảnh bạch hổ bên trong, huyền ảo vô cùng. Có thể sử dụng để khảm nạm vào Lệnh bài.<br><color=#00FF00>Có thể đến Phụng Minh Trấn tìm Khổng Tước Như để tìm hiểu chi tiết về tính năng Lệnh bài.",,
1523,Item,20803529,Bạch Hổ Bảo Châu - Né Tránh (Cấp 29),RuneStone_15,1,1,true,4,1,true,true,false,15000,-1,-1,,-1,Đạo cụ đặc thù,"Viên bảo châu màu xanh vàng, làm từ hổ phách, sử dụng bí pháp La Phù Thành và Thảo Mộc Tinh Hoa luyện thành, tỏa ra hào quang rực rỡ, nhìn rõ hình ảnh bạch hổ bên trong, huyền ảo vô cùng. Có thể sử dụng để khảm nạm vào Lệnh bài.<br><color=#00FF00>Có thể đến Phụng Minh Trấn tìm Khổng Tước Như để tìm hiểu chi tiết về tính năng Lệnh bài.",,
1524,Item,20803530,Bạch Hổ Bảo Châu - Né Tránh (Cấp 30),RuneStone_15,1,1,true,4,1,true,true,false,15000,-1,-1,,-1,Đạo cụ đặc thù,"Viên bảo châu màu xanh vàng, làm từ hổ phách, sử dụng bí pháp La Phù Thành và Thảo Mộc Tinh Hoa luyện thành, tỏa ra hào quang rực rỡ, nhìn rõ hình ảnh bạch hổ bên trong, huyền ảo vô cùng. Có thể sử dụng để khảm nạm vào Lệnh bài.<br><color=#00FF00>Có thể đến Phụng Minh Trấn tìm Khổng Tước Như để tìm hiểu chi tiết về tính năng Lệnh bài.",,
1525,Item,20803531,Bạch Hổ Bảo Châu - Né Tránh (Cấp 31),RuneStone_15,1,1,true,4,1,true,true,false,15000,-1,-1,,-1,Đạo cụ đặc thù,"Viên bảo châu màu xanh vàng, làm từ hổ phách, sử dụng bí pháp La Phù Thành và Thảo Mộc Tinh Hoa luyện thành, tỏa ra hào quang rực rỡ, nhìn rõ hình ảnh bạch hổ bên trong, huyền ảo vô cùng. Có thể sử dụng để khảm nạm vào Lệnh bài.<br><color=#00FF00>Có thể đến Phụng Minh Trấn tìm Khổng Tước Như để tìm hiểu chi tiết về tính năng Lệnh bài.",,
1526,Item,20803532,Bạch Hổ Bảo Châu - Né Tránh (Cấp 32),RuneStone_15,1,1,true,4,1,true,true,false,15000,-1,-1,,-1,Đạo cụ đặc thù,"Viên bảo châu màu xanh vàng, làm từ hổ phách, sử dụng bí pháp La Phù Thành và Thảo Mộc Tinh Hoa luyện thành, tỏa ra hào quang rực rỡ, nhìn rõ hình ảnh bạch hổ bên trong, huyền ảo vô cùng. Có thể sử dụng để khảm nạm vào Lệnh bài.<br><color=#00FF00>Có thể đến Phụng Minh Trấn tìm Khổng Tước Như để tìm hiểu chi tiết về tính năng Lệnh bài.",,
1527,Item,20803533,Bạch Hổ Bảo Châu - Né Tránh (Cấp 33),RuneStone_15,1,1,true,4,1,true,true,false,15000,-1,-1,,-1,Đạo cụ đặc thù,"Viên bảo châu màu xanh vàng, làm từ hổ phách, sử dụng bí pháp La Phù Thành và Thảo Mộc Tinh Hoa luyện thành, tỏa ra hào quang rực rỡ, nhìn rõ hình ảnh bạch hổ bên trong, huyền ảo vô cùng. Có thể sử dụng để khảm nạm vào Lệnh bài.<br><color=#00FF00>Có thể đến Phụng Minh Trấn tìm Khổng Tước Như để tìm hiểu chi tiết về tính năng Lệnh bài.",,
1528,Item,20803534,Bạch Hổ Bảo Châu - Né Tránh (Cấp 34),RuneStone_15,1,1,true,4,1,true,true,false,15000,-1,-1,,-1,Đạo cụ đặc thù,"Viên bảo châu màu xanh vàng, làm từ hổ phách, sử dụng bí pháp La Phù Thành và Thảo Mộc Tinh Hoa luyện thành, tỏa ra hào quang rực rỡ, nhìn rõ hình ảnh bạch hổ bên trong, huyền ảo vô cùng. Có thể sử dụng để khảm nạm vào Lệnh bài.<br><color=#00FF00>Có thể đến Phụng Minh Trấn tìm Khổng Tước Như để tìm hiểu chi tiết về tính năng Lệnh bài.",,
1529,Item,20803535,Bạch Hổ Bảo Châu - Né Tránh (Cấp 35),RuneStone_15,1,1,true,4,1,true,true,false,15000,-1,-1,,-1,Đạo cụ đặc thù,"Viên bảo châu màu xanh vàng, làm từ hổ phách, sử dụng bí pháp La Phù Thành và Thảo Mộc Tinh Hoa luyện thành, tỏa ra hào quang rực rỡ, nhìn rõ hình ảnh bạch hổ bên trong, huyền ảo vô cùng. Có thể sử dụng để khảm nạm vào Lệnh bài.<br><color=#00FF00>Có thể đến Phụng Minh Trấn tìm Khổng Tước Như để tìm hiểu chi tiết về tính năng Lệnh bài.",,
1530,Item,20803536,Bạch Hổ Bảo Châu - Né Tránh (Cấp 36),RuneStone_15,1,1,true,4,1,true,true,false,15000,-1,-1,,-1,Đạo cụ đặc thù,"Viên bảo châu màu xanh vàng, làm từ hổ phách, sử dụng bí pháp La Phù Thành và Thảo Mộc Tinh Hoa luyện thành, tỏa ra hào quang rực rỡ, nhìn rõ hình ảnh bạch hổ bên trong, huyền ảo vô cùng. Có thể sử dụng để khảm nạm vào Lệnh bài.<br><color=#00FF00>Có thể đến Phụng Minh Trấn tìm Khổng Tước Như để tìm hiểu chi tiết về tính năng Lệnh bài.",,
1531,Item,20803537,Bạch Hổ Bảo Châu - Né Tránh (Cấp 37),RuneStone_15,1,1,true,4,1,true,true,false,15000,-1,-1,,-1,Đạo cụ đặc thù,"Viên bảo châu màu xanh vàng, làm từ hổ phách, sử dụng bí pháp La Phù Thành và Thảo Mộc Tinh Hoa luyện thành, tỏa ra hào quang rực rỡ, nhìn rõ hình ảnh bạch hổ bên trong, huyền ảo vô cùng. Có thể sử dụng để khảm nạm vào Lệnh bài.<br><color=#00FF00>Có thể đến Phụng Minh Trấn tìm Khổng Tước Như để tìm hiểu chi tiết về tính năng Lệnh bài.",,
1532,Item,20803538,Bạch Hổ Bảo Châu - Né Tránh (Cấp 38),RuneStone_15,1,1,true,4,1,true,true,false,15000,-1,-1,,-1,Đạo cụ đặc thù,"Viên bảo châu màu xanh vàng, làm từ hổ phách, sử dụng bí pháp La Phù Thành và Thảo Mộc Tinh Hoa luyện thành, tỏa ra hào quang rực rỡ, nhìn rõ hình ảnh bạch hổ bên trong, huyền ảo vô cùng. Có thể sử dụng để khảm nạm vào Lệnh bài.<br><color=#00FF00>Có thể đến Phụng Minh Trấn tìm Khổng Tước Như để tìm hiểu chi tiết về tính năng Lệnh bài.",,
1533,Item,20803539,Bạch Hổ Bảo Châu - Né Tránh (Cấp 39),RuneStone_15,1,1,true,4,1,true,true,false,15000,-1,-1,,-1,Đạo cụ đặc thù,"Viên bảo châu màu xanh vàng, làm từ hổ phách, sử dụng bí pháp La Phù Thành và Thảo Mộc Tinh Hoa luyện thành, tỏa ra hào quang rực rỡ, nhìn rõ hình ảnh bạch hổ bên trong, huyền ảo vô cùng. Có thể sử dụng để khảm nạm vào Lệnh bài.<br><color=#00FF00>Có thể đến Phụng Minh Trấn tìm Khổng Tước Như để tìm hiểu chi tiết về tính năng Lệnh bài.",,
1534,Item,20803540,Bạch Hổ Bảo Châu - Né Tránh (Cấp 40),RuneStone_15,1,1,true,4,1,true,true,false,15000,-1,-1,,-1,Đạo cụ đặc thù,"Viên bảo châu màu xanh vàng, làm từ hổ phách, sử dụng bí pháp La Phù Thành và Thảo Mộc Tinh Hoa luyện thành, tỏa ra hào quang rực rỡ, nhìn rõ hình ảnh bạch hổ bên trong, huyền ảo vô cùng. Có thể sử dụng để khảm nạm vào Lệnh bài.<br><color=#00FF00>Có thể đến Phụng Minh Trấn tìm Khổng Tước Như để tìm hiểu chi tiết về tính năng Lệnh bài.",,
1535,Item,20803541,Bạch Hổ Bảo Châu - Né Tránh (Cấp 41),RuneStone_15,1,1,true,4,1,true,true,false,15000,-1,-1,,-1,Đạo cụ đặc thù,"Viên bảo châu màu xanh vàng, làm từ hổ phách, sử dụng bí pháp La Phù Thành và Thảo Mộc Tinh Hoa luyện thành, tỏa ra hào quang rực rỡ, nhìn rõ hình ảnh bạch hổ bên trong, huyền ảo vô cùng. Có thể sử dụng để khảm nạm vào Lệnh bài.<br><color=#00FF00>Có thể đến Phụng Minh Trấn tìm Khổng Tước Như để tìm hiểu chi tiết về tính năng Lệnh bài.",,
1536,Item,20803542,Bạch Hổ Bảo Châu - Né Tránh (Cấp 42),RuneStone_15,1,1,true,4,1,true,true,false,15000,-1,-1,,-1,Đạo cụ đặc thù,"Viên bảo châu màu xanh vàng, làm từ hổ phách, sử dụng bí pháp La Phù Thành và Thảo Mộc Tinh Hoa luyện thành, tỏa ra hào quang rực rỡ, nhìn rõ hình ảnh bạch hổ bên trong, huyền ảo vô cùng. Có thể sử dụng để khảm nạm vào Lệnh bài.<br><color=#00FF00>Có thể đến Phụng Minh Trấn tìm Khổng Tước Như để tìm hiểu chi tiết về tính năng Lệnh bài.",,
1537,Item,20803543,Bạch Hổ Bảo Châu - Né Tránh (Cấp 43),RuneStone_15,1,1,true,4,1,true,true,false,15000,-1,-1,,-1,Đạo cụ đặc thù,"Viên bảo châu màu xanh vàng, làm từ hổ phách, sử dụng bí pháp La Phù Thành và Thảo Mộc Tinh Hoa luyện thành, tỏa ra hào quang rực rỡ, nhìn rõ hình ảnh bạch hổ bên trong, huyền ảo vô cùng. Có thể sử dụng để khảm nạm vào Lệnh bài.<br><color=#00FF00>Có thể đến Phụng Minh Trấn tìm Khổng Tước Như để tìm hiểu chi tiết về tính năng Lệnh bài.",,
1538,Item,20803544,Bạch Hổ Bảo Châu - Né Tránh (Cấp 44),RuneStone_15,1,1,true,4,1,true,true,false,15000,-1,-1,,-1,Đạo cụ đặc thù,"Viên bảo châu màu xanh vàng, làm từ hổ phách, sử dụng bí pháp La Phù Thành và Thảo Mộc Tinh Hoa luyện thành, tỏa ra hào quang rực rỡ, nhìn rõ hình ảnh bạch hổ bên trong, huyền ảo vô cùng. Có thể sử dụng để khảm nạm vào Lệnh bài.<br><color=#00FF00>Có thể đến Phụng Minh Trấn tìm Khổng Tước Như để tìm hiểu chi tiết về tính năng Lệnh bài.",,
1539,Item,20803545,Bạch Hổ Bảo Châu - Né Tránh (Cấp 45),RuneStone_15,1,1,true,4,1,true,true,false,15000,-1,-1,,-1,Đạo cụ đặc thù,"Viên bảo châu màu xanh vàng, làm từ hổ phách, sử dụng bí pháp La Phù Thành và Thảo Mộc Tinh Hoa luyện thành, tỏa ra hào quang rực rỡ, nhìn rõ hình ảnh bạch hổ bên trong, huyền ảo vô cùng. Có thể sử dụng để khảm nạm vào Lệnh bài.<br><color=#00FF00>Có thể đến Phụng Minh Trấn tìm Khổng Tước Như để tìm hiểu chi tiết về tính năng Lệnh bài.",,
1540,Item,20803546,Bạch Hổ Bảo Châu - Né Tránh (Cấp 46),RuneStone_15,1,1,true,4,1,true,true,false,15000,-1,-1,,-1,Đạo cụ đặc thù,"Viên bảo châu màu xanh vàng, làm từ hổ phách, sử dụng bí pháp La Phù Thành và Thảo Mộc Tinh Hoa luyện thành, tỏa ra hào quang rực rỡ, nhìn rõ hình ảnh bạch hổ bên trong, huyền ảo vô cùng. Có thể sử dụng để khảm nạm vào Lệnh bài.<br><color=#00FF00>Có thể đến Phụng Minh Trấn tìm Khổng Tước Như để tìm hiểu chi tiết về tính năng Lệnh bài.",,
1541,Item,20803547,Bạch Hổ Bảo Châu - Né Tránh (Cấp 47),RuneStone_15,1,1,true,4,1,true,true,false,15000,-1,-1,,-1,Đạo cụ đặc thù,"Viên bảo châu màu xanh vàng, làm từ hổ phách, sử dụng bí pháp La Phù Thành và Thảo Mộc Tinh Hoa luyện thành, tỏa ra hào quang rực rỡ, nhìn rõ hình ảnh bạch hổ bên trong, huyền ảo vô cùng. Có thể sử dụng để khảm nạm vào Lệnh bài.<br><color=#00FF00>Có thể đến Phụng Minh Trấn tìm Khổng Tước Như để tìm hiểu chi tiết về tính năng Lệnh bài.",,
1542,Item,20803548,Bạch Hổ Bảo Châu - Né Tránh (Cấp 48),RuneStone_15,1,1,true,4,1,true,true,false,15000,-1,-1,,-1,Đạo cụ đặc thù,"Viên bảo châu màu xanh vàng, làm từ hổ phách, sử dụng bí pháp La Phù Thành và Thảo Mộc Tinh Hoa luyện thành, tỏa ra hào quang rực rỡ, nhìn rõ hình ảnh bạch hổ bên trong, huyền ảo vô cùng. Có thể sử dụng để khảm nạm vào Lệnh bài.<br><color=#00FF00>Có thể đến Phụng Minh Trấn tìm Khổng Tước Như để tìm hiểu chi tiết về tính năng Lệnh bài.",,
1543,Item,20803549,Bạch Hổ Bảo Châu - Né Tránh (Cấp 49),RuneStone_15,1,1,true,4,1,true,true,false,15000,-1,-1,,-1,Đạo cụ đặc thù,"Viên bảo châu màu xanh vàng, làm từ hổ phách, sử dụng bí pháp La Phù Thành và Thảo Mộc Tinh Hoa luyện thành, tỏa ra hào quang rực rỡ, nhìn rõ hình ảnh bạch hổ bên trong, huyền ảo vô cùng. Có thể sử dụng để khảm nạm vào Lệnh bài.<br><color=#00FF00>Có thể đến Phụng Minh Trấn tìm Khổng Tước Như để tìm hiểu chi tiết về tính năng Lệnh bài.",,
1544,Item,20803550,Bạch Hổ Bảo Châu - Né Tránh (Cấp 50),RuneStone_15,1,1,true,4,1,true,true,false,15000,-1,-1,,-1,Đạo cụ đặc thù,"Viên bảo châu màu xanh vàng, làm từ hổ phách, sử dụng bí pháp La Phù Thành và Thảo Mộc Tinh Hoa luyện thành, tỏa ra hào quang rực rỡ, nhìn rõ hình ảnh bạch hổ bên trong, huyền ảo vô cùng. Có thể sử dụng để khảm nạm vào Lệnh bài.<br><color=#00FF00>Có thể đến Phụng Minh Trấn tìm Khổng Tước Như để tìm hiểu chi tiết về tính năng Lệnh bài.",,
1545,Item,20804000,Phỉ Thúy Tâm Tinh,CircularTaskTool60_11,1,1,true,4,1,true,true,false,15000,-1,-1,,-1,Đạo cụ đặc thù,Do các thế lực bang hội tại Trung Nguyên thu thập Tụ Bảo Bồn luyện mà thành. Hội tụ đủ tinh hoa phỉ thúy tẩy luyện vạn vật. Có thể sử dụng để thăng cấp Tứ Tượng Bảo Châu.<br><color=#00FF00>Có thể đến Phụng Minh Trấn tìm Khổng Tước Như để tìm hiểu chi tiết về tính năng Lệnh bài.,,
