ID,GroupID,TaskType,TaskRule,FactionID,Name,OfferDialog,CompleteDialog,RequireLevel,NextTaskID,CopySceneScriptID,OfferMapID,OfferMapName,OfferNPCID,OfferNPCName,CompleteMapID,CompleteMapName,CompleteNPCID,CompleteNPCName,ObjectiveJSON,AllChildrenJSON
10361012,10361,1,2,11,Viện Trợ Nhạn Nam,"Dạo gần đây rất là phức tạp. Hy vọng các hạ nhanh chóng đến Nhạn Nam, trợ giúp cho những vệ quân tiêu diệt tàn dư của Tần Gia Trại.","Đến rất đúng lúc, ta đây đa tạ sự trợ giúp của các hạ!",30,10362,-1,17,Đường Môn,956,Đường Thanh Thu,24,Nhạn Nam,842,Châu Vô Úy,"[{""Tag"":""KillMonster"",""Attributes"":{""MapID"":""24""},""Children"":[{""Tag"":""Monster"",""Attributes"":{""MonsterID"":""986"",""Count"":""100""}}]}]","[{""Tag"":""RequireTask"",""Attributes"":{""GroupID"":""10360""}},{""Tag"":""OfferNPC"",""Attributes"":{""MapID"":""17"",""NPCID"":""956""}},{""Tag"":""CompleteNPC"",""Attributes"":{""MapID"":""24"",""NPCID"":""842""}},{""Tag"":""KillMonster"",""Attributes"":{""MapID"":""24""},""Children"":[{""Tag"":""Monster"",""Attributes"":{""MonsterID"":""986"",""Count"":""100""}}]},{""Tag"":""FixedAwardItem"",""Attributes"":{""ItemID"":""10520112"",""Quantity"":""1""}}]"
10362001,10362,1,2,0,Viện Trợ Long Tuyền,Long Tỉnh Thôn ở Long Tuyền có 1 Làng Trà nỗi tiếng nhất thiên hạ. nhưng gần đây những cây trà thường bị phá hoại. mang theo lá thư này đến Long Tỉnh Thôn giao cho Ông Quý Chi và trợ giúp cho ông ta tiêu diệt Tung Hỏa Thủy Quỷ.,"Đến rất đúng lúc, ta đây đa tạ sự trợ giúp của các hạ!",35,10363,-1,6,Thiếu Lâm Tự,538,Tuệ Phương,27,Long Tuyền,310,Ông Quý Chi,"[{""Tag"":""KillMonster"",""Attributes"":{""MapID"":""27""},""Children"":[{""Tag"":""Monster"",""Attributes"":{""MonsterID"":""768"",""Count"":""100""}}]}]","[{""Tag"":""RequireTask"",""Attributes"":{""GroupID"":""10361""}},{""Tag"":""OfferNPC"",""Attributes"":{""MapID"":""6"",""NPCID"":""538""}},{""Tag"":""CompleteNPC"",""Attributes"":{""MapID"":""27"",""NPCID"":""310""}},{""Tag"":""KillMonster"",""Attributes"":{""MapID"":""27""},""Children"":[{""Tag"":""Monster"",""Attributes"":{""MonsterID"":""768"",""Count"":""100""}}]},{""Tag"":""FixedAwardItem"",""Attributes"":{""ItemID"":""50101004"",""Quantity"":""1""}}]"
10362002,10362,1,2,2,Viện Trợ Long Tuyền,Long Tỉnh Thôn ở Long Tuyền có 1 Làng Trà nỗi tiếng nhất thiên hạ. nhưng gần đây những cây trà thường bị phá hoại. mang theo lá thư này đến Long Tỉnh Thôn giao cho Ông Quý Chi và trợ giúp cho ông ta tiêu diệt Tung Hỏa Thủy Quỷ.,"Đến rất đúng lúc, ta đây đa tạ sự trợ giúp của các hạ!",35,10363,-1,7,Cái Bang Tổng Đà,239,Hồng Thông,27,Long Tuyền,310,Ông Quý Chi,"[{""Tag"":""KillMonster"",""Attributes"":{""MapID"":""27""},""Children"":[{""Tag"":""Monster"",""Attributes"":{""MonsterID"":""768"",""Count"":""100""}}]}]","[{""Tag"":""RequireTask"",""Attributes"":{""GroupID"":""10361""}},{""Tag"":""OfferNPC"",""Attributes"":{""MapID"":""7"",""NPCID"":""239""}},{""Tag"":""CompleteNPC"",""Attributes"":{""MapID"":""27"",""NPCID"":""310""}},{""Tag"":""KillMonster"",""Attributes"":{""MapID"":""27""},""Children"":[{""Tag"":""Monster"",""Attributes"":{""MonsterID"":""768"",""Count"":""100""}}]},{""Tag"":""FixedAwardItem"",""Attributes"":{""ItemID"":""50101004"",""Quantity"":""1""}}]"
10362003,10362,1,2,1,Viện Trợ Long Tuyền,Long Tỉnh Thôn ở Long Tuyền có 1 Làng Trà nỗi tiếng nhất thiên hạ. nhưng gần đây những cây trà thường bị phá hoại. mang theo lá thư này đến Long Tỉnh Thôn giao cho Ông Quý Chi và trợ giúp cho ông ta tiêu diệt Tung Hỏa Thủy Quỷ.,"Đến rất đúng lúc, ta đây đa tạ sự trợ giúp của các hạ!",35,10363,-1,8,Quang Minh Điện,508,Lâm Nham,27,Long Tuyền,310,Ông Quý Chi,"[{""Tag"":""KillMonster"",""Attributes"":{""MapID"":""27""},""Children"":[{""Tag"":""Monster"",""Attributes"":{""MonsterID"":""768"",""Count"":""100""}}]}]","[{""Tag"":""RequireTask"",""Attributes"":{""GroupID"":""10361""}},{""Tag"":""OfferNPC"",""Attributes"":{""MapID"":""8"",""NPCID"":""508""}},{""Tag"":""CompleteNPC"",""Attributes"":{""MapID"":""27"",""NPCID"":""310""}},{""Tag"":""KillMonster"",""Attributes"":{""MapID"":""27""},""Children"":[{""Tag"":""Monster"",""Attributes"":{""MonsterID"":""768"",""Count"":""100""}}]},{""Tag"":""FixedAwardItem"",""Attributes"":{""ItemID"":""50101004"",""Quantity"":""1""}}]"
10362004,10362,1,2,3,Viện Trợ Long Tuyền,Long Tỉnh Thôn ở Long Tuyền có 1 Làng Trà nỗi tiếng nhất thiên hạ. nhưng gần đây những cây trà thường bị phá hoại. mang theo lá thư này đến Long Tỉnh Thôn giao cho Ông Quý Chi và trợ giúp cho ông ta tiêu diệt Tung Hỏa Thủy Quỷ.,"Đến rất đúng lúc, ta đây đa tạ sự trợ giúp của các hạ!",35,10363,-1,14,Núi Võ Đang,752,Trương Trung Hành,27,Long Tuyền,310,Ông Quý Chi,"[{""Tag"":""KillMonster"",""Attributes"":{""MapID"":""27""},""Children"":[{""Tag"":""Monster"",""Attributes"":{""MonsterID"":""768"",""Count"":""100""}}]}]","[{""Tag"":""RequireTask"",""Attributes"":{""GroupID"":""10361""}},{""Tag"":""OfferNPC"",""Attributes"":{""MapID"":""14"",""NPCID"":""752""}},{""Tag"":""CompleteNPC"",""Attributes"":{""MapID"":""27"",""NPCID"":""310""}},{""Tag"":""KillMonster"",""Attributes"":{""MapID"":""27""},""Children"":[{""Tag"":""Monster"",""Attributes"":{""MonsterID"":""768"",""Count"":""100""}}]},{""Tag"":""FixedAwardItem"",""Attributes"":{""ItemID"":""50101003"",""Quantity"":""1""}}]"
10362005,10362,1,2,6,Viện Trợ Long Tuyền,Long Tỉnh Thôn ở Long Tuyền có 1 Làng Trà nỗi tiếng nhất thiên hạ. nhưng gần đây những cây trà thường bị phá hoại. mang theo lá thư này đến Long Tỉnh Thôn giao cho Ông Quý Chi và trợ giúp cho ông ta tiêu diệt Tung Hỏa Thủy Quỷ.,"Đến rất đúng lúc, ta đây đa tạ sự trợ giúp của các hạ!",35,10363,-1,10,Thiên Long Tự,736,Bản Phàm,27,Long Tuyền,310,Ông Quý Chi,"[{""Tag"":""KillMonster"",""Attributes"":{""MapID"":""27""},""Children"":[{""Tag"":""Monster"",""Attributes"":{""MonsterID"":""768"",""Count"":""100""}}]}]","[{""Tag"":""RequireTask"",""Attributes"":{""GroupID"":""10361""}},{""Tag"":""OfferNPC"",""Attributes"":{""MapID"":""10"",""NPCID"":""736""}},{""Tag"":""CompleteNPC"",""Attributes"":{""MapID"":""27"",""NPCID"":""310""}},{""Tag"":""KillMonster"",""Attributes"":{""MapID"":""27""},""Children"":[{""Tag"":""Monster"",""Attributes"":{""MonsterID"":""768"",""Count"":""100""}}]},{""Tag"":""FixedAwardItem"",""Attributes"":{""ItemID"":""50101003"",""Quantity"":""1""}}]"
10362006,10362,1,2,8,Viện Trợ Long Tuyền,Long Tỉnh Thôn ở Long Tuyền có 1 Làng Trà nỗi tiếng nhất thiên hạ. nhưng gần đây những cây trà thường bị phá hoại. mang theo lá thư này đến Long Tỉnh Thôn giao cho Ông Quý Chi và trợ giúp cho ông ta tiêu diệt Tung Hỏa Thủy Quỷ.,"Đến rất đúng lúc, ta đây đa tạ sự trợ giúp của các hạ!",35,10363,-1,11,Lăng Ba Động ,801,Tần Quán,27,Long Tuyền,310,Ông Quý Chi,"[{""Tag"":""KillMonster"",""Attributes"":{""MapID"":""27""},""Children"":[{""Tag"":""Monster"",""Attributes"":{""MonsterID"":""768"",""Count"":""100""}}]}]","[{""Tag"":""RequireTask"",""Attributes"":{""GroupID"":""10361""}},{""Tag"":""OfferNPC"",""Attributes"":{""MapID"":""11"",""NPCID"":""801""}},{""Tag"":""CompleteNPC"",""Attributes"":{""MapID"":""27"",""NPCID"":""310""}},{""Tag"":""KillMonster"",""Attributes"":{""MapID"":""27""},""Children"":[{""Tag"":""Monster"",""Attributes"":{""MonsterID"":""768"",""Count"":""100""}}]},{""Tag"":""FixedAwardItem"",""Attributes"":{""ItemID"":""50101003"",""Quantity"":""1""}}]"
10362007,10362,1,2,4,Viện Trợ Long Tuyền,Long Tỉnh Thôn ở Long Tuyền có 1 Làng Trà nỗi tiếng nhất thiên hạ. nhưng gần đây những cây trà thường bị phá hoại. mang theo lá thư này đến Long Tỉnh Thôn giao cho Ông Quý Chi và trợ giúp cho ông ta tiêu diệt Tung Hỏa Thủy Quỷ.,"Đến rất đúng lúc, ta đây đa tạ sự trợ giúp của các hạ!",35,10363,-1,9,Nga My Sơn,179,Mãnh Long,27,Long Tuyền,310,Ông Quý Chi,"[{""Tag"":""KillMonster"",""Attributes"":{""MapID"":""27""},""Children"":[{""Tag"":""Monster"",""Attributes"":{""MonsterID"":""768"",""Count"":""100""}}]}]","[{""Tag"":""RequireTask"",""Attributes"":{""GroupID"":""10361""}},{""Tag"":""OfferNPC"",""Attributes"":{""MapID"":""9"",""NPCID"":""179""}},{""Tag"":""CompleteNPC"",""Attributes"":{""MapID"":""27"",""NPCID"":""310""}},{""Tag"":""KillMonster"",""Attributes"":{""MapID"":""27""},""Children"":[{""Tag"":""Monster"",""Attributes"":{""MonsterID"":""768"",""Count"":""100""}}]},{""Tag"":""FixedAwardItem"",""Attributes"":{""ItemID"":""50101003"",""Quantity"":""1""}}]"
10362008,10362,1,2,5,Viện Trợ Long Tuyền,Long Tỉnh Thôn ở Long Tuyền có 1 Làng Trà nỗi tiếng nhất thiên hạ. nhưng gần đây những cây trà thường bị phá hoại. mang theo lá thư này đến Long Tỉnh Thôn giao cho Ông Quý Chi và trợ giúp cho ông ta tiêu diệt Tung Hỏa Thủy Quỷ.,"Đến rất đúng lúc, ta đây đa tạ sự trợ giúp của các hạ!",35,10363,-1,12,Tinh Túc Hải,821,Vương Ngạn,27,Long Tuyền,310,Ông Quý Chi,"[{""Tag"":""KillMonster"",""Attributes"":{""MapID"":""27""},""Children"":[{""Tag"":""Monster"",""Attributes"":{""MonsterID"":""768"",""Count"":""100""}}]}]","[{""Tag"":""RequireTask"",""Attributes"":{""GroupID"":""10361""}},{""Tag"":""OfferNPC"",""Attributes"":{""MapID"":""12"",""NPCID"":""821""}},{""Tag"":""CompleteNPC"",""Attributes"":{""MapID"":""27"",""NPCID"":""310""}},{""Tag"":""KillMonster"",""Attributes"":{""MapID"":""27""},""Children"":[{""Tag"":""Monster"",""Attributes"":{""MonsterID"":""768"",""Count"":""100""}}]},{""Tag"":""FixedAwardItem"",""Attributes"":{""ItemID"":""50101004"",""Quantity"":""1""}}]"
10362009,10362,1,2,7,Viện Trợ Long Tuyền,Long Tỉnh Thôn ở Long Tuyền có 1 Làng Trà nỗi tiếng nhất thiên hạ. nhưng gần đây những cây trà thường bị phá hoại. mang theo lá thư này đến Long Tỉnh Thôn giao cho Ông Quý Chi và trợ giúp cho ông ta tiêu diệt Tung Hỏa Thủy Quỷ.,"Đến rất đúng lúc, ta đây đa tạ sự trợ giúp của các hạ!",35,10363,-1,13,Thiên Sơn,744,Phù Mẫn Nghi,27,Long Tuyền,310,Ông Quý Chi,"[{""Tag"":""KillMonster"",""Attributes"":{""MapID"":""27""},""Children"":[{""Tag"":""Monster"",""Attributes"":{""MonsterID"":""768"",""Count"":""100""}}]}]","[{""Tag"":""RequireTask"",""Attributes"":{""GroupID"":""10361""}},{""Tag"":""OfferNPC"",""Attributes"":{""MapID"":""13"",""NPCID"":""744""}},{""Tag"":""CompleteNPC"",""Attributes"":{""MapID"":""27"",""NPCID"":""310""}},{""Tag"":""KillMonster"",""Attributes"":{""MapID"":""27""},""Children"":[{""Tag"":""Monster"",""Attributes"":{""MonsterID"":""768"",""Count"":""100""}}]},{""Tag"":""FixedAwardItem"",""Attributes"":{""ItemID"":""50101003"",""Quantity"":""1""}}]"
10362010,10362,1,2,10,Viện Trợ Long Tuyền,Long Tỉnh Thôn ở Long Tuyền có 1 Làng Trà nỗi tiếng nhất thiên hạ. nhưng gần đây những cây trà thường bị phá hoại. mang theo lá thư này đến Long Tỉnh Thôn giao cho Ông Quý Chi và trợ giúp cho ông ta tiêu diệt Tung Hỏa Thủy Quỷ.,"Đến rất đúng lúc, ta đây đa tạ sự trợ giúp của các hạ!",35,10363,-1,15,Mộ Dung,256,Mộ Dung Thắng,27,Long Tuyền,310,Ông Quý Chi,"[{""Tag"":""KillMonster"",""Attributes"":{""MapID"":""27""},""Children"":[{""Tag"":""Monster"",""Attributes"":{""MonsterID"":""768"",""Count"":""100""}}]}]","[{""Tag"":""RequireTask"",""Attributes"":{""GroupID"":""10361""}},{""Tag"":""OfferNPC"",""Attributes"":{""MapID"":""15"",""NPCID"":""256""}},{""Tag"":""CompleteNPC"",""Attributes"":{""MapID"":""27"",""NPCID"":""310""}},{""Tag"":""KillMonster"",""Attributes"":{""MapID"":""27""},""Children"":[{""Tag"":""Monster"",""Attributes"":{""MonsterID"":""768"",""Count"":""100""}}]},{""Tag"":""FixedAwardItem"",""Attributes"":{""ItemID"":""50101003"",""Quantity"":""1""}}]"
10362011,10362,1,2,12,Viện Trợ Long Tuyền,Long Tỉnh Thôn ở Long Tuyền có 1 Làng Trà nỗi tiếng nhất thiên hạ. nhưng gần đây những cây trà thường bị phá hoại. mang theo lá thư này đến Long Tỉnh Thôn giao cho Ông Quý Chi và trợ giúp cho ông ta tiêu diệt Tung Hỏa Thủy Quỷ.,"Đến rất đúng lúc, ta đây đa tạ sự trợ giúp của các hạ!",35,10363,-1,16,Quỷ Cốc,928,Vương Huyền Phong,27,Long Tuyền,310,Ông Quý Chi,"[{""Tag"":""KillMonster"",""Attributes"":{""MapID"":""27""},""Children"":[{""Tag"":""Monster"",""Attributes"":{""MonsterID"":""768"",""Count"":""100""}}]}]","[{""Tag"":""RequireTask"",""Attributes"":{""GroupID"":""10361""}},{""Tag"":""OfferNPC"",""Attributes"":{""MapID"":""16"",""NPCID"":""928""}},{""Tag"":""CompleteNPC"",""Attributes"":{""MapID"":""27"",""NPCID"":""310""}},{""Tag"":""KillMonster"",""Attributes"":{""MapID"":""27""},""Children"":[{""Tag"":""Monster"",""Attributes"":{""MonsterID"":""768"",""Count"":""100""}}]},{""Tag"":""FixedAwardItem"",""Attributes"":{""ItemID"":""50101003"",""Quantity"":""1""}}]"
10362012,10362,1,2,11,Viện Trợ Long Tuyền,Long Tỉnh Thôn ở Long Tuyền có 1 Làng Trà nỗi tiếng nhất thiên hạ. nhưng gần đây những cây trà thường bị phá hoại. mang theo lá thư này đến Long Tỉnh Thôn giao cho Ông Quý Chi và trợ giúp cho ông ta tiêu diệt Tung Hỏa Thủy Quỷ.,"Đến rất đúng lúc, ta đây đa tạ sự trợ giúp của các hạ!",35,10363,-1,17,Đường Môn,956,Đường Thanh Thu,27,Long Tuyền,310,Ông Quý Chi,"[{""Tag"":""KillMonster"",""Attributes"":{""MapID"":""27""},""Children"":[{""Tag"":""Monster"",""Attributes"":{""MonsterID"":""768"",""Count"":""100""}}]}]","[{""Tag"":""RequireTask"",""Attributes"":{""GroupID"":""10361""}},{""Tag"":""OfferNPC"",""Attributes"":{""MapID"":""17"",""NPCID"":""956""}},{""Tag"":""CompleteNPC"",""Attributes"":{""MapID"":""27"",""NPCID"":""310""}},{""Tag"":""KillMonster"",""Attributes"":{""MapID"":""27""},""Children"":[{""Tag"":""Monster"",""Attributes"":{""MonsterID"":""768"",""Count"":""100""}}]},{""Tag"":""FixedAwardItem"",""Attributes"":{""ItemID"":""50101003"",""Quantity"":""1""}}]"
