ID,GroupID,TaskType,TaskRule,FactionID,Name,OfferDialog,CompleteDialog,RequireLevel,NextTaskID,CopySceneScriptID,OfferMapID,OfferMapName,OfferNPCID,OfferNPCName,CompleteMapID,CompleteMapName,CompleteNPCID,CompleteNPCName,ObjectiveJSON,AllChildrenJSON
10104001,10104,0,0,0,Chiến Đấu Vì Sư Môn,"Các hạ đã là đệ tử của bốn môn rồi, cùng với mức đóng góp cho sự môn càng tăng, thi các hạ có thể học được võ công cao thâm hơn, nhận được danh xưng cao quý hơn.<br>Làm thể nào mới có thể nâng cao mức độ đóng góp cho sư môn của mình? Đến tìm <color=#473115>Tuệ Phương<color=#b029ff>, hoàn tất nhiệm vụ mà ông ta giao phó là được rồi","Các hạ là đồng môn mới đến phải không, các hạ làm tuyệt lắm. Ta ở đây có nhiều việc cần các hạ giúp đỡ.",11,10105,-1,6,Thiếu Lâm Tự,541,Huyền Tịch,6,Thiếu Lâm Tự,538,Tuệ Phương,"[{""Tag"":""Delivery"",""Attributes"":{""MapID"":""6"",""NPCID"":""538""},""Children"":[]}]","[{""Tag"":""RequireTask"",""Attributes"":{""GroupID"":""10103""}},{""Tag"":""OfferNPC"",""Attributes"":{""MapID"":""6"",""NPCID"":""541""}},{""Tag"":""CompleteNPC"",""Attributes"":{""MapID"":""6"",""NPCID"":""538""}},{""Tag"":""Delivery"",""Attributes"":{""MapID"":""6"",""NPCID"":""538""}},{""Tag"":""AwardExp"",""Attributes"":{""Value"":""2000""}},{""Tag"":""AwardBoundMoney"",""Attributes"":{""Value"":""405""}}]"
10104002,10104,0,0,1,Chiến Đấu Vì Sư Môn,"Các hạ đã là đệ tử của bốn môn rồi, cùng với mức đóng góp cho sự môn càng tăng, thi các hạ có thể học được võ công cao thâm hơn, nhận được danh xưng cao quý hơn.<br>Làm thể nào mới có thể nâng cao mức độ đóng góp cho sư môn của mình? Đến tìm <color=#473115>Lâm Nham<color=#b029ff>, hoàn tất nhiệm vụ mà ông ta giao phó là được rồi","Các hạ là đồng môn mới đến phải không, các hạ làm tuyệt lắm. Ta ở đây có nhiều việc cần các hạ giúp đỡ.",11,10105,-1,8,Quang Minh Điện,510,Lã Sư Tương,8,Quang Minh Điện,508,Lâm Nham,"[{""Tag"":""Delivery"",""Attributes"":{""MapID"":""8"",""NPCID"":""508""},""Children"":[]}]","[{""Tag"":""RequireTask"",""Attributes"":{""GroupID"":""10103""}},{""Tag"":""OfferNPC"",""Attributes"":{""MapID"":""8"",""NPCID"":""510""}},{""Tag"":""CompleteNPC"",""Attributes"":{""MapID"":""8"",""NPCID"":""508""}},{""Tag"":""Delivery"",""Attributes"":{""MapID"":""8"",""NPCID"":""508""}},{""Tag"":""AwardExp"",""Attributes"":{""Value"":""2000""}},{""Tag"":""AwardBoundMoney"",""Attributes"":{""Value"":""405""}}]"
10104003,10104,0,0,2,Chiến Đấu Vì Sư Môn,"Các hạ đã là đệ tử của bốn môn rồi, cùng với mức đóng góp cho sự môn càng tăng, thi các hạ có thể học được võ công cao thâm hơn, nhận được danh xưng cao quý hơn.<br>Làm thể nào mới có thể nâng cao mức độ đóng góp cho sư môn của mình? Đến tìm <color=#473115>Hồng Thông<color=#b029ff>, hoàn tất nhiệm vụ mà ông ta giao phó là được rồi","Các hạ là đồng môn mới đến phải không, các hạ làm tuyệt lắm. Ta ở đây có nhiều việc cần các hạ giúp đỡ.",11,10105,-1,7,Cái Bang Tổng Đà,241,Trần Cô Nhạn,7,Cái Bang Tổng Đà,239,Hồng Thông,"[{""Tag"":""Delivery"",""Attributes"":{""MapID"":""7"",""NPCID"":""239""},""Children"":[]}]","[{""Tag"":""RequireTask"",""Attributes"":{""GroupID"":""10103""}},{""Tag"":""OfferNPC"",""Attributes"":{""MapID"":""7"",""NPCID"":""241""}},{""Tag"":""CompleteNPC"",""Attributes"":{""MapID"":""7"",""NPCID"":""239""}},{""Tag"":""Delivery"",""Attributes"":{""MapID"":""7"",""NPCID"":""239""}},{""Tag"":""AwardExp"",""Attributes"":{""Value"":""2000""}},{""Tag"":""AwardBoundMoney"",""Attributes"":{""Value"":""405""}}]"
10104004,10104,0,0,3,Chiến Đấu Vì Sư Môn,"Các hạ đã là đệ tử của bốn môn rồi, cùng với mức đóng góp cho sự môn càng tăng, thi các hạ có thể học được võ công cao thâm hơn, nhận được danh xưng cao quý hơn.<br>Làm thể nào mới có thể nâng cao mức độ đóng góp cho sư môn của mình? Đến tìm <color=#473115>Trương Trung Hành<color=#b029ff>, hoàn tất nhiệm vụ mà ông ta giao phó là được rồi","Các hạ là đồng môn mới đến phải không, các hạ làm tuyệt lắm. Ta ở đây có nhiều việc cần các hạ giúp đỡ.",11,10105,-1,14,Núi Võ Đang,754,Trương Huyền Tố,14,Núi Võ Đang,752,Trương Trung Hành,"[{""Tag"":""Delivery"",""Attributes"":{""MapID"":""14"",""NPCID"":""752""},""Children"":[]}]","[{""Tag"":""RequireTask"",""Attributes"":{""GroupID"":""10103""}},{""Tag"":""OfferNPC"",""Attributes"":{""MapID"":""14"",""NPCID"":""754""}},{""Tag"":""CompleteNPC"",""Attributes"":{""MapID"":""14"",""NPCID"":""752""}},{""Tag"":""Delivery"",""Attributes"":{""MapID"":""14"",""NPCID"":""752""}},{""Tag"":""AwardExp"",""Attributes"":{""Value"":""2000""}},{""Tag"":""AwardBoundMoney"",""Attributes"":{""Value"":""405""}}]"
10104005,10104,0,0,4,Chiến Đấu Vì Sư Môn,"Các hạ đã là đệ tử của bốn môn rồi, cùng với mức đóng góp cho sự môn càng tăng, thi các hạ có thể học được võ công cao thâm hơn, nhận được danh xưng cao quý hơn.<br>Làm thể nào mới có thể nâng cao mức độ đóng góp cho sư môn của mình? Đến tìm <color=#473115>Mãnh Long<color=#b029ff>, hoàn tất nhiệm vụ mà ông ta giao phó là được rồi","Các hạ là đồng môn mới đến phải không, các hạ làm tuyệt lắm. Ta ở đây có nhiều việc cần các hạ giúp đỡ.",11,10105,-1,9,Nga My Sơn,181,Lý Thập Nhĩ Nương,9,Nga My Sơn,179,Mãnh Long,"[{""Tag"":""Delivery"",""Attributes"":{""MapID"":""9"",""NPCID"":""179""},""Children"":[]}]","[{""Tag"":""RequireTask"",""Attributes"":{""GroupID"":""10103""}},{""Tag"":""OfferNPC"",""Attributes"":{""MapID"":""9"",""NPCID"":""181""}},{""Tag"":""CompleteNPC"",""Attributes"":{""MapID"":""9"",""NPCID"":""179""}},{""Tag"":""Delivery"",""Attributes"":{""MapID"":""9"",""NPCID"":""179""}},{""Tag"":""AwardExp"",""Attributes"":{""Value"":""2000""}},{""Tag"":""AwardBoundMoney"",""Attributes"":{""Value"":""405""}}]"
10104006,10104,0,0,5,Chiến Đấu Vì Sư Môn,"Các hạ đã là đệ tử của bốn môn rồi, cùng với mức đóng góp cho sự môn càng tăng, thi các hạ có thể học được võ công cao thâm hơn, nhận được danh xưng cao quý hơn.<br>Làm thể nào mới có thể nâng cao mức độ đóng góp cho sư môn của mình? Đến tìm <color=#473115>Vương Ngạn<color=#b029ff>, hoàn tất nhiệm vụ mà ông ta giao phó là được rồi","Các hạ là đồng môn mới đến phải không, các hạ làm tuyệt lắm. Ta ở đây có nhiều việc cần các hạ giúp đỡ.",11,10105,-1,12,Tinh Túc Hải,823,Hàn Thế Trung,12,Tinh Túc Hải,821,Vương Ngạn,"[{""Tag"":""Delivery"",""Attributes"":{""MapID"":""12"",""NPCID"":""821""},""Children"":[]}]","[{""Tag"":""RequireTask"",""Attributes"":{""GroupID"":""10103""}},{""Tag"":""OfferNPC"",""Attributes"":{""MapID"":""12"",""NPCID"":""823""}},{""Tag"":""CompleteNPC"",""Attributes"":{""MapID"":""12"",""NPCID"":""821""}},{""Tag"":""Delivery"",""Attributes"":{""MapID"":""12"",""NPCID"":""821""}},{""Tag"":""AwardExp"",""Attributes"":{""Value"":""2000""}},{""Tag"":""AwardBoundMoney"",""Attributes"":{""Value"":""405""}}]"
10104007,10104,0,0,6,Chiến Đấu Vì Sư Môn,"Các hạ đã là đệ tử của bốn môn rồi, cùng với mức đóng góp cho sự môn càng tăng, thi các hạ có thể học được võ công cao thâm hơn, nhận được danh xưng cao quý hơn.<br>Làm thể nào mới có thể nâng cao mức độ đóng góp cho sư môn của mình? Đến tìm <color=#473115>Bản Phàm<color=#b029ff>, hoàn tất nhiệm vụ mà ông ta giao phó là được rồi","Các hạ là đồng môn mới đến phải không, các hạ làm tuyệt lắm. Ta ở đây có nhiều việc cần các hạ giúp đỡ.",11,10105,-1,10,Thiên Long Tự,738,Bản Nhân,10,Thiên Long Tự,736,Bản Phàm,"[{""Tag"":""Delivery"",""Attributes"":{""MapID"":""10"",""NPCID"":""736""},""Children"":[]}]","[{""Tag"":""RequireTask"",""Attributes"":{""GroupID"":""10103""}},{""Tag"":""OfferNPC"",""Attributes"":{""MapID"":""10"",""NPCID"":""738""}},{""Tag"":""CompleteNPC"",""Attributes"":{""MapID"":""10"",""NPCID"":""736""}},{""Tag"":""Delivery"",""Attributes"":{""MapID"":""10"",""NPCID"":""736""}},{""Tag"":""AwardExp"",""Attributes"":{""Value"":""2000""}},{""Tag"":""AwardBoundMoney"",""Attributes"":{""Value"":""405""}}]"
10104008,10104,0,0,7,Chiến Đấu Vì Sư Môn,"Các hạ đã là đệ tử của bốn môn rồi, cùng với mức đóng góp cho sự môn càng tăng, thi các hạ có thể học được võ công cao thâm hơn, nhận được danh xưng cao quý hơn.<br>Làm thể nào mới có thể nâng cao mức độ đóng góp cho sư môn của mình? Đến tìm <color=#473115>Phù Mẫn Nghi<color=#b029ff>, hoàn tất nhiệm vụ mà ông ta giao phó là được rồi","Các hạ là đồng môn mới đến phải không, các hạ làm tuyệt lắm. Ta ở đây có nhiều việc cần các hạ giúp đỡ.",11,10105,-1,13,Thiên Sơn,746,Mai Kiếm,13,Thiên Sơn,744,Phù Mẫn Nghi,"[{""Tag"":""Delivery"",""Attributes"":{""MapID"":""13"",""NPCID"":""744""},""Children"":[]}]","[{""Tag"":""RequireTask"",""Attributes"":{""GroupID"":""10103""}},{""Tag"":""OfferNPC"",""Attributes"":{""MapID"":""13"",""NPCID"":""746""}},{""Tag"":""CompleteNPC"",""Attributes"":{""MapID"":""13"",""NPCID"":""744""}},{""Tag"":""Delivery"",""Attributes"":{""MapID"":""13"",""NPCID"":""744""}},{""Tag"":""AwardExp"",""Attributes"":{""Value"":""2000""}},{""Tag"":""AwardBoundMoney"",""Attributes"":{""Value"":""405""}}]"
10104009,10104,0,0,8,Chiến Đấu Vì Sư Môn,"Các hạ đã là đệ tử của bốn môn rồi, cùng với mức đóng góp cho sự môn càng tăng, thi các hạ có thể học được võ công cao thâm hơn, nhận được danh xưng cao quý hơn.<br>Làm thể nào mới có thể nâng cao mức độ đóng góp cho sư môn của mình? Đến tìm <color=#473115>Tần Quán<color=#b029ff>, hoàn tất nhiệm vụ mà ông ta giao phó là được rồi","Các hạ là đồng môn mới đến phải không, các hạ làm tuyệt lắm. Ta ở đây có nhiều việc cần các hạ giúp đỡ.",11,10105,-1,11,Lăng Ba Động ,803,Tô Tinh Hà,11,Lăng Ba Động ,801,Tần Quán,"[{""Tag"":""Delivery"",""Attributes"":{""MapID"":""11"",""NPCID"":""801""},""Children"":[]}]","[{""Tag"":""RequireTask"",""Attributes"":{""GroupID"":""10103""}},{""Tag"":""OfferNPC"",""Attributes"":{""MapID"":""11"",""NPCID"":""803""}},{""Tag"":""CompleteNPC"",""Attributes"":{""MapID"":""11"",""NPCID"":""801""}},{""Tag"":""Delivery"",""Attributes"":{""MapID"":""11"",""NPCID"":""801""}},{""Tag"":""AwardExp"",""Attributes"":{""Value"":""2000""}},{""Tag"":""AwardBoundMoney"",""Attributes"":{""Value"":""405""}}]"
10104010,10104,0,0,10,Chiến Đấu Vì Sư Môn,"Các hạ đã là đệ tử của bốn môn rồi, cùng với mức đóng góp cho sự môn càng tăng, thi các hạ có thể học được võ công cao thâm hơn, nhận được danh xưng cao quý hơn.<br>Làm thể nào mới có thể nâng cao mức độ đóng góp cho sư môn của mình? Đến tìm <color=#473115>Mộ Dung Thắng<color=#b029ff>, hoàn tất nhiệm vụ mà ông ta giao phó là được rồi","Các hạ là đồng môn mới đến phải không, các hạ làm tuyệt lắm. Ta ở đây có nhiều việc cần các hạ giúp đỡ.",11,10105,-1,15,Mộ Dung,261,Mộ Dung Thùy,15,Mộ Dung,256,Mộ Dung Thắng,"[{""Tag"":""Delivery"",""Attributes"":{""MapID"":""15"",""NPCID"":""256""},""Children"":[]}]","[{""Tag"":""RequireTask"",""Attributes"":{""GroupID"":""10103""}},{""Tag"":""OfferNPC"",""Attributes"":{""MapID"":""15"",""NPCID"":""261""}},{""Tag"":""CompleteNPC"",""Attributes"":{""MapID"":""15"",""NPCID"":""256""}},{""Tag"":""Delivery"",""Attributes"":{""MapID"":""15"",""NPCID"":""256""}},{""Tag"":""AwardExp"",""Attributes"":{""Value"":""2000""}},{""Tag"":""AwardBoundMoney"",""Attributes"":{""Value"":""405""}}]"
10104011,10104,0,0,12,Chiến Đấu Vì Sư Môn,"Các hạ đã là đệ tử của bốn môn rồi, cùng với mức đóng góp cho sự môn càng tăng, thi các hạ có thể học được võ công cao thâm hơn, nhận được danh xưng cao quý hơn.<br>Làm thể nào mới có thể nâng cao mức độ đóng góp cho sư môn của mình? Đến tìm <color=#473115>Vương Huyền Phong<color=#b029ff>, hoàn tất nhiệm vụ mà ông ta giao phó là được rồi","Các hạ là đồng môn mới đến phải không, các hạ làm tuyệt lắm. Ta ở đây có nhiều việc cần các hạ giúp đỡ.",11,10105,-1,16,Quỷ Cốc,917,Vương Hử Chi,16,Quỷ Cốc,928,Vương Huyền Phong,"[{""Tag"":""Delivery"",""Attributes"":{""MapID"":""16"",""NPCID"":""928""},""Children"":[]}]","[{""Tag"":""RequireTask"",""Attributes"":{""GroupID"":""10103""}},{""Tag"":""OfferNPC"",""Attributes"":{""MapID"":""16"",""NPCID"":""917""}},{""Tag"":""CompleteNPC"",""Attributes"":{""MapID"":""16"",""NPCID"":""928""}},{""Tag"":""Delivery"",""Attributes"":{""MapID"":""16"",""NPCID"":""928""}},{""Tag"":""AwardExp"",""Attributes"":{""Value"":""2000""}},{""Tag"":""AwardBoundMoney"",""Attributes"":{""Value"":""405""}}]"
10104012,10104,0,0,11,Chiến Đấu Vì Sư Môn,"Các hạ đã là đệ tử của bốn môn rồi, cùng với mức đóng góp cho sự môn càng tăng, thi các hạ có thể học được võ công cao thâm hơn, nhận được danh xưng cao quý hơn.<br>Làm thể nào mới có thể nâng cao mức độ đóng góp cho sư môn của mình? Đến tìm <color=#473115>Đường Thanh Thu<color=#b029ff>, hoàn tất nhiệm vụ mà ông ta giao phó là được rồi","Các hạ là đồng môn mới đến phải không, các hạ làm tuyệt lắm. Ta ở đây có nhiều việc cần các hạ giúp đỡ.",11,10105,-1,17,Đường Môn,948,Đường Nhạc Thiên,17,Đường Môn,956,Đường Thanh Thu,"[{""Tag"":""Delivery"",""Attributes"":{""MapID"":""17"",""NPCID"":""956""},""Children"":[]}]","[{""Tag"":""RequireTask"",""Attributes"":{""GroupID"":""10103""}},{""Tag"":""OfferNPC"",""Attributes"":{""MapID"":""17"",""NPCID"":""948""}},{""Tag"":""CompleteNPC"",""Attributes"":{""MapID"":""17"",""NPCID"":""956""}},{""Tag"":""Delivery"",""Attributes"":{""MapID"":""17"",""NPCID"":""956""}},{""Tag"":""AwardExp"",""Attributes"":{""Value"":""2000""}},{""Tag"":""AwardBoundMoney"",""Attributes"":{""Value"":""405""}}]"
10104013,10104,0,0,13,Chiến Đấu Vì Sư Môn,"Các hạ đã là đệ tử của bốn môn rồi, cùng với mức đóng góp cho sự môn càng tăng, thi các hạ có thể học được võ công cao thâm hơn, nhận được danh xưng cao quý hơn.<br>Làm thể nào mới có thể nâng cao mức độ đóng góp cho sư môn của mình? Đến tìm <color=#473115>Tiêu Thanh Yết<color=#b029ff>, hoàn tất nhiệm vụ mà ông ta giao phó là được rồi","Các hạ là đồng môn mới đến phải không, các hạ làm tuyệt lắm. Ta ở đây có nhiều việc cần các hạ giúp đỡ.",11,10105,-1,18,Đào Hoa,972,Chẩm Mộng Quy,18,Đào Hoa,970,Tiêu Thanh Yết,"[{""Tag"":""Delivery"",""Attributes"":{""MapID"":""18"",""NPCID"":""970""},""Children"":[]}]","[{""Tag"":""RequireTask"",""Attributes"":{""GroupID"":""10103""}},{""Tag"":""OfferNPC"",""Attributes"":{""MapID"":""18"",""NPCID"":""972""}},{""Tag"":""CompleteNPC"",""Attributes"":{""MapID"":""18"",""NPCID"":""970""}},{""Tag"":""Delivery"",""Attributes"":{""MapID"":""18"",""NPCID"":""970""}},{""Tag"":""AwardExp"",""Attributes"":{""Value"":""2000""}},{""Tag"":""AwardBoundMoney"",""Attributes"":{""Value"":""405""}}]"
10104014,10104,0,0,100,Chiến Đấu Vì Sư Môn,"Các hạ đã là đệ tử của bốn môn rồi, cùng với mức đóng góp cho sự môn càng tăng, thi các hạ có thể học được võ công cao thâm hơn, nhận được danh xưng cao quý hơn.<br>Làm thể nào mới có thể nâng cao mức độ đóng góp cho sư môn của mình? Đến tìm <color=#473115>Vương An Ca<color=#b029ff>, hoàn tất nhiệm vụ giao phó là được rồi","Các hạ là đồng môn mới đến phải không, các hạ làm tuyệt lắm. Ta ở đây có nhiều việc cần các hạ giúp đỡ.",11,10105,-1,137,Mạn Đà Sơn Trang,985,Vương Phu Nhân,137,Mạn Đà Sơn Trang,987,Vương An Ca,"[{""Tag"":""Delivery"",""Attributes"":{""MapID"":""137"",""NPCID"":""987""},""Children"":[]}]","[{""Tag"":""RequireTask"",""Attributes"":{""GroupID"":""10103""}},{""Tag"":""OfferNPC"",""Attributes"":{""MapID"":""137"",""NPCID"":""985""}},{""Tag"":""CompleteNPC"",""Attributes"":{""MapID"":""137"",""NPCID"":""987""}},{""Tag"":""Delivery"",""Attributes"":{""MapID"":""137"",""NPCID"":""987""}},{""Tag"":""AwardExp"",""Attributes"":{""Value"":""2000""}},{""Tag"":""AwardBoundMoney"",""Attributes"":{""Value"":""405""}}]"
10104015,10104,0,0,14,Chiến Đấu Vì Sư Môn,"Các hạ đã là đệ tử của bốn môn rồi, cùng với mức đóng góp cho sự môn càng tăng, thi các hạ có thể học được võ công cao thâm hơn, nhận được danh xưng cao quý hơn.<br>Làm thể nào mới có thể nâng cao mức độ đóng góp cho sư môn của mình? Đến tìm <color=#473115>Thất Thúc<color=#b029ff>, hoàn tất nhiệm vụ giao phó là được rồi","Các hạ là đồng môn mới đến phải không, các hạ làm tuyệt lắm. Ta ở đây có nhiều việc cần các hạ giúp đỡ.",11,10105,-1,143,Tuyệt Tình Cốc,995,Mục Vũ,143,Tuyệt Tình Cốc,999,Thất Thúc,"[{""Tag"":""Delivery"",""Attributes"":{""MapID"":""143"",""NPCID"":""999""},""Children"":[]}]","[{""Tag"":""RequireTask"",""Attributes"":{""GroupID"":""10103""}},{""Tag"":""OfferNPC"",""Attributes"":{""MapID"":""143"",""NPCID"":""995""}},{""Tag"":""CompleteNPC"",""Attributes"":{""MapID"":""143"",""NPCID"":""999""}},{""Tag"":""Delivery"",""Attributes"":{""MapID"":""143"",""NPCID"":""999""}},{""Tag"":""AwardExp"",""Attributes"":{""Value"":""2000""}},{""Tag"":""AwardBoundMoney"",""Attributes"":{""Value"":""405""}}]"
10105001,10105,0,0,0,Viện Trợ Của Phái Thiếu Lâm,"Các hạ, đây là thư cầu viện do Tào Diên Thọ viết<br>  Thái thú Tây Hạ Quốc Ngọc Môn Quan Tào Diên Huệ, là huynh trưởng của Tào Diên Thọ như vậy Đại tống sẽ có thể thẳng dễ như trở bàn tay, giành lại được Ngọc Môn Quan<br>  Nhưng mấy ngày trước, quốc vương Tây Hạ Lý Bỉnh Thường đột nhiên truyền tin, muốn đích thân đến Ngọc Môn Quan tuần tra. Cho nên tình hình ở Ngọc Môn Quan trở nên biến động phức tạp.<br>  Tào Diên Thọ vội vã xin viện trợ đệ tử của thập nhị môn phái, cho nên đã viết thư cho Thiếu Lâm. các hạ, ta cảm thấy trong những đệ tử của Thiếu Lâm, các hạ là người có võ công giỏi nhất, lại thông minh lạnh lợi, thích hợp đảm trách công việc viện trợ này.<br>  Đến Đôn Hoàng, chú ý phải tùy cơ ứng biến.","Hay quá, ngươi chính là tiếp viện đến từ phái Thiếu Lâm! Không uổng công chúng chúng ta mong chờ ngày đêm, cuối cùng thì ngươi cũng đã đến!",11,10212,-1,6,Thiếu Lâm Tự,538,Tuệ Phương,22,Đôn Hoàng,157,Dương Văn Quảng,"[{""Tag"":""Delivery"",""Attributes"":{""MapID"":""22"",""NPCID"":""157""},""Children"":[]}]","[{""Tag"":""RequireTask"",""Attributes"":{""GroupID"":""10104""}},{""Tag"":""OfferNPC"",""Attributes"":{""MapID"":""6"",""NPCID"":""538""}},{""Tag"":""CompleteNPC"",""Attributes"":{""MapID"":""22"",""NPCID"":""157""}},{""Tag"":""Delivery"",""Attributes"":{""MapID"":""22"",""NPCID"":""157""}},{""Tag"":""AwardExp"",""Attributes"":{""Value"":""3020""}},{""Tag"":""AwardBoundMoney"",""Attributes"":{""Value"":""405""}}]"
10105002,10105,0,0,1,Viện Trợ Của Phái Minh Giáo,"Các hạ, đây là thư cầu viện do Tào Diên Thọ viết<br>  Thái thú Tây Hạ Quốc Ngọc Môn Quan Tào Diên Huệ, là huynh trưởng của Tào Diên Thọ như vậy Đại tống sẽ có thể thẳng dễ như trở bàn tay, giành lại được Ngọc Môn Quan<br>  Nhưng mấy ngày trước, quốc vương Tây Hạ Lý Bỉnh Thường đột nhiên truyền tin, muốn đích thân đến Ngọc Môn Quan tuần tra. Cho nên tình hình ở Ngọc Môn Quan trở nên biến động phức tạp.<br>  Tào Diên Thọ vội vã xin viện trợ đệ tử của thập nhị môn phái, cho nên đã viết thư cho Minh Giáo. các hạ, ta cảm thấy trong những đệ tử của Minh Giáo, các hạ là người có võ công giỏi nhất, lại thông minh lạnh lợi, thích hợp đảm trách công việc viện trợ này.<br>  Đến Đôn Hoàng, chú ý phải tùy cơ ứng biến.","Hay quá, ngươi chính là tiếp viện đến từ phái Minh Giáo! Không uổng công chúng ta mong chờ ngày đêm, cuối cùng thì ngươi cũng đã đến!",11,10212,-1,8,Quang Minh Điện,508,Lâm Nham,22,Đôn Hoàng,157,Dương Văn Quảng,"[{""Tag"":""Delivery"",""Attributes"":{""MapID"":""22"",""NPCID"":""157""},""Children"":[]}]","[{""Tag"":""RequireTask"",""Attributes"":{""GroupID"":""10104""}},{""Tag"":""OfferNPC"",""Attributes"":{""MapID"":""8"",""NPCID"":""508""}},{""Tag"":""CompleteNPC"",""Attributes"":{""MapID"":""22"",""NPCID"":""157""}},{""Tag"":""Delivery"",""Attributes"":{""MapID"":""22"",""NPCID"":""157""}},{""Tag"":""AwardExp"",""Attributes"":{""Value"":""3020""}},{""Tag"":""AwardBoundMoney"",""Attributes"":{""Value"":""405""}}]"
10105003,10105,0,0,2,Viện Trợ Của Phái Cái Bang,"Các hạ, đây là thư cầu viện do Tào Diên Thọ viết<br>  Thái thú Tây Hạ Quốc Ngọc Môn Quan Tào Diên Huệ, là huynh trưởng của Tào Diên Thọ như vậy Đại tống sẽ có thể thẳng dễ như trở bàn tay, giành lại được Ngọc Môn Quan<br>  Nhưng mấy ngày trước, quốc vương Tây Hạ Lý Bỉnh Thường đột nhiên truyền tin, muốn đích thân đến Ngọc Môn Quan tuần tra. Cho nên tình hình ở Ngọc Môn Quan trở nên biến động phức tạp.<br>  Tào Diên Thọ vội vã xin viện trợ đệ tử của thập nhị môn phái, cho nên đã viết thư cho Cái Bang. các hạ, ta cảm thấy trong những đệ tử của Cái Bang, các hạ là người có võ công giỏi nhất, lại thông minh lạnh lợi, thích hợp đảm trách công việc viện trợ này.<br>  Đến Đôn Hoàng, chú ý phải tùy cơ ứng biến.","Hay quá, ngươi chính là tiếp viện đến từ phái Cái Bang! Không uổng công chúng ta mong chờ ngày đêm, cuối cùng thì ngươi cũng đã đến!",11,10212,-1,7,Cái Bang Tổng Đà,239,Hồng Thông,22,Đôn Hoàng,157,Dương Văn Quảng,"[{""Tag"":""Delivery"",""Attributes"":{""MapID"":""22"",""NPCID"":""157""},""Children"":[]}]","[{""Tag"":""RequireTask"",""Attributes"":{""GroupID"":""10104""}},{""Tag"":""OfferNPC"",""Attributes"":{""MapID"":""7"",""NPCID"":""239""}},{""Tag"":""CompleteNPC"",""Attributes"":{""MapID"":""22"",""NPCID"":""157""}},{""Tag"":""Delivery"",""Attributes"":{""MapID"":""22"",""NPCID"":""157""}},{""Tag"":""AwardExp"",""Attributes"":{""Value"":""3020""}},{""Tag"":""AwardBoundMoney"",""Attributes"":{""Value"":""405""}}]"
10105004,10105,0,0,3,Viện Trợ Của Phái Võ Đang,"Các hạ, đây là thư cầu viện do Tào Diên Thọ viết<br>  Thái thú Tây Hạ Quốc Ngọc Môn Quan Tào Diên Huệ, là huynh trưởng của Tào Diên Thọ như vậy Đại tống sẽ có thể thẳng dễ như trở bàn tay, giành lại được Ngọc Môn Quan<br>  Nhưng mấy ngày trước, quốc vương Tây Hạ Lý Bỉnh Thường đột nhiên truyền tin, muốn đích thân đến Ngọc Môn Quan tuần tra. Cho nên tình hình ở Ngọc Môn Quan trở nên biến động phức tạp.<br>  Tào Diên Thọ vội vã xin viện trợ đệ tử của thập nhị môn phái, cho nên đã viết thư cho Võ Đang. các hạ, ta cảm thấy trong những đệ tử của Võ Đang, các hạ là người có võ công giỏi nhất, lại thông minh lạnh lợi, thích hợp đảm trách công việc viện trợ này.<br>  Đến Đôn Hoàng, chú ý phải tùy cơ ứng biến.","Hay quá, ngươi chính là tiếp viện đến từ phái Võ Đang! Không uổng công chúng ta mong chờ ngày đêm, cuối cùng thì ngươi cũng đã đến!",11,10212,-1,14,Núi Võ Đang,752,Trương Trung Hành,22,Đôn Hoàng,157,Dương Văn Quảng,"[{""Tag"":""Delivery"",""Attributes"":{""MapID"":""22"",""NPCID"":""157""},""Children"":[]}]","[{""Tag"":""RequireTask"",""Attributes"":{""GroupID"":""10104""}},{""Tag"":""OfferNPC"",""Attributes"":{""MapID"":""14"",""NPCID"":""752""}},{""Tag"":""CompleteNPC"",""Attributes"":{""MapID"":""22"",""NPCID"":""157""}},{""Tag"":""Delivery"",""Attributes"":{""MapID"":""22"",""NPCID"":""157""}},{""Tag"":""AwardExp"",""Attributes"":{""Value"":""3020""}},{""Tag"":""AwardBoundMoney"",""Attributes"":{""Value"":""405""}}]"
