RowIndex,Tag,Name,Text,ChildrenJSON
14,Skill,dart_throw_fire,,"[{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_cooldown""},""Children"":[{""Tag"":""Data"",""Attributes"":{""Level"":""1"",""Value_1"":""60000"",""Value_2"":""-1"",""Value_3"":""-1""}}]},{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_mana_cost_p""},""Children"":[{""Tag"":""Data"",""Attributes"":{""Level"":""1"",""Value_1"":""5"",""Value_2"":""-1"",""Value_3"":""-1""}}]},{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_firedamage""},""Children"":[{""Tag"":""Data"",""Attributes"":{""Level"":""1"",""Value_1"":""266"",""Value_2"":""-1"",""Value_3"":""-1""}},{""Tag"":""Data"",""Attributes"":{""Level"":""12"",""Value_1"":""2378"",""Value_2"":""-1"",""Value_3"":""-1""}}]}]"
15,Skill,dart_throw_light,,"[{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_cooldown""},""Children"":[{""Tag"":""Data"",""Attributes"":{""Level"":""1"",""Value_1"":""60000"",""Value_2"":""-1"",""Value_3"":""-1""}}]},{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_mana_cost_p""},""Children"":[{""Tag"":""Data"",""Attributes"":{""Level"":""1"",""Value_1"":""5"",""Value_2"":""-1"",""Value_3"":""-1""}}]},{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_lightdamage""},""Children"":[{""Tag"":""Data"",""Attributes"":{""Level"":""1"",""Value_1"":""266"",""Value_2"":""-1"",""Value_3"":""-1""}},{""Tag"":""Data"",""Attributes"":{""Level"":""12"",""Value_1"":""2378"",""Value_2"":""-1"",""Value_3"":""-1""}}]}]"
16,Skill,dart_throw_poison,,"[{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_cooldown""},""Children"":[{""Tag"":""Data"",""Attributes"":{""Level"":""1"",""Value_1"":""60000"",""Value_2"":""-1"",""Value_3"":""-1""}}]},{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_mana_cost_p""},""Children"":[{""Tag"":""Data"",""Attributes"":{""Level"":""1"",""Value_1"":""5"",""Value_2"":""-1"",""Value_3"":""-1""}}]},{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_poisondamage""},""Children"":[{""Tag"":""Data"",""Attributes"":{""Level"":""1"",""Value_1"":""266"",""Value_2"":""-1"",""Value_3"":""-1""}},{""Tag"":""Data"",""Attributes"":{""Level"":""12"",""Value_1"":""2378"",""Value_2"":""-1"",""Value_3"":""-1""}}]}]"
17,Skill,dart_throw_direct,,"[{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_cooldown""},""Children"":[{""Tag"":""Data"",""Attributes"":{""Level"":""1"",""Value_1"":""60000"",""Value_2"":""-1"",""Value_3"":""-1""}}]},{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_mana_cost_p""},""Children"":[{""Tag"":""Data"",""Attributes"":{""Level"":""1"",""Value_1"":""5"",""Value_2"":""-1"",""Value_3"":""-1""}}]},{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_directdamage""},""Children"":[{""Tag"":""Data"",""Attributes"":{""Level"":""1"",""Value_1"":""343"",""Value_2"":""-1"",""Value_3"":""-1""}},{""Tag"":""Data"",""Attributes"":{""Level"":""12"",""Value_1"":""2667"",""Value_2"":""-1"",""Value_3"":""-1""}}]}]"
18,Skill,dart_control_weakness_damage,,"[{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_cooldown""},""Children"":[{""Tag"":""Data"",""Attributes"":{""Level"":""1"",""Value_1"":""120000"",""Value_2"":""-1"",""Value_3"":""-1""}}]},{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_mana_cost_p""},""Children"":[{""Tag"":""Data"",""Attributes"":{""Level"":""1"",""Value_1"":""5"",""Value_2"":""-1"",""Value_3"":""-1""}}]},{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_appendstate_weakness""}},{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_physatk""},""Children"":[{""Tag"":""Data"",""Attributes"":{""Level"":""1"",""Value_1"":""-339"",""Value_2"":""-1"",""Value_3"":""-1""}},{""Tag"":""Data"",""Attributes"":{""Level"":""12"",""Value_1"":""-2853"",""Value_2"":""-1"",""Value_3"":""-1""}}]},{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_magicatk""},""Children"":[{""Tag"":""Data"",""Attributes"":{""Level"":""1"",""Value_1"":""-339"",""Value_2"":""-1"",""Value_3"":""-1""}},{""Tag"":""Data"",""Attributes"":{""Level"":""12"",""Value_1"":""-2853"",""Value_2"":""-1"",""Value_3"":""-1""}}]},{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_state_time""},""Children"":[{""Tag"":""Data"",""Attributes"":{""Level"":""1"",""Value_1"":""30000"",""Value_2"":""-1"",""Value_3"":""-1""}}]}]"
19,Skill,dart_control_weakness_defense,,"[{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_cooldown""},""Children"":[{""Tag"":""Data"",""Attributes"":{""Level"":""1"",""Value_1"":""120000"",""Value_2"":""-1"",""Value_3"":""-1""}}]},{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_mana_cost_p""},""Children"":[{""Tag"":""Data"",""Attributes"":{""Level"":""1"",""Value_1"":""5"",""Value_2"":""-1"",""Value_3"":""-1""}}]},{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_appendstate_weakness""}},{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_physdef""},""Children"":[{""Tag"":""Data"",""Attributes"":{""Level"":""1"",""Value_1"":""-339"",""Value_2"":""-1"",""Value_3"":""-1""}},{""Tag"":""Data"",""Attributes"":{""Level"":""12"",""Value_1"":""-2853"",""Value_2"":""-1"",""Value_3"":""-1""}}]},{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_magicdef""},""Children"":[{""Tag"":""Data"",""Attributes"":{""Level"":""1"",""Value_1"":""-339"",""Value_2"":""-1"",""Value_3"":""-1""}},{""Tag"":""Data"",""Attributes"":{""Level"":""12"",""Value_1"":""-2853"",""Value_2"":""-1"",""Value_3"":""-1""}}]},{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_state_time""},""Children"":[{""Tag"":""Data"",""Attributes"":{""Level"":""1"",""Value_1"":""30000"",""Value_2"":""-1"",""Value_3"":""-1""}}]}]"
20,Skill,dart_control_slow,,"[{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_cooldown""},""Children"":[{""Tag"":""Data"",""Attributes"":{""Level"":""1"",""Value_1"":""120000"",""Value_2"":""-1"",""Value_3"":""-1""}}]},{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_mana_cost_p""},""Children"":[{""Tag"":""Data"",""Attributes"":{""Level"":""1"",""Value_1"":""5"",""Value_2"":""-1"",""Value_3"":""-1""}}]},{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_appendstate_slow""}},{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_movespeed_p""},""Children"":[{""Tag"":""Data"",""Attributes"":{""Level"":""1"",""Value_1"":""-50"",""Value_2"":""-1"",""Value_3"":""-1""}}]},{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_state_time""},""Children"":[{""Tag"":""Data"",""Attributes"":{""Level"":""1"",""Value_1"":""10000"",""Value_2"":""-1"",""Value_3"":""-1""}}]}]"
21,Skill,dart_control_immobile,,"[{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_cooldown""},""Children"":[{""Tag"":""Data"",""Attributes"":{""Level"":""1"",""Value_1"":""120000"",""Value_2"":""-1"",""Value_3"":""-1""}}]},{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_mana_cost_p""},""Children"":[{""Tag"":""Data"",""Attributes"":{""Level"":""1"",""Value_1"":""5"",""Value_2"":""-1"",""Value_3"":""-1""}}]},{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_appendstate_immobile""}},{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_state_time""},""Children"":[{""Tag"":""Data"",""Attributes"":{""Level"":""1"",""Value_1"":""6000"",""Value_2"":""-1"",""Value_3"":""-1""}}]}]"
22,Skill,dart_control_silence,,"[{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_cooldown""},""Children"":[{""Tag"":""Data"",""Attributes"":{""Level"":""1"",""Value_1"":""120000"",""Value_2"":""-1"",""Value_3"":""-1""}}]},{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_mana_cost_p""},""Children"":[{""Tag"":""Data"",""Attributes"":{""Level"":""1"",""Value_1"":""5"",""Value_2"":""-1"",""Value_3"":""-1""}}]},{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_appendstate_silence""}},{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_state_time""},""Children"":[{""Tag"":""Data"",""Attributes"":{""Level"":""1"",""Value_1"":""6000"",""Value_2"":""-1"",""Value_3"":""-1""}}]}]"
23,Skill,dart_control_blind,,"[{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_cooldown""},""Children"":[{""Tag"":""Data"",""Attributes"":{""Level"":""1"",""Value_1"":""120000"",""Value_2"":""-1"",""Value_3"":""-1""}}]},{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_mana_cost_p""},""Children"":[{""Tag"":""Data"",""Attributes"":{""Level"":""1"",""Value_1"":""5"",""Value_2"":""-1"",""Value_3"":""-1""}}]},{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_appendstate_blind""}},{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_state_time""},""Children"":[{""Tag"":""Data"",""Attributes"":{""Level"":""1"",""Value_1"":""5000"",""Value_2"":""-1"",""Value_3"":""-1""}}]}]"
24,Skill,dart_control_incapacitate,,"[{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_cooldown""},""Children"":[{""Tag"":""Data"",""Attributes"":{""Level"":""1"",""Value_1"":""120000"",""Value_2"":""-1"",""Value_3"":""-1""}}]},{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_mana_cost_p""},""Children"":[{""Tag"":""Data"",""Attributes"":{""Level"":""1"",""Value_1"":""5"",""Value_2"":""-1"",""Value_3"":""-1""}}]},{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_appendstate_incapacitate""}},{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_state_time""},""Children"":[{""Tag"":""Data"",""Attributes"":{""Level"":""1"",""Value_1"":""4000"",""Value_2"":""-1"",""Value_3"":""-1""}}]}]"
25,Skill,dart_control_paralyse,,"[{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_cooldown""},""Children"":[{""Tag"":""Data"",""Attributes"":{""Level"":""1"",""Value_1"":""120000"",""Value_2"":""-1"",""Value_3"":""-1""}}]},{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_mana_cost_p""},""Children"":[{""Tag"":""Data"",""Attributes"":{""Level"":""1"",""Value_1"":""5"",""Value_2"":""-1"",""Value_3"":""-1""}}]},{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_appendstate_paralyse""}},{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_state_time""},""Children"":[{""Tag"":""Data"",""Attributes"":{""Level"":""1"",""Value_1"":""4000"",""Value_2"":""-1"",""Value_3"":""-1""}}]}]"
26,Skill,dart_control_encircle,,"[{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_cooldown""},""Children"":[{""Tag"":""Data"",""Attributes"":{""Level"":""1"",""Value_1"":""120000"",""Value_2"":""-1"",""Value_3"":""-1""}}]},{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_mana_cost_p""},""Children"":[{""Tag"":""Data"",""Attributes"":{""Level"":""1"",""Value_1"":""5"",""Value_2"":""-1"",""Value_3"":""-1""}}]},{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_appendstate_encircle""}},{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_state_time""},""Children"":[{""Tag"":""Data"",""Attributes"":{""Level"":""1"",""Value_1"":""6000"",""Value_2"":""-1"",""Value_3"":""-1""}}]}]"
27,Skill,dart_control_sleep,,"[{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_cooldown""},""Children"":[{""Tag"":""Data"",""Attributes"":{""Level"":""1"",""Value_1"":""120000"",""Value_2"":""-1"",""Value_3"":""-1""}}]},{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_mana_cost_p""},""Children"":[{""Tag"":""Data"",""Attributes"":{""Level"":""1"",""Value_1"":""5"",""Value_2"":""-1"",""Value_3"":""-1""}}]},{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_appendstate_sleep""}},{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_state_time""},""Children"":[{""Tag"":""Data"",""Attributes"":{""Level"":""1"",""Value_1"":""6000"",""Value_2"":""-1"",""Value_3"":""-1""}}]}]"
28,Skill,dart_control_hpleak,,"[{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_cooldown""},""Children"":[{""Tag"":""Data"",""Attributes"":{""Level"":""1"",""Value_1"":""120000"",""Value_2"":""-1"",""Value_3"":""-1""}}]},{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_mana_cost_p""},""Children"":[{""Tag"":""Data"",""Attributes"":{""Level"":""1"",""Value_1"":""5"",""Value_2"":""-1"",""Value_3"":""-1""}}]},{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_appendstate_hpleak""}},{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_hpleak""},""Children"":[{""Tag"":""Data"",""Attributes"":{""Level"":""1"",""Value_1"":""116"",""Value_2"":""-1"",""Value_3"":""-1""}},{""Tag"":""Data"",""Attributes"":{""Level"":""12"",""Value_1"":""940"",""Value_2"":""-1"",""Value_3"":""-1""}}]},{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_state_time""},""Children"":[{""Tag"":""Data"",""Attributes"":{""Level"":""1"",""Value_1"":""10000"",""Value_2"":""-1"",""Value_3"":""-1""}}]}]"
29,Skill,dart_support_strength,,"[{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_cooldown""},""Children"":[{""Tag"":""Data"",""Attributes"":{""Level"":""1"",""Value_1"":""60000"",""Value_2"":""-1"",""Value_3"":""-1""}}]},{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_mana_cost_p""},""Children"":[{""Tag"":""Data"",""Attributes"":{""Level"":""1"",""Value_1"":""5"",""Value_2"":""-1"",""Value_3"":""-1""}}]},{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_strength""},""Children"":[{""Tag"":""Data"",""Attributes"":{""Level"":""1"",""Value_1"":""5"",""Value_2"":""-1"",""Value_3"":""-1""}},{""Tag"":""Data"",""Attributes"":{""Level"":""12"",""Value_1"":""60"",""Value_2"":""-1"",""Value_3"":""-1""}}]},{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_state_time""},""Children"":[{""Tag"":""Data"",""Attributes"":{""Level"":""1"",""Value_1"":""1800000"",""Value_2"":""-1"",""Value_3"":""-1""}}]},{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_buff_group""},""Children"":[{""Tag"":""Data"",""Attributes"":{""Level"":""1"",""Value_1"":""3"",""Value_2"":""-1"",""Value_3"":""-1""}}]}]"
30,Skill,dart_support_energy,,"[{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_cooldown""},""Children"":[{""Tag"":""Data"",""Attributes"":{""Level"":""1"",""Value_1"":""60000"",""Value_2"":""-1"",""Value_3"":""-1""}}]},{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_mana_cost_p""},""Children"":[{""Tag"":""Data"",""Attributes"":{""Level"":""1"",""Value_1"":""5"",""Value_2"":""-1"",""Value_3"":""-1""}}]},{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_energy""},""Children"":[{""Tag"":""Data"",""Attributes"":{""Level"":""1"",""Value_1"":""5"",""Value_2"":""-1"",""Value_3"":""-1""}},{""Tag"":""Data"",""Attributes"":{""Level"":""12"",""Value_1"":""60"",""Value_2"":""-1"",""Value_3"":""-1""}}]},{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_state_time""},""Children"":[{""Tag"":""Data"",""Attributes"":{""Level"":""1"",""Value_1"":""1800000"",""Value_2"":""-1"",""Value_3"":""-1""}}]},{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_buff_group""},""Children"":[{""Tag"":""Data"",""Attributes"":{""Level"":""1"",""Value_1"":""3"",""Value_2"":""-1"",""Value_3"":""-1""}}]}]"
31,Skill,dart_support_stamina,,"[{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_cooldown""},""Children"":[{""Tag"":""Data"",""Attributes"":{""Level"":""1"",""Value_1"":""60000"",""Value_2"":""-1"",""Value_3"":""-1""}}]},{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_mana_cost_p""},""Children"":[{""Tag"":""Data"",""Attributes"":{""Level"":""1"",""Value_1"":""5"",""Value_2"":""-1"",""Value_3"":""-1""}}]},{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_stamina""},""Children"":[{""Tag"":""Data"",""Attributes"":{""Level"":""1"",""Value_1"":""5"",""Value_2"":""-1"",""Value_3"":""-1""}},{""Tag"":""Data"",""Attributes"":{""Level"":""12"",""Value_1"":""60"",""Value_2"":""-1"",""Value_3"":""-1""}}]},{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_state_time""},""Children"":[{""Tag"":""Data"",""Attributes"":{""Level"":""1"",""Value_1"":""1800000"",""Value_2"":""-1"",""Value_3"":""-1""}}]},{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_buff_group""},""Children"":[{""Tag"":""Data"",""Attributes"":{""Level"":""1"",""Value_1"":""3"",""Value_2"":""-1"",""Value_3"":""-1""}}]}]"
