ID,Name,Type,EquipPoint,Level,FactionID,BoundRule,SellPrice,Identifiable,Star,BuffID,SetID,DurationHour
10444547,Hoang Độc Tô Cẩm Uyển,14,14,47,-1,2,544,true,1,-1,-1,-1
10444548,Hoang Độc Tô Cẩm Uyển,14,14,48,-1,2,568,true,1,-1,-1,-1
10444549,Hoang Độc Tô Cẩm Uyển,14,14,49,-1,2,591,true,1,-1,-1,-1
10444550,Hoang Độc Tô Cẩm Uyển,14,14,50,-1,2,615,true,1,-1,-1,-1
10444551,Hoang Độc Thanh Nga Uyển,14,14,51,-1,2,639,true,1,-1,-1,-1
10444552,Hoang Độc Thanh Nga Uyển,14,14,52,-1,2,664,true,1,-1,-1,-1
10444553,Hoang Độc Thanh Nga Uyển,14,14,53,-1,2,688,true,1,-1,-1,-1
10444554,Hoang Độc Thanh Nga Uyển,14,14,54,-1,2,714,true,1,-1,-1,-1
10444555,Hoang Độc Thanh Nga Uyển,14,14,55,-1,2,740,true,1,-1,-1,-1
10444556,Hoang Độc Thanh Nga Uyển,14,14,56,-1,2,767,true,1,-1,-1,-1
10444557,Hoang Độc Thanh Nga Uyển,14,14,57,-1,2,794,true,1,-1,-1,-1
10444558,Hoang Độc Thanh Nga Uyển,14,14,58,-1,2,822,true,1,-1,-1,-1
10444559,Hoang Độc Thanh Nga Uyển,14,14,59,-1,2,850,true,1,-1,-1,-1
10444560,Hoang Độc Thanh Nga Uyển,14,14,60,-1,2,879,true,1,-1,-1,-1
10444561,Hoang Độc Tứ Hải Uyển,14,14,61,-1,2,908,true,1,-1,-1,-1
10444562,Hoang Độc Tứ Hải Uyển,14,14,62,-1,2,937,true,1,-1,-1,-1
10444563,Hoang Độc Tứ Hải Uyển,14,14,63,-1,2,967,true,1,-1,-1,-1
10444564,Hoang Độc Tứ Hải Uyển,14,14,64,-1,2,997,true,1,-1,-1,-1
10444565,Hoang Độc Tứ Hải Uyển,14,14,65,-1,2,1028,true,1,-1,-1,-1
10444566,Hoang Độc Tứ Hải Uyển,14,14,66,-1,2,1060,true,1,-1,-1,-1
10444567,Hoang Độc Tứ Hải Uyển,14,14,67,-1,2,1092,true,1,-1,-1,-1
10444568,Hoang Độc Tứ Hải Uyển,14,14,68,-1,2,1124,true,1,-1,-1,-1
10444569,Hoang Độc Tứ Hải Uyển,14,14,69,-1,2,1157,true,1,-1,-1,-1
10444570,Hoang Độc Tứ Hải Uyển,14,14,70,-1,2,1191,true,1,-1,-1,-1
10444571,Hoang Độc Như Mộng Uyển,14,14,71,-1,2,1224,true,1,-1,-1,-1
10444572,Hoang Độc Như Mộng Uyển,14,14,72,-1,2,1259,true,1,-1,-1,-1
10444573,Hoang Độc Như Mộng Uyển,14,14,73,-1,2,1293,true,1,-1,-1,-1
10444574,Hoang Độc Như Mộng Uyển,14,14,74,-1,2,1328,true,1,-1,-1,-1
10444575,Hoang Độc Như Mộng Uyển,14,14,75,-1,2,1364,true,1,-1,-1,-1
10444576,Hoang Độc Như Mộng Uyển,14,14,76,-1,2,1400,true,1,-1,-1,-1
10444577,Hoang Độc Như Mộng Uyển,14,14,77,-1,2,1437,true,1,-1,-1,-1
10444578,Hoang Độc Như Mộng Uyển,14,14,78,-1,2,1475,true,1,-1,-1,-1
10444579,Hoang Độc Như Mộng Uyển,14,14,79,-1,2,1512,true,1,-1,-1,-1
10444580,Hoang Độc Như Mộng Uyển,14,14,80,-1,2,1551,true,1,-1,-1,-1
10444581,Hoang Độc Thánh Mục Uyển,14,14,81,-1,2,1589,true,1,-1,-1,-1
10444582,Hoang Độc Thánh Mục Uyển,14,14,82,-1,2,1628,true,1,-1,-1,-1
10444583,Hoang Độc Thánh Mục Uyển,14,14,83,-1,2,1668,true,1,-1,-1,-1
10444584,Hoang Độc Thánh Mục Uyển,14,14,84,-1,2,1708,true,1,-1,-1,-1
10444585,Hoang Độc Thánh Mục Uyển,14,14,85,-1,2,1748,true,1,-1,-1,-1
10444586,Hoang Độc Thánh Mục Uyển,14,14,86,-1,2,1789,true,1,-1,-1,-1
10444587,Hoang Độc Thánh Mục Uyển,14,14,87,-1,2,1831,true,1,-1,-1,-1
10444588,Hoang Độc Thánh Mục Uyển,14,14,88,-1,2,1873,true,1,-1,-1,-1
10444589,Hoang Độc Thánh Mục Uyển,14,14,89,-1,2,1916,true,1,-1,-1,-1
10444590,Hoang Độc Thánh Mục Uyển,14,14,90,-1,2,1959,true,1,-1,-1,-1
10444591,Hoang Độc Linh Động Thánh Uyển,14,14,91,-1,2,2002,true,1,-1,-1,-1
10444592,Hoang Độc Linh Động Thánh Uyển,14,14,92,-1,2,2046,true,1,-1,-1,-1
10444593,Hoang Độc Linh Động Thánh Uyển,14,14,93,-1,2,2090,true,1,-1,-1,-1
10444594,Hoang Độc Linh Động Thánh Uyển,14,14,94,-1,2,2135,true,1,-1,-1,-1
10444595,Hoang Độc Linh Động Thánh Uyển,14,14,95,-1,2,2180,true,1,-1,-1,-1
10444596,Hoang Độc Linh Động Thánh Uyển,14,14,96,-1,2,2226,true,1,-1,-1,-1
10444597,Hoang Độc Linh Động Thánh Uyển,14,14,97,-1,2,2272,true,1,-1,-1,-1
10444598,Hoang Độc Linh Động Thánh Uyển,14,14,98,-1,2,2320,true,1,-1,-1,-1
10444599,Hoang Độc Linh Động Thánh Uyển,14,14,99,-1,2,2367,true,1,-1,-1,-1
10444600,Hoang Độc Linh Động Thánh Uyển,14,14,100,-1,2,2415,true,1,-1,-1,-1
10444601,Vô Tướng Tích Bì Uyển,14,14,1,-1,2,15,true,1,-1,-1,-1
10444602,Vô Tướng Tích Bì Uyển,14,14,2,-1,2,16,true,1,-1,-1,-1
10444603,Vô Tướng Tích Bì Uyển,14,14,3,-1,2,16,true,1,-1,-1,-1
10444604,Vô Tướng Tích Bì Uyển,14,14,4,-1,2,18,true,1,-1,-1,-1
10444605,Vô Tướng Tích Bì Uyển,14,14,5,-1,2,20,true,1,-1,-1,-1
10444606,Vô Tướng Tích Bì Uyển,14,14,6,-1,2,23,true,1,-1,-1,-1
10444607,Vô Tướng Tích Bì Uyển,14,14,7,-1,2,26,true,1,-1,-1,-1
10444608,Vô Tướng Tích Bì Uyển,14,14,8,-1,2,30,true,1,-1,-1,-1
10444609,Vô Tướng Tích Bì Uyển,14,14,9,-1,2,34,true,1,-1,-1,-1
10444610,Vô Tướng Tích Bì Uyển,14,14,10,-1,2,39,true,1,-1,-1,-1
10444611,Vô Tướng Ngân Bì Uyển,14,14,11,-1,2,44,true,1,-1,-1,-1
10444612,Vô Tướng Ngân Bì Uyển,14,14,12,-1,2,49,true,1,-1,-1,-1
10444613,Vô Tướng Ngân Bì Uyển,14,14,13,-1,2,55,true,1,-1,-1,-1
10444614,Vô Tướng Ngân Bì Uyển,14,14,14,-1,2,61,true,1,-1,-1,-1
10444615,Vô Tướng Ngân Bì Uyển,14,14,15,-1,2,68,true,1,-1,-1,-1
10444616,Vô Tướng Ngân Bì Uyển,14,14,16,-1,2,76,true,1,-1,-1,-1
10444617,Vô Tướng Ngân Bì Uyển,14,14,17,-1,2,84,true,1,-1,-1,-1
10444618,Vô Tướng Ngân Bì Uyển,14,14,18,-1,2,92,true,1,-1,-1,-1
10444619,Vô Tướng Ngân Bì Uyển,14,14,19,-1,2,101,true,1,-1,-1,-1
10444620,Vô Tướng Ngân Bì Uyển,14,14,20,-1,2,111,true,1,-1,-1,-1
10444621,Vô Tướng Bì Lân Uyển,14,14,21,-1,2,120,true,1,-1,-1,-1
10444622,Vô Tướng Bì Lân Uyển,14,14,22,-1,2,131,true,1,-1,-1,-1
10444623,Vô Tướng Bì Lân Uyển,14,14,23,-1,2,141,true,1,-1,-1,-1
10444624,Vô Tướng Bì Lân Uyển,14,14,24,-1,2,152,true,1,-1,-1,-1
10444625,Vô Tướng Bì Lân Uyển,14,14,25,-1,2,164,true,1,-1,-1,-1
10444626,Vô Tướng Bì Lân Uyển,14,14,26,-1,2,176,true,1,-1,-1,-1
10444627,Vô Tướng Bì Lân Uyển,14,14,27,-1,2,189,true,1,-1,-1,-1
10444628,Vô Tướng Bì Lân Uyển,14,14,28,-1,2,203,true,1,-1,-1,-1
10444629,Vô Tướng Bì Lân Uyển,14,14,29,-1,2,216,true,1,-1,-1,-1
10444630,Vô Tướng Bì Lân Uyển,14,14,30,-1,2,231,true,1,-1,-1,-1
10444631,Vô Tướng Dao Tiên Uyển,14,14,31,-1,2,245,true,1,-1,-1,-1
10444632,Vô Tướng Dao Tiên Uyển,14,14,32,-1,2,260,true,1,-1,-1,-1
10444633,Vô Tướng Dao Tiên Uyển,14,14,33,-1,2,276,true,1,-1,-1,-1
10444634,Vô Tướng Dao Tiên Uyển,14,14,34,-1,2,292,true,1,-1,-1,-1
10444635,Vô Tướng Dao Tiên Uyển,14,14,35,-1,2,308,true,1,-1,-1,-1
10444636,Vô Tướng Dao Tiên Uyển,14,14,36,-1,2,325,true,1,-1,-1,-1
10444637,Vô Tướng Dao Tiên Uyển,14,14,37,-1,2,343,true,1,-1,-1,-1
10444638,Vô Tướng Dao Tiên Uyển,14,14,38,-1,2,361,true,1,-1,-1,-1
10444639,Vô Tướng Dao Tiên Uyển,14,14,39,-1,2,380,true,1,-1,-1,-1
10444640,Vô Tướng Dao Tiên Uyển,14,14,40,-1,2,399,true,1,-1,-1,-1
10444641,Vô Tướng Thiều Hóa Uyển,14,14,41,-1,2,418,true,1,-1,-1,-1
10444642,Vô Tướng Thiều Hóa Uyển,14,14,42,-1,2,438,true,1,-1,-1,-1
10444643,Vô Tướng Thiều Hóa Uyển,14,14,43,-1,2,458,true,1,-1,-1,-1
10444644,Vô Tướng Thiều Hóa Uyển,14,14,44,-1,2,479,true,1,-1,-1,-1
10444645,Vô Tướng Thiều Hóa Uyển,14,14,45,-1,2,500,true,1,-1,-1,-1
10444646,Vô Tướng Thiều Hóa Uyển,14,14,46,-1,2,522,true,1,-1,-1,-1
10444647,Vô Tướng Thiều Hóa Uyển,14,14,47,-1,2,544,true,1,-1,-1,-1
10444648,Vô Tướng Thiều Hóa Uyển,14,14,48,-1,2,568,true,1,-1,-1,-1
10444649,Vô Tướng Thiều Hóa Uyển,14,14,49,-1,2,591,true,1,-1,-1,-1
10444650,Vô Tướng Thiều Hóa Uyển,14,14,50,-1,2,615,true,1,-1,-1,-1
10444651,Vô Tướng Ngân Tiêu Uyển,14,14,51,-1,2,639,true,1,-1,-1,-1
10444652,Vô Tướng Ngân Tiêu Uyển,14,14,52,-1,2,664,true,1,-1,-1,-1
10444653,Vô Tướng Ngân Tiêu Uyển,14,14,53,-1,2,688,true,1,-1,-1,-1
10444654,Vô Tướng Ngân Tiêu Uyển,14,14,54,-1,2,714,true,1,-1,-1,-1
10444655,Vô Tướng Ngân Tiêu Uyển,14,14,55,-1,2,740,true,1,-1,-1,-1
10444656,Vô Tướng Ngân Tiêu Uyển,14,14,56,-1,2,767,true,1,-1,-1,-1
10444657,Vô Tướng Ngân Tiêu Uyển,14,14,57,-1,2,794,true,1,-1,-1,-1
10444658,Vô Tướng Ngân Tiêu Uyển,14,14,58,-1,2,822,true,1,-1,-1,-1
10444659,Vô Tướng Ngân Tiêu Uyển,14,14,59,-1,2,850,true,1,-1,-1,-1
10444660,Vô Tướng Ngân Tiêu Uyển,14,14,60,-1,2,879,true,1,-1,-1,-1
10444661,Vô Tướng Quỷ Vụ Uyển,14,14,61,-1,2,908,true,1,-1,-1,-1
10444662,Vô Tướng Quỷ Vụ Uyển,14,14,62,-1,2,937,true,1,-1,-1,-1
10444663,Vô Tướng Quỷ Vụ Uyển,14,14,63,-1,2,967,true,1,-1,-1,-1
10444664,Vô Tướng Quỷ Vụ Uyển,14,14,64,-1,2,997,true,1,-1,-1,-1
10444665,Vô Tướng Quỷ Vụ Uyển,14,14,65,-1,2,1028,true,1,-1,-1,-1
10444666,Vô Tướng Quỷ Vụ Uyển,14,14,66,-1,2,1060,true,1,-1,-1,-1
10444667,Vô Tướng Quỷ Vụ Uyển,14,14,67,-1,2,1092,true,1,-1,-1,-1
10444668,Vô Tướng Quỷ Vụ Uyển,14,14,68,-1,2,1124,true,1,-1,-1,-1
10444669,Vô Tướng Quỷ Vụ Uyển,14,14,69,-1,2,1157,true,1,-1,-1,-1
10444670,Vô Tướng Quỷ Vụ Uyển,14,14,70,-1,2,1191,true,1,-1,-1,-1
10444671,Vô Tướng Luyện Loan Tiên Uyển,14,14,71,-1,2,1224,true,1,-1,-1,-1
10444672,Vô Tướng Luyện Loan Tiên Uyển,14,14,72,-1,2,1259,true,1,-1,-1,-1
10444673,Vô Tướng Luyện Loan Tiên Uyển,14,14,73,-1,2,1293,true,1,-1,-1,-1
10444674,Vô Tướng Luyện Loan Tiên Uyển,14,14,74,-1,2,1328,true,1,-1,-1,-1
10444675,Vô Tướng Luyện Loan Tiên Uyển,14,14,75,-1,2,1364,true,1,-1,-1,-1
10444676,Vô Tướng Luyện Loan Tiên Uyển,14,14,76,-1,2,1400,true,1,-1,-1,-1
10444677,Vô Tướng Luyện Loan Tiên Uyển,14,14,77,-1,2,1437,true,1,-1,-1,-1
10444678,Vô Tướng Luyện Loan Tiên Uyển,14,14,78,-1,2,1475,true,1,-1,-1,-1
10444679,Vô Tướng Luyện Loan Tiên Uyển,14,14,79,-1,2,1512,true,1,-1,-1,-1
10444680,Vô Tướng Luyện Loan Tiên Uyển,14,14,80,-1,2,1551,true,1,-1,-1,-1
10444681,Vô Tướng Mê Giao Thánh Uyển,14,14,81,-1,2,1589,true,1,-1,-1,-1
10444682,Vô Tướng Mê Giao Thánh Uyển,14,14,82,-1,2,1628,true,1,-1,-1,-1
10444683,Vô Tướng Mê Giao Thánh Uyển,14,14,83,-1,2,1668,true,1,-1,-1,-1
10444684,Vô Tướng Mê Giao Thánh Uyển,14,14,84,-1,2,1708,true,1,-1,-1,-1
10444685,Vô Tướng Mê Giao Thánh Uyển,14,14,85,-1,2,1748,true,1,-1,-1,-1
10444686,Vô Tướng Mê Giao Thánh Uyển,14,14,86,-1,2,1789,true,1,-1,-1,-1
10444687,Vô Tướng Mê Giao Thánh Uyển,14,14,87,-1,2,1831,true,1,-1,-1,-1
10444688,Vô Tướng Mê Giao Thánh Uyển,14,14,88,-1,2,1873,true,1,-1,-1,-1
10444689,Vô Tướng Mê Giao Thánh Uyển,14,14,89,-1,2,1916,true,1,-1,-1,-1
10444690,Vô Tướng Mê Giao Thánh Uyển,14,14,90,-1,2,1959,true,1,-1,-1,-1
10444691,Vô Tướng Toan Nê Ma Uyển,14,14,91,-1,2,2002,true,1,-1,-1,-1
10444692,Vô Tướng Toan Nê Ma Uyển,14,14,92,-1,2,2046,true,1,-1,-1,-1
10444693,Vô Tướng Toan Nê Ma Uyển,14,14,93,-1,2,2090,true,1,-1,-1,-1
10444694,Vô Tướng Toan Nê Ma Uyển,14,14,94,-1,2,2135,true,1,-1,-1,-1
10444695,Vô Tướng Toan Nê Ma Uyển,14,14,95,-1,2,2180,true,1,-1,-1,-1
10444696,Vô Tướng Toan Nê Ma Uyển,14,14,96,-1,2,2226,true,1,-1,-1,-1
10444697,Vô Tướng Toan Nê Ma Uyển,14,14,97,-1,2,2272,true,1,-1,-1,-1
10444698,Vô Tướng Toan Nê Ma Uyển,14,14,98,-1,2,2320,true,1,-1,-1,-1
10444699,Vô Tướng Toan Nê Ma Uyển,14,14,99,-1,2,2367,true,1,-1,-1,-1
10444700,Vô Tướng Toan Nê Ma Uyển,14,14,100,-1,2,2415,true,1,-1,-1,-1
10444701,Bắc Minh Tích Bì Uyển,14,14,1,-1,2,15,true,1,-1,-1,-1
10444702,Bắc Minh Tích Bì Uyển,14,14,2,-1,2,16,true,1,-1,-1,-1
10444703,Bắc Minh Tích Bì Uyển,14,14,3,-1,2,16,true,1,-1,-1,-1
10444704,Bắc Minh Tích Bì Uyển,14,14,4,-1,2,18,true,1,-1,-1,-1
10444705,Bắc Minh Tích Bì Uyển,14,14,5,-1,2,20,true,1,-1,-1,-1
10444706,Bắc Minh Tích Bì Uyển,14,14,6,-1,2,23,true,1,-1,-1,-1
10444707,Bắc Minh Tích Bì Uyển,14,14,7,-1,2,26,true,1,-1,-1,-1
10444708,Bắc Minh Tích Bì Uyển,14,14,8,-1,2,30,true,1,-1,-1,-1
10444709,Bắc Minh Tích Bì Uyển,14,14,9,-1,2,34,true,1,-1,-1,-1
10444710,Bắc Minh Tích Bì Uyển,14,14,10,-1,2,39,true,1,-1,-1,-1
10444711,Bắc Minh Ngân Bì Uyển,14,14,11,-1,2,44,true,1,-1,-1,-1
10444712,Bắc Minh Ngân Bì Uyển,14,14,12,-1,2,49,true,1,-1,-1,-1
10444713,Bắc Minh Ngân Bì Uyển,14,14,13,-1,2,55,true,1,-1,-1,-1
10444714,Bắc Minh Ngân Bì Uyển,14,14,14,-1,2,61,true,1,-1,-1,-1
10444715,Bắc Minh Ngân Bì Uyển,14,14,15,-1,2,68,true,1,-1,-1,-1
10444716,Bắc Minh Ngân Bì Uyển,14,14,16,-1,2,76,true,1,-1,-1,-1
10444717,Bắc Minh Ngân Bì Uyển,14,14,17,-1,2,84,true,1,-1,-1,-1
10444718,Bắc Minh Ngân Bì Uyển,14,14,18,-1,2,92,true,1,-1,-1,-1
10444719,Bắc Minh Ngân Bì Uyển,14,14,19,-1,2,101,true,1,-1,-1,-1
10444720,Bắc Minh Ngân Bì Uyển,14,14,20,-1,2,111,true,1,-1,-1,-1
10444721,Bắc Minh Bì Lân Uyển,14,14,21,-1,2,120,true,1,-1,-1,-1
10444722,Bắc Minh Bì Lân Uyển,14,14,22,-1,2,131,true,1,-1,-1,-1
10444723,Bắc Minh Bì Lân Uyển,14,14,23,-1,2,141,true,1,-1,-1,-1
10444724,Bắc Minh Bì Lân Uyển,14,14,24,-1,2,152,true,1,-1,-1,-1
10444725,Bắc Minh Bì Lân Uyển,14,14,25,-1,2,164,true,1,-1,-1,-1
10444726,Bắc Minh Bì Lân Uyển,14,14,26,-1,2,176,true,1,-1,-1,-1
10444727,Bắc Minh Bì Lân Uyển,14,14,27,-1,2,189,true,1,-1,-1,-1
10444728,Bắc Minh Bì Lân Uyển,14,14,28,-1,2,203,true,1,-1,-1,-1
10444729,Bắc Minh Bì Lân Uyển,14,14,29,-1,2,216,true,1,-1,-1,-1
10444730,Bắc Minh Bì Lân Uyển,14,14,30,-1,2,231,true,1,-1,-1,-1
10444731,Bắc Minh Dao Tiên Uyển,14,14,31,-1,2,245,true,1,-1,-1,-1
10444732,Bắc Minh Dao Tiên Uyển,14,14,32,-1,2,260,true,1,-1,-1,-1
10444733,Bắc Minh Dao Tiên Uyển,14,14,33,-1,2,276,true,1,-1,-1,-1
10444734,Bắc Minh Dao Tiên Uyển,14,14,34,-1,2,292,true,1,-1,-1,-1
10444735,Bắc Minh Dao Tiên Uyển,14,14,35,-1,2,308,true,1,-1,-1,-1
10444736,Bắc Minh Dao Tiên Uyển,14,14,36,-1,2,325,true,1,-1,-1,-1
10444737,Bắc Minh Dao Tiên Uyển,14,14,37,-1,2,343,true,1,-1,-1,-1
10444738,Bắc Minh Dao Tiên Uyển,14,14,38,-1,2,361,true,1,-1,-1,-1
10444739,Bắc Minh Dao Tiên Uyển,14,14,39,-1,2,380,true,1,-1,-1,-1
10444740,Bắc Minh Dao Tiên Uyển,14,14,40,-1,2,399,true,1,-1,-1,-1
10444741,Bắc Minh Thiều Hóa Uyển,14,14,41,-1,2,418,true,1,-1,-1,-1
10444742,Bắc Minh Thiều Hóa Uyển,14,14,42,-1,2,438,true,1,-1,-1,-1
10444743,Bắc Minh Thiều Hóa Uyển,14,14,43,-1,2,458,true,1,-1,-1,-1
10444744,Bắc Minh Thiều Hóa Uyển,14,14,44,-1,2,479,true,1,-1,-1,-1
10444745,Bắc Minh Thiều Hóa Uyển,14,14,45,-1,2,500,true,1,-1,-1,-1
10444746,Bắc Minh Thiều Hóa Uyển,14,14,46,-1,2,522,true,1,-1,-1,-1
10444747,Bắc Minh Thiều Hóa Uyển,14,14,47,-1,2,544,true,1,-1,-1,-1
10444748,Bắc Minh Thiều Hóa Uyển,14,14,48,-1,2,568,true,1,-1,-1,-1
10444749,Bắc Minh Thiều Hóa Uyển,14,14,49,-1,2,591,true,1,-1,-1,-1
10444750,Bắc Minh Thiều Hóa Uyển,14,14,50,-1,2,615,true,1,-1,-1,-1
10444751,Bắc Minh Ngân Tiêu Uyển,14,14,51,-1,2,639,true,1,-1,-1,-1
10444752,Bắc Minh Ngân Tiêu Uyển,14,14,52,-1,2,664,true,1,-1,-1,-1
10444753,Bắc Minh Ngân Tiêu Uyển,14,14,53,-1,2,688,true,1,-1,-1,-1
10444754,Bắc Minh Ngân Tiêu Uyển,14,14,54,-1,2,714,true,1,-1,-1,-1
10444755,Bắc Minh Ngân Tiêu Uyển,14,14,55,-1,2,740,true,1,-1,-1,-1
10444756,Bắc Minh Ngân Tiêu Uyển,14,14,56,-1,2,767,true,1,-1,-1,-1
10444757,Bắc Minh Ngân Tiêu Uyển,14,14,57,-1,2,794,true,1,-1,-1,-1
10444758,Bắc Minh Ngân Tiêu Uyển,14,14,58,-1,2,822,true,1,-1,-1,-1
10444759,Bắc Minh Ngân Tiêu Uyển,14,14,59,-1,2,850,true,1,-1,-1,-1
10444760,Bắc Minh Ngân Tiêu Uyển,14,14,60,-1,2,879,true,1,-1,-1,-1
10444761,Bắc Minh Quỷ Vụ Uyển,14,14,61,-1,2,908,true,1,-1,-1,-1
10444762,Bắc Minh Quỷ Vụ Uyển,14,14,62,-1,2,937,true,1,-1,-1,-1
10444763,Bắc Minh Quỷ Vụ Uyển,14,14,63,-1,2,967,true,1,-1,-1,-1
10444764,Bắc Minh Quỷ Vụ Uyển,14,14,64,-1,2,997,true,1,-1,-1,-1
