ID,Name,Type,EquipPoint,Level,FactionID,BoundRule,SellPrice,Identifiable,Star,BuffID,SetID,DurationHour
10414544,Lục Bác Hộ Uyển,14,14,50,-1,2,856,true,4,-1,-1,-1
10414551,Lục Bác Hộ Uyển,14,14,50,-1,2,856,true,5,-1,-1,-1
10414552,Lục Bác Hộ Uyển,14,14,50,-1,2,856,true,5,-1,-1,-1
10414553,Lục Bác Hộ Uyển,14,14,50,-1,2,856,true,5,-1,-1,-1
10414554,Lục Bác Hộ Uyển,14,14,50,-1,2,856,true,5,-1,-1,-1
10414561,Lục Bác Hộ Uyển,14,14,50,-1,2,856,true,6,-1,-1,-1
10414562,Lục Bác Hộ Uyển,14,14,50,-1,2,856,true,6,-1,-1,-1
10414563,Lục Bác Hộ Uyển,14,14,50,-1,2,856,true,6,-1,-1,-1
10414564,Lục Bác Hộ Uyển,14,14,50,-1,2,856,true,6,-1,-1,-1
10414641,Lục Bác Hộ Uyển,14,14,60,-1,2,1172,true,4,-1,-1,-1
10414642,Lục Bác Hộ Uyển,14,14,60,-1,2,1172,true,4,-1,-1,-1
10414643,Lục Bác Hộ Uyển,14,14,60,-1,2,1172,true,4,-1,-1,-1
10414644,Lục Bác Hộ Uyển,14,14,60,-1,2,1172,true,4,-1,-1,-1
10414651,Lục Bác Hộ Uyển,14,14,60,-1,2,1172,true,5,-1,-1,-1
10414652,Lục Bác Hộ Uyển,14,14,60,-1,2,1172,true,5,-1,-1,-1
10414653,Lục Bác Hộ Uyển,14,14,60,-1,2,1172,true,5,-1,-1,-1
10414654,Lục Bác Hộ Uyển,14,14,60,-1,2,1172,true,5,-1,-1,-1
10414661,Lục Bác Hộ Uyển,14,14,60,-1,2,1420,true,6,-1,-1,-1
10414662,Lục Bác Hộ Uyển,14,14,60,-1,2,1420,true,6,-1,-1,-1
10414663,Lục Bác Hộ Uyển,14,14,60,-1,2,1420,true,6,-1,-1,-1
10414664,Lục Bác Hộ Uyển,14,14,60,-1,2,1420,true,6,-1,-1,-1
10414741,Lục Bác Hộ Uyển,14,14,70,-1,2,1420,true,4,-1,-1,-1
10414742,Lục Bác Hộ Uyển,14,14,70,-1,2,1420,true,4,-1,-1,-1
10414743,Lục Bác Hộ Uyển,14,14,70,-1,2,1420,true,4,-1,-1,-1
10414744,Lục Bác Hộ Uyển,14,14,70,-1,2,1420,true,4,-1,-1,-1
10414751,Lục Bác Hộ Uyển,14,14,70,-1,2,1420,true,5,-1,-1,-1
10414752,Lục Bác Hộ Uyển,14,14,70,-1,2,1420,true,5,-1,-1,-1
10414753,Lục Bác Hộ Uyển,14,14,70,-1,2,1420,true,5,-1,-1,-1
10414754,Lục Bác Hộ Uyển,14,14,70,-1,2,1420,true,5,-1,-1,-1
10414761,Lục Bác Hộ Uyển,14,14,70,-1,2,1420,true,6,-1,-1,-1
10414762,Lục Bác Hộ Uyển,14,14,70,-1,2,1420,true,6,-1,-1,-1
10414763,Lục Bác Hộ Uyển,14,14,70,-1,2,1420,true,6,-1,-1,-1
10414764,Lục Bác Hộ Uyển,14,14,70,-1,2,1420,true,6,-1,-1,-1
10414841,Lục Bác Hộ Uyển,14,14,80,-1,2,1960,true,4,-1,-1,-1
10414842,Lục Bác Hộ Uyển,14,14,80,-1,2,1960,true,4,-1,-1,-1
10414843,Lục Bác Hộ Uyển,14,14,80,-1,2,1960,true,4,-1,-1,-1
10414844,Lục Bác Hộ Uyển,14,14,80,-1,2,1960,true,4,-1,-1,-1
10414851,Lục Bác Hộ Uyển,14,14,80,-1,2,1960,true,5,-1,-1,-1
10414852,Lục Bác Hộ Uyển,14,14,80,-1,2,1960,true,5,-1,-1,-1
10414853,Lục Bác Hộ Uyển,14,14,80,-1,2,1960,true,5,-1,-1,-1
10414854,Lục Bác Hộ Uyển,14,14,80,-1,2,1960,true,5,-1,-1,-1
10414861,Lục Bác Hộ Uyển,14,14,80,-1,2,1960,true,6,-1,-1,-1
10414862,Lục Bác Hộ Uyển,14,14,80,-1,2,1960,true,6,-1,-1,-1
10414863,Lục Bác Hộ Uyển,14,14,80,-1,2,1960,true,6,-1,-1,-1
10414864,Lục Bác Hộ Uyển,14,14,80,-1,2,1960,true,6,-1,-1,-1
10414941,Lục Bác Hộ Uyển,14,14,90,-1,2,2720,true,4,-1,-1,-1
10414942,Lục Bác Hộ Uyển,14,14,90,-1,2,2720,true,4,-1,-1,-1
10414943,Lục Bác Hộ Uyển,14,14,90,-1,2,2720,true,4,-1,-1,-1
10414944,Lục Bác Hộ Uyển,14,14,90,-1,2,2720,true,4,-1,-1,-1
10414951,Lục Bác Hộ Uyển,14,14,90,-1,2,2720,true,5,-1,-1,-1
10414952,Lục Bác Hộ Uyển,14,14,90,-1,2,2720,true,5,-1,-1,-1
10414953,Lục Bác Hộ Uyển,14,14,90,-1,2,2720,true,5,-1,-1,-1
10414954,Lục Bác Hộ Uyển,14,14,90,-1,2,2720,true,5,-1,-1,-1
10414961,Lục Bác Hộ Uyển,14,14,90,-1,2,2720,true,6,-1,-1,-1
10414962,Lục Bác Hộ Uyển,14,14,90,-1,2,2720,true,6,-1,-1,-1
10414963,Lục Bác Hộ Uyển,14,14,90,-1,2,2720,true,6,-1,-1,-1
10414964,Lục Bác Hộ Uyển,14,14,90,-1,2,2720,true,6,-1,-1,-1
10415001,Lôi Công Kiên Khải,15,15,30,-1,1,231,true,2,-1,-1,-1
10415002,Ngũ Hổ Kiên Khải,15,15,30,-1,1,231,true,2,-1,-1,-1
10415003,Đoạn Môn Kiên Khải,15,15,30,-1,1,231,true,2,-1,-1,-1
10415004,Dục Huyết Long Lân Kiên Khải,15,15,40,-1,1,399,true,2,-1,-1,-1
10415005,Cuồng Phong Liệt Hỏa Hộ Giáp,15,15,40,-1,1,399,true,2,-1,-1,-1
10415006,Bách Chiến Kim Thần Kiên Điếm,15,15,40,-1,1,399,true,2,-1,-1,-1
10415007,Phần Thiên Phụng Vũ Kiên Sức,15,15,40,-1,1,399,true,2,-1,-1,-1
10415008,Cộng Hoạt Hộ Kiên,15,15,60,-1,1,879,true,2,-1,-1,-1
10415009,Trường Sinh Hộ Kiên,15,15,60,-1,1,879,true,2,-1,-1,-1
10415010,Khúc Chấn Hộ Kiên,15,15,60,-1,1,879,true,2,-1,-1,-1
10415011,Liên Bản Hộ Kiên,15,15,60,-1,1,879,true,2,-1,-1,-1
10415012,Bất Cộng Đai Thiên Kiên Khải,15,15,60,-1,1,879,true,2,-1,-1,-1
10415013,Củ Cát Kiên Khải,15,15,70,-1,1,1191,true,2,-1,-1,-1
10415014,Tình Duyên Kiên Giáp,15,15,70,-1,1,1191,true,2,-1,-1,-1
10415015,Oán Niệm Kiên Sức,15,15,70,-1,1,1191,true,2,-1,-1,-1
10415016,Ngự Tứ Phi Hổ Hộ Giáp,15,15,60,-1,1,879,true,2,-1,113,-1
10415017,Ngự Tứ Thiên Uy Hộ Kiên Giáp,15,15,70,-1,1,1191,true,2,-1,114,-1
10415018,Ngự Tứ Đằng Long Trửu Kiên,15,15,60,-1,1,879,true,2,-1,119,-1
10415019,Ngự Tứ Thiên Cơ Trửu Kiên,15,15,70,-1,1,1191,true,2,-1,120,-1
10415020,Ngự Tứ Nam Ky Sấn Khiên,15,15,80,-1,1,1200,true,2,-1,124,-1
10415021,Ngự Tứ Bắc Đẩu Hộ Kiên Giáp,15,15,80,-1,1,1200,true,2,-1,122,-1
10415022,Ngự Tứ Vương Sư Sấn Khiên,15,15,90,-1,1,1600,true,2,-1,125,-1
10415023,Ngự Tứ Bá Chủ Hộ Kiên Giáp,15,15,90,-1,1,1600,true,2,-1,123,-1
10415024,Chưa dùng,15,15,18,-1,1,92,true,2,-1,-1,-1
10415025,Chưa dùng,15,15,18,-1,1,92,true,2,-1,-1,-1
10415026,Chưa dùng,15,15,23,-1,1,141,true,2,-1,-1,-1
10415027,Chưa dùng,15,15,25,-1,1,164,true,2,-1,-1,-1
10415028,Chưa dùng,15,15,35,-1,1,308,true,2,-1,-1,-1
10415029,Chưa dùng,15,15,38,-1,1,361,true,2,-1,-1,-1
10415030,Chưa dùng,15,15,43,-1,1,458,true,2,-1,-1,-1
10415031,Chưa dùng,15,15,48,-1,1,568,true,2,-1,-1,-1
10415032,Chưa dùng,15,15,53,-1,1,688,true,2,-1,-1,-1
10415033,Chưa dùng,15,15,55,-1,1,740,true,2,-1,-1,-1
10415034,Chưa dùng,15,15,65,-1,1,1028,true,2,-1,-1,-1
10415035,Chưa dùng,15,15,70,-1,1,1191,true,2,-1,-1,-1
10415036,Chưa dùng,15,15,72,-1,1,1259,true,2,-1,-1,-1
10415037,Chưa dùng,15,15,80,-1,1,1551,true,2,-1,-1,-1
10415038,Chưa dùng,15,15,80,-1,1,1551,true,2,-1,-1,-1
10415039,Chưa dùng,15,15,80,-1,1,1551,true,2,-1,-1,-1
10415040,Chưa dùng,15,15,87,-1,1,1831,true,2,-1,-1,-1
10415041,Chưa dùng,15,15,90,-1,1,1959,true,2,-1,-1,-1
10415042,Chưa dùng,15,15,92,-1,1,2046,true,2,-1,-1,-1
10415043,Chưa dùng,15,15,98,-1,1,2320,true,2,-1,-1,-1
10415044,Chưa dùng,15,15,98,-1,1,2320,true,2,-1,-1,-1
10415045,Phiêu Kỵ Thô Bố Hộ Kiên,15,15,30,-1,1,1,true,2,-1,159,-1
10415046,Phiêu Kỵ Lăng La Hộ Kiên,15,15,50,-1,1,1,true,2,-1,160,-1
10415047,Phiêu Kỵ Kim Ty Hộ Kiên,15,15,70,-1,1,1,true,2,-1,161,-1
10415048,Phiêu Kỵ Điêu Long Hộ Kiên,15,15,90,-1,1,1,true,2,-1,162,-1
10415049,Phiêu Kỵ Thanh Đồng Hộ Kiên,15,15,30,-1,1,1,true,2,-1,155,-1
10415050,Phiêu Kỵ Bạch Ngân Hộ Kiên,15,15,50,-1,1,1,true,2,-1,156,-1
10415051,Phiêu Kỵ Hoàng Kim Hộ Kiên,15,15,70,-1,1,1,true,2,-1,157,-1
10415052,Phiêu Kỵ Bạch Kim Hộ Kiên,15,15,90,-1,1,1,true,2,-1,158,-1
10415053,Vô Ưu Chi Khiên (Hải Ngoại),15,15,1,-1,1,1,true,2,-1,163,-1
10415054,Vô Ưu Chi Khiên,15,15,1,-1,1,3,true,2,-1,177,-1
10415541,Lục Bác Hộ Kiên,15,15,50,-1,2,856,true,4,-1,-1,-1
10415542,Lục Bác Hộ Kiên,15,15,50,-1,2,856,true,4,-1,-1,-1
10415543,Lục Bác Hộ Kiên,15,15,50,-1,2,856,true,4,-1,-1,-1
10415544,Lục Bác Hộ Kiên,15,15,50,-1,2,856,true,4,-1,-1,-1
10415551,Lục Bác Hộ Kiên,15,15,50,-1,2,856,true,5,-1,-1,-1
10415552,Lục Bác Hộ Kiên,15,15,50,-1,2,856,true,5,-1,-1,-1
10415553,Lục Bác Hộ Kiên,15,15,50,-1,2,856,true,5,-1,-1,-1
10415554,Lục Bác Hộ Kiên,15,15,50,-1,2,856,true,5,-1,-1,-1
10415561,Lục Bác Hộ Kiên,15,15,50,-1,2,856,true,6,-1,-1,-1
10415562,Lục Bác Hộ Kiên,15,15,50,-1,2,856,true,6,-1,-1,-1
10415563,Lục Bác Hộ Kiên,15,15,50,-1,2,856,true,6,-1,-1,-1
10415564,Lục Bác Hộ Kiên,15,15,50,-1,2,856,true,6,-1,-1,-1
10415641,Lục Bác Hộ Kiên,15,15,60,-1,2,1172,true,4,-1,-1,-1
10415642,Lục Bác Hộ Kiên,15,15,60,-1,2,1172,true,4,-1,-1,-1
10415643,Lục Bác Hộ Kiên,15,15,60,-1,2,1172,true,4,-1,-1,-1
10415644,Lục Bác Hộ Kiên,15,15,60,-1,2,1172,true,4,-1,-1,-1
10415651,Lục Bác Hộ Kiên,15,15,60,-1,2,1172,true,5,-1,-1,-1
10415652,Lục Bác Hộ Kiên,15,15,60,-1,2,1172,true,5,-1,-1,-1
10415653,Lục Bác Hộ Kiên,15,15,60,-1,2,1172,true,5,-1,-1,-1
10415654,Lục Bác Hộ Kiên,15,15,60,-1,2,1172,true,5,-1,-1,-1
10415661,Lục Bác Hộ Kiên,15,15,60,-1,2,1420,true,6,-1,-1,-1
10415662,Lục Bác Hộ Kiên,15,15,60,-1,2,1420,true,6,-1,-1,-1
10415663,Lục Bác Hộ Kiên,15,15,60,-1,2,1420,true,6,-1,-1,-1
10415664,Lục Bác Hộ Kiên,15,15,60,-1,2,1420,true,6,-1,-1,-1
10415741,Lục Bác Hộ Kiên,15,15,70,-1,2,1420,true,4,-1,-1,-1
10415742,Lục Bác Hộ Kiên,15,15,70,-1,2,1420,true,4,-1,-1,-1
10415743,Lục Bác Hộ Kiên,15,15,70,-1,2,1420,true,4,-1,-1,-1
10415744,Lục Bác Hộ Kiên,15,15,70,-1,2,1420,true,4,-1,-1,-1
10415751,Lục Bác Hộ Kiên,15,15,70,-1,2,1420,true,5,-1,-1,-1
10415752,Lục Bác Hộ Kiên,15,15,70,-1,2,1420,true,5,-1,-1,-1
10415753,Lục Bác Hộ Kiên,15,15,70,-1,2,1420,true,5,-1,-1,-1
10415754,Lục Bác Hộ Kiên,15,15,70,-1,2,1420,true,5,-1,-1,-1
10415761,Lục Bác Hộ Kiên,15,15,70,-1,2,1420,true,6,-1,-1,-1
10415762,Lục Bác Hộ Kiên,15,15,70,-1,2,1420,true,6,-1,-1,-1
10415763,Lục Bác Hộ Kiên,15,15,70,-1,2,1420,true,6,-1,-1,-1
10415764,Lục Bác Hộ Kiên,15,15,70,-1,2,1420,true,6,-1,-1,-1
10415841,Lục Bác Hộ Kiên,15,15,80,-1,2,1960,true,4,-1,-1,-1
10415842,Lục Bác Hộ Kiên,15,15,80,-1,2,1960,true,4,-1,-1,-1
10415843,Lục Bác Hộ Kiên,15,15,80,-1,2,1960,true,4,-1,-1,-1
10415844,Lục Bác Hộ Kiên,15,15,80,-1,2,1960,true,4,-1,-1,-1
10415851,Lục Bác Hộ Kiên,15,15,80,-1,2,1960,true,5,-1,-1,-1
10415852,Lục Bác Hộ Kiên,15,15,80,-1,2,1960,true,5,-1,-1,-1
10415853,Lục Bác Hộ Kiên,15,15,80,-1,2,1960,true,5,-1,-1,-1
10415854,Lục Bác Hộ Kiên,15,15,80,-1,2,1960,true,5,-1,-1,-1
10415861,Lục Bác Hộ Kiên,15,15,80,-1,2,1960,true,6,-1,-1,-1
10415862,Lục Bác Hộ Kiên,15,15,80,-1,2,1960,true,6,-1,-1,-1
10415863,Lục Bác Hộ Kiên,15,15,80,-1,2,1960,true,6,-1,-1,-1
10415864,Lục Bác Hộ Kiên,15,15,80,-1,2,1960,true,6,-1,-1,-1
10415941,Lục Bác Hộ Kiên,15,15,90,-1,2,2720,true,4,-1,-1,-1
10415942,Lục Bác Hộ Kiên,15,15,90,-1,2,2720,true,4,-1,-1,-1
10415943,Lục Bác Hộ Kiên,15,15,90,-1,2,2720,true,4,-1,-1,-1
