ID,Name,Type,EquipPoint,Level,FactionID,BoundRule,SellPrice,Identifiable,Star,BuffID,SetID,DurationHour
10520031,Chưa dùng,20,7,20,-1,2,87,true,4,-1,-1,-1
10520032,Tứ Tượng Chi Hải,20,7,30,-1,1,135,true,4,-1,38,-1
10520033,Chưa dùng,20,7,40,-1,2,264,true,4,-1,-1,-1
10520034,Chưa dùng,20,7,50,-1,2,443,true,4,-1,-1,-1
10520035,Âm Dương Chi Hải,20,7,60,-1,1,712,true,4,-1,41,-1
10520036,Hình Ý Chi U,20,7,70,-1,1,1004,true,4,-1,42,-1
10520037,Chưa dùng,20,7,80,-1,2,1312,true,4,-1,-1,-1
10520038,Chưa dùng,20,7,90,-1,2,1792,true,4,-1,-1,-1
10520039,Thủy Diệu Chi Tinh,20,7,100,-1,1,2528,true,4,-1,46,-1
10520040,Chưa dùng,20,7,10,-1,2,24,true,4,-1,-1,-1
10520041,Thủ Tâm Chi Minh,20,7,20,-1,1,87,true,4,-1,49,-1
10520042,Chưa dùng,20,7,30,-1,2,135,true,4,-1,-1,-1
10520043,Nhiếp Hồn Chi Ảnh,20,7,40,-1,1,264,true,4,-1,51,-1
10520044,Chưa dùng,20,7,50,-1,2,443,true,4,-1,-1,-1
10520045,Chưa dùng,20,7,60,-1,2,712,true,4,-1,-1,-1
10520046,Chưa dùng,20,7,70,-1,2,1004,true,4,-1,-1,-1
10520047,Chưa dùng,20,7,80,-1,2,1312,true,4,-1,-1,-1
10520048,Hồi Tâm Chi Liệm,20,7,90,-1,1,1792,true,4,-1,56,-1
10520049,Trảm Tình Chi Mị,20,7,100,-1,1,2528,true,4,-1,58,-1
10520050,Trích Tinh Chi Vĩnh,20,7,10,-1,1,24,true,4,-1,60,-1
10520051,Chưa dùng,20,7,20,-1,2,87,true,4,-1,-1,-1
10520052,Chưa dùng,20,7,30,-1,2,135,true,4,-1,-1,-1
10520053,Chưa dùng,20,7,40,-1,2,264,true,4,-1,-1,-1
10520054,Tỏa Hồn Chi Tủy,20,7,50,-1,1,443,true,4,-1,64,-1
10520055,Chưa dùng,20,7,60,-1,2,712,true,4,-1,-1,-1
10520056,Chưa dùng,20,7,70,-1,2,1004,true,4,-1,-1,-1
10520057,Bích Diệm Chi Phệ,20,7,80,-1,1,1312,true,4,-1,67,-1
10520058,Thần Mộc Chi Mộc,20,7,90,-1,1,1792,true,4,-1,68,-1
10520059,Tàn Hồn Chi Tuyết,20,7,100,-1,1,2528,true,4,-1,70,-1
10520060,Chưa dùng,20,7,10,-1,2,24,true,4,-1,-1,-1
10520061,Chưa dùng,20,7,20,-1,2,87,true,4,-1,-1,-1
10520062,Quyển Vô Chi Phệ,20,7,30,-1,1,135,true,4,-1,74,-1
10520063,Chưa dùng,20,7,40,-1,2,264,true,4,-1,-1,-1
10520064,Chưa dùng,20,7,50,-1,2,443,true,4,-1,-1,-1
10520065,Lục Dương Chi Hoán,20,7,60,-1,1,712,true,4,-1,77,-1
10520066,Nguyệt Phàm Chi Huyền,20,7,70,-1,1,1004,true,4,-1,78,-1
10520067,Chưa dùng,20,7,80,-1,2,1312,true,4,-1,-1,-1
10520068,Chưa dùng,20,7,90,-1,2,1792,true,4,-1,-1,-1
10520069,Trì Hồi Chi Mộc,20,7,100,-1,1,2528,true,4,-1,82,-1
10520070,Chưa dùng,20,7,10,-1,2,24,true,4,-1,-1,-1
10520071,Lăng Ba Chi Sí,20,7,20,-1,1,87,true,4,-1,85,-1
10520072,Chưa dùng,20,7,30,-1,2,135,true,4,-1,-1,-1
10520073,Chiết Mai Chi Nhiếp,20,7,40,-1,1,264,true,4,-1,87,-1
10520074,Chưa dùng,20,7,50,-1,2,443,true,4,-1,-1,-1
10520075,Chưa dùng,20,7,60,-1,2,712,true,4,-1,-1,-1
10520076,Chưa dùng,20,7,70,-1,2,1004,true,4,-1,-1,-1
10520077,Chưa dùng,20,7,80,-1,2,1312,true,4,-1,-1,-1
10520078,Lăng Yên Chi Lân,20,7,90,-1,1,1792,true,4,-1,92,-1
10520079,Thu Thủy Chi Liên,20,7,100,-1,1,2528,true,4,-1,94,-1
10520080,Chính Dương Chi Yên,20,7,10,-1,1,24,true,4,-1,96,-1
10520081,Chưa dùng,20,7,20,-1,2,87,true,4,-1,-1,-1
10520082,Chưa dùng,20,7,30,-1,2,135,true,4,-1,-1,-1
10520083,Chưa dùng,20,7,40,-1,2,264,true,4,-1,-1,-1
10520084,Thiếu Dương Chi Nhai,20,7,50,-1,1,443,true,4,-1,100,-1
10520085,Chưa dùng,20,7,60,-1,2,712,true,4,-1,-1,-1
10520086,Chưa dùng,20,7,70,-1,2,1004,true,4,-1,-1,-1
10520087,Thiếu Trạch Chi Mộng,20,7,80,-1,1,1312,true,4,-1,103,-1
10520088,Thiên Nam Chi Nhãn,20,7,90,-1,1,1792,true,4,-1,104,-1
10520089,Khô Tâm Chi Nguyệt,20,7,100,-1,1,2528,true,4,-1,106,-1
10520090,Minh Nguyệt Tố Ảnh Liên,20,7,76,-1,1,1004,true,4,-1,143,-1
10520091,Bích Thiên Bắc Đẩu Liên,20,7,76,-1,1,1004,true,4,-1,144,-1
10520093,Thái Âm Trừng Hư Chi Liên,20,7,96,-1,1,1792,true,4,-1,152,-1
10520094,Ngân Tranh Lộng Huyền Ty,20,7,96,-1,1,1792,true,4,-1,153,-1
10520095,Hận Thiên Đăng Lâu Hệ,20,7,96,-1,1,1792,true,4,-1,154,-1
10520096,Chưa dùng,20,7,70,-1,1,1004,true,4,-1,-1,-1
10520097,Chưa dùng,20,7,80,-1,1,1312,true,4,-1,-1,-1
10520098,Chưa dùng,20,7,90,-1,1,1792,true,4,-1,-1,-1
10520099,Chưa dùng,20,7,100,-1,1,2528,true,4,-1,-1,-1
10520100,Chưa dùng,20,7,10,-1,1,24,true,4,-1,-1,-1
10520101,Chưa dùng,20,7,20,-1,1,87,true,4,-1,-1,-1
10520102,Chưa dùng,20,7,30,-1,1,135,true,4,-1,-1,-1
10520103,Chưa dùng,20,7,40,-1,1,264,true,4,-1,-1,-1
10520104,Chưa dùng,20,7,50,-1,1,443,true,4,-1,-1,-1
10520105,Chưa dùng,20,7,60,-1,1,712,true,4,-1,-1,-1
10520106,Chưa dùng,20,7,70,-1,1,1004,true,4,-1,-1,-1
10520107,Chưa dùng,20,7,80,-1,1,1312,true,4,-1,-1,-1
10520108,Chưa dùng,20,7,90,-1,1,1792,true,4,-1,-1,-1
10520109,Chưa dùng,20,7,100,-1,1,2528,true,4,-1,-1,-1
10520110,Chưa dùng,20,7,10,-1,2,24,true,4,-1,-1,-1
10520111,Chưa dùng,20,7,20,-1,2,87,true,4,-1,-1,-1
10520112,Thệ Thủy Chi Thương,20,7,30,-1,1,135,true,4,-1,166,-1
10520113,Chưa dùng,20,7,40,-1,2,264,true,4,-1,-1,-1
10520114,Chưa dùng,20,7,50,-1,2,443,true,4,-1,-1,-1
10520115,Lôi Tập Chi Liên,20,7,60,-1,1,712,true,4,-1,169,-1
10520116,Tường Không Hạo Diêu Liên,20,7,70,-1,1,1004,true,4,-1,170,-1
10520117,Chưa dùng,20,7,80,-1,2,1312,true,4,-1,-1,-1
10520118,Chưa dùng,20,7,90,-1,2,1792,true,4,-1,-1,-1
10520119,Nộ Anh Chi Liên,20,7,100,-1,1,2528,true,4,-1,174,-1
10520120,Chưa dùng,20,7,10,-1,2,24,true,4,-1,-1,-1
10520121,Chưa dùng,20,7,20,-1,2,87,true,4,-1,-1,-1
10520122,Chưa dùng,20,7,30,-1,2,135,true,4,-1,-1,-1
10520123,Chưa dùng,20,7,40,-1,2,264,true,4,-1,-1,-1
10520124,Chưa dùng,20,7,50,-1,2,443,true,4,-1,-1,-1
10520125,Chưa dùng,20,7,60,-1,2,712,true,4,-1,-1,-1
10520126,Chưa dùng,20,7,70,-1,2,1004,true,4,-1,-1,-1
10520127,Chưa dùng,20,7,80,-1,2,1312,true,4,-1,-1,-1
10520128,Chưa dùng,20,7,90,-1,2,1792,true,4,-1,-1,-1
10520129,Chưa dùng,20,7,100,-1,2,2528,true,4,-1,-1,-1
10520130,Chưa dùng,20,7,10,-1,2,24,true,4,-1,-1,-1
10520131,Lưu Thỉ Biệt Tình,20,7,20,-1,1,87,true,4,-1,195,-1
10520132,Chưa dùng,20,7,30,-1,2,135,true,4,-1,-1,-1
10520133,Phúc Tuyết Ngưng Tâm,20,7,40,-1,1,264,true,4,-1,197,-1
10520134,Chưa dùng,20,7,50,-1,2,443,true,4,-1,-1,-1
10520135,Chưa dùng,20,7,60,-1,2,712,true,4,-1,-1,-1
10520136,Chưa dùng,20,7,70,-1,2,1004,true,4,-1,-1,-1
10520137,Chưa dùng,20,7,80,-1,2,1312,true,4,-1,-1,-1
10520138,Huyền Kình Kim Cương Liên,20,7,90,-1,1,1792,true,4,-1,202,-1
10520139,Thiên Công Thiên Cơ Liên,20,7,100,-1,1,2528,true,4,-1,204,-1
10520140,Chưa dùng,20,7,10,-1,2,24,true,4,-1,-1,-1
10520141,Toái Mộng U Lan,20,7,20,-1,1,87,true,4,-1,209,-1
10520142,Chưa dùng,20,7,30,-1,2,135,true,4,-1,-1,-1
10520143,Kim Cúc Hộ Liên,20,7,40,-1,1,264,true,4,-1,211,-1
10520144,Chưa dùng,20,7,50,-1,2,443,true,4,-1,-1,-1
10520145,Chưa dùng,20,7,60,-1,2,712,true,4,-1,-1,-1
10520146,Chưa dùng,20,7,70,-1,2,1004,true,4,-1,-1,-1
10520147,Chưa dùng,20,7,80,-1,2,1312,true,4,-1,-1,-1
10520148,Cẩm Thu Hà Phương Liên,20,7,90,-1,1,1792,true,4,-1,216,-1
10520149,Bắc Minh Dao Quang Liên,20,7,100,-1,1,2528,true,4,-1,218,-1
10520150,Yêu Yêu Viên Đào,20,7,20,-1,1,87,true,4,-1,222,-1
10520151,Yến Yến Hộ Liên,20,7,40,-1,1,264,true,4,-1,224,-1
10520152,Thanh Châu Thập Phương Liên,20,7,90,-1,1,1792,true,4,-1,229,-1
10520153,Ngân Phố Lưu Vân Liên,20,7,100,-1,1,2528,true,4,-1,231,-1
10520154,Hành Khách Liên,20,7,20,-1,1,87,true,4,-1,235,-1
10520155,Đương Quy Hộ Liên,20,7,40,-1,1,264,true,4,-1,237,-1
10520156,Ấn Thiên Liên,20,7,90,-1,1,1792,true,4,-1,242,-1
10520157,Vân Trung Hành Bộ Liên,20,7,100,-1,1,2528,true,4,-1,244,-1
10520158,Khô Hiệp Chi Liên,20,7,20,-1,2,87,true,4,-1,248,-1
10520159,Bàn Căn Hộ Liên,20,7,40,-1,2,264,true,4,-1,250,-1
10520160,Mộ Trúc Đề Huyết Liên,20,7,90,-1,2,1792,true,4,-1,255,-1
10520161,Dạ Truỵ Sơn Không Liên,20,7,100,-1,2,2528,true,4,-1,257,-1
10521000,Bích Ngọc Yêu Hoàn,21,5,95,-1,1,1792,true,3,-1,129,-1
10521001,Chưa dùng,21,5,20,-1,2,87,true,4,-1,-1,-1
10521002,Vị Đà Yêu Đai,21,5,30,-1,1,135,true,4,-1,2,-1
10521003,Chưa dùng,21,5,40,-1,2,264,true,4,-1,-1,-1
10521004,Bát Nhã Ngân Yêu Hoàn,21,5,50,-1,1,443,true,4,-1,4,-1
10521005,Chưa dùng,21,5,60,-1,2,712,true,4,-1,-1,-1
10521006,Chưa dùng,21,5,70,-1,2,1004,true,4,-1,-1,-1
10521007,Vô Trần Chi Hoàn,21,5,80,-1,1,1312,true,4,-1,7,-1
10521008,Chưa dùng,21,5,90,-1,2,1792,true,4,-1,-1,-1
10521009,Tu Bích Yêu Ty,21,5,100,-1,1,2528,true,4,-1,9,-1
10521010,Chưa dùng,21,5,10,-1,2,24,true,4,-1,-1,-1
10521011,Yết Đế Yêu Đai,21,5,20,-1,1,87,true,4,-1,13,-1
10521012,Chưa dùng,21,5,30,-1,2,135,true,4,-1,-1,-1
10521013,Chưa dùng,21,5,40,-1,2,264,true,4,-1,-1,-1
10521014,Địa Hỏa Yêu Đai,21,5,50,-1,1,443,true,4,-1,16,-1
10521015,Chưa dùng,21,5,60,-1,2,712,true,4,-1,-1,-1
10521016,Chưa dùng,21,5,70,-1,2,1004,true,4,-1,-1,-1
10521017,Phần Diệt Mộ Nguyệt Yêu Hoàn,21,5,80,-1,1,1312,true,4,-1,19,-1
10521018,Chưa dùng,21,5,90,-1,2,1792,true,4,-1,-1,-1
10521019,Viêm Nhật Dung Hỏa Chi Hoàn,21,5,100,-1,1,2528,true,4,-1,21,-1
10521020,Giáng Long Yêu Đai,21,5,10,-1,1,24,true,4,-1,24,-1
10521021,Chưa dùng,21,5,20,-1,2,87,true,4,-1,-1,-1
10521022,Chưa dùng,21,5,30,-1,2,135,true,4,-1,-1,-1
10521023,Chưa dùng,21,5,40,-1,2,264,true,4,-1,-1,-1
10521024,Chưa dùng,21,5,50,-1,2,443,true,4,-1,-1,-1
10521025,Thiểm Long Yêu Đai,21,5,60,-1,1,712,true,4,-1,29,-1
10521026,Chưa dùng,21,5,70,-1,2,1004,true,4,-1,-1,-1
10521027,Du Long Yêu Hoàn,21,5,80,-1,1,1312,true,4,-1,31,-1
10521028,Cầm Long Yêu Hoàn,21,5,90,-1,1,1792,true,4,-1,32,-1
10521029,Đồ Long Yêu Hoàn,21,5,100,-1,1,2528,true,4,-1,33,-1
10521030,Chưa dùng,21,5,10,-1,2,24,true,4,-1,-1,-1
10521031,Chưa dùng,21,5,20,-1,2,87,true,4,-1,-1,-1
10521032,Tứ Tượng Yêu Đai,21,5,30,-1,1,135,true,4,-1,38,-1
10521033,Chưa dùng,21,5,40,-1,2,264,true,4,-1,-1,-1
10521034,Bát Quái Yêu Đai,21,5,50,-1,1,443,true,4,-1,40,-1
10521035,Chưa dùng,21,5,60,-1,2,712,true,4,-1,-1,-1
10521036,Chưa dùng,21,5,70,-1,2,1004,true,4,-1,-1,-1
10521037,Ngũ Hành Yêu Đai,21,5,80,-1,1,1312,true,4,-1,43,-1
10521038,Chưa dùng,21,5,90,-1,2,1792,true,4,-1,-1,-1
10521039,Hàn Vụ Yêu Hoàn,21,5,100,-1,1,2528,true,4,-1,45,-1
10521040,Chưa dùng,21,5,10,-1,2,24,true,4,-1,-1,-1
10521041,Thủ Tâm Yêu Đai,21,5,20,-1,1,87,true,4,-1,49,-1
10521042,Chưa dùng,21,5,30,-1,2,135,true,4,-1,-1,-1
10521043,Chưa dùng,21,5,40,-1,2,264,true,4,-1,-1,-1
10521044,Khống Hạc Quang Tú Yêu Đai,21,5,50,-1,1,443,true,4,-1,52,-1
10521045,Chưa dùng,21,5,60,-1,2,712,true,4,-1,-1,-1
10521046,Chưa dùng,21,5,70,-1,2,1004,true,4,-1,-1,-1
10521047,Ngọc Nữ Yêu Hoàn,21,5,80,-1,1,1312,true,4,-1,55,-1
10521048,Chưa dùng,21,5,90,-1,2,1792,true,4,-1,-1,-1
10521049,Tố Nữ Yêu Đai,21,5,100,-1,1,2528,true,4,-1,57,-1
10521050,Trích Tinh Yêu Đai,21,5,10,-1,1,24,true,4,-1,60,-1
10521051,Chưa dùng,21,5,20,-1,2,87,true,4,-1,-1,-1
10521052,Chưa dùng,21,5,30,-1,2,135,true,4,-1,-1,-1
10521053,Chưa dùng,21,5,40,-1,2,264,true,4,-1,-1,-1
10521054,Chưa dùng,21,5,50,-1,2,443,true,4,-1,-1,-1
10521055,Đoạt Hồn Yêu Hoàn,21,5,60,-1,1,712,true,4,-1,65,-1
10521056,Chưa dùng,21,5,70,-1,2,1004,true,4,-1,-1,-1
10521057,Bích Diệm Yêu Đai,21,5,80,-1,1,1312,true,4,-1,67,-1
10521058,Thần Mộc Thúc Yêu,21,5,90,-1,1,1792,true,4,-1,68,-1
10521059,Tam Tiếu Yêu Đai,21,5,100,-1,1,2528,true,4,-1,69,-1
10521060,Chưa dùng,21,5,10,-1,2,24,true,4,-1,-1,-1
10521061,Chưa dùng,21,5,20,-1,2,87,true,4,-1,-1,-1
10521062,Quyển Vô Thúc Yêu,21,5,30,-1,1,135,true,4,-1,74,-1
10521063,Chưa dùng,21,5,40,-1,2,264,true,4,-1,-1,-1
10521064,Bát Hoang Đoạn Vân Yêu Đai,21,5,50,-1,1,443,true,4,-1,76,-1
10521065,Chưa dùng,21,5,60,-1,2,712,true,4,-1,-1,-1
10521066,Chưa dùng,21,5,70,-1,2,1004,true,4,-1,-1,-1
10521067,Địa Hạc Yêu Hoàn,21,5,80,-1,1,1312,true,4,-1,79,-1
10521068,Chưa dùng,21,5,90,-1,2,1792,true,4,-1,-1,-1
10521069,Toái Hồn Thúc Yêu,21,5,100,-1,1,2528,true,4,-1,81,-1
10521070,Chưa dùng,21,5,10,-1,2,24,true,4,-1,-1,-1
10521071,Lăng Ba Yêu Đai,21,5,20,-1,1,87,true,4,-1,85,-1
10521072,Chưa dùng,21,5,30,-1,2,135,true,4,-1,-1,-1
10521073,Chưa dùng,21,5,40,-1,2,264,true,4,-1,-1,-1
10521074,Thuần Dương Yêu Đai,21,5,50,-1,1,443,true,4,-1,88,-1
10521075,Chưa dùng,21,5,60,-1,2,712,true,4,-1,-1,-1
10521076,Chưa dùng,21,5,70,-1,2,1004,true,4,-1,-1,-1
10521077,Tru Tiên Yêu Đai,21,5,80,-1,1,1312,true,4,-1,91,-1
10521078,Chưa dùng,21,5,90,-1,2,1792,true,4,-1,-1,-1
10521079,Vô Nhai Yêu Hoàn,21,5,100,-1,1,2528,true,4,-1,93,-1
10521080,Chính Dương Yêu Đai,21,5,10,-1,1,24,true,4,-1,96,-1
10521081,Chưa dùng,21,5,20,-1,2,87,true,4,-1,-1,-1
10521082,Chưa dùng,21,5,30,-1,2,135,true,4,-1,-1,-1
10521083,Chưa dùng,21,5,40,-1,2,264,true,4,-1,-1,-1
10521084,Chưa dùng,21,5,50,-1,2,443,true,4,-1,-1,-1
10521085,Thương Dương Yêu Đai,21,5,60,-1,1,712,true,4,-1,101,-1
10521086,Chưa dùng,21,5,70,-1,2,1004,true,4,-1,-1,-1
10521087,Thiếu Trạch Vạn Hoa Yêu Đai,21,5,80,-1,1,1312,true,4,-1,103,-1
10521088,Thiên Nam Giao Long Yêu Hoàn,21,5,90,-1,1,1792,true,4,-1,104,-1
10521089,Tuyết Nguyệt Niêm Hoa Đai,21,5,100,-1,1,2528,true,4,-1,105,-1
10521090,Tịch Diệt Yêu Hoàn,21,5,95,-1,1,2528,true,20,-1,130,-1
10521091,Phần Tiên Yêu Hoàn,21,5,95,-1,1,2528,true,20,-1,131,-1
10521092,Khiếu Thiên Yêu Hoàn,21,5,95,-1,1,2528,true,20,-1,132,-1
10521093,Tru Ma Yêu Hoàn,21,5,95,-1,1,2528,true,20,-1,133,-1
10521094,Bích Thần Yêu Hoàn,21,5,95,-1,1,2528,true,20,-1,134,-1
10521095,Cốt Linh Yêu Hoàn,21,5,95,-1,1,2528,true,20,-1,135,-1
10521096,Thiên Ấn Yêu Hoàn,21,5,95,-1,1,2528,true,20,-1,136,-1
10521097,Tiên Dật Yêu Hoàn,21,5,95,-1,1,2528,true,20,-1,137,-1
10521098,Ô Nhật Yêu Hoàn,21,5,95,-1,1,2528,true,20,-1,138,-1
10521099,Minh Nguyệt Tố Ảnh Yêu Hoàn,21,5,76,-1,1,1004,true,4,-1,143,-1
10521100,Bích Thiên Bắc Đẩu Hoàn Bội,21,5,76,-1,1,1004,true,4,-1,144,-1
10521101,Độ Lô Tây Thục Phong,21,5,76,-1,1,1004,true,4,-1,145,-1
10521102,Y Lâu Khê Tà Phúc,21,5,76,-1,1,1004,true,4,-1,146,-1
10521103,Chưa dùng,21,5,40,-1,1,264,true,4,-1,-1,-1
10521104,Chưa dùng,21,5,50,-1,1,443,true,4,-1,-1,-1
10521105,Chưa dùng,21,5,60,-1,1,712,true,4,-1,-1,-1
10521106,Chưa dùng,21,5,70,-1,1,1004,true,4,-1,-1,-1
10521107,Chưa dùng,21,5,80,-1,1,1312,true,4,-1,-1,-1
10521108,Chưa dùng,21,5,90,-1,1,1792,true,4,-1,-1,-1
10521109,Đẩu Chuyển Dị Hỗ Yêu,21,5,95,-1,1,2528,true,20,-1,176,-1
10521110,Chưa dùng,21,5,10,-1,2,24,true,4,-1,-1,-1
10521111,Chưa dùng,21,5,20,-1,2,87,true,4,-1,-1,-1
10521112,Thệ Thủy Yêu Đai,21,5,30,-1,1,135,true,4,-1,166,-1
10521113,Chưa dùng,21,5,40,-1,2,264,true,4,-1,-1,-1
10521114,Xán Tinh Yêu Đai,21,5,50,-1,1,443,true,4,-1,168,-1
10521115,Chưa dùng,21,5,60,-1,2,712,true,4,-1,-1,-1
10521116,Chưa dùng,21,5,70,-1,2,1004,true,4,-1,-1,-1
10521117,Hàn Sương Đạp Tuyết Yêu,21,5,80,-1,1,1312,true,4,-1,171,-1
10521118,Chưa dùng,21,5,90,-1,2,1792,true,4,-1,-1,-1
10521119,Huyết Đao Yêu Đai,21,5,100,-1,1,2528,true,4,-1,173,-1
10521120,Chưa dùng,21,5,10,-1,2,24,true,4,-1,-1,-1
10521121,Chưa dùng,21,5,20,-1,2,87,true,4,-1,-1,-1
10521122,Chưa dùng,21,5,30,-1,2,135,true,4,-1,-1,-1
10521123,Chưa dùng,21,5,40,-1,2,264,true,4,-1,-1,-1
10521124,Chưa dùng,21,5,50,-1,2,443,true,4,-1,-1,-1
10521125,Chưa dùng,21,5,60,-1,2,712,true,4,-1,-1,-1
10521126,Chưa dùng,21,5,70,-1,2,1004,true,4,-1,-1,-1
10521127,Chưa dùng,21,5,80,-1,2,1312,true,4,-1,-1,-1
10521128,Chưa dùng,21,5,90,-1,2,1792,true,4,-1,-1,-1
