ID,Name,Type,EquipPoint,IsWeaponPosition,Level,FactionID,BoundRule,BasePrice,SellPrice,Durability,Identifiable,Star,BuffID,SetID,DurationHour,BaseAttributesJSON,AttributesJSON,Description
10447095,Ly Nhân Chi Hữu Tư,17,0,true,95,-1,2,14458,11566,208,true,1,-1,-1,-1,"[{""Symbol"":""magic_physatkbase"",""Value"":""799""},{""Symbol"":""magic_magicatkbase"",""Value"":""799""}]","[{""Symbol"":""magic_magicatk"",""Rate"":""100""},{""Symbol"":""magic_hit"",""Rate"":""100""},{""Symbol"":""magic_energy"",""Rate"":""100""},{""Symbol"":""magic_dexterity"",""Rate"":""100""}]","Núi xanh có ý, hạc trắng vô cầu. Người mang thanh liêm này tuy phiêu dạt nơi giang hồ, đao vung máu chảy, nhưng trong lòng vẫn giữ một nỗi vương mang chẳng thể nói thành lời. Đạo là hữu tình, nhưng kiếm vô tình; hành xử không vướng, mà tâm vẫn chẳng buông. Chính là cảnh giới giữa tình và vô tình, giữa nhập thế mà lại siêu nhiên."
10447096,Ly Nhân Chi Hữu Tư,17,0,true,96,-1,2,14763,11810,209,true,1,-1,-1,-1,"[{""Symbol"":""magic_physatkbase"",""Value"":""799""},{""Symbol"":""magic_magicatkbase"",""Value"":""799""}]","[{""Symbol"":""magic_magicatk"",""Rate"":""100""},{""Symbol"":""magic_hit"",""Rate"":""100""},{""Symbol"":""magic_energy"",""Rate"":""100""},{""Symbol"":""magic_dexterity"",""Rate"":""100""}]","Núi xanh có ý, hạc trắng vô cầu. Người mang thanh liêm này tuy phiêu dạt nơi giang hồ, đao vung máu chảy, nhưng trong lòng vẫn giữ một nỗi vương mang chẳng thể nói thành lời. Đạo là hữu tình, nhưng kiếm vô tình; hành xử không vướng, mà tâm vẫn chẳng buông. Chính là cảnh giới giữa tình và vô tình, giữa nhập thế mà lại siêu nhiên."
10447097,Ly Nhân Chi Hữu Tư,17,0,true,97,-1,2,15072,12057,210,true,1,-1,-1,-1,"[{""Symbol"":""magic_physatkbase"",""Value"":""799""},{""Symbol"":""magic_magicatkbase"",""Value"":""799""}]","[{""Symbol"":""magic_magicatk"",""Rate"":""100""},{""Symbol"":""magic_hit"",""Rate"":""100""},{""Symbol"":""magic_energy"",""Rate"":""100""},{""Symbol"":""magic_dexterity"",""Rate"":""100""}]","Núi xanh có ý, hạc trắng vô cầu. Người mang thanh liêm này tuy phiêu dạt nơi giang hồ, đao vung máu chảy, nhưng trong lòng vẫn giữ một nỗi vương mang chẳng thể nói thành lời. Đạo là hữu tình, nhưng kiếm vô tình; hành xử không vướng, mà tâm vẫn chẳng buông. Chính là cảnh giới giữa tình và vô tình, giữa nhập thế mà lại siêu nhiên."
10447098,Ly Nhân Chi Hữu Tư,17,0,true,98,-1,2,15384,12307,211,true,1,-1,-1,-1,"[{""Symbol"":""magic_physatkbase"",""Value"":""799""},{""Symbol"":""magic_magicatkbase"",""Value"":""799""}]","[{""Symbol"":""magic_magicatk"",""Rate"":""100""},{""Symbol"":""magic_hit"",""Rate"":""100""},{""Symbol"":""magic_energy"",""Rate"":""100""},{""Symbol"":""magic_dexterity"",""Rate"":""100""}]","Núi xanh có ý, hạc trắng vô cầu. Người mang thanh liêm này tuy phiêu dạt nơi giang hồ, đao vung máu chảy, nhưng trong lòng vẫn giữ một nỗi vương mang chẳng thể nói thành lời. Đạo là hữu tình, nhưng kiếm vô tình; hành xử không vướng, mà tâm vẫn chẳng buông. Chính là cảnh giới giữa tình và vô tình, giữa nhập thế mà lại siêu nhiên."
10447099,Ly Nhân Chi Hữu Tư,17,0,true,99,-1,2,15699,12559,212,true,1,-1,-1,-1,"[{""Symbol"":""magic_physatkbase"",""Value"":""799""},{""Symbol"":""magic_magicatkbase"",""Value"":""799""}]","[{""Symbol"":""magic_magicatk"",""Rate"":""100""},{""Symbol"":""magic_hit"",""Rate"":""100""},{""Symbol"":""magic_energy"",""Rate"":""100""},{""Symbol"":""magic_dexterity"",""Rate"":""100""}]","Núi xanh có ý, hạc trắng vô cầu. Người mang thanh liêm này tuy phiêu dạt nơi giang hồ, đao vung máu chảy, nhưng trong lòng vẫn giữ một nỗi vương mang chẳng thể nói thành lời. Đạo là hữu tình, nhưng kiếm vô tình; hành xử không vướng, mà tâm vẫn chẳng buông. Chính là cảnh giới giữa tình và vô tình, giữa nhập thế mà lại siêu nhiên."
10447100,Ly Nhân Chi Hữu Tư,17,0,true,100,-1,2,16018,12814,213,true,1,-1,-1,-1,"[{""Symbol"":""magic_physatkbase"",""Value"":""884""},{""Symbol"":""magic_magicatkbase"",""Value"":""884""}]","[{""Symbol"":""magic_magicatk"",""Rate"":""100""},{""Symbol"":""magic_hit"",""Rate"":""100""},{""Symbol"":""magic_energy"",""Rate"":""100""},{""Symbol"":""magic_dexterity"",""Rate"":""100""}]","Núi xanh có ý, hạc trắng vô cầu. Người mang thanh liêm này tuy phiêu dạt nơi giang hồ, đao vung máu chảy, nhưng trong lòng vẫn giữ một nỗi vương mang chẳng thể nói thành lời. Đạo là hữu tình, nhưng kiếm vô tình; hành xử không vướng, mà tâm vẫn chẳng buông. Chính là cảnh giới giữa tình và vô tình, giữa nhập thế mà lại siêu nhiên."
10447101,Liệt Viêm Chước Quang Liêm,17,0,true,7,-1,2,96,76,120,true,1,-1,-1,-1,"[{""Symbol"":""magic_physatkbase"",""Value"":""75""},{""Symbol"":""magic_magicatkbase"",""Value"":""75""}]","[{""Symbol"":""magic_magicatk"",""Rate"":""100""},{""Symbol"":""magic_dexterity"",""Rate"":""100""}]","Cán liêm được chế từ gỗ đào từng bị lôi điện bổ xuống - là vật trời phạt, thiên dương tụ khí, cực cương cực dương. Trên đó khắc hoa văn mặt trời rực lửa lúc hừng đông, ánh sáng bừng nở, trấn nhiếp tà khí. Bởi vậy, không chỉ uy lực mạnh mẽ mà còn là vật tối kỵ với ma vật âm linh. Khi liêm vung lên, khí nóng như thiêu đốt, chính khí tràn ngập."
10447102,Vân Hàn Sương Tuyết Liêm,17,0,true,18,-1,2,536,428,131,true,2,-1,-1,-1,"[{""Symbol"":""magic_physatkbase"",""Value"":""117""},{""Symbol"":""magic_magicatkbase"",""Value"":""117""}]","[{""Symbol"":""magic_magicatk"",""Rate"":""100""},{""Symbol"":""magic_energy"",""Rate"":""100""},{""Symbol"":""magic_dexterity"",""Rate"":""100""}]","Thanh liêm này lấy kim ty nam mộc đã tròn trăm tuổi làm cốt, thân gỗ óng ánh, linh khí hội tụ. Sau khi rèn thành, lại đặt vào đáy hàn đàm lạnh thấu xương suốt bảy bảy bốn mươi chín ngày đêm, lấy cực hàn trấn luyện cực cương. Nhờ vậy mà thân liêm không chỉ cứng rắn như thiết, mà còn mang theo hàn ý thấu xương, mỗi chiêu vung lên đều mang uy thế trấn nhiếp càn khôn."
10447103,Thìn Túc Lưu Chuyển Liêm,17,0,true,26,-1,2,1099,879,139,true,2,-1,-1,-1,"[{""Symbol"":""magic_physatkbase"",""Value"":""202""},{""Symbol"":""magic_magicatkbase"",""Value"":""202""}]","[{""Symbol"":""magic_magicatk"",""Rate"":""100""},{""Symbol"":""magic_energy"",""Rate"":""100""},{""Symbol"":""magic_dexterity"",""Rate"":""100""}]","Thân liêm chế từ huyền đàn trầm mộc, bên ngoài điểm xuyết vô số minh châu trăm tuổi. Chuỗi ngọc ẩn hiện, bố trí tinh vi, mơ hồ như thiên tượng tinh tú trên cao, hàm chứa ý vị càn khôn. Vật này quý giá vô song, khó gì đánh đổi."
10450001,Đạt Ma Túy Hoa Âm,20,7,false,7,-1,2,80,64,121,true,1,-1,-1,-1,"[{""Symbol"":""magic_hitbase"",""Value"":""30""},{""Symbol"":""magic_dodgebase"",""Value"":""10""}]","[{""Symbol"":""magic_maxhp"",""Rate"":""100""},{""Symbol"":""magic_physatk"",""Rate"":""100""},{""Symbol"":""magic_stamina"",""Rate"":""100""}]","Lấy những cánh hoa có màu sắc chế thành dây chuyền, sau khi đeo sẽ có cảm giác như đang tắm trong trăm hoa đang đua nở, tỏa ra mùi hương nhàn nhạt"
10450002,Đạt Ma Thanh Ngọc Kết,20,7,false,17,-1,2,90,72,122,true,1,-1,-1,-1,"[{""Symbol"":""magic_hitbase"",""Value"":""50""},{""Symbol"":""magic_dodgebase"",""Value"":""16""}]","[{""Symbol"":""magic_maxhp"",""Rate"":""100""},{""Symbol"":""magic_physatk"",""Rate"":""100""},{""Symbol"":""magic_stamina"",""Rate"":""100""}]","Chế từ Thanh ngọc, nho nhã đơn giản, là vật mà nhã sỹ và danh nhân thường đeo"
10450003,Đạt Ma Sơ Ảnh Liên,20,7,false,27,-1,2,100,80,124,true,1,-1,-1,-1,"[{""Symbol"":""magic_hitbase"",""Value"":""90""},{""Symbol"":""magic_dodgebase"",""Value"":""30""}]","[{""Symbol"":""magic_maxhp"",""Rate"":""100""},{""Symbol"":""magic_physatk"",""Rate"":""100""},{""Symbol"":""magic_stamina"",""Rate"":""100""}]","Lấy thiên nhiên thủy tinh thạch để chế thành dây chuyền, có tác dụng bảo vệ nhất định, có thể xua đuổi ma chướng giúp người đeo"
10450004,Đạt Ma Ngọc Lầu Xuân,20,7,false,37,-1,2,80,64,121,true,1,-1,-1,-1,"[{""Symbol"":""magic_hitbase"",""Value"":""130""},{""Symbol"":""magic_dodgebase"",""Value"":""43""}]","[{""Symbol"":""magic_maxhp"",""Rate"":""100""},{""Symbol"":""magic_physatk"",""Rate"":""100""},{""Symbol"":""magic_strength"",""Rate"":""100""},{""Symbol"":""magic_stamina"",""Rate"":""100""}]","Được chế từ Khổng tước thạch, ẩn chứ kỳ quang, vô cùng quý giá"
10450005,Đạt Ma Ám Liên Hương,20,7,false,47,-1,2,90,72,122,true,1,-1,-1,-1,"[{""Symbol"":""magic_hitbase"",""Value"":""170""},{""Symbol"":""magic_dodgebase"",""Value"":""56""}]","[{""Symbol"":""magic_maxhp"",""Rate"":""100""},{""Symbol"":""magic_physatk"",""Rate"":""100""},{""Symbol"":""magic_strength"",""Rate"":""100""},{""Symbol"":""magic_stamina"",""Rate"":""100""}]","Chế từ phỉ thúy quý hiếm, tỏa ra mùi thơm của đàn hương, thanh tâm định thần"
10450006,Đạt Ma Tây Giang Nguyệt,20,7,false,57,-1,2,100,80,124,true,1,-1,-1,-1,"[{""Symbol"":""magic_hitbase"",""Value"":""210""},{""Symbol"":""magic_dodgebase"",""Value"":""70""}]","[{""Symbol"":""magic_maxhp"",""Rate"":""100""},{""Symbol"":""magic_physatk"",""Rate"":""100""},{""Symbol"":""magic_strength"",""Rate"":""100""},{""Symbol"":""magic_stamina"",""Rate"":""100""}]","Ấn chứa ánh sáng của mặt trăng, long lanh ảo diệu, vật hiếm có trên nhân gian"
10450007,Đạt Ma Thủy Mạn Thanh,20,7,false,67,-1,2,124,99,134,true,1,-1,-1,-1,"[{""Symbol"":""magic_hitbase"",""Value"":""250""},{""Symbol"":""magic_dodgebase"",""Value"":""83""}]","[{""Symbol"":""magic_maxhp"",""Rate"":""100""},{""Symbol"":""magic_physatk"",""Rate"":""100""},{""Symbol"":""magic_strength"",""Rate"":""100""},{""Symbol"":""magic_stamina"",""Rate"":""100""},{""Symbol"":""magic_intelligence"",""Rate"":""100""}]","Trang sức sử dụng Vô cực thủy ngọc ở Vô để hàn động để chế thành, ẩn chứa tinh hoa của Thiên Địa, có 1 sức mạnh rất thần bí"
10450008,Đạt Ma Thái Kim Linh,20,7,false,77,-1,2,127,101,135,true,1,-1,-1,-1,"[{""Symbol"":""magic_hitbase"",""Value"":""290""},{""Symbol"":""magic_dodgebase"",""Value"":""96""}]","[{""Symbol"":""magic_maxhp"",""Rate"":""100""},{""Symbol"":""magic_physatk"",""Rate"":""100""},{""Symbol"":""magic_strength"",""Rate"":""100""},{""Symbol"":""magic_stamina"",""Rate"":""100""},{""Symbol"":""magic_intelligence"",""Rate"":""100""}]","Chế tạo từ chuông chiêu hồn của thời viễn cổ, nghe nói có thể tụ tập hồn phách của sinh linh, rất kỳ dị, nhưng sức mạnh cực mạnh"
10450009,Đạt Ma Bế Phách,20,7,false,87,-1,2,130,104,136,true,1,-1,-1,-1,"[{""Symbol"":""magic_hitbase"",""Value"":""330""},{""Symbol"":""magic_dodgebase"",""Value"":""110""}]","[{""Symbol"":""magic_maxhp"",""Rate"":""100""},{""Symbol"":""magic_physatk"",""Rate"":""100""},{""Symbol"":""magic_strength"",""Rate"":""100""},{""Symbol"":""magic_stamina"",""Rate"":""100""},{""Symbol"":""magic_intelligence"",""Rate"":""100""}]","Lấy di hài của cự long thời viễn cổ và ngọc thạch để gia công chế tác thành vật phẩm trang sức, có chứa sức mạnh mà cự long thu thập được, có lực bảo vệ rất mạnh"
10450010,Đạt Ma Tàn Diệp,20,7,false,97,-1,2,124,99,134,true,1,-1,-1,-1,"[{""Symbol"":""magic_hitbase"",""Value"":""370""},{""Symbol"":""magic_dodgebase"",""Value"":""123""}]","[{""Symbol"":""magic_maxhp"",""Rate"":""100""},{""Symbol"":""magic_physatk"",""Rate"":""100""},{""Symbol"":""magic_strength"",""Rate"":""100""},{""Symbol"":""magic_stamina"",""Rate"":""100""},{""Symbol"":""magic_intelligence"",""Rate"":""100""}]","Trong đó có chứa khoáng thế kỳ trân là Long Diên Hương, hương khí ngập tràn, đeo lâu trên người cũng có thể tỏa ra mùi hương, có thể lệnh cho tàn điệp nhảy múa, trân phẩm của thế gian, khó có được, có linh tính"
10450011,Thánh Hỏa Túy Hoa Âm,20,7,false,7,-1,2,127,101,135,true,1,-1,-1,-1,"[{""Symbol"":""magic_hitbase"",""Value"":""30""},{""Symbol"":""magic_dodgebase"",""Value"":""10""}]","[{""Symbol"":""magic_maxmp"",""Rate"":""100""},{""Symbol"":""magic_physatk"",""Rate"":""100""},{""Symbol"":""magic_strength"",""Rate"":""100""}]","Lấy những cánh hoa có màu sắc chế thành dây chuyền, sau khi đeo sẽ có cảm giác như đang tắm trong trăm hoa đang đua nở, tỏa ra mùi hương nhàn nhạt"
10450012,Thánh Hỏa Thanh Ngọc Kết,20,7,false,17,-1,2,130,104,136,true,1,-1,-1,-1,"[{""Symbol"":""magic_hitbase"",""Value"":""50""},{""Symbol"":""magic_dodgebase"",""Value"":""16""}]","[{""Symbol"":""magic_maxmp"",""Rate"":""100""},{""Symbol"":""magic_physatk"",""Rate"":""100""},{""Symbol"":""magic_strength"",""Rate"":""100""}]","Chế từ Thanh ngọc, nho nhã đơn giản, là vật mà nhã sỹ và danh nhân thường đeo"
10450013,Thánh Hỏa Sơ Ảnh Liên,20,7,false,27,-1,2,234,187,146,true,1,-1,-1,-1,"[{""Symbol"":""magic_hitbase"",""Value"":""90""},{""Symbol"":""magic_dodgebase"",""Value"":""30""}]","[{""Symbol"":""magic_maxmp"",""Rate"":""100""},{""Symbol"":""magic_physatk"",""Rate"":""100""},{""Symbol"":""magic_strength"",""Rate"":""100""}]","Lấy thiên nhiên thủy tinh thạch để chế thành dây chuyền, có tác dụng bảo vệ nhất định, có thể xua đuổi ma chướng giúp người đeo"
10450014,Thánh Hỏa Ngọc Lâu Xuân,20,7,false,37,-1,2,247,197,147,true,1,-1,-1,-1,"[{""Symbol"":""magic_hitbase"",""Value"":""130""},{""Symbol"":""magic_dodgebase"",""Value"":""43""}]","[{""Symbol"":""magic_maxmp"",""Rate"":""100""},{""Symbol"":""magic_physatk"",""Rate"":""100""},{""Symbol"":""magic_strength"",""Rate"":""100""},{""Symbol"":""magic_intelligence"",""Rate"":""100""}]","Được chế từ Khổng tước thạch, ẩn chứ kỳ quang, vô cùng quý giá"
10450015,Thánh Hỏa Ám Hương Liên,20,7,false,47,-1,2,260,208,149,true,1,-1,-1,-1,"[{""Symbol"":""magic_hitbase"",""Value"":""170""},{""Symbol"":""magic_dodgebase"",""Value"":""56""}]","[{""Symbol"":""magic_maxmp"",""Rate"":""100""},{""Symbol"":""magic_physatk"",""Rate"":""100""},{""Symbol"":""magic_strength"",""Rate"":""100""},{""Symbol"":""magic_intelligence"",""Rate"":""100""}]","Chế từ phỉ thúy quý hiếm, tỏa ra mùi thơm của đàn hương, thanh tâm định thần"
10450016,Thánh Hỏa Tây Giang Nguyệt,20,7,false,57,-1,2,234,187,146,true,1,-1,-1,-1,"[{""Symbol"":""magic_hitbase"",""Value"":""210""},{""Symbol"":""magic_dodgebase"",""Value"":""70""}]","[{""Symbol"":""magic_maxmp"",""Rate"":""100""},{""Symbol"":""magic_physatk"",""Rate"":""100""},{""Symbol"":""magic_strength"",""Rate"":""100""},{""Symbol"":""magic_intelligence"",""Rate"":""100""}]","Ấn chứa ánh sáng của mặt trăng, long lanh ảo diệu, vật hiếm có trên nhân gian"
10450017,Thánh Hỏa Thủy Mạn Thanh,20,7,false,67,-1,2,247,197,147,true,1,-1,-1,-1,"[{""Symbol"":""magic_hitbase"",""Value"":""250""},{""Symbol"":""magic_dodgebase"",""Value"":""83""}]","[{""Symbol"":""magic_maxmp"",""Rate"":""100""},{""Symbol"":""magic_physatk"",""Rate"":""100""},{""Symbol"":""magic_strength"",""Rate"":""100""},{""Symbol"":""magic_intelligence"",""Rate"":""100""},{""Symbol"":""magic_dexterity"",""Rate"":""100""}]","Trang sức sử dụng Vô cực thủy ngọc ở Vô để hàn động để chế thành, ẩn chứa tinh hoa của Thiên Địa, có 1 sức mạnh rất thần bí"
10450018,Thánh Hỏa Thái Kim Linh,20,7,false,77,-1,2,260,208,149,true,1,-1,-1,-1,"[{""Symbol"":""magic_hitbase"",""Value"":""290""},{""Symbol"":""magic_dodgebase"",""Value"":""96""}]","[{""Symbol"":""magic_maxmp"",""Rate"":""100""},{""Symbol"":""magic_physatk"",""Rate"":""100""},{""Symbol"":""magic_strength"",""Rate"":""100""},{""Symbol"":""magic_intelligence"",""Rate"":""100""},{""Symbol"":""magic_dexterity"",""Rate"":""100""}]","Chế tạo từ chuông chiêu hồn của thời viễn cổ, nghe nói có thể tụ tập hồn phách của sinh linh, rất kỳ dị, nhưng sức mạnh cực mạnh"
10450019,Thánh Hỏa Bế Phách,20,7,false,87,-1,2,234,187,146,true,1,-1,-1,-1,"[{""Symbol"":""magic_hitbase"",""Value"":""330""},{""Symbol"":""magic_dodgebase"",""Value"":""110""}]","[{""Symbol"":""magic_maxmp"",""Rate"":""100""},{""Symbol"":""magic_physatk"",""Rate"":""100""},{""Symbol"":""magic_strength"",""Rate"":""100""},{""Symbol"":""magic_intelligence"",""Rate"":""100""},{""Symbol"":""magic_dexterity"",""Rate"":""100""}]","Lấy di hài của cự long thời viễn cổ và ngọc thạch để gia công chế tác thành vật phẩm trang sức, có chứa sức mạnh mà cự long thu thập được, có lực bảo vệ rất mạnh"
