ID,Name,Type,EquipPoint,IsWeaponPosition,Level,FactionID,BoundRule,BasePrice,SellPrice,Durability,Identifiable,Star,BuffID,SetID,DurationHour,BaseAttributesJSON,AttributesJSON,Description
10100010,Chấn Thiên Phủ,0,0,true,100,-1,2,16000,12800,237,false,1,-1,-1,-1,"[{""Symbol"":""magic_physatkbase"",""Value"":""884""},{""Symbol"":""magic_magicatkbase"",""Value"":""884""}]",,"Khi tấn công, rung chuyển đất trời."
10100011,Khổ Lực Trảm Sài Đao,0,0,true,1,-1,1,10000,8000,255,true,9,-1,-1,-1,"[{""Symbol"":""magic_physatkbase"",""Value"":""10000""},{""Symbol"":""magic_magicatkbase"",""Value"":""10000""},{""Symbol"":""magic_hitbase"",""Value"":""10000""}]","[{""Symbol"":""magic_iceatk"",""Rate"":""100""},{""Symbol"":""magic_fireatk"",""Rate"":""100""},{""Symbol"":""magic_physatk"",""Rate"":""100""},{""Symbol"":""magic_magicatk"",""Rate"":""100""},{""Symbol"":""magic_hit"",""Rate"":""100""},{""Symbol"":""magic_critatk"",""Rate"":""100""},{""Symbol"":""magic_allattributes"",""Rate"":""100""}]","Khi cầm thanh đao này lên có thể sẽ khiến các hạ biến thành siêu cấp khỗ lực, còn nghĩ ngợi gì nữa, hãy chém đi!"
10100012,Ô Mã Phủ,0,0,true,110,-1,2,19360,15488,255,false,1,-1,-1,-1,"[{""Symbol"":""magic_physatkbase"",""Value"":""969""},{""Symbol"":""magic_magicatkbase"",""Value"":""969""}]",,"Trên thân phủ có khắc văn tự tinh mỹ, và hắc kim bì hoa ngân phiến."
10100013,Khảm Kim Minh Đầu Chuý,0,0,true,120,-1,2,23040,18432,255,false,1,-1,-1,-1,"[{""Symbol"":""magic_physatkbase"",""Value"":""1054""},{""Symbol"":""magic_magicatkbase"",""Value"":""1054""}]",,"Bí ngân chi thiết, 2 bên đều có hoa khảm lục giác kim tơ, và có danh văn kim tự."
10100014,Đao Phổ Cấp 130,0,0,true,130,-1,2,27040,21632,255,false,1,-1,-1,-1,"[{""Symbol"":""magic_physatkbase"",""Value"":""1139""},{""Symbol"":""magic_magicatkbase"",""Value"":""1139""}]",,Đao Phổ Cấp 130
10100015,Đao Phổ Cấp 140,0,0,true,140,-1,2,31360,25088,255,false,1,-1,-1,-1,"[{""Symbol"":""magic_physatkbase"",""Value"":""1224""},{""Symbol"":""magic_magicatkbase"",""Value"":""1224""}]",,Đao Phổ Cấp 140
10100016,Đao Phổ Cấp 150,0,0,true,150,-1,2,36000,28800,255,false,1,-1,-1,-1,"[{""Symbol"":""magic_physatkbase"",""Value"":""1310""},{""Symbol"":""magic_magicatkbase"",""Value"":""1310""}]",,Đao Phổ Cấp 150
10100021,Nhiệm Vụ Tạm Thời Chiếm Dụng,0,0,true,100,-1,2,16000,12800,237,false,1,-1,-1,-1,"[{""Symbol"":""magic_physatkbase"",""Value"":""884""},{""Symbol"":""magic_magicatkbase"",""Value"":""884""}]",,Nhiệm Vụ Tạm Thời Chiếm Dụng
10100031,Cần Câu Cá,0,0,true,10,-1,1,180,144,125,false,1,-1,-1,-1,,,Cần câu cá sơ cấp
10100032,Thái Công Điếu,0,0,true,10,-1,2,5000,4000,125,false,1,-1,-1,-1,,,Vật phỏng chế cần câu mà Khương Tử Nha sử dụng.
10100100,Đại Trảm Đao,0,0,true,1,-1,2,20,1,114,false,1,-1,-1,-1,"[{""Symbol"":""magic_physatkbase"",""Value"":""65""},{""Symbol"":""magic_magicatkbase"",""Value"":""65""}]",,"Vũ khí của tân thủ, không có giá trị gì.<color=#00FF00> (Ấn phím phải để trang bị)"
10101000,Điểm Cương Thương,1,0,true,1,-1,2,20,16,114,false,1,-1,-1,-1,"[{""Symbol"":""magic_physatkbase"",""Value"":""75""},{""Symbol"":""magic_magicatkbase"",""Value"":""75""}]",,"Trường Thương Bình Thường, chế tạo bằng thép nguyên chất.<color=#00FF00>(Nhấn chuột phải để trang bị)"
10101001,Lượng Ngân Thương,1,0,true,10,-1,2,180,144,125,false,1,-1,-1,-1,"[{""Symbol"":""magic_physatkbase"",""Value"":""117""},{""Symbol"":""magic_magicatkbase"",""Value"":""117""}]",,"Đầu thương có màu bạc, chuôi dài, có lưỡi, là binh khí thích sát có mũi nhọn có thể đâm thẳng."
10101002,Nhạn Linh Thương,1,0,true,20,-1,2,540,432,137,false,1,-1,-1,-1,"[{""Symbol"":""magic_physatkbase"",""Value"":""202""},{""Symbol"":""magic_magicatkbase"",""Value"":""202""}]",,"Đầu thương được làm bằng thép, giống như hình dáng của Song câu liên thương. Mãoi thương có hình dáng hơi dẹp, hình dáng giống như nhạn linh."
10101003,Ngân Xà Thương,1,0,true,30,-1,2,1150,920,150,false,1,-1,-1,-1,"[{""Symbol"":""magic_physatkbase"",""Value"":""287""},{""Symbol"":""magic_magicatkbase"",""Value"":""287""}]",,"Toàn bộ được chế tạo từ tẫn thiết, cán mâu dài 1 trượng, đầu mâu dài tám tấc, hai lưỡi sắc nhọn, hình dáng làm giống du xà, vì vậy mới có tên như vậy."
10101004,Lang Nha Kích,1,0,true,40,-1,2,1780,1424,162,false,1,-1,-1,-1,"[{""Symbol"":""magic_physatkbase"",""Value"":""373""},{""Symbol"":""magic_magicatkbase"",""Value"":""373""}]",,"Một đầu của cán kích có trang bị 1 mũi thương nhọn kim loại, 1 bên có lưỡi sắc nhọn có hình Lang nha, liên kết với mũi thương thông qua 2 miếng kết nối nhỏ, có thể đâm có thể chém."
10101005,Hỏa Tiêm Thương,1,0,true,50,-1,2,2700,2160,175,false,1,-1,-1,-1,"[{""Symbol"":""magic_physatkbase"",""Value"":""458""},{""Symbol"":""magic_magicatkbase"",""Value"":""458""}]",,"Toàn thân có màu kim hồng, đầu thương vừa nhỏ vừa nhọn, giống như ngọn lửa đang nhảy múa."
10101006,Phong Lôi Thương,1,0,true,60,-1,2,3850,3080,187,false,1,-1,-1,-1,"[{""Symbol"":""magic_physatkbase"",""Value"":""543""},{""Symbol"":""magic_magicatkbase"",""Value"":""543""}]",,"Thương dài 2 trượng, đầu thương thô và hơi tròn, có thể đâm có thể vỗ, lợi thế chế địch."
10101007,Dạ Xoa Mâu,1,0,true,70,-1,2,5570,4456,200,false,1,-1,-1,-1,"[{""Symbol"":""magic_physatkbase"",""Value"":""628""},{""Symbol"":""magic_magicatkbase"",""Value"":""628""}]",,"Trên thân của cây thương có vương tượng của Dạ Xoa, âm u đáng sợ, đầu thương bẹp và bằng."
10101008,Tam Kim Thương,1,0,true,80,-1,2,7450,5960,212,false,1,-1,-1,-1,"[{""Symbol"":""magic_physatkbase"",""Value"":""713""},{""Symbol"":""magic_magicatkbase"",""Value"":""713""}]",,"Thương chia làm 3 mũi nhọn, ở giữa có khảm hồng ngọc, chế tạo tinh xảo, lưỡi thương sắc bén vô cùng, giá trị liên thành."
10101009,Ẩm Huyết Thương,1,0,true,90,-1,2,9950,7960,225,false,1,-1,-1,-1,"[{""Symbol"":""magic_physatkbase"",""Value"":""799""},{""Symbol"":""magic_magicatkbase"",""Value"":""799""}]",,"Chế tạo bằng Huyền băng thiết ở Đông Vực, toàn thân toát lên ánh sáng băng lam"
10101010,Huyền Lô Thương,1,0,true,100,-1,2,16000,12800,237,false,1,-1,-1,-1,"[{""Symbol"":""magic_physatkbase"",""Value"":""884""},{""Symbol"":""magic_magicatkbase"",""Value"":""884""}]",,"Tương truyền là do Thái Thượng Lão Quân làm ra, đầu Thương có hình dáng quái dị."
10101011,Ngao Hán,1,0,true,110,-1,2,19360,15488,255,false,1,-1,-1,-1,"[{""Symbol"":""magic_physatkbase"",""Value"":""969""},{""Symbol"":""magic_magicatkbase"",""Value"":""969""}]",,"Do hồng sơn chi hỏa tu luyện thành, Xích tâm bao kim nhẫn, Hữu phách sơn chi lợi."
10101012,Song Đồng,1,0,true,120,-1,2,23040,18432,255,false,1,-1,-1,-1,"[{""Symbol"":""magic_physatkbase"",""Value"":""1054""},{""Symbol"":""magic_magicatkbase"",""Value"":""1054""}]",,"Có thể làm đối thủ cảm thấy rung sợ, và đồng thời có một số văn tự trên thân của thương, pháp lực vô hạn."
10101013,Thương Bổng Cấp 130,1,0,true,130,-1,2,27040,21632,255,false,1,-1,-1,-1,"[{""Symbol"":""magic_physatkbase"",""Value"":""1139""},{""Symbol"":""magic_magicatkbase"",""Value"":""1139""}]",,Thương Bổng Cấp 130
10101014,Thương Bổng Cấp 140,1,0,true,140,-1,2,31360,25088,255,false,1,-1,-1,-1,"[{""Symbol"":""magic_physatkbase"",""Value"":""1224""},{""Symbol"":""magic_magicatkbase"",""Value"":""1224""}]",,Thương Bổng Cấp 140
10101015,Thương Bổng Cấp 150,1,0,true,150,-1,2,36000,28800,255,false,1,-1,-1,-1,"[{""Symbol"":""magic_physatkbase"",""Value"":""1310""},{""Symbol"":""magic_magicatkbase"",""Value"":""1310""}]",,Thương Bổng Cấp 150
10101100,Hồng Anh Thương,1,0,true,1,-1,2,20,1,114,false,1,-1,-1,-1,"[{""Symbol"":""magic_physatkbase"",""Value"":""65""},{""Symbol"":""magic_magicatkbase"",""Value"":""65""}]",,"Vũ khí của tân thủ, không có giá trị gì.<color=#00FF00> (Ấn phím phải để trang bị)"
10102000,Bạch Thiết Kiếm,2,0,true,1,-1,2,20,16,114,false,1,-1,-1,-1,"[{""Symbol"":""magic_physatkbase"",""Value"":""75""},{""Symbol"":""magic_magicatkbase"",""Value"":""75""}]",,"Vũ khí của tân thủ, không có giá trị gì.<color=#00FF00> (Ấn phím phải để trang bị)"
10102001,Thu Diệp Kiếm,2,0,true,10,-1,2,180,144,125,false,1,-1,-1,-1,"[{""Symbol"":""magic_physatkbase"",""Value"":""117""},{""Symbol"":""magic_magicatkbase"",""Value"":""117""}]",,"Chế tạo bằng đồng thường, hành tẩu giang hồ có thể dùng làm vật phòng thân."
10102002,Bạch Hồng Kiếm,2,0,true,20,-1,2,540,432,137,false,1,-1,-1,-1,"[{""Symbol"":""magic_physatkbase"",""Value"":""202""},{""Symbol"":""magic_magicatkbase"",""Value"":""202""}]",,"Thân kiếm toàn màu ngân bạch, mỏng dài, lưỡi sắc bén vô cùng."
10102003,Lam Ngọc Kiếm,2,0,true,30,-1,2,1150,920,150,false,1,-1,-1,-1,"[{""Symbol"":""magic_physatkbase"",""Value"":""287""},{""Symbol"":""magic_magicatkbase"",""Value"":""287""}]",,"Chế tạo bằng tinh thiết, dưới hẹp trên rộng, chuôi kiếm có khảm 3 viên ngọc lam, trong đêm tối có thể phát ra ánh sáng."
10102004,Băng Huyền Kiếm,2,0,true,40,-1,2,1780,1424,162,false,1,-1,-1,-1,"[{""Symbol"":""magic_physatkbase"",""Value"":""373""},{""Symbol"":""magic_magicatkbase"",""Value"":""373""}]",,"Thân kiếm mỏng hẹp, lưỡi kiếm có chỗ có rãnh, lưỡi mỏng như băng, người trong võ lâm rất thích sử dụng loại vũ khí này."
10102005,Tinh Cang Kiếm,2,0,true,50,-1,2,2700,2160,175,false,1,-1,-1,-1,"[{""Symbol"":""magic_physatkbase"",""Value"":""458""},{""Symbol"":""magic_magicatkbase"",""Value"":""458""}]",,"Kiếm này đuợc tu luyện từ tinh cang, thân kiếm có hình lăng, khí khái, cổ kính."
10102006,Chấn Yêu Nhẫn,2,0,true,60,-1,2,3850,3080,187,false,1,-1,-1,-1,"[{""Symbol"":""magic_physatkbase"",""Value"":""543""},{""Symbol"":""magic_magicatkbase"",""Value"":""543""}]",,"Được tinh chế từ đồng vàng, thân đao có khắc Thất yêu hoàn nhiễu đồ, lưỡi đao sắc nhọn, là vũ khí không dễ dàng có được."
10102007,Kim Vũ Kiếm,2,0,true,70,-1,2,5570,4456,200,false,1,-1,-1,-1,"[{""Symbol"":""magic_physatkbase"",""Value"":""628""},{""Symbol"":""magic_magicatkbase"",""Value"":""628""}]",,"Thân kiếm giống như nhạn, trên thô dưới mỏng, đoạn trước hơi nhô ra giống như cánh nhạn, ở giữa có khảm 1 Huyền thiết vũ, ẩn chứa hàn quang."
10102008,Kinh Hồng Nhận,2,0,true,80,-1,2,7450,5960,212,false,1,-1,-1,-1,"[{""Symbol"":""magic_physatkbase"",""Value"":""713""},{""Symbol"":""magic_magicatkbase"",""Value"":""713""}]",,"Thân đao đơn giản rộng rãi, có trang trí đường hoa văn màu vàng, độ bóng và sắc bén cũng giống như đao."
10102009,Long Lân Nhận,2,0,true,90,-1,2,9950,7960,225,false,1,-1,-1,-1,"[{""Symbol"":""magic_physatkbase"",""Value"":""799""},{""Symbol"":""magic_magicatkbase"",""Value"":""799""}]",,"Tương truyền Ngụy Văn Đế Tào Phi đã ra lệnh cho thợ rèn trong vòng 100 ngày phải rèn ra 1 thanh bảo đao, có hoa văn như vẩy rồng, Lưỡi như bạch sương, sắc bén dị thường."
10102010,Huyết Thiết Kiếm,2,0,true,100,-1,2,16000,12800,237,false,1,-1,-1,-1,"[{""Symbol"":""magic_physatkbase"",""Value"":""884""},{""Symbol"":""magic_magicatkbase"",""Value"":""884""}]",,"Được chế tạo từ Huyền Thiết, thân kiếm dài 1 trượng, cực kỳ nặng, đầu kiếm cùn và tròn, toàn thân kiếm không thể trang trí trang sức lên."
10102012,Cuốc Khai Khoáng,2,0,true,10,-1,1,180,144,125,false,1,-1,-1,-1,,,Cuốc khai khoáng sơ cấp
10102013,Liềm Hái Thuốc,2,0,true,10,-1,1,180,144,125,false,1,-1,-1,-1,,,Liềm Hái Thuốc sơ cấp
10102014,Tháp Cáp,2,0,true,110,-1,2,19360,15488,255,false,1,-1,-1,-1,"[{""Symbol"":""magic_physatkbase"",""Value"":""969""},{""Symbol"":""magic_magicatkbase"",""Value"":""969""}]",,"Thương khung với đại địa, có nội lực kinh người, đồng thời kháng hỏa."
10102015,Thạch Cốc,2,0,true,120,-1,2,23040,18432,255,false,1,-1,-1,-1,"[{""Symbol"":""magic_physatkbase"",""Value"":""1054""},{""Symbol"":""magic_magicatkbase"",""Value"":""1054""}]",,"Lợi khí được tương truyền trên giang hồ, bị đánh trúng sẽ mất mạng ngay."
10102016,Đơn Đoản Cấp 130,2,0,true,130,-1,2,27040,21632,255,false,1,-1,-1,-1,"[{""Symbol"":""magic_physatkbase"",""Value"":""1139""},{""Symbol"":""magic_magicatkbase"",""Value"":""1139""}]",,Đơn Đoản Cấp 130
10102017,Đơn Đoản Cấp 140,2,0,true,140,-1,2,31360,25088,255,false,1,-1,-1,-1,"[{""Symbol"":""magic_physatkbase"",""Value"":""1224""},{""Symbol"":""magic_magicatkbase"",""Value"":""1224""}]",,Đơn Đoản Cấp 140
10102018,Đơn Đoản Cấp 150,2,0,true,150,-1,2,36000,28800,255,false,1,-1,-1,-1,"[{""Symbol"":""magic_physatkbase"",""Value"":""1310""},{""Symbol"":""magic_magicatkbase"",""Value"":""1310""}]",,Đơn Đoản Cấp 150
10102100,Thiết Kiếm,2,0,true,1,-1,2,20,1,114,false,1,-1,-1,-1,"[{""Symbol"":""magic_physatkbase"",""Value"":""65""},{""Symbol"":""magic_magicatkbase"",""Value"":""65""}]",,"Vũ khí của tân thủ, không có giá trị gì.<color=#00FF00> (Ấn phím phải để trang bị)"
10103000,Song Khẩu Nhận,3,0,true,1,-1,2,20,16,114,false,1,-1,-1,-1,"[{""Symbol"":""magic_physatkbase"",""Value"":""75""},{""Symbol"":""magic_magicatkbase"",""Value"":""75""}]",,"Đúc bằng đồng loại thường, vật dùng phòng thân khi hành tẩu giang hồ."
10103001,Long Hổ Nhẫn,3,0,true,10,-1,2,180,144,125,false,1,-1,-1,-1,"[{""Symbol"":""magic_physatkbase"",""Value"":""117""},{""Symbol"":""magic_magicatkbase"",""Value"":""117""}]",,"Chế tạo bằng tinh thiết, luôn ở bên cạnh"
10103002,Thư Hùng Kiếm,3,0,true,20,-1,2,540,432,137,false,1,-1,-1,-1,"[{""Symbol"":""magic_physatkbase"",""Value"":""202""},{""Symbol"":""magic_magicatkbase"",""Value"":""202""}]",,"Song kiếm cùng màu, thân kiếm nhỏ hẹp, giang hồ hiệp khách thường mang bên người"
10103003,Tử Mẫu Kiếm,3,0,true,30,-1,2,1150,920,150,false,1,-1,-1,-1,"[{""Symbol"":""magic_physatkbase"",""Value"":""287""},{""Symbol"":""magic_magicatkbase"",""Value"":""287""}]",,"Hai thanh kiếm luôn liền kề với nhau, có lúc chia lìa có khi hợp thành nhất thể, phạm vi công kích có thể rộng có thể hẹp"
10103004,Nga My Thích,3,0,true,40,-1,2,1780,1424,162,false,1,-1,-1,-1,"[{""Symbol"":""magic_physatkbase"",""Value"":""373""},{""Symbol"":""magic_magicatkbase"",""Value"":""373""}]",,"Mãoi thích cũng giống hình cung tên, có thể đâm có thể gạt, nhẹ nhàng linh hoạt."
10103005,Xuyên Vân Kiếm,3,0,true,50,-1,2,2700,2160,175,false,1,-1,-1,-1,"[{""Symbol"":""magic_physatkbase"",""Value"":""458""},{""Symbol"":""magic_magicatkbase"",""Value"":""458""}]",,"Song kiếm màu vàng, thân kiếm có khắc họa đồ thất thái tường vân, cả thanh kiếm như xuyên qua đám mây, vì vậy mới có tên gọi như vậy."
10103006,Huyết Hỏa Kiếm,3,0,true,60,-1,2,3850,3080,187,false,1,-1,-1,-1,"[{""Symbol"":""magic_physatkbase"",""Value"":""543""},{""Symbol"":""magic_magicatkbase"",""Value"":""543""}]",,"Thân kiếm là hình tứ lăng, sắc bén có thể đâm xuyên qua vật thể, chuôi kiếm có khảm hồng sắc Bảo thạch"
10103007,Điện Quang Chùy,3,0,true,70,-1,2,5570,4456,200,false,1,-1,-1,-1,"[{""Symbol"":""magic_physatkbase"",""Value"":""628""},{""Symbol"":""magic_magicatkbase"",""Value"":""628""}]",,"Binh khí ngắn và nặng, trọng lượng rất nặng, khi sử dụng lực sát thương cực mạnh."
10103008,Âm Dương Kiếm,3,0,true,80,-1,2,7450,5960,212,false,1,-1,-1,-1,"[{""Symbol"":""magic_physatkbase"",""Value"":""713""},{""Symbol"":""magic_magicatkbase"",""Value"":""713""}]",,"Mũi kiếm nhọn có 2 cái móc câu, đuôi kiếm có 2 điểm lồi lên, xung phong diệt địch, có thể đâm thẳng tới."
10103009,Thiên Địa Kiếm,3,0,true,90,-1,2,9950,7960,225,false,1,-1,-1,-1,"[{""Symbol"":""magic_physatkbase"",""Value"":""799""},{""Symbol"":""magic_magicatkbase"",""Value"":""799""}]",,"Thượng thiên nhập địa, trảm yêu trừ ma."
10103010,Uyên Ương Đao,3,0,true,100,-1,2,16000,12800,237,false,1,-1,-1,-1,"[{""Symbol"":""magic_physatkbase"",""Value"":""884""},{""Symbol"":""magic_magicatkbase"",""Value"":""884""}]",,"Danh đao thời cổ, chế tạo tinh tế."
10103011,Nộ Cáp,3,0,true,110,-1,2,19360,15488,255,false,1,-1,-1,-1,"[{""Symbol"":""magic_physatkbase"",""Value"":""969""},{""Symbol"":""magic_magicatkbase"",""Value"":""969""}]",,"Nộ cáp 1 trong những lợi khí chính giới, có vẽ ngoài nhìn rất đáng sợ, đồng thời sức sát thương cực kỳ mạnh."
10103012,Nhã Tân,3,0,true,120,-1,2,23040,18432,255,false,1,-1,-1,-1,"[{""Symbol"":""magic_physatkbase"",""Value"":""1054""},{""Symbol"":""magic_magicatkbase"",""Value"":""1054""}]",,"Truyền thiết đồn rằng đạo cụ này phải sử dụng liệt hỏa luyện thành, bên trong còn ẩn chứa Hỏa Diệm."
10103013,Song Đoản Cấp 130,3,0,true,130,-1,2,27040,21632,255,false,1,-1,-1,-1,"[{""Symbol"":""magic_physatkbase"",""Value"":""1139""},{""Symbol"":""magic_magicatkbase"",""Value"":""1139""}]",,Song Đoản Cấp 130
10103014,Song Đoản Cấp 140,3,0,true,140,-1,2,31360,25088,255,false,1,-1,-1,-1,"[{""Symbol"":""magic_physatkbase"",""Value"":""1224""},{""Symbol"":""magic_magicatkbase"",""Value"":""1224""}]",,Song Đoản Cấp 140
10103015,Song Đoản Cấp 150,3,0,true,150,-1,2,36000,28800,255,false,1,-1,-1,-1,"[{""Symbol"":""magic_physatkbase"",""Value"":""1310""},{""Symbol"":""magic_magicatkbase"",""Value"":""1310""}]",,Song Đoản Cấp 150
10103100,Đào Mộc Kiếm,3,0,true,1,-1,2,20,1,114,false,1,-1,-1,-1,"[{""Symbol"":""magic_physatkbase"",""Value"":""65""},{""Symbol"":""magic_magicatkbase"",""Value"":""65""}]",,"Vũ khí tân thủ, không có giá trị gì."
10104000,Thủy Mặc Phiến,4,0,true,1,-1,2,20,16,114,false,1,-1,-1,-1,"[{""Symbol"":""magic_physatkbase"",""Value"":""75""},{""Symbol"":""magic_magicatkbase"",""Value"":""75""}]",,"Thủy mặc phiến, vũ khí của tân thủ, không có giá trị gì."
10104001,Đàn Hương Phiến,4,0,true,10,-1,2,180,144,125,false,1,-1,-1,-1,"[{""Symbol"":""magic_physatkbase"",""Value"":""117""},{""Symbol"":""magic_magicatkbase"",""Value"":""117""}]",,"Thân quạt được làm từ gỗ đàn hương, tiểu xảo linh lung."
10104002,Quyên Cung Phiến,4,0,true,20,-1,2,540,432,137,false,1,-1,-1,-1,"[{""Symbol"":""magic_physatkbase"",""Value"":""202""},{""Symbol"":""magic_magicatkbase"",""Value"":""202""}]",,"Cung phiến được tình chế từ những vật liệu chính là trúc, mộc, tơ lụa."
10104003,Miên Trúc Phiến,4,0,true,30,-1,2,1150,920,150,false,1,-1,-1,-1,"[{""Symbol"":""magic_physatkbase"",""Value"":""287""},{""Symbol"":""magic_magicatkbase"",""Value"":""287""}]",,"Được là ra từ trúc ở Miên Sơn, chất liệu cực kỳ chắc chắn, được người giang hồ ưu chuộng."
10104004,Tượng Nha Phiến,4,0,true,40,-1,2,1780,1424,162,false,1,-1,-1,-1,"[{""Symbol"":""magic_physatkbase"",""Value"":""373""},{""Symbol"":""magic_magicatkbase"",""Value"":""373""}]",,"Thân của quạt lông được tinh chế từ ngà voi, chắc chắn dị thường, có thể công có thể thủ."
10104005,Tương Ngọc Phiến,4,0,true,50,-1,2,2700,2160,175,false,1,-1,-1,-1,"[{""Symbol"":""magic_physatkbase"",""Value"":""458""},{""Symbol"":""magic_magicatkbase"",""Value"":""458""}]",,"Quạt có màu phấn, tinh xảo lạ thường, nan quạt lớn bên ngoài có khảm hồng sắc bảo ngọc, ánh sáng chói mắt."
10104006,Tải Vân Phiến,4,0,true,60,-1,2,3850,3080,187,false,1,-1,-1,-1,"[{""Symbol"":""magic_physatkbase"",""Value"":""543""},{""Symbol"":""magic_magicatkbase"",""Value"":""543""}]",,"Chất liệu đặc biệt, hình dáng lạ kỳ, trong giống như từng đám mây được đem nối lại với nhau, vì vậy mới có tên gọi như vậy."
10104007,Điêu Linh Phiến,4,0,true,70,-1,2,5570,4456,200,false,1,-1,-1,-1,"[{""Symbol"":""magic_physatkbase"",""Value"":""628""},{""Symbol"":""magic_magicatkbase"",""Value"":""628""}]",,"Được làm từ lông vũ của loài thần điêu ở Tây Vực, bên trong có giấu 1 lưỡi dao sắc bén, nhẹ nhàng linh hoạt."
10104008,Đinh Quân Phiến,4,0,true,80,-1,2,7450,5960,212,false,1,-1,-1,-1,"[{""Symbol"":""magic_physatkbase"",""Value"":""713""},{""Symbol"":""magic_magicatkbase"",""Value"":""713""}]",,"Thân quạt được làm từ loại gỗ trăm năm trong Định Quân Sơn, thân quạt nhọn được bọc sắt, sắc bén vô cùng, có thể tấn công không thể phòng bị."
10104009,Chinh Lỗ Phiến,4,0,true,90,-1,2,9950,7960,225,false,1,-1,-1,-1,"[{""Symbol"":""magic_physatkbase"",""Value"":""799""},{""Symbol"":""magic_magicatkbase"",""Value"":""799""}]",,"Thân quạt có khảm 7 hạt Lam cang ngọc, chắc và cứng vô cùng, thân quạt có 7 cây cang châm, sắc bén tuyệt luân."
10104010,Phong Vũ Phiến,4,0,true,100,-1,2,16000,12800,237,false,1,-1,-1,-1,"[{""Symbol"":""magic_physatkbase"",""Value"":""884""},{""Symbol"":""magic_magicatkbase"",""Value"":""884""}]",,"Cùng hội đồng thuyền, cùng mưu sự việc thiên hạ."
