ID,Name,Type,EquipPoint,IsWeaponPosition,Level,FactionID,BoundRule,BasePrice,SellPrice,Durability,Identifiable,Star,BuffID,SetID,DurationHour,BaseAttributesJSON,AttributesJSON,Description
10405015,Nhiệm Vụ Trang 5,5,0,true,50,-1,1,2700,2160,175,true,2,-1,-1,-1,"[{""Symbol"":""magic_physatkbase"",""Value"":""458""},{""Symbol"":""magic_magicatkbase"",""Value"":""458""}]","[{""Symbol"":""magic_poisonatk"",""Rate"":""100""},{""Symbol"":""magic_hit"",""Rate"":""100""},{""Symbol"":""magic_critatk"",""Rate"":""100""},{""Symbol"":""magic_stamina"",""Rate"":""100""}]",Chưa dùng
10405016,Nhiệm Vụ Trang 6,5,0,true,60,-1,1,3850,3080,187,true,2,-1,-1,-1,"[{""Symbol"":""magic_physatkbase"",""Value"":""543""},{""Symbol"":""magic_magicatkbase"",""Value"":""543""}]","[{""Symbol"":""magic_poisonatk"",""Rate"":""100""},{""Symbol"":""magic_hit"",""Rate"":""100""},{""Symbol"":""magic_critatk"",""Rate"":""100""},{""Symbol"":""magic_stamina"",""Rate"":""100""}]",Chưa dùng
10405017,Bích Lạc,5,0,true,70,-1,1,5570,4456,200,true,3,-1,-1,-1,"[{""Symbol"":""magic_physatkbase"",""Value"":""713""},{""Symbol"":""magic_magicatkbase"",""Value"":""713""}]","[{""Symbol"":""magic_poisonatk"",""Rate"":""100""},{""Symbol"":""magic_hit"",""Rate"":""100""},{""Symbol"":""magic_critatk"",""Rate"":""100""},{""Symbol"":""magic_stamina"",""Rate"":""100""}]",Chưa dùng
10405018,Nhiệm Vụ Trang 8,5,0,true,80,-1,1,7450,5960,212,true,2,-1,-1,-1,"[{""Symbol"":""magic_physatkbase"",""Value"":""713""},{""Symbol"":""magic_magicatkbase"",""Value"":""713""}]","[{""Symbol"":""magic_poisonatk"",""Rate"":""100""},{""Symbol"":""magic_hit"",""Rate"":""100""},{""Symbol"":""magic_critatk"",""Rate"":""100""},{""Symbol"":""magic_stamina"",""Rate"":""100""}]",Chưa dùng
10405019,Nhiệm Vụ Trang 9,5,0,true,90,-1,1,9950,7960,225,true,2,-1,-1,-1,"[{""Symbol"":""magic_physatkbase"",""Value"":""799""},{""Symbol"":""magic_magicatkbase"",""Value"":""799""}]","[{""Symbol"":""magic_poisonatk"",""Rate"":""100""},{""Symbol"":""magic_hit"",""Rate"":""100""},{""Symbol"":""magic_critatk"",""Rate"":""100""},{""Symbol"":""magic_stamina"",""Rate"":""100""}]",Chưa dùng
10405020,Nhiệm Vụ Trang 10,5,0,true,100,-1,1,16000,12800,237,true,2,-1,-1,-1,"[{""Symbol"":""magic_physatkbase"",""Value"":""884""},{""Symbol"":""magic_magicatkbase"",""Value"":""884""}]","[{""Symbol"":""magic_poisonatk"",""Rate"":""100""},{""Symbol"":""magic_hit"",""Rate"":""100""},{""Symbol"":""magic_critatk"",""Rate"":""100""},{""Symbol"":""magic_stamina"",""Rate"":""100""}]",Chưa dùng
10405021,Thanh Đồng Kỳ Hoàn,5,0,true,10,-1,1,180,144,125,true,2,-1,-1,-1,"[{""Symbol"":""magic_physatkbase"",""Value"":""117""},{""Symbol"":""magic_magicatkbase"",""Value"":""117""}]","[{""Symbol"":""magic_poisonatk"",""Rate"":""100""}]",Chưa dùng
10405022,Bạch Kim Kỳ Hoàn,5,0,true,20,-1,1,540,432,137,true,2,-1,-1,-1,"[{""Symbol"":""magic_physatkbase"",""Value"":""202""},{""Symbol"":""magic_magicatkbase"",""Value"":""202""}]","[{""Symbol"":""magic_poisonatk"",""Rate"":""100""}]",Chưa dùng
10405023,Mộc Thạch Kỳ Hoàn,5,0,true,30,-1,1,1150,920,150,true,2,-1,-1,-1,"[{""Symbol"":""magic_physatkbase"",""Value"":""287""},{""Symbol"":""magic_magicatkbase"",""Value"":""287""}]","[{""Symbol"":""magic_poisonatk"",""Rate"":""100""}]",Chưa dùng
10405024,Tê Hà Kỳ Hoàn,5,0,true,40,-1,1,1780,1424,162,true,2,-1,-1,-1,"[{""Symbol"":""magic_physatkbase"",""Value"":""373""},{""Symbol"":""magic_magicatkbase"",""Value"":""373""}]","[{""Symbol"":""magic_poisonatk"",""Rate"":""100""},{""Symbol"":""magic_hit"",""Rate"":""100""}]",Chưa dùng
10405025,Hàn Băng Kỳ Hoàn,5,0,true,50,-1,1,2700,2160,175,true,2,-1,-1,-1,"[{""Symbol"":""magic_physatkbase"",""Value"":""458""},{""Symbol"":""magic_magicatkbase"",""Value"":""458""}]","[{""Symbol"":""magic_poisonatk"",""Rate"":""100""},{""Symbol"":""magic_hit"",""Rate"":""100""}]",Chưa dùng
10405026,Tứ Tượng Kỳ Hoàn,5,0,true,60,-1,1,3850,3080,187,true,2,-1,-1,-1,"[{""Symbol"":""magic_physatkbase"",""Value"":""543""},{""Symbol"":""magic_magicatkbase"",""Value"":""543""}]","[{""Symbol"":""magic_poisonatk"",""Rate"":""100""},{""Symbol"":""magic_hit"",""Rate"":""100""}]",Chưa dùng
10405027,Thái Cực Kỳ Hoàn,5,0,true,70,-1,1,5570,4456,200,true,2,-1,-1,-1,"[{""Symbol"":""magic_physatkbase"",""Value"":""628""},{""Symbol"":""magic_magicatkbase"",""Value"":""628""}]","[{""Symbol"":""magic_poisonatk"",""Rate"":""100""},{""Symbol"":""magic_hit"",""Rate"":""100""},{""Symbol"":""magic_critatk"",""Rate"":""100""}]",Chưa dùng
10405028,Cửu Long Kỳ Hoàn,5,0,true,80,-1,1,7450,5960,212,true,2,-1,-1,-1,"[{""Symbol"":""magic_physatkbase"",""Value"":""713""},{""Symbol"":""magic_magicatkbase"",""Value"":""713""}]","[{""Symbol"":""magic_poisonatk"",""Rate"":""100""},{""Symbol"":""magic_hit"",""Rate"":""100""},{""Symbol"":""magic_critatk"",""Rate"":""100""}]",Chưa dùng
10405029,Tỏa Yêu Kỳ Hoàn,5,0,true,90,-1,1,9950,7960,225,true,2,-1,-1,-1,"[{""Symbol"":""magic_physatkbase"",""Value"":""799""},{""Symbol"":""magic_magicatkbase"",""Value"":""799""}]","[{""Symbol"":""magic_poisonatk"",""Rate"":""100""},{""Symbol"":""magic_hit"",""Rate"":""100""},{""Symbol"":""magic_critatk"",""Rate"":""100""},{""Symbol"":""magic_strength"",""Rate"":""100""}]",Chưa dùng
10405030,Hỗn Nguyên Kỳ Hoàn,5,0,true,100,-1,1,16000,12800,237,true,2,-1,-1,-1,"[{""Symbol"":""magic_physatkbase"",""Value"":""884""},{""Symbol"":""magic_magicatkbase"",""Value"":""884""}]","[{""Symbol"":""magic_poisonatk"",""Rate"":""100""},{""Symbol"":""magic_hit"",""Rate"":""100""},{""Symbol"":""magic_critatk"",""Rate"":""100""},{""Symbol"":""magic_energy"",""Rate"":""100""}]",Chưa dùng
10405031,Nhiệm Vụ Trang 1,5,0,true,10,-1,1,180,144,125,true,2,-1,-1,-1,"[{""Symbol"":""magic_physatkbase"",""Value"":""117""},{""Symbol"":""magic_magicatkbase"",""Value"":""117""}]","[{""Symbol"":""magic_poisonatk"",""Rate"":""100""},{""Symbol"":""magic_critatk"",""Rate"":""100""},{""Symbol"":""magic_stamina"",""Rate"":""100""}]",Chưa dùng
10405032,Tuyệt Trần,5,0,true,20,-1,1,540,432,137,true,3,-1,-1,-1,"[{""Symbol"":""magic_physatkbase"",""Value"":""287""},{""Symbol"":""magic_magicatkbase"",""Value"":""287""}]","[{""Symbol"":""magic_poisonatk"",""Rate"":""100""},{""Symbol"":""magic_critatk"",""Rate"":""100""},{""Symbol"":""magic_stamina"",""Rate"":""100""}]",Chưa dùng
10405033,Nhiệm Vụ Trang 3,5,0,true,30,-1,1,1150,920,150,true,2,-1,-1,-1,"[{""Symbol"":""magic_physatkbase"",""Value"":""287""},{""Symbol"":""magic_magicatkbase"",""Value"":""287""}]","[{""Symbol"":""magic_poisonatk"",""Rate"":""100""},{""Symbol"":""magic_critatk"",""Rate"":""100""},{""Symbol"":""magic_stamina"",""Rate"":""100""}]",Chưa dùng
10405034,Nhiệm Vụ Trang 4,5,0,true,40,-1,1,1780,1424,162,true,2,-1,-1,-1,"[{""Symbol"":""magic_physatkbase"",""Value"":""373""},{""Symbol"":""magic_magicatkbase"",""Value"":""373""}]","[{""Symbol"":""magic_poisonatk"",""Rate"":""100""},{""Symbol"":""magic_hit"",""Rate"":""100""},{""Symbol"":""magic_critatk"",""Rate"":""100""},{""Symbol"":""magic_stamina"",""Rate"":""100""}]",Chưa dùng
10405035,Nhiệm Vụ Trang 5,5,0,true,50,-1,1,2700,2160,175,true,2,-1,-1,-1,"[{""Symbol"":""magic_physatkbase"",""Value"":""458""},{""Symbol"":""magic_magicatkbase"",""Value"":""458""}]","[{""Symbol"":""magic_poisonatk"",""Rate"":""100""},{""Symbol"":""magic_hit"",""Rate"":""100""},{""Symbol"":""magic_critatk"",""Rate"":""100""},{""Symbol"":""magic_stamina"",""Rate"":""100""}]",Chưa dùng
10405036,Nhiệm Vụ Trang 6,5,0,true,60,-1,1,3850,3080,187,true,2,-1,-1,-1,"[{""Symbol"":""magic_physatkbase"",""Value"":""543""},{""Symbol"":""magic_magicatkbase"",""Value"":""543""}]","[{""Symbol"":""magic_poisonatk"",""Rate"":""100""},{""Symbol"":""magic_hit"",""Rate"":""100""},{""Symbol"":""magic_critatk"",""Rate"":""100""},{""Symbol"":""magic_stamina"",""Rate"":""100""}]",Chưa dùng
10405037,Bích Lạc,5,0,true,70,-1,1,5570,4456,200,true,3,-1,-1,-1,"[{""Symbol"":""magic_physatkbase"",""Value"":""713""},{""Symbol"":""magic_magicatkbase"",""Value"":""713""}]","[{""Symbol"":""magic_poisonatk"",""Rate"":""100""},{""Symbol"":""magic_hit"",""Rate"":""100""},{""Symbol"":""magic_critatk"",""Rate"":""100""},{""Symbol"":""magic_stamina"",""Rate"":""100""}]",Chưa dùng
10405038,Nhiệm Vụ Trang 8,5,0,true,80,-1,1,7450,5960,212,true,2,-1,-1,-1,"[{""Symbol"":""magic_physatkbase"",""Value"":""713""},{""Symbol"":""magic_magicatkbase"",""Value"":""713""}]","[{""Symbol"":""magic_poisonatk"",""Rate"":""100""},{""Symbol"":""magic_hit"",""Rate"":""100""},{""Symbol"":""magic_critatk"",""Rate"":""100""},{""Symbol"":""magic_stamina"",""Rate"":""100""}]",Chưa dùng
10405039,Nhiệm Vụ Trang 9,5,0,true,90,-1,1,9950,7960,225,true,2,-1,-1,-1,"[{""Symbol"":""magic_physatkbase"",""Value"":""799""},{""Symbol"":""magic_magicatkbase"",""Value"":""799""}]","[{""Symbol"":""magic_poisonatk"",""Rate"":""100""},{""Symbol"":""magic_hit"",""Rate"":""100""},{""Symbol"":""magic_critatk"",""Rate"":""100""},{""Symbol"":""magic_stamina"",""Rate"":""100""}]",Chưa dùng
10405040,Nhiệm Vụ Trang 10,5,0,true,100,-1,1,16000,12800,237,true,2,-1,-1,-1,"[{""Symbol"":""magic_physatkbase"",""Value"":""884""},{""Symbol"":""magic_magicatkbase"",""Value"":""884""}]","[{""Symbol"":""magic_poisonatk"",""Rate"":""100""},{""Symbol"":""magic_hit"",""Rate"":""100""},{""Symbol"":""magic_critatk"",""Rate"":""100""},{""Symbol"":""magic_stamina"",""Rate"":""100""}]",Chưa dùng
10405041,Thanh Đồng Kỳ Hoàn,5,0,true,10,-1,1,180,144,125,true,2,-1,-1,-1,"[{""Symbol"":""magic_physatkbase"",""Value"":""117""},{""Symbol"":""magic_magicatkbase"",""Value"":""117""}]","[{""Symbol"":""magic_poisonatk"",""Rate"":""100""}]",Chưa dùng
10405042,Bạch Kim Kỳ Hoàn,5,0,true,20,-1,1,540,432,137,true,2,-1,-1,-1,"[{""Symbol"":""magic_physatkbase"",""Value"":""202""},{""Symbol"":""magic_magicatkbase"",""Value"":""202""}]","[{""Symbol"":""magic_poisonatk"",""Rate"":""100""}]",Chưa dùng
10405043,Mộc Thạch Kỳ Hoàn,5,0,true,30,-1,1,1150,920,150,true,2,-1,-1,-1,"[{""Symbol"":""magic_physatkbase"",""Value"":""287""},{""Symbol"":""magic_magicatkbase"",""Value"":""287""}]","[{""Symbol"":""magic_poisonatk"",""Rate"":""100""}]",Chưa dùng
10405044,Tê Hà Kỳ Hoàn,5,0,true,40,-1,1,1780,1424,162,true,2,-1,-1,-1,"[{""Symbol"":""magic_physatkbase"",""Value"":""373""},{""Symbol"":""magic_magicatkbase"",""Value"":""373""}]","[{""Symbol"":""magic_poisonatk"",""Rate"":""100""},{""Symbol"":""magic_hit"",""Rate"":""100""}]",Chưa dùng
10405045,Hàn Băng Kỳ Hoàn,5,0,true,50,-1,1,2700,2160,175,true,2,-1,-1,-1,"[{""Symbol"":""magic_physatkbase"",""Value"":""458""},{""Symbol"":""magic_magicatkbase"",""Value"":""458""}]","[{""Symbol"":""magic_poisonatk"",""Rate"":""100""},{""Symbol"":""magic_hit"",""Rate"":""100""}]",Chưa dùng
10405046,Tứ Tượng Kỳ Hoàn,5,0,true,60,-1,1,3850,3080,187,true,2,-1,-1,-1,"[{""Symbol"":""magic_physatkbase"",""Value"":""543""},{""Symbol"":""magic_magicatkbase"",""Value"":""543""}]","[{""Symbol"":""magic_poisonatk"",""Rate"":""100""},{""Symbol"":""magic_hit"",""Rate"":""100""}]",Chưa dùng
10405047,Thái Cực Kỳ Hoàn,5,0,true,70,-1,1,5570,4456,200,true,2,-1,-1,-1,"[{""Symbol"":""magic_physatkbase"",""Value"":""628""},{""Symbol"":""magic_magicatkbase"",""Value"":""628""}]","[{""Symbol"":""magic_poisonatk"",""Rate"":""100""},{""Symbol"":""magic_hit"",""Rate"":""100""},{""Symbol"":""magic_critatk"",""Rate"":""100""}]",Chưa dùng
10405048,Cửu Long Kỳ Hoàn,5,0,true,80,-1,1,7450,5960,212,true,2,-1,-1,-1,"[{""Symbol"":""magic_physatkbase"",""Value"":""713""},{""Symbol"":""magic_magicatkbase"",""Value"":""713""}]","[{""Symbol"":""magic_poisonatk"",""Rate"":""100""},{""Symbol"":""magic_hit"",""Rate"":""100""},{""Symbol"":""magic_critatk"",""Rate"":""100""}]",Chưa dùng
10405049,Tỏa Yêu Kỳ Hoàn,5,0,true,90,-1,1,9950,7960,225,true,2,-1,-1,-1,"[{""Symbol"":""magic_physatkbase"",""Value"":""799""},{""Symbol"":""magic_magicatkbase"",""Value"":""799""}]","[{""Symbol"":""magic_poisonatk"",""Rate"":""100""},{""Symbol"":""magic_hit"",""Rate"":""100""},{""Symbol"":""magic_critatk"",""Rate"":""100""},{""Symbol"":""magic_strength"",""Rate"":""100""}]",Chưa dùng
10405050,Hỗn Nguyên Kỳ Hoàn,5,0,true,100,-1,1,16000,12800,237,true,2,-1,-1,-1,"[{""Symbol"":""magic_physatkbase"",""Value"":""884""},{""Symbol"":""magic_magicatkbase"",""Value"":""884""}]","[{""Symbol"":""magic_poisonatk"",""Rate"":""100""},{""Symbol"":""magic_hit"",""Rate"":""100""},{""Symbol"":""magic_critatk"",""Rate"":""100""},{""Symbol"":""magic_energy"",""Rate"":""100""}]",Chưa dùng
10405051,Nhiệm Vụ Trang 1,5,0,true,10,-1,1,180,144,125,true,2,-1,-1,-1,"[{""Symbol"":""magic_physatkbase"",""Value"":""117""},{""Symbol"":""magic_magicatkbase"",""Value"":""117""}]","[{""Symbol"":""magic_poisonatk"",""Rate"":""100""},{""Symbol"":""magic_critatk"",""Rate"":""100""},{""Symbol"":""magic_stamina"",""Rate"":""100""}]",Chưa dùng
10405052,Tuyệt Trần,5,0,true,20,-1,1,540,432,137,true,3,-1,-1,-1,"[{""Symbol"":""magic_physatkbase"",""Value"":""287""},{""Symbol"":""magic_magicatkbase"",""Value"":""287""}]","[{""Symbol"":""magic_poisonatk"",""Rate"":""100""},{""Symbol"":""magic_critatk"",""Rate"":""100""},{""Symbol"":""magic_stamina"",""Rate"":""100""}]",Chưa dùng
10405053,Nhiệm Vụ Trang 3,5,0,true,30,-1,1,1150,920,150,true,2,-1,-1,-1,"[{""Symbol"":""magic_physatkbase"",""Value"":""287""},{""Symbol"":""magic_magicatkbase"",""Value"":""287""}]","[{""Symbol"":""magic_poisonatk"",""Rate"":""100""},{""Symbol"":""magic_critatk"",""Rate"":""100""},{""Symbol"":""magic_stamina"",""Rate"":""100""}]",Chưa dùng
10405054,Nhiệm Vụ Trang 4,5,0,true,40,-1,1,1780,1424,162,true,2,-1,-1,-1,"[{""Symbol"":""magic_physatkbase"",""Value"":""373""},{""Symbol"":""magic_magicatkbase"",""Value"":""373""}]","[{""Symbol"":""magic_poisonatk"",""Rate"":""100""},{""Symbol"":""magic_hit"",""Rate"":""100""},{""Symbol"":""magic_critatk"",""Rate"":""100""},{""Symbol"":""magic_stamina"",""Rate"":""100""}]",Chưa dùng
10405055,Nhiệm Vụ Trang 5,5,0,true,50,-1,1,2700,2160,175,true,2,-1,-1,-1,"[{""Symbol"":""magic_physatkbase"",""Value"":""458""},{""Symbol"":""magic_magicatkbase"",""Value"":""458""}]","[{""Symbol"":""magic_poisonatk"",""Rate"":""100""},{""Symbol"":""magic_hit"",""Rate"":""100""},{""Symbol"":""magic_critatk"",""Rate"":""100""},{""Symbol"":""magic_stamina"",""Rate"":""100""}]",Chưa dùng
10405056,Nhiệm Vụ Trang 6,5,0,true,60,-1,1,3850,3080,187,true,2,-1,-1,-1,"[{""Symbol"":""magic_physatkbase"",""Value"":""543""},{""Symbol"":""magic_magicatkbase"",""Value"":""543""}]","[{""Symbol"":""magic_poisonatk"",""Rate"":""100""},{""Symbol"":""magic_hit"",""Rate"":""100""},{""Symbol"":""magic_critatk"",""Rate"":""100""},{""Symbol"":""magic_stamina"",""Rate"":""100""}]",Chưa dùng
10405057,Bích Lạc,5,0,true,70,-1,1,5570,4456,200,true,3,-1,-1,-1,"[{""Symbol"":""magic_physatkbase"",""Value"":""713""},{""Symbol"":""magic_magicatkbase"",""Value"":""713""}]","[{""Symbol"":""magic_poisonatk"",""Rate"":""100""},{""Symbol"":""magic_hit"",""Rate"":""100""},{""Symbol"":""magic_critatk"",""Rate"":""100""},{""Symbol"":""magic_stamina"",""Rate"":""100""}]",Chưa dùng
10405058,Nhiệm Vụ Trang 8,5,0,true,80,-1,1,7450,5960,212,true,2,-1,-1,-1,"[{""Symbol"":""magic_physatkbase"",""Value"":""713""},{""Symbol"":""magic_magicatkbase"",""Value"":""713""}]","[{""Symbol"":""magic_poisonatk"",""Rate"":""100""},{""Symbol"":""magic_hit"",""Rate"":""100""},{""Symbol"":""magic_critatk"",""Rate"":""100""},{""Symbol"":""magic_stamina"",""Rate"":""100""}]",Chưa dùng
10405059,Nhiệm Vụ Trang 9,5,0,true,90,-1,1,9950,7960,225,true,2,-1,-1,-1,"[{""Symbol"":""magic_physatkbase"",""Value"":""799""},{""Symbol"":""magic_magicatkbase"",""Value"":""799""}]","[{""Symbol"":""magic_poisonatk"",""Rate"":""100""},{""Symbol"":""magic_hit"",""Rate"":""100""},{""Symbol"":""magic_critatk"",""Rate"":""100""},{""Symbol"":""magic_stamina"",""Rate"":""100""}]",Chưa dùng
10405060,Âm Dương Hoàn,5,0,true,22,-1,1,540,432,137,true,3,-1,-1,-1,"[{""Symbol"":""magic_physatkbase"",""Value"":""287""},{""Symbol"":""magic_magicatkbase"",""Value"":""287""}]","[{""Symbol"":""magic_hit"",""Rate"":""100""},{""Symbol"":""magic_critatk"",""Rate"":""100""},{""Symbol"":""magic_dexterity"",""Rate"":""100""}]","Dung hòa âm dương bên trong, hấp thu sức mạnh đất trời, tinh khí liên miên bất tuyệt"
10405061,Khương Gia Tập Song Hoàn,5,0,true,1,-1,1,1000,800,125,true,2,-1,-1,-1,"[{""Symbol"":""magic_physatkbase"",""Value"":""75""},{""Symbol"":""magic_magicatkbase"",""Value"":""75""}]","[{""Symbol"":""magic_stamina"",""Rate"":""100""}]","Song hoàn được người ở Khương Gia Thôn chế tạo ra, kỹ thuật thô sơ #r<color=#00FF00>Sau khi trang bị sẽ nâng lên (thể lực)"
10405062,Qui Vân Song Hoàn,5,0,true,25,-1,1,1000,800,137,true,2,-1,-1,-1,"[{""Symbol"":""magic_physatkbase"",""Value"":""287""},{""Symbol"":""magic_magicatkbase"",""Value"":""287""}]","[{""Symbol"":""magic_dexterity"",""Rate"":""100""}]","Là vũ khí được người trong Qui Vân Sơn trang sử dụng, được ghép từ rất nhiều lưỡi dao cực mỏng sắc biến được tạo ra tinh cang mà thành, lưỡi hoàn lấp láng ánh sáng trắng. #r<color=#00FF00>Sau khi trang bị sẽ nâng lên (thân pháp)"
10405063,Ô Long Hoàn,5,0,true,35,-1,1,1000,800,150,true,2,-1,-1,-1,"[{""Symbol"":""magic_physatkbase"",""Value"":""373""},{""Symbol"":""magic_magicatkbase"",""Value"":""373""}]","[{""Symbol"":""magic_stamina"",""Rate"":""100""},{""Symbol"":""magic_dexterity"",""Rate"":""100""}]","Lấy ô kim ở vùng hàn thạch chế tạo thành, hàn khí kinh người, ngoài vết thương trên da ra hàn khí còn thâm nhập thẳng vào tim kẻ địch. #r<color=#00FF00>Sau khi trang bị sẽ nâng lên (thể lực, thân pháp)"
10405064,Thiết Trảo Song Hoàn,5,0,true,45,-1,1,1000,800,162,true,2,-1,-1,-1,"[{""Symbol"":""magic_physatkbase"",""Value"":""458""},{""Symbol"":""magic_magicatkbase"",""Value"":""458""}]","[{""Symbol"":""magic_physatk"",""Rate"":""100""},{""Symbol"":""magic_dexterity"",""Rate"":""100""}]","Được tạo ra từ sức mạnh trời đất của vùng Côn Lôn Sơn, mép của song hoàn giống như thiết trảo, khống chế kẻ địch một cách vô hình, là loại vũ khí cực kỳ thích hợp khi tỷ võ. <color=#00FF00>Sau khi trang bị gia tăng (ngoại công, thân pháp)"
10405065,Tuyệt Tình Hoàn,5,0,true,53,-1,1,1000,800,175,true,3,-1,-1,-1,"[{""Symbol"":""magic_physatkbase"",""Value"":""543""},{""Symbol"":""magic_magicatkbase"",""Value"":""543""}]","[{""Symbol"":""magic_iceatk"",""Rate"":""100""},{""Symbol"":""magic_fireatk"",""Rate"":""100""}]","Tương truyền được lấy từ những mảnh tim tan vỡ, cho nên mới có tên là: đa tình. #r<color=#00FF00>Sau khi trang bị sẽ nâng lên (băng công, hỏa công)"
10405066,Đa Tình Hoàn,5,0,true,72,-1,1,1000,800,200,true,3,-1,-1,-1,"[{""Symbol"":""magic_physatkbase"",""Value"":""713""},{""Symbol"":""magic_magicatkbase"",""Value"":""713""}]","[{""Symbol"":""magic_critatk"",""Rate"":""100""},{""Symbol"":""magic_dexterity"",""Rate"":""100""}]","Tương truyền được là từ sự tương tư của những người si tình, cho nên mới có tên là: Đa Tình. #r<color=#00FF00>Sau khi trang bị sẽ nâng lên (chí mạng, thân pháp)"
