ID,Name,Type,EquipPoint,IsWeaponPosition,Level,FactionID,BoundRule,BasePrice,SellPrice,Durability,Identifiable,Star,BuffID,SetID,DurationHour,BaseAttributesJSON,AttributesJSON,Description
10146423,Thú Cưỡi: Ngự Phong Hành,41,8,false,10,-1,1,4,4,150,false,1,-1,-1,24,"[{""Symbol"":""magic_movespeed_p"",""Value"":""85""}]",,"<color=#33ff99>(Hạn sử dụng 1 ngày, tính từ khi bắt đầu mua)#r<color=#FFFFFF>Triệu hồi <color=#00FF00>Thú Cưỡi: Ngự Phong Hành<color=#FFFFFF>.#r<color=#00FF00>(Nhấn để trang bị)"
10146424,Thú Cưỡi: Ngự Phong Hành,41,8,false,10,-1,1,4,4,150,false,1,-1,-1,72,"[{""Symbol"":""magic_movespeed_p"",""Value"":""85""}]",,"<color=#33ff99>(Hạn sử dụng 3 ngày, tính từ khi bắt đầu mua)#r<color=#FFFFFF>Triệu hồi <color=#00FF00>Thú Cưỡi: Ngự Phong Hành<color=#FFFFFF>.#r<color=#00FF00>(Nhấn để trang bị)"
10146425,Thú Cưỡi: Ngự Phong Hành,41,8,false,10,-1,1,4,4,150,false,1,-1,-1,168,"[{""Symbol"":""magic_movespeed_p"",""Value"":""85""}]",,"<color=#33ff99>(Hạn sử dụng 7 ngày, tính từ khi bắt đầu mua)#r<color=#FFFFFF>Triệu hồi <color=#00FF00>Thú Cưỡi: Ngự Phong Hành<color=#FFFFFF>.#r<color=#00FF00>(Nhấn để trang bị)"
10146426,Thú Cưỡi: Ngự Phong Hành,41,8,false,10,-1,1,4,4,150,false,1,-1,-1,360,"[{""Symbol"":""magic_movespeed_p"",""Value"":""85""}]",,"<color=#33ff99>(Hạn sử dụng 15 ngày, tính từ khi bắt đầu mua)#r<color=#FFFFFF>Triệu hồi <color=#00FF00>Thú Cưỡi: Ngự Phong Hành<color=#FFFFFF>.#r<color=#00FF00>(Nhấn để trang bị)"
10146427,Thú Cưỡi: Ngự Phong Hành,41,8,false,10,-1,1,4,4,150,false,1,-1,-1,720,"[{""Symbol"":""magic_movespeed_p"",""Value"":""85""}]",,"<color=#33ff99>(Hạn sử dụng 30 ngày, tính từ khi bắt đầu mua)#r<color=#FFFFFF>Triệu hồi <color=#00FF00>Thú Cưỡi: Ngự Phong Hành<color=#FFFFFF>.#r<color=#00FF00>(Nhấn để trang bị)"
10146428,Thú Cưỡi: Ngự Phong Hành,41,8,false,10,-1,1,4,4,150,false,1,-1,-1,2160,"[{""Symbol"":""magic_movespeed_p"",""Value"":""85""}]",,"<color=#33ff99>(Hạn sử dụng 90 ngày, tính từ khi bắt đầu mua)#r<color=#FFFFFF>Triệu hồi <color=#00FF00>Thú Cưỡi: Ngự Phong Hành<color=#FFFFFF>.#r<color=#00FF00>(Nhấn để trang bị)"
10146429,Thú Cưỡi: Ngự Phong Hành,41,8,false,10,-1,1,4,4,150,false,1,-1,-1,4320,"[{""Symbol"":""magic_movespeed_p"",""Value"":""85""}]",,"<color=#33ff99>(Hạn sử dụng 180 ngày, tính từ khi bắt đầu mua)#r<color=#FFFFFF>Triệu hồi <color=#00FF00>Thú Cưỡi: Ngự Phong Hành<color=#FFFFFF>.#r<color=#00FF00>(Nhấn để trang bị)"
10146430,Thú Cưỡi: Ngự Phong Hành,41,8,false,10,-1,1,4,4,150,false,1,-1,-1,-1,"[{""Symbol"":""magic_movespeed_p"",""Value"":""85""}]",,<color=#ffff00>[Vật Phẩm Xa Xỉ] #Triệu hồi <color=#00FF00>Thú Cưỡi: Ngự Phong Hành<color=#FFFFFF>.#r<color=#00FF00>(Nhấn để trang bị)
10146431,Thú Cưỡi: Thê Phượng Ca,41,8,false,10,-1,1,4,4,150,false,1,-1,-1,24,"[{""Symbol"":""magic_movespeed_p"",""Value"":""80""}]",,"<color=#33ff99>(Hạn sử dụng 1 ngày, tính từ khi bắt đầu mua)#r<color=#FFFFFF>Triệu hồi <color=#00FF00>Thú Cưỡi: Thê Phượng Ca<color=#FFFFFF>.#r<color=#00FF00>(Nhấn để trang bị)"
10146432,Thú Cưỡi: Thê Phượng Ca,41,8,false,10,-1,1,4,4,150,false,1,-1,-1,72,"[{""Symbol"":""magic_movespeed_p"",""Value"":""80""}]",,"<color=#33ff99>(Hạn sử dụng 3 ngày, tính từ khi bắt đầu mua)#r<color=#FFFFFF>Triệu hồi <color=#00FF00>Thú Cưỡi: Thê Phượng Ca<color=#FFFFFF>.#r<color=#00FF00>(Nhấn để trang bị)"
10146433,Thú Cưỡi: Thê Phượng Ca,41,8,false,10,-1,1,4,4,150,false,1,-1,-1,168,"[{""Symbol"":""magic_movespeed_p"",""Value"":""80""}]",,"<color=#33ff99>(Hạn sử dụng 7 ngày, tính từ khi bắt đầu mua)#r<color=#FFFFFF>Triệu hồi <color=#00FF00>Thú Cưỡi: Thê Phượng Ca<color=#FFFFFF>.#r<color=#00FF00>(Nhấn để trang bị)"
10146434,Thú Cưỡi: Thê Phượng Ca,41,8,false,10,-1,1,4,4,150,false,1,-1,-1,360,"[{""Symbol"":""magic_movespeed_p"",""Value"":""80""}]",,"<color=#33ff99>(Hạn sử dụng 15 ngày, tính từ khi bắt đầu mua)#r<color=#FFFFFF>Triệu hồi <color=#00FF00>Thú Cưỡi: Thê Phượng Ca<color=#FFFFFF>.#r<color=#00FF00>(Nhấn để trang bị)"
10146435,Thú Cưỡi: Thê Phượng Ca,41,8,false,10,-1,1,4,4,150,false,1,-1,-1,720,"[{""Symbol"":""magic_movespeed_p"",""Value"":""80""}]",,"<color=#33ff99>(Hạn sử dụng 30 ngày, tính từ khi bắt đầu mua)#r<color=#FFFFFF>Triệu hồi <color=#00FF00>Thú Cưỡi: Thê Phượng Ca<color=#FFFFFF>.#r<color=#00FF00>(Nhấn để trang bị)"
10146436,Thú Cưỡi: Thê Phượng Ca,41,8,false,10,-1,1,4,4,150,false,1,-1,-1,2160,"[{""Symbol"":""magic_movespeed_p"",""Value"":""80""}]",,"<color=#33ff99>(Hạn sử dụng 90 ngày, tính từ khi bắt đầu mua)#r<color=#FFFFFF>Triệu hồi <color=#00FF00>Thú Cưỡi: Thê Phượng Ca<color=#FFFFFF>.#r<color=#00FF00>(Nhấn để trang bị)"
10146437,Thú Cưỡi: Thê Phượng Ca,41,8,false,10,-1,1,4,4,150,false,1,-1,-1,4320,"[{""Symbol"":""magic_movespeed_p"",""Value"":""80""}]",,"<color=#33ff99>(Hạn sử dụng 180 ngày, tính từ khi bắt đầu mua)#r<color=#FFFFFF>Triệu hồi <color=#00FF00>Thú Cưỡi: Thê Phượng Ca<color=#FFFFFF>.#r<color=#00FF00>(Nhấn để trang bị)"
10146438,Thú Cưỡi: Thê Phượng Ca,41,8,false,10,-1,1,4,4,150,false,1,-1,-1,-1,"[{""Symbol"":""magic_movespeed_p"",""Value"":""80""}]",,Triệu hồi <color=#00FF00>Thú Cưỡi: Thê Phượng Ca<color=#FFFFFF>.#r<color=#00FF00>(Nhấn để trang bị)
10146439,Thú Cưỡi: Thê Phượng Ca,41,8,false,10,-1,1,4,4,150,false,1,-1,-1,24,"[{""Symbol"":""magic_movespeed_p"",""Value"":""80""}]",,"<color=#33ff99>(Hạn sử dụng 1 ngày, tính từ khi bắt đầu mua)#r<color=#FFFFFF>Triệu hồi <color=#00FF00>Thú Cưỡi: Thê Phượng Ca<color=#FFFFFF>.#r<color=#00FF00>(Nhấn để trang bị)"
10146440,Thú Cưỡi: Thê Phượng Ca,41,8,false,10,-1,1,4,4,150,false,1,-1,-1,72,"[{""Symbol"":""magic_movespeed_p"",""Value"":""80""}]",,"<color=#33ff99>(Hạn sử dụng 3 ngày, tính từ khi bắt đầu mua)#r<color=#FFFFFF>Triệu hồi <color=#00FF00>Thú Cưỡi: Thê Phượng Ca<color=#FFFFFF>.#r<color=#00FF00>(Nhấn để trang bị)"
10146441,Thú Cưỡi: Thê Phượng Ca,41,8,false,10,-1,1,4,4,150,false,1,-1,-1,168,"[{""Symbol"":""magic_movespeed_p"",""Value"":""80""}]",,"<color=#33ff99>(Hạn sử dụng 7 ngày, tính từ khi bắt đầu mua)#r<color=#FFFFFF>Triệu hồi <color=#00FF00>Thú Cưỡi: Thê Phượng Ca<color=#FFFFFF>.#r<color=#00FF00>(Nhấn để trang bị)"
10146442,Thú Cưỡi: Thê Phượng Ca,41,8,false,10,-1,1,4,4,150,false,1,-1,-1,360,"[{""Symbol"":""magic_movespeed_p"",""Value"":""80""}]",,"<color=#33ff99>(Hạn sử dụng 15 ngày, tính từ khi bắt đầu mua)#r<color=#FFFFFF>Triệu hồi <color=#00FF00>Thú Cưỡi: Thê Phượng Ca<color=#FFFFFF>.#r<color=#00FF00>(Nhấn để trang bị)"
10146443,Thú Cưỡi: Thê Phượng Ca,41,8,false,10,-1,1,4,4,150,false,1,-1,-1,720,"[{""Symbol"":""magic_movespeed_p"",""Value"":""80""}]",,"<color=#33ff99>(Hạn sử dụng 30 ngày, tính từ khi bắt đầu mua)#r<color=#FFFFFF>Triệu hồi <color=#00FF00>Thú Cưỡi: Thê Phượng Ca<color=#FFFFFF>.#r<color=#00FF00>(Nhấn để trang bị)"
10146444,Thú Cưỡi: Thê Phượng Ca,41,8,false,10,-1,1,4,4,150,false,1,-1,-1,2160,"[{""Symbol"":""magic_movespeed_p"",""Value"":""80""}]",,"<color=#33ff99>(Hạn sử dụng 90 ngày, tính từ khi bắt đầu mua)#r<color=#FFFFFF>Triệu hồi <color=#00FF00>Thú Cưỡi: Thê Phượng Ca<color=#FFFFFF>.#r<color=#00FF00>(Nhấn để trang bị)"
10146445,Thú Cưỡi: Thê Phượng Ca,41,8,false,10,-1,1,4,4,150,false,1,-1,-1,4320,"[{""Symbol"":""magic_movespeed_p"",""Value"":""80""}]",,"<color=#33ff99>(Hạn sử dụng 180 ngày, tính từ khi bắt đầu mua)#r<color=#FFFFFF>Triệu hồi <color=#00FF00>Thú Cưỡi: Thê Phượng Ca<color=#FFFFFF>.#r<color=#00FF00>(Nhấn để trang bị)"
10146446,Thú Cưỡi: Thê Phượng Ca,41,8,false,10,-1,1,4,4,150,false,1,-1,-1,-1,"[{""Symbol"":""magic_movespeed_p"",""Value"":""80""}]",,Triệu hồi <color=#00FF00>Thú Cưỡi: Thê Phượng Ca<color=#FFFFFF>.#r<color=#00FF00>(Nhấn để trang bị)
10146447,Thú Cưỡi: Bá Thế Vũ Long,41,8,false,10,-1,1,4,4,150,false,1,-1,-1,1440,"[{""Symbol"":""magic_movespeed_p"",""Value"":""85""}]",,"<color=#33ff99>(Hạn sử dụng 60 ngày, tính từ khi bắt đầu mua)#r<color=#FFFFFF>Triệu hồi <color=#00FF00>Thú Cưỡi: Bá Thế Vũ Long<color=#FFFFFF>.#r<color=#00FF00>(Nhấn để trang bị)"
10146448,Thú Cưỡi: Ngự Phong Hành,41,8,false,10,-1,1,4,4,150,false,1,-1,-1,8640,"[{""Symbol"":""magic_movespeed_p"",""Value"":""85""}]",,"<color=#33ff99>(Hạn sử dụng 360 ngày, tính từ khi bắt đầu mua)#r<color=#FFFFFF>Triệu hồi <color=#00FF00>Thú Cưỡi: Ngự Phong Hành<color=#FFFFFF>.#r<color=#00FF00>(Nhấn để trang bị)"
10146449,Cánh: Kim Vũ,41,8,false,10,-1,1,4,4,150,false,1,-1,-1,360,"[{""Symbol"":""magic_movespeed_p"",""Value"":""80""}]",,"<color=#33ff99>(Hạn sử dụng 15 ngày, tính từ khi bắt đầu mua)#r<color=#FFFFFF>Triệu hồi <color=#00FF00>Cánh: Kim Vũ<color=#FFFFFF>.#r<color=#00FF00>(Nhấn để trang bị)"
10146450,Thú Cưỡi: Hà Thượng Tiên,41,8,false,10,-1,1,4,4,150,false,1,-1,-1,24,"[{""Symbol"":""magic_movespeed_p"",""Value"":""80""}]",,"<color=#33ff99>(Hạn sử dụng 1 ngày, tính từ khi bắt đầu mua)#r<color=#FFFFFF>Triệu hồi <color=#00FF00>Thú Cưỡi: Hà Thượng Tiên<color=#FFFFFF>.#r<color=#00FF00>(Nhấn để trang bị)"
10146451,Thú Cưỡi: Hà Thượng Tiên,41,8,false,10,-1,1,4,4,150,false,1,-1,-1,72,"[{""Symbol"":""magic_movespeed_p"",""Value"":""80""}]",,"<color=#33ff99>(Hạn sử dụng 3 ngày, tính từ khi bắt đầu mua)#r<color=#FFFFFF>Triệu hồi <color=#00FF00>Thú Cưỡi: Hà Thượng Tiên<color=#FFFFFF>.#r<color=#00FF00>(Nhấn để trang bị)"
10146452,Thú Cưỡi: Hà Thượng Tiên,41,8,false,10,-1,1,4,4,150,false,1,-1,-1,168,"[{""Symbol"":""magic_movespeed_p"",""Value"":""80""}]",,"<color=#33ff99>(Hạn sử dụng 7 ngày, tính từ khi bắt đầu mua)#r<color=#FFFFFF>Triệu hồi <color=#00FF00>Thú Cưỡi: Hà Thượng Tiên<color=#FFFFFF>.#r<color=#00FF00>(Nhấn để trang bị)"
10146453,Thú Cưỡi: Hà Thượng Tiên,41,8,false,10,-1,1,4,4,150,false,1,-1,-1,360,"[{""Symbol"":""magic_movespeed_p"",""Value"":""80""}]",,"<color=#33ff99>(Hạn sử dụng 15 ngày, tính từ khi bắt đầu mua)#r<color=#FFFFFF>Triệu hồi <color=#00FF00>Thú Cưỡi: Hà Thượng Tiên<color=#FFFFFF>.#r<color=#00FF00>(Nhấn để trang bị)"
10146454,Thú Cưỡi: Hà Thượng Tiên,41,8,false,10,-1,1,4,4,150,false,1,-1,-1,720,"[{""Symbol"":""magic_movespeed_p"",""Value"":""80""}]",,"<color=#33ff99>(Hạn sử dụng 30 ngày, tính từ khi bắt đầu mua)#r<color=#FFFFFF>Triệu hồi <color=#00FF00>Thú Cưỡi: Hà Thượng Tiên<color=#FFFFFF>.#r<color=#00FF00>(Nhấn để trang bị)"
10146455,Thú Cưỡi: Hà Thượng Tiên,41,8,false,10,-1,1,4,4,150,false,1,-1,-1,2160,"[{""Symbol"":""magic_movespeed_p"",""Value"":""80""}]",,"<color=#33ff99>(Hạn sử dụng 90 ngày, tính từ khi bắt đầu mua)#r<color=#FFFFFF>Triệu hồi <color=#00FF00>Thú Cưỡi: Hà Thượng Tiên<color=#FFFFFF>.#r<color=#00FF00>(Nhấn để trang bị)"
10146456,Thú Cưỡi: Hà Thượng Tiên,41,8,false,10,-1,1,4,4,150,false,1,-1,-1,4320,"[{""Symbol"":""magic_movespeed_p"",""Value"":""80""}]",,"<color=#33ff99>(Hạn sử dụng 180 ngày, tính từ khi bắt đầu mua)#r<color=#FFFFFF>Triệu hồi <color=#00FF00>Thú Cưỡi: Hà Thượng Tiên<color=#FFFFFF>.#r<color=#00FF00>(Nhấn để trang bị)"
10146457,Thú Cưỡi: Hà Thượng Tiên,41,8,false,10,-1,1,4,4,150,false,1,-1,-1,-1,"[{""Symbol"":""magic_movespeed_p"",""Value"":""80""}]",,Triệu hồi <color=#00FF00>Thú Cưỡi: Hà Thượng Tiên.#r<color=#00FF00>(Nhấn để trang bị)
10146458,Thú Cưỡi: Hà Thượng Tiên,41,8,false,10,-1,1,4,4,150,false,1,-1,-1,24,"[{""Symbol"":""magic_movespeed_p"",""Value"":""80""}]",,"<color=#33ff99>(Hạn sử dụng 1 ngày, tính từ khi bắt đầu mua)#r<color=#FFFFFF>Triệu hồi <color=#00FF00>Thú Cưỡi: Hà Thượng Tiên<color=#FFFFFF>.#r<color=#00FF00>(Nhấn để trang bị)"
10146459,Thú Cưỡi: Hà Thượng Tiên,41,8,false,10,-1,1,4,4,150,false,1,-1,-1,72,"[{""Symbol"":""magic_movespeed_p"",""Value"":""80""}]",,"<color=#33ff99>(Hạn sử dụng 3 ngày, tính từ khi bắt đầu mua)#r<color=#FFFFFF>Triệu hồi <color=#00FF00>Thú Cưỡi: Hà Thượng Tiên<color=#FFFFFF>.#r<color=#00FF00>(Nhấn để trang bị)"
10146460,Thú Cưỡi: Hà Thượng Tiên,41,8,false,10,-1,1,4,4,150,false,1,-1,-1,168,"[{""Symbol"":""magic_movespeed_p"",""Value"":""80""}]",,"<color=#33ff99>(Hạn sử dụng 7 ngày, tính từ khi bắt đầu mua)#r<color=#FFFFFF>Triệu hồi <color=#00FF00>Thú Cưỡi: Hà Thượng Tiên<color=#FFFFFF>.#r<color=#00FF00>(Nhấn để trang bị)"
10146461,Thú Cưỡi: Hà Thượng Tiên,41,8,false,10,-1,1,4,4,150,false,1,-1,-1,360,"[{""Symbol"":""magic_movespeed_p"",""Value"":""80""}]",,"<color=#33ff99>(Hạn sử dụng 15 ngày, tính từ khi bắt đầu mua)#r<color=#FFFFFF>Triệu hồi <color=#00FF00>Thú Cưỡi: Hà Thượng Tiên<color=#FFFFFF>.#r<color=#00FF00>(Nhấn để trang bị)"
10146462,Thú Cưỡi: Hà Thượng Tiên,41,8,false,10,-1,1,4,4,150,false,1,-1,-1,720,"[{""Symbol"":""magic_movespeed_p"",""Value"":""80""}]",,"<color=#33ff99>(Hạn sử dụng 30 ngày, tính từ khi bắt đầu mua)#r<color=#FFFFFF>Triệu hồi <color=#00FF00>Thú Cưỡi: Hà Thượng Tiên<color=#FFFFFF>.#r<color=#00FF00>(Nhấn để trang bị)"
10146463,Thú Cưỡi: Hà Thượng Tiên,41,8,false,10,-1,1,4,4,150,false,1,-1,-1,2160,"[{""Symbol"":""magic_movespeed_p"",""Value"":""80""}]",,"<color=#33ff99>(Hạn sử dụng 90 ngày, tính từ khi bắt đầu mua)#r<color=#FFFFFF>Triệu hồi <color=#00FF00>Thú Cưỡi: Hà Thượng Tiên<color=#FFFFFF>.#r<color=#00FF00>(Nhấn để trang bị)"
10146464,Thú Cưỡi: Hà Thượng Tiên,41,8,false,10,-1,1,4,4,150,false,1,-1,-1,4320,"[{""Symbol"":""magic_movespeed_p"",""Value"":""80""}]",,"<color=#33ff99>(Hạn sử dụng 180 ngày, tính từ khi bắt đầu mua)#r<color=#FFFFFF>Triệu hồi <color=#00FF00>Thú Cưỡi: Hà Thượng Tiên<color=#FFFFFF>.#r<color=#00FF00>(Nhấn để trang bị)"
10146465,Thú Cưỡi: Hà Thượng Tiên,41,8,false,10,-1,1,4,4,150,false,1,-1,-1,-1,"[{""Symbol"":""magic_movespeed_p"",""Value"":""80""}]",,Triệu hồi <color=#00FF00>Thú Cưỡi: Hà Thượng Tiên.#r<color=#00FF00>(Nhấn để trang bị)
10146466,Thú Cưỡi: Hắc Thiên Mã,41,8,false,10,-1,1,4,4,150,false,1,-1,-1,8640,"[{""Symbol"":""magic_movespeed_p"",""Value"":""85""}]",,"<color=#33ff99>(Hạn sử dụng 360 ngày, tính từ khi bắt đầu mua)#rTriệu hồi <color=#00FF00>Thú Cưỡi: Hắc Thiên Mã<color=#FFFFFF>.#r<color=#00FF00>(Nhấn để trang bị)"
10146467,Thú Cưỡi: Hắc Thiên Mã,41,8,false,10,-1,1,4,4,150,false,1,-1,-1,4320,"[{""Symbol"":""magic_movespeed_p"",""Value"":""85""}]",,"<color=#33ff99>(Hạn sử dụng 180 ngày, tính từ khi bắt đầu mua)#rTriệu hồi <color=#00FF00>Thú Cưỡi: Hắc Thiên Mã<color=#FFFFFF>.#r<color=#00FF00>(Nhấn để trang bị)"
10146468,Thú Cưỡi: Hắc Thiên Mã,41,8,false,10,-1,1,4,4,150,false,1,-1,-1,1440,"[{""Symbol"":""magic_movespeed_p"",""Value"":""85""}]",,"<color=#33ff99>(Hạn sử dụng 60 ngày, tính từ khi bắt đầu mua)#rTriệu hồi <color=#00FF00>Thú Cưỡi: Hắc Thiên Mã<color=#FFFFFF>.#r<color=#00FF00>(Nhấn để trang bị)"
10146469,Thú Cưỡi: Thiên Mã,41,8,false,10,-1,1,4,4,150,false,1,-1,-1,8640,"[{""Symbol"":""magic_movespeed_p"",""Value"":""85""}]",,"<color=#33ff99>(Hạn sử dụng 360 ngày, tính từ khi bắt đầu mua)#r<color=#FFFFFF>Triệu hồi <color=#00FF00>Thú Cưỡi: Thiên Mã<color=#FFFFFF>.#r<color=#00FF00>(Nhấn để trang bị)"
10146470,Thú Cưỡi: Mộc Diên,41,8,false,40,13,1,10000,1000,150,false,1,-1,-1,-1,"[{""Symbol"":""magic_movespeed_p"",""Value"":""40""}]",,Triệu hồi <color=#00FF00>Thú Cưỡi: Mộc Diên<color=#FFFFFF>.#rĐệ tử Đào Hoa cấp 40 có thể dùng.#r<color=#00FF00>(Nhấn để trang bị)
