ID,Name,Type,EquipPoint,Level,FactionID,BoundRule,SellPrice,Identifiable,Star,BuffID,SetID,DurationHour
10104005,Tương Ngọc Phiến,4,0,50,-1,2,2160,false,1,-1,-1,-1
10104006,Tải Vân Phiến,4,0,60,-1,2,3080,false,1,-1,-1,-1
10104007,Điêu Linh Phiến,4,0,70,-1,2,4456,false,1,-1,-1,-1
10104008,Đinh Quân Phiến,4,0,80,-1,2,5960,false,1,-1,-1,-1
10104009,Chinh Lỗ Phiến,4,0,90,-1,2,7960,false,1,-1,-1,-1
10104010,Phong Vũ Phiến,4,0,100,-1,2,12800,false,1,-1,-1,-1
10104011,Sa Khâu,4,0,110,-1,2,15488,false,1,-1,-1,-1
10104012,Tương Huyết,4,0,120,-1,2,18432,false,1,-1,-1,-1
10104013,Phiến Cấp 130,4,0,130,-1,2,21632,false,1,-1,-1,-1
10104014,Phiến Cấp 140,4,0,140,-1,2,25088,false,1,-1,-1,-1
10104015,Phiến Cấp 150,4,0,150,-1,2,28800,false,1,-1,-1,-1
10104100,Chiết Phiến,4,0,1,-1,2,1,false,1,-1,-1,-1
10105000,Trúc Chi Hoàn,5,0,1,-1,2,16,false,1,-1,-1,-1
10105001,Bạch Hồng Hoàn,5,0,10,-1,2,144,false,1,-1,-1,-1
10105002,Tử Ngọc Hoàn,5,0,20,-1,2,432,false,1,-1,-1,-1
10105003,Ngưng Sương Hoàn,5,0,30,-1,2,920,false,1,-1,-1,-1
10105004,Phất Hương Hoàn,5,0,40,-1,2,1424,false,1,-1,-1,-1
10105005,Bích Ngọc Hoàn,5,0,50,-1,2,2160,false,1,-1,-1,-1
10105006,Hỗn Độn Hoàn,5,0,60,-1,2,3080,false,1,-1,-1,-1
10105007,Tiêu Dao Hoàn,5,0,70,-1,2,4456,false,1,-1,-1,-1
10105008,Thiên Mục Hoàn,5,0,80,-1,2,5960,false,1,-1,-1,-1
10105009,U Minh Hoàn,5,0,90,-1,2,7960,false,1,-1,-1,-1
10105010,Long Phụng Hoàn,5,0,100,-1,2,12800,false,1,-1,-1,-1
10105011,Hạ Phất Hoàn,5,0,110,-1,2,15488,false,1,-1,-1,-1
10105012,Tích Lan,5,0,120,-1,2,18432,false,1,-1,-1,-1
10105013,Hoàn Cấp 130,5,0,130,-1,2,21632,false,1,-1,-1,-1
10105014,Hoàn Cấp 140,5,0,140,-1,2,25088,false,1,-1,-1,-1
10105015,Hoàn Cấp 150,5,0,150,-1,2,28800,false,1,-1,-1,-1
10105100,Thiết Hoàn,5,0,1,-1,2,1,false,1,-1,-1,-1
10106000,Hoa Mộc Nỗ,6,0,1,-1,2,16,false,1,-1,-1,-1
10106001,Tùng Chi Nỗ,6,0,10,-1,2,144,false,1,-1,-1,-1
10106002,Đàn Mộc Nỗ,6,0,20,-1,2,432,false,1,-1,-1,-1
10106003,Đào Mộc Nỗ,6,0,30,-1,2,920,false,1,-1,-1,-1
10106004,Lê Hoa Nỗ,6,0,40,-1,2,1424,false,1,-1,-1,-1
10106005,Đoạn Thiết Nỗ,6,0,50,-1,2,2160,false,1,-1,-1,-1
10106006,Xích Đồng Nỗ,6,0,60,-1,2,3080,false,1,-1,-1,-1
10106007,Lưu Kim Nỗ,6,0,70,-1,2,4456,false,1,-1,-1,-1
10106008,Nhạn Linh Nỗ,6,0,80,-1,2,5960,false,1,-1,-1,-1
10106009,Vân Bối Nỗ,6,0,90,-1,2,7960,false,1,-1,-1,-1
10106010,Thủy Nguyệt Nỗ,6,0,100,-1,2,12800,false,1,-1,-1,-1
10106011,Vân Lộc Tấn Nỗ,6,0,110,-1,2,15488,false,1,-1,-1,-1
10106012,Khuynh Vân Lương Nguyệt Nỗ,6,0,120,-1,2,18432,false,1,-1,-1,-1
10106013,Nỗ Cấp 130,6,0,130,-1,2,21632,false,1,-1,-1,-1
10106014,Nỗ Cấp 140,6,0,140,-1,2,25088,false,1,-1,-1,-1
10106015,Nỗ Cấp 150,6,0,150,-1,2,28800,false,1,-1,-1,-1
10106100,Tử Đằng Nỗ,6,0,1,-1,2,1,false,1,-1,-1,-1
10107000,Hoa Mộc Trượng,7,0,1,-1,2,16,false,1,-1,-1,-1
10107001,Tùng Chi Trượng,7,0,10,-1,2,144,false,1,-1,-1,-1
10107002,Đào Văn Trượng,7,0,20,-1,2,432,false,1,-1,-1,-1
10107003,Hắc Đàn Trượng,7,0,30,-1,2,920,false,1,-1,-1,-1
10107004,Lê Hoa Trượng,7,0,40,-1,2,1424,false,1,-1,-1,-1
10107005,Kim Ti Trượng,7,0,50,-1,2,2160,false,1,-1,-1,-1
10107006,Hàn Thiết Trượng,7,0,60,-1,2,3080,false,1,-1,-1,-1
10107007,Xích Đồng Trượng,7,0,70,-1,2,4456,false,1,-1,-1,-1
10107008,Lượng Ngân Trượng,7,0,80,-1,2,5960,false,1,-1,-1,-1
10107009,Lưu Kim Trượng,7,0,90,-1,2,7960,false,1,-1,-1,-1
10107010,Thủy Nguyệt Trượng,7,0,100,-1,2,12800,false,1,-1,-1,-1
10107011,Phi Hoa Trượng,7,0,110,-1,2,15488,false,1,-1,-1,-1
10107012,Bích Vân Trượng,7,0,120,-1,2,18432,false,1,-1,-1,-1
10107013,Trượng Cấp 130,7,0,130,-1,2,21632,false,1,-1,-1,-1
10107014,Trượng Cấp 140,7,0,140,-1,2,25088,false,1,-1,-1,-1
10107015,Trượng Cấp 150,7,0,150,-1,2,28800,false,1,-1,-1,-1
10107100,Hồng Tùng Trượng,7,0,1,-1,2,1,false,1,-1,-1,-1
10108000,Ma Trúc Tiêu,8,0,1,-1,2,16,false,1,-1,-1,-1
10108001,Nam Trúc Tiêu,8,0,10,-1,2,144,false,1,-1,-1,-1
10108002,Khổ Trúc Tiêu,8,0,20,-1,2,432,false,1,-1,-1,-1
10108003,Mặc Trúc Tiêu,8,0,30,-1,2,920,false,1,-1,-1,-1
10108004,Tử Trúc Tiêu,8,0,40,-1,2,1424,false,1,-1,-1,-1
10108005,Hàn Y Tiêu,8,0,50,-1,2,2160,false,1,-1,-1,-1
10108006,Tuyết Ngân Tiêu,8,0,60,-1,2,3080,false,1,-1,-1,-1
10108007,Lưu Kim Tiêu,8,0,70,-1,2,4456,false,1,-1,-1,-1
10108008,Chiết Ngọc Tiêu,8,0,80,-1,2,5960,false,1,-1,-1,-1
10108009,Vân Văn Tiêu,8,0,90,-1,2,7960,false,1,-1,-1,-1
10108010,Tương Phi Tiêu,8,0,100,-1,2,12800,false,1,-1,-1,-1
10108011,Tập Hoa Tiêu,8,0,110,-1,2,15488,false,1,-1,-1,-1
10108012,Thủy Thiên Nhất Sắc Tiêu,8,0,120,-1,2,18432,false,1,-1,-1,-1
10108013,Tiêu Kiếm Cấp 130,8,0,130,-1,2,21632,false,1,-1,-1,-1
10108014,Tiêu Kiếm Cấp 140,8,0,140,-1,2,25088,false,1,-1,-1,-1
10108015,Tiêu Kiếm Cấp 150,8,0,150,-1,2,28800,false,1,-1,-1,-1
10108100,Lục Trúc Tiêu,8,0,1,-1,2,1,false,1,-1,-1,-1
10110000,Đầu Cân,10,1,1,-1,2,16,false,1,-1,-1,-1
10110001,Bố Mão,10,1,2,-1,2,24,false,1,-1,-1,-1
10110002,Ma Bố Mão,10,1,2,-1,2,24,false,1,-1,-1,-1
10110003,Miên Bố Mão,10,1,2,-1,2,24,false,1,-1,-1,-1
10110004,Sa Nhung Mão,10,1,12,-1,2,87,false,1,-1,-1,-1
10110005,Quyên Ty Mão,10,1,12,-1,2,87,false,1,-1,-1,-1
10110006,Cẩm Bạch Mão,10,1,22,-1,2,135,false,1,-1,-1,-1
10110007,Ty Trừu Mão,10,1,22,-1,2,135,false,1,-1,-1,-1
10110008,Lăng La Mão,10,1,22,-1,2,135,false,1,-1,-1,-1
10110009,Lang Nha Mão,10,1,32,-1,2,264,false,1,-1,-1,-1
10110010,Lang Trảo Mão,10,1,32,-1,2,264,false,1,-1,-1,-1
10110011,Lang Bì Mão,10,1,32,-1,2,264,false,1,-1,-1,-1
10110012,Hổ Nha Mão,10,1,42,-1,2,443,false,1,-1,-1,-1
10110013,Hổ Bì Mão,10,1,42,-1,2,443,false,1,-1,-1,-1
10110014,Bì Cách Mão,10,1,42,-1,2,443,false,1,-1,-1,-1
10110015,Giao Long Mão,10,1,52,-1,2,712,false,1,-1,-1,-1
10110016,Ô Tằm Mão,10,1,52,-1,2,712,false,1,-1,-1,-1
10110017,Thương Mãng Mão,10,1,52,-1,2,712,false,1,-1,-1,-1
10110018,Thiên Khu Mão,10,1,62,-1,2,1004,false,1,-1,-1,-1
10110019,Thiên Cơ Mão,10,1,62,-1,2,1004,false,1,-1,-1,-1
10110020,Thiên Toàn Mão,10,1,62,-1,2,1004,false,1,-1,-1,-1
10110021,Thiên Quyền Mão,10,1,62,-1,2,1004,false,1,-1,-1,-1
10110022,Dao Quang Mão,10,1,62,-1,2,1004,false,1,-1,-1,-1
10110023,Khai Dương Mão,10,1,62,-1,2,1004,false,1,-1,-1,-1
10110024,Tham Lang Mão,10,1,71,-1,2,1312,false,1,-1,-1,-1
10110025,Cự Môn Mão,10,1,71,-1,2,1312,false,1,-1,-1,-1
10110026,Lộc Tồn Mão,10,1,71,-1,2,1312,false,1,-1,-1,-1
10110027,Văn Khúc Mão,10,1,71,-1,2,1312,false,1,-1,-1,-1
10110028,Phá Quân Mão,10,1,71,-1,2,1312,false,1,-1,-1,-1
10110029,Vũ Khúc Mão,10,1,71,-1,2,1312,false,1,-1,-1,-1
10110030,Như Lai Mão,10,1,76,-1,2,1492,false,1,-1,-1,-1
10110031,Long Nữ Mão,10,1,76,-1,2,1492,false,1,-1,-1,-1
10110032,Thánh Vũ Mão,10,1,76,-1,2,1492,false,1,-1,-1,-1
10110033,Đạt Ma Mão,10,1,76,-1,2,1492,false,1,-1,-1,-1
10110034,La Hán Mão,10,1,76,-1,2,1492,false,1,-1,-1,-1
10110035,Thích Na Mão,10,1,76,-1,2,1492,false,1,-1,-1,-1
10110036,Phù Vân Mão,10,1,81,-1,2,1792,false,1,-1,-1,-1
10110037,Thần Hành Mão,10,1,81,-1,2,1792,false,1,-1,-1,-1
10110038,Đạp Phong Mão,10,1,81,-1,2,1792,false,1,-1,-1,-1
10110039,Truy Nhật Mão,10,1,81,-1,2,1792,false,1,-1,-1,-1
10110040,Trục Nhật Mão,10,1,81,-1,2,1792,false,1,-1,-1,-1
10110041,Chu Tước Quán,10,1,86,-1,2,2072,false,1,-1,-1,-1
10110042,Huyền Vũ Quán,10,1,86,-1,2,2072,false,1,-1,-1,-1
10110043,Bạch Hổ Quán,10,1,86,-1,2,2072,false,1,-1,-1,-1
10110044,Thanh Long Quán,10,1,86,-1,2,2072,false,1,-1,-1,-1
10110045,Thánh Linh Cân,10,1,91,-1,2,2528,false,1,-1,-1,-1
10110046,U Minh Quán,10,1,91,-1,2,2528,false,1,-1,-1,-1
10110047,Lân Mân Mão,10,1,91,-1,2,2528,false,1,-1,-1,-1
10110048,Nghê Vân Vũ Quán,10,1,96,-1,2,2848,false,1,-1,-1,-1
10110049,Cửu Bảo Thiên Cân,10,1,96,-1,2,2848,false,1,-1,-1,-1
10110050,Qui Nguyên Thần Quán,10,1,96,-1,2,2848,false,1,-1,-1,-1
10110051,Mạc Sầu Mạo,10,1,102,-1,2,4161,false,1,-1,-1,-1
10110052,Khổng Vũ Quán,10,1,112,-1,2,5017,false,1,-1,-1,-1
10110053,Mão Cấp 130,10,1,122,-1,2,5953,false,1,-1,-1,-1
10110054,Mão Cấp 140,10,1,132,-1,2,6969,false,1,-1,-1,-1
10110055,Mão Cấp 150,10,1,142,-1,2,8065,false,1,-1,-1,-1
10110100,Phá Đầu Cân,10,1,1,-1,2,16,false,1,-1,-1,-1
10111000,Triền Cước,11,4,1,-1,2,16,false,1,-1,-1,-1
10111001,Bố Hài,11,4,4,-1,2,40,false,1,-1,-1,-1
10111002,Ma Bố Hài,11,4,4,-1,2,40,false,1,-1,-1,-1
10111003,Miên Bố Hài,11,4,4,-1,2,40,false,1,-1,-1,-1
10111004,Sa Nhung Hài,11,4,14,-1,2,92,false,1,-1,-1,-1
10111005,Quyên Ty Hài,11,4,14,-1,2,92,false,1,-1,-1,-1
10111006,Cẩm Bạch Hài,11,4,24,-1,2,156,false,1,-1,-1,-1
10111007,Ty Trừu Hài,11,4,24,-1,2,156,false,1,-1,-1,-1
10111008,Lăng La Hài,11,4,24,-1,2,156,false,1,-1,-1,-1
10111009,Lang Nha Hài,11,4,34,-1,2,292,false,1,-1,-1,-1
10111010,Lang Trảo Hài,11,4,34,-1,2,292,false,1,-1,-1,-1
10111011,Lang Bì Hài,11,4,34,-1,2,292,false,1,-1,-1,-1
10111012,Hổ Nha Hài,11,4,44,-1,2,488,false,1,-1,-1,-1
10111013,Hổ Trảo Hài,11,4,44,-1,2,488,false,1,-1,-1,-1
10111014,Hổ Bì Hài,11,4,44,-1,2,488,false,1,-1,-1,-1
10111015,Giao Long Hài,11,4,54,-1,2,760,false,1,-1,-1,-1
10111016,Ô Tằm Hài,11,4,54,-1,2,760,false,1,-1,-1,-1
10111017,Mãng Xà Hài,11,4,54,-1,2,760,false,1,-1,-1,-1
10111018,Thiên Khu Hài,11,4,64,-1,2,1060,false,1,-1,-1,-1
10111019,Thiên Cơ Hài,11,4,64,-1,2,1060,false,1,-1,-1,-1
10111020,Thiên Toàn Hài,11,4,64,-1,2,1060,false,1,-1,-1,-1
10111021,Thiên Quyền Hài,11,4,64,-1,2,1060,false,1,-1,-1,-1
10111022,Dao Quang Hài,11,4,64,-1,2,1060,false,1,-1,-1,-1
10111023,Khai Dương Hài,11,4,64,-1,2,1060,false,1,-1,-1,-1
10111024,Tham Lang Hài,11,4,72,-1,2,1348,false,1,-1,-1,-1
10111025,Cự Môn Hài,11,4,72,-1,2,1348,false,1,-1,-1,-1
10111026,Lộc Tồn Hài,11,4,72,-1,2,1348,false,1,-1,-1,-1
10111027,Văn Khúc Hài,11,4,72,-1,2,1348,false,1,-1,-1,-1
10111028,Phá Quân Hài,11,4,72,-1,2,1348,false,1,-1,-1,-1
10111029,Vũ Khúc Hài,11,4,72,-1,2,1348,false,1,-1,-1,-1
10111030,Như Lai Hài,11,4,77,-1,2,1528,false,1,-1,-1,-1
10111031,Long Nữ Hài,11,4,77,-1,2,1528,false,1,-1,-1,-1
10111032,Thánh Vũ Hài,11,4,77,-1,2,1528,false,1,-1,-1,-1
10111033,Đa Ma Hài,11,4,77,-1,2,1528,false,1,-1,-1,-1
10111034,La Hán Hài,11,4,77,-1,2,1528,false,1,-1,-1,-1
10111035,Thích Ma Ngoa,11,4,77,-1,2,1528,false,1,-1,-1,-1
10111036,Phù Vân Ngoa,11,4,82,-1,2,1848,false,1,-1,-1,-1
10111037,Thân Hành Ngoa,11,4,82,-1,2,1848,false,1,-1,-1,-1
10111038,Đạp Nguyệt Ngoa,11,4,82,-1,2,1848,false,1,-1,-1,-1
10111039,Truy Nguyệt Ngoa,11,4,82,-1,2,1848,false,1,-1,-1,-1
10111040,Tục Nguyệt Ngoa,11,4,82,-1,2,1848,false,1,-1,-1,-1
10111041,Chu Tước Ngoa,11,4,87,-1,2,2128,false,1,-1,-1,-1
10111042,Huyền Vũ Ngoa,11,4,87,-1,2,2128,false,1,-1,-1,-1
10111043,Bạch Hổ Ngoa,11,4,87,-1,2,2128,false,1,-1,-1,-1
10111044,Thanh Long Ngoa,11,4,87,-1,2,2128,false,1,-1,-1,-1
10111045,Thánh Linh Chiến Ngoa,11,4,92,-1,2,2592,false,1,-1,-1,-1
10111046,U Minh Ma Ngoa,11,4,92,-1,2,2592,false,1,-1,-1,-1
10111047,Lân Mân Ngoa,11,4,92,-1,2,2592,false,1,-1,-1,-1
10111048,Nghê Vân Vũ Ngoa,11,4,97,-1,2,2912,false,1,-1,-1,-1
10111049,Cửu Bảo Thiên Ngoa,11,4,97,-1,2,2912,false,1,-1,-1,-1
10111050,Qui Nguyên Thần Ngoa,11,4,97,-1,2,2912,false,1,-1,-1,-1
10111051,Khai Nguyên Ngoa,11,4,104,-1,2,4326,false,1,-1,-1,-1
10111052,Thận Lâu Hài,11,4,114,-1,2,5198,false,1,-1,-1,-1
10111053,Ngoa Cấp 130,11,4,124,-1,2,6150,false,1,-1,-1,-1
10111054,Ngoa Cấp 140,11,4,134,-1,2,7182,false,1,-1,-1,-1
10111055,Ngoa Cấp 150,11,4,144,-1,2,8294,false,1,-1,-1,-1
10111100,Phá Triền Cước,11,4,1,-1,2,16,false,1,-1,-1,-1
10112000,Lý Thủ,12,3,1,-1,2,16,false,1,-1,-1,-1
10112001,Bố Hộ Thủ,12,3,6,-1,2,56,false,1,-1,-1,-1
10112002,Ma Bố Hộ Thủ,12,3,6,-1,2,56,false,1,-1,-1,-1
10112003,Miên Bố Hộ Thủ,12,3,6,-1,2,56,false,1,-1,-1,-1
10112004,Sa Nhung Hộ Thủ,12,3,16,-1,2,96,false,1,-1,-1,-1
10112005,Quyên Ty Hộ Thủ,12,3,16,-1,2,96,false,1,-1,-1,-1
10112006,Cẩm Bạch Hộ Thủ,12,3,26,-1,2,176,false,1,-1,-1,-1
10112007,Ty Trừu Hộ Thủ,12,3,26,-1,2,176,false,1,-1,-1,-1
10112008,Lăng La Hộ Thủ,12,3,26,-1,2,176,false,1,-1,-1,-1
10112009,Lang Nha Hộ Thủ,12,3,36,-1,2,319,false,1,-1,-1,-1
10112010,Lang Trảo Hộ Thủ,12,3,36,-1,2,319,false,1,-1,-1,-1
10112011,Lang Bì Hộ Thủ,12,3,36,-1,2,319,false,1,-1,-1,-1
10112012,Hổ Nha Hộ Thủ,12,3,46,-1,2,532,false,1,-1,-1,-1
10112013,Hổ Trảo Hộ Thủ,12,3,46,-1,2,532,false,1,-1,-1,-1
10112014,Hổ Bì Hộ Thủ,12,3,46,-1,2,532,false,1,-1,-1,-1
10112015,Giao Long Hộ Thủ,12,3,56,-1,2,808,false,1,-1,-1,-1
10112016,Ô Tằm Hộ Thủ,12,3,56,-1,2,808,false,1,-1,-1,-1
10112017,Mãng Xà Hộ Thủ,12,3,56,-1,2,808,false,1,-1,-1,-1
10112018,Thiên Khu Hộ Thủ,12,3,66,-1,2,1116,false,1,-1,-1,-1
10112019,Thiên Cơ Hộ Thủ,12,3,66,-1,2,1116,false,1,-1,-1,-1
10112020,Thiên Toàn Hộ Thủ,12,3,66,-1,2,1116,false,1,-1,-1,-1
10112021,Thiên Quyền Hộ Thủ,12,3,66,-1,2,1116,false,1,-1,-1,-1
10112022,Dao Quang Hộ Thủ,12,3,66,-1,2,1116,false,1,-1,-1,-1
10112023,Khai Dương Hộ Thủ,12,3,66,-1,2,1116,false,1,-1,-1,-1
10112024,Tham Lang Hộ Thủ,12,3,73,-1,2,1384,false,1,-1,-1,-1
10112025,Cự Môn Hộ Thủ,12,3,73,-1,2,1384,false,1,-1,-1,-1
10112026,Lộc Tồn Hộ Thủ,12,3,73,-1,2,1384,false,1,-1,-1,-1
10112027,Văn Khúc Hộ Thủ,12,3,73,-1,2,1384,false,1,-1,-1,-1
10112028,Phá Quân Hộ Thủ,12,3,73,-1,2,1384,false,1,-1,-1,-1
10112029,Vũ Khúc Hộ Thủ,12,3,73,-1,2,1384,false,1,-1,-1,-1
10112030,Như Lai Hộ Thủ,12,3,78,-1,2,1564,false,1,-1,-1,-1
10112031,Long Nữ Hộ Thủ,12,3,78,-1,2,1564,false,1,-1,-1,-1
10112032,Thánh Vũ Hộ Thủ,12,3,78,-1,2,1564,false,1,-1,-1,-1
10112033,Đa Ma Hộ Thủ,12,3,78,-1,2,1564,false,1,-1,-1,-1
10112034,La Hán Hộ Thủ,12,3,78,-1,2,1564,false,1,-1,-1,-1
10112035,Thích Ma Hộ Thủ,12,3,78,-1,2,1564,false,1,-1,-1,-1
10112036,Phù Vân Hộ Thủ,12,3,83,-1,2,1904,false,1,-1,-1,-1
10112037,Thân Hành Hộ Thủ,12,3,83,-1,2,1904,false,1,-1,-1,-1
10112038,Đạp Nguyệt Hộ Thủ,12,3,83,-1,2,1904,false,1,-1,-1,-1
10112039,Truy Nguyệt Hộ Thủ,12,3,83,-1,2,1904,false,1,-1,-1,-1
10112040,Tục Nguyệt Hộ Thủ,12,3,83,-1,2,1904,false,1,-1,-1,-1
10112041,Chu Tước Hộ Thủ,12,3,88,-1,2,2184,false,1,-1,-1,-1
10112042,Huyền Vũ Hộ Thủ,12,3,88,-1,2,2184,false,1,-1,-1,-1
10112043,Bạch Hổ Hộ Thủ,12,3,88,-1,2,2184,false,1,-1,-1,-1
10112044,Thanh Long Hộ Thủ,12,3,88,-1,2,2184,false,1,-1,-1,-1
10112045,Thánh Linh Chiến Hộ Thủ,12,3,93,-1,2,2656,false,1,-1,-1,-1
10112046,U Minh Ma Hộ Thủ,12,3,93,-1,2,2656,false,1,-1,-1,-1
