ID,Name,FactionID,Type,TargetType,RequireLevel,CastRange,Property
50174,Vu Cổ Kỳ Thuật (Cấp 4),-1,Passive,Self,1,0,heroicorder_wuguqishu_lv4
50175,Vu Cổ Kỳ Thuật (Cấp 5),-1,Passive,Self,1,0,heroicorder_wuguqishu_lv5
50176,Vu Cổ Kỳ Thuật (Cấp 6),-1,Passive,Self,1,0,heroicorder_wuguqishu_lv6
50177,Vu Cổ Kỳ Thuật (Cấp 7),-1,Passive,Self,1,0,heroicorder_wuguqishu_lv7
50178,Vu Cổ Kỳ Thuật (Cấp 8),-1,Passive,Self,1,0,heroicorder_wuguqishu_lv8
50179,Vu Cổ Kỳ Thuật (Cấp 9),-1,Passive,Self,1,0,heroicorder_wuguqishu_lv9
5017011,Vu Cổ Kỳ Thuật - Tê Liệt (Cấp 1),-1,Auto,Enemy,1,0,heroicorder_wuguqishu_child_lv1
5017012,Vu Cổ Kỳ Thuật - Tê Liệt (Cấp 2),-1,Auto,Enemy,1,0,heroicorder_wuguqishu_child_lv2
5017013,Vu Cổ Kỳ Thuật - Tê Liệt (Cấp 3),-1,Auto,Enemy,1,0,heroicorder_wuguqishu_child_lv3
5017014,Vu Cổ Kỳ Thuật - Tê Liệt (Cấp 4),-1,Auto,Enemy,1,0,heroicorder_wuguqishu_child_lv4
5017015,Vu Cổ Kỳ Thuật - Tê Liệt (Cấp 5),-1,Auto,Enemy,1,0,heroicorder_wuguqishu_child_lv5
5017016,Vu Cổ Kỳ Thuật - Tê Liệt (Cấp 6),-1,Auto,Enemy,1,0,heroicorder_wuguqishu_child_lv6
5017017,Vu Cổ Kỳ Thuật - Tê Liệt (Cấp 7),-1,Auto,Enemy,1,0,heroicorder_wuguqishu_child_lv7
5017018,Vu Cổ Kỳ Thuật - Tê Liệt (Cấp 8),-1,Auto,Enemy,1,0,heroicorder_wuguqishu_child_lv8
5017019,Vu Cổ Kỳ Thuật - Tê Liệt (Cấp 9),-1,Auto,Enemy,1,0,heroicorder_wuguqishu_child_lv9
50181,Hoành Hành Vô Kỵ (Cấp 1),-1,Passive,Self,1,0,heroicorder_hengxingwuji_lv1
50182,Hoành Hành Vô Kỵ (Cấp 2),-1,Passive,Self,1,0,heroicorder_hengxingwuji_lv2
50183,Hoành Hành Vô Kỵ (Cấp 3),-1,Passive,Self,1,0,heroicorder_hengxingwuji_lv3
50184,Hoành Hành Vô Kỵ (Cấp 4),-1,Passive,Self,1,0,heroicorder_hengxingwuji_lv4
50185,Hoành Hành Vô Kỵ (Cấp 5),-1,Passive,Self,1,0,heroicorder_hengxingwuji_lv5
50186,Hoành Hành Vô Kỵ (Cấp 6),-1,Passive,Self,1,0,heroicorder_hengxingwuji_lv6
50187,Hoành Hành Vô Kỵ (Cấp 7),-1,Passive,Self,1,0,heroicorder_hengxingwuji_lv7
50188,Hoành Hành Vô Kỵ (Cấp 8),-1,Passive,Self,1,0,heroicorder_hengxingwuji_lv8
50189,Hoành Hành Vô Kỵ (Cấp 9),-1,Passive,Self,1,0,heroicorder_hengxingwuji_lv9
5018011,Hoành Hành Vô Kỵ - Vô Kỵ (Cấp 1),-1,Auto,Self,1,0,heroicorder_hengxingwuji_child_lv1
5018012,Hoành Hành Vô Kỵ - Vô Kỵ (Cấp 2),-1,Auto,Self,1,0,heroicorder_hengxingwuji_child_lv2
5018013,Hoành Hành Vô Kỵ - Vô Kỵ (Cấp 3),-1,Auto,Self,1,0,heroicorder_hengxingwuji_child_lv3
5018014,Hoành Hành Vô Kỵ - Vô Kỵ (Cấp 4),-1,Auto,Self,1,0,heroicorder_hengxingwuji_child_lv4
5018015,Hoành Hành Vô Kỵ - Vô Kỵ (Cấp 5),-1,Auto,Self,1,0,heroicorder_hengxingwuji_child_lv5
5018016,Hoành Hành Vô Kỵ - Vô Kỵ (Cấp 6),-1,Auto,Self,1,0,heroicorder_hengxingwuji_child_lv6
5018017,Hoành Hành Vô Kỵ - Vô Kỵ (Cấp 7),-1,Auto,Self,1,0,heroicorder_hengxingwuji_child_lv7
5018018,Hoành Hành Vô Kỵ - Vô Kỵ (Cấp 8),-1,Auto,Self,1,0,heroicorder_hengxingwuji_child_lv8
5018019,Hoành Hành Vô Kỵ - Vô Kỵ (Cấp 9),-1,Auto,Self,1,0,heroicorder_hengxingwuji_child_lv9
50191,Hư Bất Thụ Bổ (Cấp 1),-1,Passive,Self,1,0,heroicorder_xubushoubu_lv1
50192,Hư Bất Thụ Bổ (Cấp 2),-1,Passive,Self,1,0,heroicorder_xubushoubu_lv2
50193,Hư Bất Thụ Bổ (Cấp 3),-1,Passive,Self,1,0,heroicorder_xubushoubu_lv3
50194,Hư Bất Thụ Bổ (Cấp 4),-1,Passive,Self,1,0,heroicorder_xubushoubu_lv4
50195,Hư Bất Thụ Bổ (Cấp 5),-1,Passive,Self,1,0,heroicorder_xubushoubu_lv5
50196,Hư Bất Thụ Bổ (Cấp 6),-1,Passive,Self,1,0,heroicorder_xubushoubu_lv6
50197,Hư Bất Thụ Bổ (Cấp 7),-1,Passive,Self,1,0,heroicorder_xubushoubu_lv7
50198,Hư Bất Thụ Bổ (Cấp 8),-1,Passive,Self,1,0,heroicorder_xubushoubu_lv8
50199,Hư Bất Thụ Bổ (Cấp 9),-1,Passive,Self,1,0,heroicorder_xubushoubu_lv9
5019011,Hư Bất Thụ Bổ - Thể Hư (Cấp 1),-1,Auto,Enemy,1,0,heroicorder_xubushoubu_child_lv1
5019012,Hư Bất Thụ Bổ - Thể Hư (Cấp 2),-1,Auto,Enemy,1,0,heroicorder_xubushoubu_child_lv2
5019013,Hư Bất Thụ Bổ - Thể Hư (Cấp 3),-1,Auto,Enemy,1,0,heroicorder_xubushoubu_child_lv3
5019014,Hư Bất Thụ Bổ - Thể Hư (Cấp 4),-1,Auto,Enemy,1,0,heroicorder_xubushoubu_child_lv4
5019015,Hư Bất Thụ Bổ - Thể Hư (Cấp 5),-1,Auto,Enemy,1,0,heroicorder_xubushoubu_child_lv5
5019016,Hư Bất Thụ Bổ - Thể Hư (Cấp 6),-1,Auto,Enemy,1,0,heroicorder_xubushoubu_child_lv6
5019017,Hư Bất Thụ Bổ - Thể Hư (Cấp 7),-1,Auto,Enemy,1,0,heroicorder_xubushoubu_child_lv7
5019018,Hư Bất Thụ Bổ - Thể Hư (Cấp 8),-1,Auto,Enemy,1,0,heroicorder_xubushoubu_child_lv8
5019019,Hư Bất Thụ Bổ - Thể Hư (Cấp 9),-1,Auto,Enemy,1,0,heroicorder_xubushoubu_child_lv9
50201,Mục Huyền Thần Mê (Cấp 1),-1,Passive,Self,1,0,heroicorder_muxuanshenmi_lv1
50202,Mục Huyền Thần Mê (Cấp 2),-1,Passive,Self,1,0,heroicorder_muxuanshenmi_lv2
50203,Mục Huyền Thần Mê (Cấp 3),-1,Passive,Self,1,0,heroicorder_muxuanshenmi_lv3
50204,Mục Huyền Thần Mê (Cấp 4),-1,Passive,Self,1,0,heroicorder_muxuanshenmi_lv4
50205,Mục Huyền Thần Mê (Cấp 5),-1,Passive,Self,1,0,heroicorder_muxuanshenmi_lv5
50206,Mục Huyền Thần Mê (Cấp 6),-1,Passive,Self,1,0,heroicorder_muxuanshenmi_lv6
50207,Mục Huyền Thần Mê (Cấp 7),-1,Passive,Self,1,0,heroicorder_muxuanshenmi_lv7
50208,Mục Huyền Thần Mê (Cấp 8),-1,Passive,Self,1,0,heroicorder_muxuanshenmi_lv8
50209,Mục Huyền Thần Mê (Cấp 9),-1,Passive,Self,1,0,heroicorder_muxuanshenmi_lv9
5020011,Mục Huyền Thần Mê - Ma Tý (Cấp 1),-1,Auto,Enemy,1,0,heroicorder_muxuanshenmi_child_lv1
5020012,Mục Huyền Thần Mê - Ma Tý (Cấp 2),-1,Auto,Enemy,1,0,heroicorder_muxuanshenmi_child_lv2
5020013,Mục Huyền Thần Mê - Ma Tý (Cấp 3),-1,Auto,Enemy,1,0,heroicorder_muxuanshenmi_child_lv3
5020014,Mục Huyền Thần Mê - Ma Tý (Cấp 4),-1,Auto,Enemy,1,0,heroicorder_muxuanshenmi_child_lv4
5020015,Mục Huyền Thần Mê - Ma Tý (Cấp 5),-1,Auto,Enemy,1,0,heroicorder_muxuanshenmi_child_lv5
5020016,Mục Huyền Thần Mê - Ma Tý (Cấp 6),-1,Auto,Enemy,1,0,heroicorder_muxuanshenmi_child_lv6
5020017,Mục Huyền Thần Mê - Ma Tý (Cấp 7),-1,Auto,Enemy,1,0,heroicorder_muxuanshenmi_child_lv7
5020018,Mục Huyền Thần Mê - Ma Tý (Cấp 8),-1,Auto,Enemy,1,0,heroicorder_muxuanshenmi_child_lv8
5020019,Mục Huyền Thần Mê - Ma Tý (Cấp 9),-1,Auto,Enemy,1,0,heroicorder_muxuanshenmi_child_lv9
50211,Tu La Lâm Thế (Cấp 1),-1,Passive,Self,1,0,heroicorder_xiuluolinshi_lv1
50212,Tu La Lâm Thế (Cấp 2),-1,Passive,Self,1,0,heroicorder_xiuluolinshi_lv2
50213,Tu La Lâm Thế (Cấp 3),-1,Passive,Self,1,0,heroicorder_xiuluolinshi_lv3
50214,Tu La Lâm Thế (Cấp 4),-1,Passive,Self,1,0,heroicorder_xiuluolinshi_lv4
50215,Tu La Lâm Thế (Cấp 5),-1,Passive,Self,1,0,heroicorder_xiuluolinshi_lv5
50216,Tu La Lâm Thế (Cấp 6),-1,Passive,Self,1,0,heroicorder_xiuluolinshi_lv6
50217,Tu La Lâm Thế (Cấp 7),-1,Passive,Self,1,0,heroicorder_xiuluolinshi_lv7
50218,Tu La Lâm Thế (Cấp 8),-1,Passive,Self,1,0,heroicorder_xiuluolinshi_lv8
50219,Tu La Lâm Thế (Cấp 9),-1,Passive,Self,1,0,heroicorder_xiuluolinshi_lv9
5021011,Tu La Lâm Thế - Tuyệt Sát (Cấp 1),-1,Auto,Self,1,0,heroicorder_xiuluolinshi_child_lv1
5021012,Tu La Lâm Thế - Tuyệt Sát (Cấp 2),-1,Auto,Self,1,0,heroicorder_xiuluolinshi_child_lv2
5021013,Tu La Lâm Thế - Tuyệt Sát (Cấp 3),-1,Auto,Self,1,0,heroicorder_xiuluolinshi_child_lv3
5021014,Tu La Lâm Thế - Tuyệt Sát (Cấp 4),-1,Auto,Self,1,0,heroicorder_xiuluolinshi_child_lv4
5021015,Tu La Lâm Thế - Tuyệt Sát (Cấp 5),-1,Auto,Self,1,0,heroicorder_xiuluolinshi_child_lv5
5021016,Tu La Lâm Thế - Tuyệt Sát (Cấp 6),-1,Auto,Self,1,0,heroicorder_xiuluolinshi_child_lv6
5021017,Tu La Lâm Thế - Tuyệt Sát (Cấp 7),-1,Auto,Self,1,0,heroicorder_xiuluolinshi_child_lv7
5021018,Tu La Lâm Thế - Tuyệt Sát (Cấp 8),-1,Auto,Self,1,0,heroicorder_xiuluolinshi_child_lv8
5021019,Tu La Lâm Thế - Tuyệt Sát (Cấp 9),-1,Auto,Self,1,0,heroicorder_xiuluolinshi_child_lv9
50221,Hồi Thiên Phạp Thuật (Cấp 1),-1,Passive,Self,1,0,heroicorder_huitianfashu_lv1
50222,Hồi Thiên Phạp Thuật (Cấp 2),-1,Passive,Self,1,0,heroicorder_huitianfashu_lv2
50223,Hồi Thiên Phạp Thuật (Cấp 3),-1,Passive,Self,1,0,heroicorder_huitianfashu_lv3
50224,Hồi Thiên Phạp Thuật (Cấp 4),-1,Passive,Self,1,0,heroicorder_huitianfashu_lv4
50225,Hồi Thiên Phạp Thuật (Cấp 5),-1,Passive,Self,1,0,heroicorder_huitianfashu_lv5
50226,Hồi Thiên Phạp Thuật (Cấp 6),-1,Passive,Self,1,0,heroicorder_huitianfashu_lv6
50227,Hồi Thiên Phạp Thuật (Cấp 7),-1,Passive,Self,1,0,heroicorder_huitianfashu_lv7
50228,Hồi Thiên Phạp Thuật (Cấp 8),-1,Passive,Self,1,0,heroicorder_huitianfashu_lv8
50229,Hồi Thiên Phạp Thuật (Cấp 9),-1,Passive,Self,1,0,heroicorder_huitianfashu_lv9
5022011,Hồi Thiên Phạp Thuật - Cấm Hồi Phục (Cấp 1),-1,Auto,Enemy,1,0,heroicorder_huitianfashu_child_lv1
5022012,Hồi Thiên Phạp Thuật - Cấm Hồi Phục (Cấp 2),-1,Auto,Enemy,1,0,heroicorder_huitianfashu_child_lv2
5022013,Hồi Thiên Phạp Thuật - Cấm Hồi Phục (Cấp 3),-1,Auto,Enemy,1,0,heroicorder_huitianfashu_child_lv3
5022014,Hồi Thiên Phạp Thuật - Cấm Hồi Phục (Cấp 4),-1,Auto,Enemy,1,0,heroicorder_huitianfashu_child_lv4
5022015,Hồi Thiên Phạp Thuật - Cấm Hồi Phục (Cấp 5),-1,Auto,Enemy,1,0,heroicorder_huitianfashu_child_lv5
5022016,Hồi Thiên Phạp Thuật - Cấm Hồi Phục (Cấp 6),-1,Auto,Enemy,1,0,heroicorder_huitianfashu_child_lv6
5022017,Hồi Thiên Phạp Thuật - Cấm Hồi Phục (Cấp 7),-1,Auto,Enemy,1,0,heroicorder_huitianfashu_child_lv7
5022018,Hồi Thiên Phạp Thuật - Cấm Hồi Phục (Cấp 8),-1,Auto,Enemy,1,0,heroicorder_huitianfashu_child_lv8
5022019,Hồi Thiên Phạp Thuật - Cấm Hồi Phục (Cấp 9),-1,Auto,Enemy,1,0,heroicorder_huitianfashu_child_lv9
10000,GM thần công,-1,Active,Self,1,0,GM
10001,Xóa Hồi Chiêu,-1,Active,Self,1,0,GM1
10002,GM Bất Tử,-1,Active,Self,1,0,GM2
10003,GM Tàng Hình,-1,Active,Self,1,0,GM3
10004,GM hút mana,-1,Active,Enemy,1,15,GM4
10005,Hỏa Thiêu Thiên Xích,-1,Active,Self,1,0,GM5
10006,Hỏa Thiêu Thiên Xích - Công kích,-1,Auto,Enemy,1,0,GM6
11000,Tấn công,-1,Active,Enemy,1,8,empty
11001,Lục Sắc Ám Khí,-1,Active,Enemy,1,20,pmf_boss_luseanqi
11002,Lam Sắc Ám Khí,-1,Active,Enemy,1,20,pmf_boss_lanseanqi
11003,Tử Sắc Ám Khí,-1,Active,Enemy,1,20,pmf_boss_ziseanqi
11004,Ngưu Mao Độc Châm,-1,Active,Enemy,1,20,pmf_boss_niumaoduzhen
11005,Cuồng Nộ,-1,Active,Self,1,0,pmf_boss_kuangnu
11006,Kim Giáp,-1,Active,Self,1,0,pmf_boss_jinjia
11007,Minh Kính,-1,Active,Self,1,0,pmf_boss_mingjing
11008,Kiếm Mang,-1,Active,Enemy,1,20,pmf_boss_jianmang
11009,Kim Đăng Vạn Trảm,-1,Active,Enemy,1,20,pmf_boss_jindengwanzhan
11010,Độc Dược Tê Liệt,-1,Active,Enemy,1,20,pmf_boss_duyaobilie
11011,Lục Ba Hương Lộ,-1,Active,Self,1,0,pmf_boss_lubaxianglu
1101100,Lục Ba Hương Lộ - Trúng độc,-1,Auto,Enemy,1,0,pmf_boss_lubaxianglu_child
11012,Huynh Đệ,-1,Active,Self,1,0,pmf_boss_xiongdi
11013,Hàn Băng,-1,Active,Enemy,1,20,pmf_boss_hanbing
11014,Tiểu Vô Tướng Công,-1,Active,Enemy,1,20,pmf_boss_xiaowuxianggong
11015,Kiếm Vũ,-1,Active,Self,1,0,pmf_boss_jianwu
1101500,Kiếm Vũ - Tử Sắc,-1,Active,Self,1,0,pmf_boss_jianwu_zise
1101501,Kiếm Vũ - Hồng Sắc,-1,Active,Self,1,0,pmf_boss_jianwu_hongse
1101502,Kiếm Vũ - Bạch Sắc,-1,Active,Self,1,0,pmf_boss_jianwu_baise
1101503,Kiếm Vũ - Hoàng Sắc,-1,Active,Self,1,0,pmf_boss_jianwu_huangse
1101504,Kiếm Vũ - Lam Sắc,-1,Active,Self,1,0,pmf_boss_jianwu_lanse
1101505,Kiếm Vũ - Lục Sắc,-1,Active,Self,1,0,pmf_boss_jianwu_luse
1101510,Kiếm Vũ - Tử Sắc - Công kích,-1,Auto,Enemy,1,0,pmf_boss_jianwu_zise_child
1101511,Kiếm Vũ - Hồng Sắc - Công kích,-1,Auto,Enemy,1,0,pmf_boss_jianwu_hongse_child
1101512,Kiếm Vũ - Bạch Sắc - Công kích,-1,Auto,Enemy,1,0,pmf_boss_jianwu_baise_child
1101513,Kiếm Vũ - Hoàng Sắc - Công kích,-1,Auto,Enemy,1,0,pmf_boss_jianwu_huangse_child
1101514,Kiếm Vũ - Lam Sắc - Công kích,-1,Auto,Enemy,1,0,pmf_boss_jianwu_lanse_child
1101515,Kiếm Vũ - Lục Sắc - Công kích,-1,Auto,Enemy,1,0,pmf_boss_jianwu_luse_child
1101520,Thiên Sơn Hộ Giáp,-1,Active,Self,1,0,pmf_buff_zise
1101521,Thiên Sơn Hộ Giáp,-1,Active,Self,1,0,pmf_buff_hongse
1101522,Thiên Sơn Hộ Giáp,-1,Active,Self,1,0,pmf_buff_baise
1101523,Thiên Sơn Hộ Giáp,-1,Active,Self,1,0,pmf_buff_huangse
1101524,Thiên Sơn Hộ Giáp,-1,Active,Self,1,0,pmf_buff_lanse
1101525,Thiên Sơn Hộ Giáp,-1,Active,Self,1,0,pmf_buff_luse
11020,Tấn Công Cao Cấp,-1,Active,Enemy,1,4,boss_nhaclaotam
11021,Quần Long Loạn Vũ,-1,Active,Enemy,1,0,QuanLongLoanVu
11022,Cắn Xé,-1,Active,Enemy,1,4,CanXe
11023,Độc Linh Trảo,-1,Active,Enemy,1,4,DocLinhChao
110230,Độc Linh Trảo - Mất máu,-1,Auto,Enemy,1,0,DocLinhChao_child
11024,Bạo Độc,-1,Active,Enemy,1,0,BaoDoc
11025,Tử Triền Lan Đà,-1,Active,Enemy,1,4,TuTrienLanDa
110250,Tử Triền Lan Đà - Giảm tốc,-1,Auto,Enemy,1,0,TuTrienLanDa_GiamToc
11026,Phong Huyệt,-1,Active,Enemy,1,3,PhongHuyet
11027,Nhất Dương Chỉ,-1,Active,Enemy,1,10,NhatDuongChi
11028,Cuồng Lôi Thiên Đao,-1,Active,Enemy,1,0,CuongLoiThienDao
11029,Bài Sơn Đảo Hải,-1,Active,Enemy,1,0,BaiSonDaoHai
11030,Hư Hoan Trảm,-1,Active,Enemy,1,4,HuHoanTram
11031,Hư Hoan Phá Sát,-1,Active,Enemy,1,0,HuHoanPhaSat
11032,Hỏa Diệm Đao,-1,Active,Enemy,1,4,HoaDiemDao
11033,Liệt Diệm Luyện Ngục,-1,Active,Enemy,1,0,LietDiemLuyenNguc
110330,Liệt Diệm Luyện Ngục - Giảm huyết,-1,Auto,Enemy,1,0,LietDiemLuyenNguc_child
11034,Băng Bạo,-1,Active,Enemy,1,0,BangBao
11035,Băng Thiên Tuyết Địa,-1,PetActive,Enemy,-1,20,BangThienTuyetDia
11036,Đẩu Chuyển Tinh Di,-1,Active,Self,40,0,DauChuyenTinhDi
11037,Tham Hợp Chỉ,-1,Active,Enemy,1,4,ThaoNhuocChi
11038,Bi Tô Thanh Phong,-1,Active,Enemy,1,0,BiToThanhPhong
11039,Chỉ Điểm Giang Sơn,-1,Active,Enemy,1,15,tianlong_zhidianjiangshan_YTO
12001,Lục Sắc Ám Khí,-1,Active,Enemy,1,20,pmf_boss_luseanqi_SC
12002,Lam Sắc Ám Khí,-1,Active,Enemy,1,20,pmf_boss_lanseanqi_SC
12003,Tử Sắc Ám Khí,-1,Active,Enemy,1,20,pmf_boss_ziseanqi_SC
12004,Ngưu Mao Độc Châm,-1,Active,Enemy,1,20,pmf_boss_niumaoduzhen_SC
12005,Cuồng Nộ,-1,Active,Self,1,0,pmf_boss_kuangnu_SC
