TaskID,TaskName,TaskType,TaskRule,ObjectiveTag,ObjectiveIndex,ChildTag,ChildIndex,AttributesJSON,ChildAttributesJSON
10366006,Viện Trợ Thạch Lâm,1,2,KillMonster,4,Monster,2,"{""MapID"":""60""}","{""MonsterID"":""1050"",""Count"":""200""}"
10366007,Viện Trợ Thạch Lâm,1,2,KillMonster,4,Monster,1,"{""MapID"":""60""}","{""MonsterID"":""1049"",""Count"":""200""}"
10366007,Viện Trợ Thạch Lâm,1,2,KillMonster,4,Monster,2,"{""MapID"":""60""}","{""MonsterID"":""1050"",""Count"":""200""}"
10366008,Viện Trợ Thạch Lâm,1,2,KillMonster,4,Monster,1,"{""MapID"":""60""}","{""MonsterID"":""1049"",""Count"":""200""}"
10366008,Viện Trợ Thạch Lâm,1,2,KillMonster,4,Monster,2,"{""MapID"":""60""}","{""MonsterID"":""1050"",""Count"":""200""}"
10366009,Viện Trợ Thạch Lâm,1,2,KillMonster,4,Monster,1,"{""MapID"":""60""}","{""MonsterID"":""1049"",""Count"":""200""}"
10366009,Viện Trợ Thạch Lâm,1,2,KillMonster,4,Monster,2,"{""MapID"":""60""}","{""MonsterID"":""1050"",""Count"":""200""}"
10366010,Viện Trợ Thạch Lâm,1,2,KillMonster,4,Monster,1,"{""MapID"":""60""}","{""MonsterID"":""1049"",""Count"":""200""}"
10366010,Viện Trợ Thạch Lâm,1,2,KillMonster,4,Monster,2,"{""MapID"":""60""}","{""MonsterID"":""1050"",""Count"":""200""}"
10366011,Viện Trợ Thạch Lâm,1,2,KillMonster,4,Monster,1,"{""MapID"":""60""}","{""MonsterID"":""1049"",""Count"":""200""}"
10366011,Viện Trợ Thạch Lâm,1,2,KillMonster,4,Monster,2,"{""MapID"":""60""}","{""MonsterID"":""1050"",""Count"":""200""}"
10366012,Viện Trợ Thạch Lâm,1,2,KillMonster,4,Monster,1,"{""MapID"":""60""}","{""MonsterID"":""1049"",""Count"":""200""}"
10366012,Viện Trợ Thạch Lâm,1,2,KillMonster,4,Monster,2,"{""MapID"":""60""}","{""MonsterID"":""1050"",""Count"":""200""}"
10367001,Viện Trợ Thảo Nguyên,1,2,KillMonster,4,Monster,1,"{""MapID"":""43""}","{""MonsterID"":""1061"",""Count"":""250""}"
10367001,Viện Trợ Thảo Nguyên,1,2,KillMonster,4,Monster,2,"{""MapID"":""43""}","{""MonsterID"":""1063"",""Count"":""250""}"
10367002,Viện Trợ Thảo Nguyên,1,2,KillMonster,4,Monster,1,"{""MapID"":""43""}","{""MonsterID"":""1061"",""Count"":""250""}"
10367002,Viện Trợ Thảo Nguyên,1,2,KillMonster,4,Monster,2,"{""MapID"":""43""}","{""MonsterID"":""1063"",""Count"":""250""}"
10367003,Viện Trợ Thảo Nguyên,1,2,KillMonster,4,Monster,1,"{""MapID"":""43""}","{""MonsterID"":""1061"",""Count"":""250""}"
10367003,Viện Trợ Thảo Nguyên,1,2,KillMonster,4,Monster,2,"{""MapID"":""43""}","{""MonsterID"":""1063"",""Count"":""250""}"
10367004,Viện Trợ Thảo Nguyên,1,2,KillMonster,4,Monster,1,"{""MapID"":""43""}","{""MonsterID"":""1061"",""Count"":""250""}"
10367004,Viện Trợ Thảo Nguyên,1,2,KillMonster,4,Monster,2,"{""MapID"":""43""}","{""MonsterID"":""1063"",""Count"":""250""}"
10367005,Viện Trợ Thảo Nguyên,1,2,KillMonster,4,Monster,1,"{""MapID"":""43""}","{""MonsterID"":""1061"",""Count"":""250""}"
10367005,Viện Trợ Thảo Nguyên,1,2,KillMonster,4,Monster,2,"{""MapID"":""43""}","{""MonsterID"":""1063"",""Count"":""250""}"
10367006,Viện Trợ Thảo Nguyên,1,2,KillMonster,4,Monster,1,"{""MapID"":""43""}","{""MonsterID"":""1061"",""Count"":""250""}"
10367006,Viện Trợ Thảo Nguyên,1,2,KillMonster,4,Monster,2,"{""MapID"":""43""}","{""MonsterID"":""1063"",""Count"":""250""}"
10367007,Viện Trợ Thảo Nguyên,1,2,KillMonster,4,Monster,1,"{""MapID"":""43""}","{""MonsterID"":""1061"",""Count"":""250""}"
10367007,Viện Trợ Thảo Nguyên,1,2,KillMonster,4,Monster,2,"{""MapID"":""43""}","{""MonsterID"":""1063"",""Count"":""250""}"
10367008,Viện Trợ Thảo Nguyên,1,2,KillMonster,4,Monster,1,"{""MapID"":""43""}","{""MonsterID"":""1061"",""Count"":""250""}"
10367008,Viện Trợ Thảo Nguyên,1,2,KillMonster,4,Monster,2,"{""MapID"":""43""}","{""MonsterID"":""1063"",""Count"":""250""}"
10367009,Viện Trợ Thảo Nguyên,1,2,KillMonster,4,Monster,1,"{""MapID"":""43""}","{""MonsterID"":""1061"",""Count"":""250""}"
10367009,Viện Trợ Thảo Nguyên,1,2,KillMonster,4,Monster,2,"{""MapID"":""43""}","{""MonsterID"":""1063"",""Count"":""250""}"
10367010,Viện Trợ Thảo Nguyên,1,2,KillMonster,4,Monster,1,"{""MapID"":""43""}","{""MonsterID"":""1061"",""Count"":""250""}"
10367010,Viện Trợ Thảo Nguyên,1,2,KillMonster,4,Monster,2,"{""MapID"":""43""}","{""MonsterID"":""1063"",""Count"":""250""}"
10367011,Viện Trợ Thảo Nguyên,1,2,KillMonster,4,Monster,1,"{""MapID"":""43""}","{""MonsterID"":""1061"",""Count"":""250""}"
10367011,Viện Trợ Thảo Nguyên,1,2,KillMonster,4,Monster,2,"{""MapID"":""43""}","{""MonsterID"":""1063"",""Count"":""250""}"
10367012,Viện Trợ Thảo Nguyên,1,2,KillMonster,4,Monster,1,"{""MapID"":""43""}","{""MonsterID"":""1061"",""Count"":""250""}"
10367012,Viện Trợ Thảo Nguyên,1,2,KillMonster,4,Monster,2,"{""MapID"":""43""}","{""MonsterID"":""1063"",""Count"":""250""}"
10368001,Cứu viện,0,1,Delivery,4,Item,1,"{""MapID"":""22"",""NPCID"":""157""}","{""ItemID"":""40002133"",""Quantity"":""1""}"
10369001,Hùng Miêu Ham Chơi,4,1,EnterArea,4,Area,1,"{""MapID"":""2""}","{""Name"":""Hùng Miêu Lang Thang"",""PosX"":""4495"",""PosY"":""6277"",""Radius"":""200"",""EnterDialog"":""Là Triệu Thiên Sư nói các hạ tới ư?"",""EnterMessage"":""Đa tạ các hạ, chúng tôi về nhà đây!""}"
10370001,Y Thuật Của Tây Vực,0,1,Delivery,4,Item,1,"{""MapID"":""26"",""NPCID"":""812""}","{""ItemID"":""40002161"",""Quantity"":""1""}"
10371001,Mười Năm Lại Mười Năm,0,1,Delivery,3,,,"{""MapID"":""3"",""NPCID"":""477""}",
10372001,Học Tập Tổ Đội,0,1,Delivery,4,,,"{""MapID"":""3"",""NPCID"":""406""}",
10373001,Lạc Dương Kỳ Thánh,0,1,Delivery,4,,,"{""MapID"":""3"",""NPCID"":""424""}",
10374001,Đại Lý Kỳ Thánh,0,1,Delivery,4,,,"{""MapID"":""2"",""NPCID"":""44""}",
10375001,Tô Châu Kỳ Thánh,0,1,Delivery,4,,,"{""MapID"":""4"",""NPCID"":""717""}",
10376001,Hắc Bạch,0,1,Delivery,4,Item,1,"{""MapID"":""3"",""NPCID"":""420""}","{""ItemID"":""40001112"",""Quantity"":""1""}"
10377001,Thu Phục Khoáng Động,1,1,KillMonster,4,Monster,1,"{""MapID"":""20""}","{""MonsterID"":""976"",""Count"":""25""}"
10378001,Thu Phục Bối Tử,1,1,KillMonster,4,Monster,1,"{""MapID"":""20""}","{""MonsterID"":""981"",""Count"":""25""}"
10379001,Thu Phục Trà Mã Đạo,1,1,KillMonster,4,Monster,1,"{""MapID"":""20""}","{""MonsterID"":""983"",""Count"":""25""}"
10380001,Hoa Cảng Độc Phong,1,1,KillMonster,3,Monster,1,"{""MapID"":""26""}","{""MonsterID"":""961"",""Count"":""20""}"
10381001,Thuỷ Quỷ Thám Tử,1,1,KillMonster,4,Monster,1,"{""MapID"":""26""}","{""MonsterID"":""962"",""Count"":""20""}"
10382001,Long Tỉnh Thuỷ Tặc,1,1,KillMonster,3,Monster,1,"{""MapID"":""26""}","{""MonsterID"":""11207"",""Count"":""20""}"
10383001,Hảo huynh đệ,0,1,Delivery,4,Item,1,"{""MapID"":""26"",""NPCID"":""813""}","{""ItemID"":""40002162"",""Quantity"":""1""}"
10384001,Tình Mẫu Tử,0,1,Delivery,3,,,"{""MapID"":""20"",""NPCID"":""195""}",
10385001,Lập Nghiệp Từ Tay Trắng,0,1,Delivery,4,Item,1,"{""MapID"":""20"",""NPCID"":""191""}","{""ItemID"":""40002078"",""Quantity"":""1""}"
10386001,Trọng Công Khinh Thủ,0,1,Delivery,4,,,"{""MapID"":""2"",""NPCID"":""35""}",
10387001,Hồi Mã Thương,1,1,KillMonster,4,Monster,1,"{""MapID"":""4""}","{""MonsterID"":""538"",""Count"":""1""}"
10387001,Hồi Mã Thương,1,1,KillMonster,4,Monster,2,"{""MapID"":""4""}","{""MonsterID"":""539"",""Count"":""15""}"
10388001,Thí Luyện Chi Sở Ma Nhai Động,0,1,Delivery,3,,,"{""MapID"":""42"",""NPCID"":""514""}",
10389001,Thanh Tiễu Ma Nhai Động,1,1,KillMonster,5,Monster,1,"{""MapID"":""42""}","{""MonsterID"":""10986"",""Count"":""10""}"
10389001,Thanh Tiễu Ma Nhai Động,1,1,KillMonster,5,Monster,2,"{""MapID"":""42""}","{""MonsterID"":""10989"",""Count"":""10""}"
10389001,Thanh Tiễu Ma Nhai Động,1,1,KillMonster,5,Monster,3,"{""MapID"":""42""}","{""MonsterID"":""1025"",""Count"":""10""}"
10390001,Kẻ Thù Xâm Lược,0,1,Delivery,4,,,"{""MapID"":""3"",""NPCID"":""462""}",
10391001,Đánh Lén Môn Phái,0,1,Delivery,4,,,"{""MapID"":""3"",""NPCID"":""462""}",
10392001,Tát Ninh Bị Trói,2,1,LootItemFromMonster,3,Monster,1,"{""MapID"":""20""}","{""MonsterID"":""510"",""ItemID"":""40002143"",""Rate"":""100"",""Quantity"":""1""}"
10393001,Phát Hiện Của Tát Ninh,0,1,Delivery,4,,,"{""MapID"":""24"",""NPCID"":""850""}",
10394001,Tam Nhân Giai Hành,0,1,Delivery,4,,,"{""MapID"":""24"",""NPCID"":""850""}",
10395001,Thiên Địa Kỳ Vật,2,1,LootItemFromMonster,3,Monster,1,"{""MapID"":""24""}","{""MonsterID"":""762"",""ItemID"":""40010007"",""Rate"":""100"",""Quantity"":""8""}"
10396001,Thám Thính Cổ Mộ,1,1,KillMonster,4,Monster,1,"{""MapID"":""33""}","{""MonsterID"":""1346"",""Count"":""5""}"
10396001,Thám Thính Cổ Mộ,1,1,KillMonster,4,Monster,2,"{""MapID"":""33""}","{""MonsterID"":""1347"",""Count"":""5""}"
10397001,Yến Huyền Chi Ngọc,2,1,LootItemFromMonster,4,Monster,1,"{""MapID"":""33""}","{""MonsterID"":""1347"",""ItemID"":""40010005"",""Rate"":""100"",""Quantity"":""5""}"
10398001,Thổ Phỉ Nổi Loạn,1,1,KillMonster,4,Monster,1,"{""MapID"":""31""}","{""MonsterID"":""1025"",""Count"":""30""}"
10399001,Hộ Vệ Hỗn Loạn,1,1,KillMonster,4,Monster,1,"{""MapID"":""31""}","{""MonsterID"":""1026"",""Count"":""30""}"
10400001,Nhật Mộ Thương Sơn Viễn,0,1,Delivery,4,,,"{""MapID"":""57"",""NPCID"":""12""}",
10401001,Tỉ Muội Tình Thâm,0,1,Delivery,4,Item,1,"{""MapID"":""57"",""NPCID"":""13""}","{""ItemID"":""40004419"",""Quantity"":""1""}"
10402001,Trường Mao Tuyết Quái,1,1,KillMonster,4,Monster,1,"{""MapID"":""57""}","{""MonsterID"":""545"",""Count"":""1""}"
10403001,Phong Thiền Đài,0,1,Delivery,3,,,"{""MapID"":""3"",""NPCID"":""483""}",
10404001,Giáo Đầu Náo Loạn,1,1,KillMonster,4,Monster,1,"{""MapID"":""31""}","{""MonsterID"":""1029"",""Count"":""30""}"
10405001,Chuẩn Bị Ngủ Đông,2,1,LootItemFromMonster,3,Monster,1,"{""MapID"":""60""}","{""MonsterID"":""1044"",""ItemID"":""40002142"",""Rate"":""50"",""Quantity"":""8""}"
10406001,Lang Thù Trong Thạch Lâm,1,1,KillMonster,4,Monster,1,"{""MapID"":""60""}","{""MonsterID"":""1047"",""Count"":""30""}"
10407001,Thế Ngoại Trà Viên,0,1,Delivery,4,,,"{""MapID"":""60"",""NPCID"":""548""}",
10408001,Lời Kêu Gọi Lương Thiện,4,1,EnterArea,4,Area,1,"{""MapID"":""60""}","{""Name"":""Phụng Hoàng Lưu Sơ"",""PosX"":""7373"",""PosY"":""4508"",""Radius"":""1000"",""EnterDialog"":""Tìm thấy tảng đá hình Phượng Hoàng"",""EnterMessage"":""Đã tìm thấy Phụng Hoàng Lưu Sơ rồi!""}"
10409001,Lời Thề,0,1,Delivery,4,Item,1,"{""MapID"":""60"",""NPCID"":""547""}","{""ItemID"":""40002111"",""Quantity"":""1""}"
10410001,Điểm Đến,1,1,KillMonster,4,Monster,1,"{""MapID"":""60""}","{""MonsterID"":""1049"",""Count"":""15""}"
10410001,Điểm Đến,1,1,KillMonster,4,Monster,2,"{""MapID"":""60""}","{""MonsterID"":""1050"",""Count"":""15""}"
10410001,Điểm Đến,1,1,KillMonster,4,Monster,3,"{""MapID"":""60""}","{""MonsterID"":""1052"",""Count"":""15""}"
10411001,Tận Sức Trừ Ác,1,1,KillMonster,4,Monster,1,"{""MapID"":""60""}","{""MonsterID"":""795"",""Count"":""30""}"
10412001,Bạch Viên Chi Hại,1,1,KillMonster,3,Monster,1,"{""MapID"":""83""}","{""MonsterID"":""1032"",""Count"":""30""}"
10413001,Tai Hại Của Nhện,1,1,KillMonster,4,Monster,1,"{""MapID"":""83""}","{""MonsterID"":""1035"",""Count"":""30""}"
10414001,Kẻ Phản Bội,1,1,KillMonster,4,Monster,1,"{""MapID"":""83""}","{""MonsterID"":""1041"",""Count"":""1""}"
10415001,Báo Cáo Tình Hình Nguy Hiểm,0,1,Delivery,4,Item,1,"{""MapID"":""83"",""NPCID"":""786""}","{""ItemID"":""40002149"",""Quantity"":""1""}"
10416001,Thủ Túc Tương Tàn,1,1,KillMonster,4,Monster,1,"{""MapID"":""83""}","{""MonsterID"":""1038"",""Count"":""30""}"
10417001,Đại Khai Sát Giới,1,1,KillMonster,4,Monster,1,"{""MapID"":""83""}","{""MonsterID"":""1037"",""Count"":""30""}"
10418001,Cách Sát Vật Luận,1,1,KillMonster,4,Monster,1,"{""MapID"":""83""}","{""MonsterID"":""1042"",""Count"":""30""}"
10419001,Diệt Cỏ Diệt Tận Gốc,2,1,LootItemFromMonster,4,Monster,1,"{""MapID"":""83""}","{""MonsterID"":""522"",""ItemID"":""40002148"",""Rate"":""100"",""Quantity"":""1""}"
10420001,Giải Thích Rõ,0,1,Delivery,4,,,"{""MapID"":""83"",""NPCID"":""784""}",
10421001,Thiên Mệnh Tối Cao,0,1,Delivery,4,,,"{""MapID"":""60"",""NPCID"":""548""}",
10422001,Sơn Việt Du Hồn,1,1,KillMonster,3,Monster,1,"{""MapID"":""83""}","{""MonsterID"":""547"",""Count"":""1""}"
10423001,Sự Phục Thù Của Thủ Lĩnh Thạch Sư,1,1,KillMonster,4,Monster,1,"{""MapID"":""60""}","{""MonsterID"":""548"",""Count"":""1""}"
10424001,Thiên Lý Truyền Giai Âm,0,1,Delivery,4,,,"{""MapID"":""60"",""NPCID"":""545""}",
10425001,Đường Lương Thực Yếu,1,1,KillMonster,3,Monster,1,"{""MapID"":""43""}","{""MonsterID"":""1057"",""Count"":""30""}"
10426001,Hắc Phong Thích,2,1,LootItemFromMonster,4,Monster,1,"{""MapID"":""43""}","{""MonsterID"":""1058"",""ItemID"":""40002063"",""Rate"":""50"",""Quantity"":""8""}"
10427001,Mệnh Lệnh Của Quận Chủ,1,1,KillMonster,3,Monster,1,"{""MapID"":""43""}","{""MonsterID"":""1061"",""Count"":""35""}"
10428001,Minh Chứng Anh Hùng,1,1,KillMonster,4,Monster,1,"{""MapID"":""43""}","{""MonsterID"":""1063"",""Count"":""35""}"
10429001,Bạch Mã Thanh Ngưu,2,1,LootItemFromMonster,3,Monster,1,"{""MapID"":""43""}","{""MonsterID"":""814"",""ItemID"":""40002064"",""Rate"":""100"",""Quantity"":""1""}"
10430001,Thanh Kiếm Tuyệt Tình,0,1,Delivery,4,Item,1,"{""MapID"":""43"",""NPCID"":""18""}","{""ItemID"":""40002065"",""Quantity"":""1""}"
10431001,Dũng Khí,1,1,KillMonster,3,Monster,1,"{""MapID"":""43""}","{""MonsterID"":""814"",""Count"":""1""}"
10432001,Lời Kêu Gọi Của Linh Hồn,5,1,TransferNPC,4,MovePath,1,"{""MapID"":""43"",""NPCID"":""20""}","{""PosX"":""5620"",""PosY"":""5160"",""Delay"":""500"",""Talk"":""Các hạ hãy giúp ta đến chỗ Nguyễn Thành!""}"
10432001,Lời Kêu Gọi Của Linh Hồn,5,1,TransferNPC,4,MovePath,2,"{""MapID"":""43"",""NPCID"":""20""}","{""PosX"":""7200"",""PosY"":""7700"",""Delay"":""500"",""Talk"":""Đa tạ các hạ!!!""}"
10433001,Thiêu Đốt,1,1,KillMonster,3,Monster,1,"{""MapID"":""43""}","{""MonsterID"":""11066"",""Count"":""40""}"
10434001,Nghe Danh Xuống Ngựa,0,1,Delivery,4,,,"{""MapID"":""84"",""NPCID"":""486""}",
10435001,Những Người Trên Thảo Nguyên,0,1,Delivery,3,,,"{""MapID"":""43"",""NPCID"":""16""}",
10436001,Cơ Hội Buôn Bán Vô Hạn,2,1,LootItemFromMonster,4,Monster,1,"{""MapID"":""84""}","{""MonsterID"":""1068"",""ItemID"":""40002054"",""Rate"":""50"",""Quantity"":""10""}"
10437001,Con Đường Buôn Bán Gập Ghềnh,1,1,KillMonster,3,Monster,1,"{""MapID"":""84""}","{""MonsterID"":""1070"",""Count"":""30""}"
